Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
China,,228.572,,232.16,,,,1075.07,2,,4133.576,3844.936,35.48,37.688,25.713,
Colombia,0.535,1155.3,,1338.7,,,,31.433,7.654,,184174.327,5859207.689,18.034,19.368,4.13,24.967
Comoros,-0.016,18.543,,22.86,122.268,122.268,,0.408,,,90.978,222948.302,11.795,11.551,,4.6
Costa Rica,-0.074,,,,,,,2.746,6.229,,7053.389,2568396.443,22.936,25.185,3.85,3.628
Côte d'Ivoire,-0.298,,,,,,,9.902,,,7185.066,725594.425,11.803,15.013,50.129,-4.1
Croatia,,,,,,,,,,,,,,,,
Cyprus,-0.019,,,,,,0.25,0.557,3.7,-2.953,5.857,10519.911,27.122,36.207,45.673,7.845
Czech Republic,,,,,,,,,,,,,,,,
Democratic Republic of the Congo,-0.444,,,,,,,34.887,,,9410.76,269752.512,6.732,,,
Denmark,-4.49,384.927,-9.418,370.009,,,2.639,5.116,4.983,3.997,1259.8,246233.928,22.908,23.785,69.8,1.339
Djibouti,,,,,,,,,,,,,,,,
Dominica,-0.007,,,,,,,0.072,,,0.637,8794.472,13.306,16.186,56.33,23.791
Dominican Republic,-0.209,,,,,,,6.509,,,533.714,81999.823,11.829,23.954,3.489,0.746
Ecuador,-0.541,,,,,,,9.451,,,28.124,2975.8,14,17.267,0.233,3.963
Egypt,-1.492,,,,,,,47.751,,,562.005,11769.483,8.089,22.614,21.597,0.627
El Salvador,0.117,,,,,,,5.034,,,4.343,862.706,19.282,12.118,16.699,-12.632
Equatorial Guinea,,6.818,,37.409,47.935,,,0.328,,,54.734,166740.993,35.797,31.696,52.718,58.201
Eritrea,,,,,,,,,,,,,,,,
Estonia,,,,,,,,,,,,,,,,
Ethiopia,-0.327,3.249,,4.065,,,,41.084,,,117.07,2849.51,7.301,17.9,45.379,-4.591
Fiji,-0.035,,,,,,,0.715,9.551,,3.127,4371.761,,17.814,,
Finland,-0.693,33.492,-0.123,31.394,10.316,-30.475,2.421,4.911,6.665,-0.822,111.509,22707.52,24.089,24.35,52.753,1.684
France,2.354,394.969,-14.342,420.858,254.6,207.535,22.436,55.411,8.875,-2.645,1248.156,22525.322,21.974,21.67,58.522,-0.953
FYR Macedonia,,,,,,,,,,,,,,,,
Gabon,-0.948,,,,,,,0.852,,,2874.424,3371801.464,16.427,38.929,,-5.904
Georgia,,,,,,,,,,,,,,,,
Germany,35.925,,,,,,34.369,76.506,7.834,-2.071,1680.188,21961.51,23.769,25.136,,-1.2
Ghana,-0.185,0.008,,0.01,,,,12.933,,,7.062,546.102,6.051,8.225,0.73,12.707
Greece,-1.676,6.461,,8.675,10.296,,3.748,9.949,7.4,-0.663,141.047,14176.88,24.081,27.05,20.521,16.848
Grenada,-0.011,,,,,,,0.1,,,0.918,9162.413,24.222,29.856,56.196,12.184
Guatemala,-0.018,,,,,,,8.069,,,86.902,10769.576,9.863,10.336,9.226,-12.033
Guinea,-0.124,,,,,,,,,,3582.465,,8.807,16.068,32.892,
Guinea-Bissau,-0.05,,,,,,,0.939,,,199.452,212325.115,4.992,16.586,0.775,-4.9
Guyana,-0.161,,,,,,,0.735,,,174.999,238094.356,-4.148,36.274,2.544,-6.862
Haiti,-0.038,,,,,,,6.606,,,12.878,1949.462,18.863,,5.822,0.805
Honduras,-0.101,,,,,,,4.365,6.667,,65.682,15046.494,8.2,15.165,13.839,7.662
Hong Kong SAR,2.652,48.6,11.244,42.704,,,2.624,5.605,2.817,,678.015,120966.878,32.509,23.432,42.1,14.585
Hungary,-1.365,,,,,,,10.56,0.212,,17312.73,1639475.078,19.18,28.247,,-2.226
Iceland,0.021,58.116,-6.722,64.733,49.272,14.492,0.125,0.242,0.656,,605.438,2499714.005,21.802,20.136,41.344,5.947
India,-4.567,,,,,,,779.5,,,18103.896,23225.011,18.278,20.08,15.17,0.369
Indonesia,-4.3,17953.5,,,,,,165.87,2.64,,1978985.2,11930929.64,16.765,36.384,8.864,14.8
Iraq,,,,,,,,,,,,,,,,
Ireland,-0.82,12.115,,14.8,,,1.095,3.541,18.1,0.229,52.237,14753.671,14.752,19.119,,2.71
Islamic Republic of Iran,-5.668,,,,,,,47.499,,,813526.248,17127205.15,22.213,19.718,,-12.401
Israel,1.28,,,,,,1.368,4.296,7.078,,297.785,69309.987,21.24,17.94,17.004,5.556
Italy,2.756,,,,,,20.707,56.598,8.867,-2.47,1172.082,20708.959,20.125,21.778,49.456,1.684
Jamaica,-0.083,,,,,,,2.29,23.654,,546.344,238627.691,17.868,16.463,6.915,15.243
Japan,84.522,102868.2,,107910.5,241702.5,85586.8,58.536,121.446,2.767,-1.97,342092.327,2816836.294,32.073,27.961,88.657,-5.12
Jordan,-0.046,0.709,,0.763,,,,2.805,8.037,,3.7,1318.93,7.712,19.835,37.409,2.907
Kazakhstan,,,,,,,,,,,,,,,,
Kenya,-0.045,27.638,,34.596,,,,19.351,,,1422.392,73505.902,18.393,26.028,14.937,9.8
Kiribati,0.011,,,,,,,0.065,,,0.12,1828.692,,,,6.193
Korea,2.762,,,,,,15.505,41.214,3.842,-7.616,283612.3,6881509.763,34.813,32.422,35.034,26.817
Kosovo,,,,,,,,,,,,,,,,
Kuwait,5.67,,,,,,,1.8,0.5,,13.233,7351.58,56.227,22.11,72.374,12.303
Kyrgyz Republic,,,,,,,,,,,,,,,,
Lao P.D.R.,-0.064,,,,,,,3.758,,,7723.143,2055120.465,,,,-2.563
Latvia,,,,,,,,,,,,,,,,
Lebanon,-0.21,,,,,,,2.588,,,37782.093,14598355.13,-2.108,,0.638,24.488
Lesotho,-0.028,0.28,,0.272,,,,1.409,,,4.036,2863.423,32.818,33.8,12.939,
Liberia,,,,,,,,,,,,,,,,
Libya,-0.166,,,,,,,3.676,,,29.278,7964.059,,23.55,59.122,
Lithuania,,,,,,,,,,,,,,,,
Luxembourg,,,,,,,0.179,0.368,1.458,1.997,14.194,38538.667,30.508,20.387,51.924,
Macao SAR,,,,,,,,,,,,,,,,
Madagascar,-0.143,51.92,,65.094,,,,10.264,,,3946.605,384495.692,6.055,9.039,12.099,-5.088
Malawi,-0.085,,,,,,,8.133,,,416.211,51173.747,5.026,5.966,0.762,-3.568
Malaysia,-0.101,,,,,,,16.257,8.261,,192.089,11815.904,23.711,27.917,50.911,11.787
Maldives,0.011,,,,,,,0.189,,,3.8,20158.673,24.802,,,4.721
Mali,-0.254,,,,,,,7.515,,,1195.712,159114.935,0.694,13.229,,9.683
Malta,,,,,,,0.108,0.341,11,10.586,,,41.688,25.733,51.366,6.862
Marshall Islands,,,,,,,,,,,,,,,,
Mauritania,,,,,,,,,,,,,,,,
Mauritius,0.094,,0.027,,,,,1.029,10.941,,79.005,76745.212,22.305,24.352,35.793,20.291
Mexico,-1.374,,,,,,,78.939,4.3,,6534.286,82775.928,18.103,18.995,2.099,4.557
Micronesia,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,
Mongolia,,4.36,,6.005,,,,,,,4840.824,,17.403,59.122,,
Montenegro,,,,,,,,,,,,,,,,
Morocco,-1.238,,,,,,,22.354,,,300.081,13424.019,24.637,25.579,53.306,-6.404
Mozambique,-0.409,0.026,,0.052,,,,13.391,,,52.874,3948.535,5.289,12.695,0.68,-4.78
Myanmar,,,,,,,,,,,,,,,,
Namibia,,,,,,,,,,,,,,,,
Nepal,-0.127,,,,,,,16.513,,,214.537,12991.788,12.497,18.876,10.832,
Netherlands,4.318,108.363,-3.406,117.93,154.124,,5.881,14.572,6.52,-3.125,347.539,23849.78,24.83,23.264,57.471,3.324
New Zealand,-1.517,19.649,-2.071,22.498,31.913,53.794,1.619,3.291,4.2,-4.022,105.308,32001.007,19.762,25.082,65.172,0.328
Nicaragua,-0.691,,,,,,,,13.1,,80.908,,3.897,,,
Niger,-0.156,,,,,,,6.639,,,1006.72,151626.9,13.844,11.603,52.11,-2.659
Nigeria,0.211,,,,,,,80.688,,,,,,,,
Norway,-4.691,292.564,-10.336,260.104,262.19,-112.24,2.086,4.174,1.962,2.648,1673.154,400850.981,26.932,32.892,52.761,2.261
Oman,-1.027,,,,,,,1.809,,,8.787,4857.099,14.374,26.98,,14.813
Pakistan,-0.593,106.245,,,,,,92.704,3.3,,2978.683,32131.044,15.222,18.516,17.39,32.918
Palau,,,,,,,,,,,,,,,,
Panama,-0.099,,,,,,,2.274,12.504,,8.729,3838.084,16.14,20.451,58.221,0.992
Papua New Guinea,-0.105,0.787,,0.914,,,,3.4,,,4.897,1440.299,16.075,21.727,81.436,
Paraguay,-0.365,477.419,,516.249,,,,3.81,6.1,,10616.787,2786712.743,17.772,25.023,5.731,34.5
Peru,-1.371,,,,,,,19.963,5.3,,188.918,9463.507,19.945,19.843,,-12.446
Philippines,0.952,,,,,,,55.49,11.682,,2215.772,39930.953,17.27,19.533,22.717,8.13
Poland,-1.106,,,,,,,37.558,,,673.137,17922.616,18.278,23.708,2.34,
Portugal,1.166,11.919,-2.163,14.833,,,4.379,10.039,8.603,-6.267,95.211,9483.883,26.727,25.498,31.465,7.979
Puerto Rico,,,,,,,0.834,3.382,18.9,,5.399,1596.127,,10.262,63.684,
Qatar,1.658,,,,,,,0.362,,,93.99,259709.751,13.942,,,18.074
Republic of Congo,-0.601,,,,,,,1.917,,,498.706,260136.901,25.292,21.841,77.184,34.027
Romania,1.397,,,,,,,23.093,3.9,,461.49,19984.237,33.829,35.23,,-1.809
Russia,,,,,,,,,,,,,,,,
Rwanda,-0.069,,,,,,,5.691,,,1664.526,292479.027,11.105,16.376,9.479,25.887
Samoa,0.01,,,,,,,,,,0.914,,,,30.649,
San Marino,,,,,,,,,,,,,,,,
São Tomé and Príncipe,-0.015,,,,,,,0.102,13.623,,497.989,4873417.53,,,1.178,0
Saudi Arabia,-11.785,,,,,,,12.492,,,910.625,72893.945,3.15,19.459,78.744,26.068
Senegal,-0.268,,,,,,,6.711,,,2257.935,336429.937,5.319,11.705,55.741,15.754
Serbia,,,,,,,,,,,,,,,,
Seychelles,-0.033,0.616,,0.745,,,,0.066,,,2.554,38900.25,2.605,18.624,30.613,-2.717
Sierra Leone,0.141,,,,,,,3.738,,,2477.611,662869.09,4.675,6.552,3.562,31.207
Singapore,0.374,,,,,,1.325,2.733,2.012,,61.752,22591.904,38.58,36.587,58.221,12.876
Slovak Republic,,,,,,,,,,,,,,,,
Slovenia,,,,,,,,,,,,,,,,
Solomon Islands,0.008,0.057,,0.079,,,,0.279,,,1.755,6295.06,30.086,4.876,,-8.255
South Africa,2.775,,,,,,,33.73,16.049,,1502.95,44558.257,25.128,21.021,13.1,-3.691
South Sudan,,,,,,,,,,,,,,,,
Spain,3.677,70.909,-13.486,83.882,88.955,59.06,11.589,38.52,20.907,-3.971,537.858,13963.107,21.825,21.037,40.881,0.23
Sri Lanka,-0.564,,,,,,,15.628,,,792.761,50726.256,14.83,23.348,12.407,5
St. Kitts and Nevis,-0.004,0.068,,0.081,,,,0.042,,,0.593,14216.211,17.86,21.604,,16.173
St. Lucia,-0.006,0.183,,0.199,,,,0.127,,,1.418,11194.077,17.898,20.205,51.949,38.462
St. Vincent and the Grenadines,-0.003,0.109,,0.099,,,,0.102,,,0.636,6207.052,20.959,23.39,51.373,7.17
Sudan,-1.358,,,,,,,22.521,19.211,,14.178,629.527,12.053,8.505,,-26.16
Suriname,-0.049,,,,,,,,,,5.015,,,,,-1.172
Swaziland,0.011,0.256,,0.291,,,,0.756,,,12.508,16549.03,13.872,18.285,25.502,48.191
Sweden,0.927,637.384,,636.745,,,4.369,8.382,3.608,2.139,2214.726,264239.341,23.662,23.033,51.668,22.172
Switzerland,6.709,82.566,3.192,78.639,89.079,90.86,3.43,6.485,0.832,,394.377,60813.724,34.187,29.835,69.335,1.687
Syria,-0.504,,,,,,,11.133,,,501.478,45044.237,11.344,22.458,,-7.6
Taiwan Province of China,16.287,584.838,-43.776,636.507,,,7.733,19.509,2.66,,3426.991,175661.315,41.363,20.721,62.524,28.524
Tajikistan,,,,,,,,,,,,,,,,
Tanzania,-0.321,,,,,,,21.972,,,10340.533,470623.203,11.069,21.343,5.797,-10.3
Thailand,0.247,,,,,,,52.97,,,2171.111,40987.566,25.6,26.002,40.69,15.051
The Bahamas,-0.032,,,,,,,0.237,12.2,,5.133,21673.613,17.062,19.499,49.959,4.161
The Gambia,-0.001,,,,,,,0.77,,,9.578,12436.708,10.178,3.991,66.741,
Timor-Leste,,,,,,,,,,,,,,,,
Togo,-0.056,,,,,,,3.267,,,715.467,219007.699,-2.02,18.83,43.059,20.221
Tonga,-0.001,,,,,,,0.094,,,0.572,6113.248,,,24,
Trinidad and Tobago,-0.412,,,,,,,1.184,17.232,,35.866,30291.226,13.007,21.363,17.883,-1.336
Tunisia,-0.706,,,,,,,7.48,,,17.282,2310.429,17.729,25.434,,5.23
Turkey,-1.465,,,,,,,50.274,7.716,,41.06,816.719,22.039,23.497,0.022,
Turkmenistan,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,
Uganda,-0.043,,,,,,,15.192,,,8640.793,568787.083,18.491,8.933,1.082,-2.389
Ukraine,,,,,,,,,,,,,,,,
United Arab Emirates,2.378,,,,,,,1.44,,,270.117,187581.524,30.037,30.744,,-4.436
United Kingdom,-5.813,160.562,-7.929,170.73,184.342,181.289,24.746,56.684,11.325,-0.7,940.039,16583.851,20.686,21.65,45.215,4.164
United States,-147.176,,,,,,109.601,240.593,7,-0.417,7860.5,32671.403,18.906,23.686,111.133,7.687
Uruguay,0.074,,,,,,,3.025,10.1,,278.932,92209.016,11.249,12.331,0.256,11.494
Uzbekistan,,,,,,,,,,,,,,,,
Vanuatu,0.006,,,,,,,0.139,,,29.199,210067.187,,,54.932,
Venezuela,-1.987,,,,,,,17.45,,,32.602,1868.253,18.653,20.809,0.175,12.23
Vietnam,-1.48,,,,,,,60.92,,,440684.609,7233825.058,9.931,14.3,5.103,19.391
Yemen,,,,,,,,,,,,,,,,
Zambia,-0.286,,,,,,,7.104,,,41.353,5820.909,14.654,30.142,0.033,
Zimbabwe,-0.051,,,,,,,8.648,,,,,,,,
