Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Islamic Republic of Iran,-7.3,12298,,13074,,,,59.143,10,,1070671.042,18103011.02,42.2,43.095,4.377,9.651
Israel,-0.87,,,,,,1.65,5.124,11.155,,401.892,78440.441,22.636,24.804,42.117,14.081
Italy,-34.125,386.459,-83.931,470.029,847.596,798.795,21.623,56.773,8.808,-0.699,1360.499,23963.871,18.132,21.651,69.915,7.285
Jamaica,-0.078,23.557,,20.386,,,,2.399,15.7,,642.854,268005.175,26.814,28.237,32.106,95.764
Japan,112.394,153548.1,,150893.8,347531.3,66512.5,64.363,124.367,2.15,0.782,442198.204,3555591.144,33.46,30.577,99.595,4.38
Jordan,-0.881,1.371,,1.303,5.465,5.525,,3.844,17.6,,3.973,1033.559,16.45,33.121,54.753,7.7
Kazakhstan,-1.485,,,,,,,17.048,,,7899.794,463376.065,7.502,38.72,0.159,
Kenya,-0.18,45.252,,86.079,,,,23.37,,,1742.692,74570.413,10.837,17.205,39.762,-4.988
Kiribati,-0.009,0.052,,0.055,0.006,,,0.074,,,0.115,1547.64,,,74.881,-15.624
Korea,-2.432,,,,33356.406,,19.009,43.748,2.525,-3.42,491544.4,11235823.97,37.791,38.485,52.209,12.843
Kosovo,,,,,,,,,,,,,,,,
Kuwait,-0.451,2.403,,5.292,7.1,,,1.42,0.5,,12.893,9079.35,-3.49,19.867,89.825,466.93
Kyrgyz Republic,-0.053,,,,,,,4.43,,,24.556,5542.948,5.436,18.475,1.722,
Lao P.D.R.,-0.041,,,,,,,4.498,,,9769.589,2172068.713,,,6.602,38.2
Latvia,0.191,,,,,,1.289,2.677,3.178,,10.847,4052.567,18.217,22.923,20.419,
Lebanon,-2.765,1138.108,,3385.173,,,,2.822,,,22882.963,8109154.193,35.812,,47.081,2.004
Lesotho,-0.241,1.003,,0.883,1.613,,,1.689,,,5.486,3247.14,32.864,67.107,28.951,33.524
Liberia,,,,,,,,,,,,,,,,
Libya,1.791,2.686,,2.675,6.546,5.396,,4.46,,,33.611,7536.102,,17.452,92.03,-6.902
Lithuania,,0.316,,0.311,,,,,,,,,,,,
Luxembourg,,,,,,,0.2,0.392,1.634,6.074,20.472,52170.621,35.353,22.601,60.99,2.731
Macao SAR,,,,,,,,,,,,,,,,
Madagascar,-0.198,154.88,,224.179,1535.523,,,12.264,,,4201.275,342572.551,3.903,11.296,29.945,19.88
Malawi,-0.285,,,,,,,10.4,,,470.998,45288.769,4.293,9.921,2.326,-2.903
Malaysia,-2.167,49.258,-0.293,50.295,97.005,,,19.068,3.718,,315.601,16551.797,29.453,38.747,63.248,12.547
Maldives,-0.02,0.759,,1.167,,0,,0.228,,,5.368,23568.726,21.659,28.07,72.885,25.59
Mali,-0.241,,,,,,,8.323,,,1599.73,192211.91,18.23,25.125,65.783,7.006
Malta,,,,,,,0.137,0.36,4.9,17.904,,,44.281,26.74,55.736,9.668
Marshall Islands,,,,,,,,,,,,,,,,
Mauritania,-0.073,22.88,,,,185.74,,2.108,,,334.67,158792.765,13.563,20.672,49.955,-7.1
Mauritius,,,-1.165,10.621,,,,1.084,3.342,,115.767,106757.073,26.308,30.906,57.217,0.45
Mexico,-24.438,255.331,,253.79,,,,89.11,2.83,,7953.97,89260.082,14.546,20.47,17.06,4.953
Micronesia,,,,,,,,,,,,,,,,
Moldova,-0.039,,,,,,,4.357,,,9.629,2210.001,55.289,59.818,100,
Mongolia,-0.038,11.8,,16.966,,,,2.161,,,4411.649,2041673.692,17.96,26.225,2.655,
Montenegro,,,,,,,,,,,,,,,,
Morocco,-0.873,63.659,,69.404,208.798,208.798,,24.999,,,360.96,14438.965,23.687,25.684,70.751,3.091
Mozambique,-0.501,1.353,,1.483,,,,14.35,,,71.274,4966.678,18.733,30.28,11.576,-0.925
Myanmar,,,,,,,,,,,,,,,,
Namibia,0.05,2.824,,3.083,,,,1.455,,,21.635,14867.131,22.221,20.583,21.642,6.366
Nepal,-0.223,,,,,,,19.051,,,284.046,14909.882,13.52,19.286,20.588,
Netherlands,6.847,138.241,-4.359,149.39,220.605,,6.651,15.184,4.865,-3.48,419.605,27634.681,25.197,23.95,64.87,3.125
New Zealand,-1.517,32.272,-1.583,37.187,40.352,54.873,1.514,3.552,10.675,-5.96,109.768,30901.413,15.494,18.531,85.977,4.209
Nicaragua,-0.769,,,,,,,,14.4,,69.26,,0.996,14.677,,
Niger,-0.159,,,,,,,8.035,,,1027.981,127931.553,8.357,6.926,44.701,11.465
Nigeria,2.268,,,,,,,95.725,,,16369.067,171000.457,19.519,20.115,,-0.579
Norway,4.472,404.17,-60.797,421.082,358.384,-292.419,2.004,4.299,5.915,-1.434,1867.322,434338.606,24.927,21.511,68.405,4.777
Oman,-0.558,1.937,,2.203,1.361,-0.693,,1.979,,,11.401,5761.271,9.099,16.998,106.2,15.198
Pakistan,-1.065,224.289,,,,,,108.04,6.28,,4158.383,38489.289,18.566,20.237,31.222,14.341
Palau,,,,,,,,,,,,,,,,
Panama,-0.264,,,,,,,2.581,14.674,,9.651,3738.458,14.55,23.739,60.891,18.933
Papua New Guinea,0.07,1.144,,1.484,,,,4.181,,,6.175,1477.025,25.451,23.303,110.944,0
Paraguay,0.027,2949.925,,2867.427,3692.904,,,4.546,5.3,,13565.66,2983841.991,18.862,18.493,23.044,-4.097
Peru,-1.917,,,,,,,22.597,9.4,,154.015,6815.752,10.531,16.015,33.88,2.21
Philippines,-1,277.277,-1.182,283.969,,,,63.82,9.8,,2693.52,42204.951,23.107,24.811,44.123,15.128
Poland,-3.104,,,,,,,38.386,13.6,,650.36,16942.789,13.362,14.779,31.622,
Portugal,-0.184,31.254,-4.56,35.057,39.592,,4.655,9.974,3.86,3.338,132.378,13272.459,25.099,27.226,57.595,5.445
Puerto Rico,,,,,,,0.992,3.575,16.7,,7.079,1980.35,,15.453,74.47,
Qatar,-0.943,11.958,,12.593,4.627,2.972,,0.49,,,97.704,199556.378,18.012,,,-20.676
Republic of Congo,-0.317,174.374,,284.514,0,,,2.371,,,800.632,337677.138,36.119,21.6,65.089,8.315
Romania,-1.685,0.225,,0.253,,,,23.333,5.441,,326.927,14011.162,23.266,31.798,0.376,2.913
Russia,-1.2,,,,,,,148.6,4.768,,31967.935,215127.422,37.503,37.553,1.08,
Rwanda,-0.083,45.39,,73.038,,,,6.656,,,1607.904,241570.183,5.996,16.266,14.814,7.72
Samoa,-0.025,0.159,,0.206,,,,,,,0.95,,,,45.941,
San Marino,,,,,,,,,,,,,,,,
São Tomé and Príncipe,-0.027,,,,,,,0.121,15.564,,507.072,4184146.072,,,8.219,-4.148
Saudi Arabia,-17.717,169.647,,211.34,245.4,224.689,,16.948,,,1318.197,77777.114,10.023,22.964,83.984,2.784
Senegal,-0.506,,,,,,,7.991,,,2553.546,319554.074,0.253,10.753,51.082,-4.987
Serbia,,,,,,,,,,,,,,,,
Seychelles,-0.007,1.27,,1.126,1.775,,,0.071,,,3.682,52030.463,19.946,21.538,34.713,10.066
Sierra Leone,-0.005,,,,,,,4.032,,,2300.715,570652.09,7.014,7.475,114.106,-8.101
Singapore,5.882,26.198,12.076,14.863,67.253,,1.719,3.231,1.8,,105.276,32586.147,46.775,35.492,67.323,7.218
Slovak Republic,,,,,,,,,,,,,,,,
Slovenia,1.087,,,,,,0.97,2,7.836,,20.067,10033.285,18.384,14.495,33.245,
Solomon Islands,-0.007,0.309,,0.257,,,,0.33,,,2.453,7433.581,29.074,5.816,,4.291
South Africa,1.963,,,,,,,38.65,21.213,,1580.923,40903.571,18.228,16.769,28.6,5.491
South Sudan,,,,,,,,,,,,,,,,
Spain,-21.424,152.701,-19.077,170.115,170.738,129.079,13.257,39.069,18.353,1.835,674.92,17275.226,18.926,23.156,57.305,7.503
Sri Lanka,-0.554,94.06,,119.824,405.558,,,16.631,14.566,,962.592,57879.367,23.751,29.427,26.859,4
St. Kitts and Nevis,-0.009,0.122,,0.119,,,,0.041,,,0.835,20180.504,28.009,31.851,57.309,17.141
St. Lucia,-0.056,0.322,,0.334,0.404,,,0.138,,,2.152,15580.68,16.036,25.921,66.91,7.863
St. Vincent and the Grenadines,-0.023,0.179,,0.205,0.404,0.396,,0.106,,,0.858,8056.44,12.01,20.634,64.618,12.463
Sudan,-1.475,0.078,,0.152,1.496,,,27.32,15.409,,16.577,606.783,-30.106,22.215,2.036,37.6
Suriname,-0.024,0.002,,0.002,0.006,,,0.419,,,4.573,10904.44,12186.765,,2.865,17.164
Swaziland,-0.041,0.911,,1.025,,,,0.908,,,19.93,21951.13,10.529,22.45,50.108,7.055
Sweden,-7.388,949.331,,1087.738,,,4.307,8.692,7.1,-3.787,2372.024,272896.969,19.061,21.704,69.866,6.1
Switzerland,14.654,110.409,-10.279,120.892,156.138,69.776,4.026,6.843,2.549,,442.829,64712.714,32.368,26.961,86.76,3.392
Syria,0.542,99.981,,126.955,645.229,563.03,,13.484,,,743.967,55172.476,23.042,18.953,70.851,-0.446
Taiwan Province of China,8.55,1257.568,-382.176,1638.334,,,8.632,20.803,1.51,,5624.58,270378.417,31.882,28.204,74.646,6.762
Tajikistan,-0.049,,,,,,,5.536,,,0.106,19.153,7.101,26.267,0.016,
Tanzania,-0.714,209.958,,292.45,,,,26.337,,,13041.824,495181.593,33.534,33.868,27.085,19.88
Thailand,-6.303,,,,,,,57.789,,,3994.462,69121.536,34.433,39.701,53.09,13.807
The Bahamas,0.046,0.49,,0.632,0.916,,,0.264,14.8,,5.186,19646.421,16.775,23.552,67.191,-0.804
The Gambia,,,,,,,,0.98,,,11.481,11720.245,13.42,5.061,120.498,
Timor-Leste,,,,,,,,,,,,,,,,
Togo,-0.139,78.9,,96.182,,,,3.823,,,815,213206.174,4,11.481,43.695,-8.255
Tonga,-0.011,,,,,,,0.096,,,0.606,6287.729,,,38.366,
Trinidad and Tobago,0.139,6.622,,7.122,11.558,,,1.237,19.572,,33.437,27020.096,16.72,13.881,62.832,5.6
Tunisia,-1.272,3.505,-0.865,3.978,9.783,9.783,,8.49,16.247,,22.798,2685.262,14.747,26.465,56.419,5.818
Turkey,-0.974,,,,,,,54.547,8.486,,54.052,990.931,22.579,23.034,0.434,8.698
Turkmenistan,0,,,,,,,3.952,,,10.018,2534.941,,,,
Tuvalu,,,,,,,,,,,,,,,,
Uganda,-0.1,,,,,,,18.8,,,11535.842,613608.632,9.193,21.174,54.361,13.665
Ukraine,-0.62,,,,,,,51.87,,,1401.365,27016.653,35.256,39.054,2925.59,
United Arab Emirates,2.274,76.587,,56.384,,,,2.011,,,417.094,207406.089,29.205,24.85,112.9,3.541
United Kingdom,-18.994,234.499,-26.49,274.401,242.85,190.973,25.54,57.585,9.95,-3.177,1074.649,18661.961,19.173,20.78,63.1,4.534
United States,-51.614,,,,,,118.488,256.777,7.492,-2.137,9266.55,36087.905,17.627,20.02,142.55,6.926
Uruguay,-0.116,,,,,,,3.131,9,,346.167,110572.8,13.117,17.001,8.504,9.854
Uzbekistan,-0.237,0.14,,0.13,,,,21.36,,,425.625,19926.521,37.283,43.929,0.416,-90.162
Vanuatu,-0.005,6.996,,7.547,4.987,,,0.154,,,33.449,217201.129,,,85.552,
Venezuela,-3.753,1.003,,1.266,,,,20.347,,,38.815,1907.632,17.543,23.72,1.416,-2.011
Vietnam,-0.008,,,,,,,68.45,11,,618611.54,9037408.856,17.562,11.22,54.023,35.017
Yemen,-0.414,29.604,,53.125,,,,13.289,,,170.179,12805.944,13.544,19.948,,-3.038
Zambia,-0.118,,,,,,,8.505,,,44.53,5235.868,7.607,11.12,1.853,
Zimbabwe,-0.842,,,,,,,10.41,,,,,,,,
