Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Korea,4.155,,,,,,17.561,42.449,2.583,2.583,382035.6,8999864.732,38.802,37.096,41.842,-3.567
Kosovo,,,,,,,,,,,,,,,,
Kuwait,9.621,,,,,,,2.1,0.5,0.5,16.206,7716.929,50.929,12.299,77.049,55.04
Kyrgyz Republic,,,,,,,,,,,,,,,,
Lao P.D.R.,-0.116,,,,,,,4.09,,,8229.209,2012031.657,,,4.369,17.294
Latvia,,,,,,,,,,,,,,,,
Lebanon,-0.603,,,,,,,2.674,,,18301.99,6844275.772,25.65,,9.433,3.286
Lesotho,-0.133,0.581,,,0.37,,,1.559,,,4.686,3005.57,19.249,46.565,18.317,2.584
Liberia,,,,,,,,,,,,,,,,
Libya,-1.026,,,,,,,4.522,,,28.8,6369.522,,23.239,67.918,18.749
Lithuania,,,,,,,,,,,,,,,,
Luxembourg,,,,,,,0.185,0.378,1.402,1.402,17.571,46534.307,32.303,23.64,55.355,12.588
Macao SAR,,,,,,,,,,,,,,,,
Madagascar,-0.084,123.52,,,,,,11.206,,,4297.265,383494.373,7.684,13.39,20.283,22.021
Malawi,-0.051,,,,,,,9.667,,,442.283,45750.762,6.971,10.674,1.292,-14.931
Malaysia,0.315,,,,,,,17.508,6.715,6.715,242.721,13863.328,26.922,30.482,54.024,18.112
Maldives,0.022,,,,,,,0.204,,,4.916,24144.653,37.823,,,17.943
Mali,-0.15,,,,,,,7.826,,,1366.013,174539.809,13.316,18.487,,18.441
Malta,,,,,,,0.13,0.349,4.636,4.636,,,45.729,29.598,50.705,10.7
Marshall Islands,,,,,,,,,,,,,,,,
Mauritania,,,,,,,,,,,,,,,,
Mauritius,-0.104,,-0.955,-0.955,,,,1.051,3.6,3.6,97.095,92356.857,29.134,33.227,44.859,7.009
Mexico,-5.821,,,,,,,83.902,2.925,2.925,7008.519,83532.557,17.951,20.287,9.874,5.76
Micronesia,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,
Mongolia,,5.243,,,,,,,,,5490.658,,10.936,58.901,,
Montenegro,,,,,,,,,,,,,,,,
Morocco,-1.005,,,,,,,23.951,,,330.543,13800.792,21.897,26.571,58.535,-6.746
Mozambique,-0.46,0.398,,,,,,13.395,,,69.885,5217.399,17.099,35.225,3.767,9.496
Myanmar,,,,,,,,,,,,,,,,
Namibia,,,,,,,,,,,,,32.326,14.107,,
Nepal,-0.269,,,,,,,17.68,,,245.145,13866.032,12.924,20.034,14.199,
Netherlands,10.039,113.877,-6.363,-6.363,184.94,,6.204,14.849,5.674,5.674,386.57,26033.403,28.129,25.2,58.619,9.055
New Zealand,-1.298,30.396,-0.587,-0.587,36.026,43.959,1.524,3.385,7.325,7.325,110.08,32517.005,19.546,23.083,80.115,-1.039
Nicaragua,-0.362,,,,,,,,15,15,69.183,,3.571,,,
Niger,-0.257,,,,,,,7.292,,,1087.149,149085.199,8.589,13.678,50.608,-1.632
Nigeria,1.09,,,,,,,87.998,,,,,,,,
Norway,-0.094,354.853,-31.443,-31.443,224.481,-230.016,2.049,4.233,4.908,4.908,1715.775,405321.99,27.3,27.392,62.347,10.879
Oman,0.349,,,,,,,2.035,,,9.143,4492.624,18.243,14.568,,2.088
Pakistan,-1.493,147.899,,,,,,100.168,3.141,3.141,3515.922,35100.226,14.754,18.788,21.274,13.835
Palau,,,,,,,,,,,,,,,,
Panama,0.112,,,,,,,2.424,18.939,18.939,7.541,3110.948,3.6,3.858,59.142,-11.734
Papua New Guinea,-0.355,1.014,,,,,,3.6,,,5.105,1418.036,11.124,23.223,91.836,
Paraguay,0.256,1678.207,,,,,,4.184,6.1,6.1,12379.488,2958727.867,30.535,23.844,12.144,8
Peru,-0.219,,,,,,,21.315,7.9,7.9,159.616,7488.462,21.822,17.915,0.117,20.709
Philippines,-1.456,148.952,,,,,,59.553,9.129,9.129,2620.489,44002.818,16.878,26.474,30.707,16.146
Poland,-1.409,,,,,,,37.824,,,738.367,19521.296,21.763,24.13,7.32,
Portugal,0.153,17.82,-1.657,-1.657,,,4.714,10.023,5.059,5.059,115.127,11486.747,27.923,29.847,42.755,18.697
Puerto Rico,,,,,,,0.952,3.492,14.6,14.6,6.296,1802.823,,16.998,69.122,
Qatar,2.362,,,,,,,0.408,,,104.555,256402.845,21.644,,,2.126
Republic of Congo,-0.085,166.564,,,0,,,2.165,,,754.43,348466.487,16.755,29.344,61.422,13.536
Romania,2.514,,,,,,,23.431,3.4,3.4,436.01,18608.627,26.338,27.746,,-23.016
Russia,,,,,,,,147,,,,,,,,
Rwanda,-0.102,,,,,,,6.304,,,1569.551,248961.188,6.061,13.871,10.05,-0.061
Samoa,0.014,,,,,,,,,,1,,,,39.464,
San Marino,,,,,,,,,,,,,,,,
São Tomé and Príncipe,-0.028,,,,,,,0.111,15.1,15.1,508.518,4571397.108,,,3.011,
Saudi Arabia,-9.525,,,,,,,14.463,,,956.849,66156.278,9.441,19.445,78.979,-2.52
Senegal,-0.381,,,,,,,7.347,,,2476.077,337041.166,1.591,9.345,52.182,8.833
Serbia,,,,,,,,,,,,,,,,
Seychelles,-0.04,1.031,,,,,,0.069,,,3.111,44980.869,16.627,29.635,32.769,-2.412
Sierra Leone,-0.06,,,,,,,3.993,,,2717.034,680446.509,2.402,6.177,19.821,27.537
Singapore,2.947,,,,,,1.521,2.931,1.775,1.775,83.736,28569.986,43.49,34.102,61.926,9.727
Slovak Republic,,,,,,,,,,,,,,,,
Slovenia,,,,,,,,,,,,,,,,
Solomon Islands,-0.026,0.114,,,,,,0.303,,,2.009,6625.185,20.984,8.184,,-7.285
South Africa,1.514,,,,,,,35.96,17.829,17.829,1637.267,45530.228,24.274,22.746,19.6,2.182
South Sudan,,,,,,,,,,,,,,,,
Spain,-11.508,108.634,-17.614,-17.614,117.061,84.16,13.066,38.769,17.24,17.24,628.564,16213.092,21.952,25.596,48.377,1.428
Sri Lanka,-0.578,,,,,,,16.103,,,844.575,52447.244,14.396,22.394,18.097,1.98
St. Kitts and Nevis,-0.043,0.102,,,,,,0.041,,,0.751,18378.082,22.211,46.396,52.084,4.882
St. Lucia,-0.066,0.274,,,,,,0.133,,,1.842,13881.1,12.952,28.177,57.554,2.52
St. Vincent and the Grenadines,-0.024,0.156,,,,,,0.105,,,0.748,7129.035,12.835,24.091,56.149,-1.806
Sudan,-2.045,,,,,,,24.2,17.225,17.225,15.976,660.171,7.4,2.534,,75.799
Suriname,0.167,,,,,,,,,,5.184,,,,,-1.819
Swaziland,0.077,0.584,,,,,,0.837,,,17.25,20599.915,24.808,26.576,37.958,2.769
Sweden,-3.103,836.096,,,,,4.549,8.527,2.025,2.025,2401.033,281578.851,25.625,27.081,61.376,-1.808
Switzerland,6.778,96.237,0.805,0.805,91.734,92.086,3.703,6.62,0.564,0.564,431.636,65201.873,34.529,31.168,75.647,6.011
Syria,1.222,,,,,,,12.298,,,537.618,43716.82,12.848,16.184,,18.8
Taiwan Province of China,11.416,921.575,-403.424,-403.424,,,8.258,20.157,1.57,1.57,4537.024,225088.9,32.752,25.53,66.455,4.857
Tajikistan,,,,,,,,,,,,,,,,
Tanzania,-0.335,,,,,,,23.906,,,11866.885,496405.776,29.353,22.09,13.728,7.1
Thailand,-2.498,,,,,,,55.29,,,3022.204,54660.944,30.599,35.231,46.22,21.145
The Bahamas,-0.096,,,,,,,0.25,11.7,11.7,5.569,22265.526,17.089,24.611,56.994,3.002
The Gambia,0.005,,,,,,,0.869,,,10.448,12028.721,13.474,4.565,93.783,
Timor-Leste,,,,,,,,,,,,,,,,
Togo,-0.051,108.02,,,,,,3.574,,,799.832,223783.366,7.721,22.322,41.855,-1.772
Tonga,-0.002,,,,,,,0.095,,,0.568,5989.697,,,29.074,
Trinidad and Tobago,-0.039,4.89,,,9.557,,,1.214,22,22,32.617,26875.674,15.682,16.346,16.9,5
Tunisia,-0.311,,,,,,,7.91,,,18.929,2393.079,18.012,22.931,,8.957
Turkey,0.961,,,,,,,51.253,8.575,8.575,46.252,902.426,23.231,22.564,0.095,
Turkmenistan,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,
Uganda,-0.26,,,,,,,16.958,,,10354.948,610623.663,5.283,13.634,19.469,2.629
Ukraine,,,,,,,,,,,,,,,,
United Arab Emirates,3.934,,,,,,,1.86,,,320.559,172343.668,27.605,24.056,,14.486
United Kingdom,-40.435,209.385,-15.289,-15.289,199.959,176.516,26.749,57.076,7.225,7.225,1077.528,18878.828,22.355,26.709,53.3,4.941
United States,-99.485,,,,,,117.327,247.286,5.258,5.258,8786.375,35531.239,19.683,22.449,126.95,11.573
Uruguay,0.121,,,,,,,3.077,8,8,308.848,100373.07,11.565,12.537,1.288,10.332
Uzbekistan,,,,,,,,,,,,,,,,
Vanuatu,0.012,,,,,,,0.146,,,28.301,193843.293,,,73.841,
Venezuela,2.439,0.478,,,,,,18.784,,,31.326,1667.658,21.123,12.699,0.601,7.379
Vietnam,-0.584,,,,,,,64.774,,,512012.702,7904602.185,6.967,13.594,16.487,29.674
Yemen,,,,,,,,,,,,,,,,
Zambia,-0.151,,,,,,,7.769,,,44.183,5687.116,6.431,11.755,0.169,
Zimbabwe,-0.079,,,,,,,9.488,,,,,,,,
