Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Chile,-3.919,8439.883,,8292.635,4572.509,-103.879,,14.997,6.217,,63512.286,4235099.116,21.978,26.902,63.995,5.26
China,31.471,987.595,-80.725,1079.818,3150.973,,,1247.61,3.1,,12846.202,10296.649,38.322,35.263,79.039,8.895
Colombia,-4.858,37728.831,,44215.075,53993.978,,,39.2,9.7,,288810.456,7367613.669,13.825,21.153,52.18,6.698
Comoros,-0.028,17.812,,21.038,111.811,111.811,,0.518,,,104.297,201314.249,9.507,11.526,99.502,-28.721
Costa Rica,-0.491,459.704,,548.936,1432.096,,,3.747,5.6,,12605.885,3364255.466,17.22,20.612,26.28,25.561
Côte d'Ivoire,-0.29,1426.308,,1497.982,7730.103,,,15.326,,,10531.372,687136.12,18.33,20.618,95.418,1.908
Croatia,-1.463,70.374,,75.155,35.389,,,4.501,11.637,,249.04,55329.841,17.232,25.536,70.47,6.937
Cyprus,0.292,2.766,,3.115,4.982,,0.304,0.683,3.4,-0.68,11.139,16311.173,23.146,20.291,70.59,1.85
Czech Republic,-1.282,794.465,-77.985,893.972,298.516,,4.822,10.299,6.479,,2733.771,265437.209,28.419,30.352,85,9.665
Democratic Republic of the Congo,-0.426,0.599,,1.233,,,,49.902,,,5322.636,106661.493,50.411,52.432,2.8,10.377
Denmark,-0.264,652.373,-4.584,656.981,714.907,446.468,2.681,5.295,4.883,0.533,1571.7,296835.044,22.506,22.655,95.6,4.101
Djibouti,-0.017,31.233,,30.823,,,,0.604,,,65.283,108115.144,8.788,12.19,99.336,4.293
Dominica,-0.022,0.239,,0.292,0.497,,,0.071,,,0.915,12847.362,14.686,19.186,79.913,5.481
Dominican Republic,-0.338,38.949,-0.91,41.407,42.218,42.218,,8.152,7.387,,904.977,111014.066,30.995,32.492,28.559,6.597
Ecuador,-2.257,4.323,,5.653,,,,12.168,10.163,,39.176,3219.571,13.409,21.925,15.068,-4.737
Egypt,-2.479,,,,,,,60.7,7.955,,880.36,14503.452,18.446,21.325,87.624,1.915
El Salvador,-0.09,1.721,,1.917,2.806,,,5.9,7.3,,7.127,1207.881,16.617,17.554,71.07,5.607
Equatorial Guinea,-0.398,71.29,,91.172,153.914,,,0.487,,,595.669,1224290.461,17.658,107.981,94.398,38.659
Eritrea,-0.293,2.197,,4.057,,,,3.683,,,17.042,4627.405,-29.629,30.379,71.27,4.615
Estonia,-0.48,1.992,,1.967,0.275,-0.01,0.61,1.393,9.831,2.522,9.708,6968.881,23.24,33.866,54.667,10.426
Ethiopia,-0.333,9.374,,11.328,49.024,43.821,,60.179,,,161.186,2678.433,12.527,15.194,97.4,-7.888
Fiji,-0.007,1.138,,1.015,1.306,1.205,,0.801,4.628,,4.378,5468.816,,17.079,71.388,
Finland,6.763,63.677,0.64,61.826,56.414,-16.921,2.203,5.147,11.358,1.777,143.288,27837.242,27.329,22.977,73.64,8.871
France,55.511,678.536,-22.711,711.237,826.7,689.8,22.13,58.299,10.692,-1.201,1649.409,28292.253,24.245,20.576,76.43,8.573
FYR Macedonia,-0.311,63.938,,67.274,,,,1.993,34.481,,256.494,128700.287,14.141,,75.249,-3.586
Gabon,-0.621,912.144,,1281.504,2466.986,,,1.147,,,4031.255,3513848.14,23.707,38.078,99.955,-6.227
Georgia,-0.462,0.77,,0.976,,,,4.505,12.381,,5.729,1271.695,-62.28,27.17,110.669,13.838
Germany,-15.924,909.681,-40.311,958.541,1185.449,816.403,35.551,82.037,9.383,-0.831,2239.33,27296.582,22.631,23.34,77.8,7.693
Ghana,-0.598,0.279,,0.505,1.83,,,17.506,,,12.683,724.491,8.827,13.695,14.322,21.298
Greece,-3.795,50.179,-3.433,58.268,111.924,,4.018,10.693,11.2,-1.401,177.292,16579.849,22.552,25.176,79.956,4.514
Grenada,-0.081,0.276,,0.305,0.485,,,0.101,,,1.4,13823.006,14.452,32.727,75.824,10.018
Guatemala,-1.039,12.815,,15.517,,,,10.716,,,135.036,12601.332,14.013,19.928,47.17,25.609
Guinea,-0.32,624.5,,655.567,4698.525,,,8.457,,,5824.64,688717.957,10.293,19.208,147.7,5.803
Guinea-Bissau,-0.025,9.638,,30.4,380.259,,,1.194,,,244.908,205186.626,-4.471,4.066,73.599,-37.255
Guyana,-0.092,38.373,,44.402,231.489,231.489,,0.737,,,240.485,326302.434,11.052,19.336,51.426,14.222
Haiti,0.016,6.089,,5.876,25.012,,,8.258,,,12.681,1535.608,26.423,26.004,35.262,29.334
Honduras,-0.128,19.457,,17.838,59.809,,,5.98,4,,101.321,16942.829,21.04,34.561,90.1,1.196
Hong Kong SAR,2.507,216.115,-33.608,239.356,,,3.122,6.583,4.702,,1182.818,179666.738,30.006,29.004,102.1,-4.458
Hungary,-3.4,4513.077,,5291.925,6257.78,,,10.28,7.1,,16915.427,1645469.553,22.252,28.904,49.006,17.603
Iceland,-0.613,241.125,-1.972,245.195,262.077,246.112,0.147,0.272,2.86,,787.494,2891148.795,18.429,25.662,103,1.423
India,-4.038,2887.431,-1538.551,4435.301,12279.18,,,992,,,35122.198,35405.442,23.264,24.206,44.28,11.346
Indonesia,4,152263.3,,174129.3,,,,201.581,5.46,,3835427.9,19026711.58,17.022,19.227,37.786,15.2
Iraq,,,,,,,,,,,35529.2,,,,,
Ireland,0.703,29.467,,27.852,42.556,,1.526,3.703,7.383,-2.399,104.917,28332.208,24.91,24.131,72.067,23.074
Islamic Republic of Iran,-2.14,52104,,74187,79462.21,63212.31,,61.842,13.569,,1168399.534,18893301.23,32.797,32.888,16.9,8.559
Israel,-1.15,,,,,,2.228,5.967,10.675,,563.701,94465.001,21.791,22.784,74.503,6.242
Italy,25.977,514.273,-27.873,548.579,1258.223,1108.217,21.048,56.904,11.333,-2.2,1476.866,25953.468,21.538,19.489,85.5,2.731
Jamaica,-0.261,74.096,,93.267,,,,2.534,15.5,,668.405,263761.442,19.183,22.154,90.72,10.718
Japan,115.093,150605.6,-23546.637,175374,623290.4,229114.2,65.14,126.349,4.1,-1.266,465291.7,3682600.793,29.039,26.1,104.141,-2.722
Jordan,0.022,1.705,,2.017,6.154,6.178,,4.623,13.5,,5.028,1087.505,22.095,21.819,65.89,2.818
Kazakhstan,-1.225,315.242,,,,,,14.955,13.116,,5771.814,385937.702,14.795,20.46,80.654,6.818
Kenya,-2.633,190.727,,195.751,517.142,481.075,,27.87,,,2004.891,71937.557,11.368,13.814,88.029,-2.046
Kiribati,0.016,0.103,,0.089,0.012,,,0.082,,,0.13,1596.047,,,90.833,-6.465
Korea,40.057,95349.442,12850.872,89276.571,76932.25,,19.937,46.287,6.95,-8.293,677027.8,14626894.58,38.468,27.762,71.016,14.253
Kosovo,,,,,,,,,,,,,,,,
Kuwait,2.215,4.656,,4.112,4.704,,,2.271,0.711,,20.561,9054.678,26.987,18.448,101.197,2.592
Kyrgyz Republic,-0.364,8.191,,12.281,,,,4.806,5.9,,19.4,4036.564,-6.859,15.415,67.618,-8.735
Lao P.D.R.,-0.076,,,,,,,5.201,,,14283.662,2746383.738,,,29.392,4.174
Latvia,-0.65,2.191,,2.23,0.541,,0.985,2.421,13.958,,11.43,4721.542,13.912,26.036,52.92,8.422
Lebanon,-5.104,4503.537,,8970.182,,,,3.114,,,33551.255,10774278.76,-1.269,,73.622,-4.89
Lesotho,-0.267,2.094,,2.724,4.197,,,1.851,,,6.737,3639.224,13.18,51.716,47.269,-4.455
Liberia,,,,,,,,2.704,,,,,,,90.575,
Libya,0.899,4.408,,4.749,9.784,5.186,,5.01,,,29.354,5859.042,,7.524,128.206,-7.188
Lithuania,-1.298,4.065,,4.794,2.836,2.261,,3.549,,,17.716,4991.507,12.717,24.778,94,4.659
Luxembourg,1.648,7.868,0.765,7.25,1.323,,0.238,0.422,3.057,-3.717,25.727,60949.618,31.709,23.978,67.26,11.173
Macao SAR,,,,,,,,,,,,,,,,
Madagascar,-0.289,556.92,,811.191,5164.189,,,14.79,,,4798.968,324468.453,7.485,15.082,86.684,9.327
Malawi,-0.004,,,,,,,11.458,,,624.849,54533.185,7.517,6.746,15.039,24.399
Malaysia,9.529,69.369,2.259,71.303,103.765,,,22.334,3.225,,455.012,20373.52,41.077,28.784,78.248,-0.261
Maldives,-0.022,1.928,,2.112,3.204,2.494,,0.261,,,8.638,33122.261,24.917,28.07,109.863,13.146
Mali,-0.208,,,,,,,9.712,,,1997.76,205692.483,14.545,20.585,101.854,1.265
Malta,-0.098,,,,2.201,,0.145,0.377,6.6,21.186,,,27.189,23.135,68.632,8.141
Marshall Islands,-0.022,0.072,,0.057,0.028,,,0.05,,,0.114,2286.764,,,,5.381
Mauritania,-0.018,47.409,,,,485.057,,2.495,,,393.656,157757.975,17.885,13.972,67.742,-6.115
Mauritius,0.003,,-0.718,20.488,,,,1.162,6.888,,156.382,134530.697,15.83,29.951,91.009,22.048
Mexico,-15.993,767.049,-283.521,1025.293,2022.308,1729.639,,99.632,3.16,,9517.604,95527.292,18.494,21.68,52.543,7.516
Micronesia,-0.054,0.152,,0.159,0.092,,,0.107,,,0.224,2102.247,,,,
Moldova,-0.335,3.427,,3.597,14.542,,,3.656,9.232,,5.794,1584.899,12.578,32.306,3788.976,-29.2
Mongolia,-0.076,225.505,,342.146,,,,2.328,,,5094.524,2188463.479,15.255,25.505,35.332,
Montenegro,,,,,,,,,,,,,,,,
Morocco,-0.925,87.86,,81.471,280.36,279.535,,27.775,15.2,,444.616,16007.79,22.677,24.889,88.972,5.204
Mozambique,-0.774,9.142,,9.851,,,,17.351,,,132.326,7626.558,19.695,25.556,51.151,13.405
Myanmar,-1.101,315.148,,408.285,3144.761,,,45.296,4,,11843.44,261470.372,8.48,12.381,24.122,
Namibia,0.162,6,,6.626,4.059,4.059,,1.75,,,25.356,14488.455,29.728,27.21,37.678,-0.7
Nepal,-0.049,,,,,,,22.175,,,376.999,17000.754,22.199,23.138,32.421,
Netherlands,13.031,168.187,3.58,171.712,243.135,100.368,7.431,15.707,4.304,-2.408,506.58,32251.862,27.438,23.23,71.66,7.537
New Zealand,-1.509,37.905,0.84,38.93,32.479,33.044,1.739,3.829,7.725,-3.564,137.927,36019.795,18.195,21.101,95.747,2.097
Nicaragua,-0.687,,,,45.466,,,4.932,13.213,,87.966,17835.307,14.183,25.107,55.282,5.24
Niger,-0.152,177.25,,212.34,952.727,17.885,,9.871,,,1205.755,122150.282,4.709,11.924,78.057,11.021
Nigeria,-4.244,,,,,,,112.665,,,21645.161,192119.624,18.613,20.683,29.561,-10.43
Norway,-0.476,597.514,-42.832,561.452,266.835,-663.599,2.249,4.441,3.186,1.424,2384.619,537007.895,27.859,28.168,77.301,0.671
Oman,-3.13,1.959,,2.229,2.066,0.887,,2.318,,,14.781,6375.861,7.862,35.592,105.761,-2.64
Pakistan,-1.704,423.007,,618.419,2349.272,,,127.51,6.12,,5223.426,40964.838,15.62,17.711,56.63,5.217
Palau,,,,,,,,,,,,,,,,
Panama,-1.016,2.461,-0.024,2.767,7.087,7.087,,2.921,11.599,,13.069,4474.894,20.102,32.041,64.842,-9.562
Papua New Guinea,-0.121,2.275,,2.41,5.321,,,4.883,,,7.804,1598.178,23.129,17.907,198.632,8.701
Paraguay,0.132,7065.795,,6048.236,5589.626,,,5.132,5.8,,16968.955,3306331.895,20.787,19.325,47.769,-9.656
Peru,-3.335,,,,,,,24.445,6.9,,213.19,8721.157,15.678,21.793,75.864,-7.857
Philippines,1.546,579.648,-46.464,619.508,1507.63,,,75.16,10.05,,3326.902,44264.263,25.527,23.386,70.1,7.708
Poland,-6.901,240.32,-30.384,266.013,233.687,8.617,,38.66,10.576,,909.855,23534.791,21.05,24.75,100,14.432
Portugal,-9.419,42.674,-4.037,47.56,55.489,47.297,4.86,10.16,4.937,0.411,154.6,15216.265,20.328,28.302,70.71,15.389
Puerto Rico,,,,,,,1.136,3.748,13.3,,9.223,2460.761,,17.25,81.211,
Qatar,-2.029,14.864,,17.027,23.655,18.388,,0.55,,,151.108,274558.613,26.332,,,29.725
Republic of Congo,-0.241,263.036,,331.215,0,,,2.742,,,837.629,305436.774,-1.825,26.684,81.793,5.284
Romania,-2.892,11.1,,13.112,,,,22.565,9.611,,343.546,15224.767,10.505,18.313,17.032,-0.607
Russia,0.219,908.941,0,1118.106,,,,147.5,11.889,,22602.716,153238.75,15.797,15.721,184.4,1.103
Rwanda,-0.083,99.015,,117.574,503.584,,,6.176,,,1448.75,234580.067,8.27,17.585,38.049,-12.455
Samoa,0.002,0.234,,0.222,0.464,,,0.173,,,1.198,6924.026,,,58.047,
San Marino,,,,,,,,,,,1.245,,,,,
São Tomé and Príncipe,-0.012,,,,,,,0.135,14.419,,561.523,4174063.083,,,86.659,-1.948
Saudi Arabia,-13.132,141.21,,190.06,558.792,511.632,,19.504,,,1398.998,71727.821,14.002,22.949,89.77,5.211
Senegal,-0.339,541.9,-0.4,507,707.679,,,9.388,,,3035.803,323378.032,8.804,15.516,78.566,14.411
Serbia,-0.469,,,,,,,7.568,12.8,,2101.807,277732.244,4.241,12.889,17.218,
Seychelles,-0.106,1.409,,1.943,5.162,,,0.079,4.211,,4.898,62119.049,16.526,33.996,37.609,2.573
Sierra Leone,-0.033,,,,,,,3.962,,,2016.656,509016.381,-4.097,3.993,383.477,-6.739
Singapore,18.445,41.359,3.691,39.112,115.183,,1.883,3.927,2.5,,158.722,40415.811,53.088,31.569,73.489,-4.387
Slovak Republic,-2.185,10.762,-1.62,12.149,9.029,,2.119,5.358,12.7,1.886,41.479,7740.967,25.515,35.096,52.146,-2.612
Slovenia,-0.148,6.053,-0.071,6.16,3.259,,0.887,1.978,7.367,-0.562,25.434,12856.272,26.248,26.915,67.085,7.823
Solomon Islands,-0.006,0.453,,0.389,,,,0.39,,,3.096,7928.668,-1.316,6.063,58.187,-10.025
South Africa,-2.368,,,,,,,43.56,26.1,,1833.504,42091.46,16.272,17.992,46.5,3.246
South Sudan,,,,,,,,,,,,,,,,
Spain,-10.274,210.988,-9.338,227.326,346.417,309.53,14.235,39.722,18.605,-0.282,788.72,19855.965,21.726,23.722,69.792,8.018
Sri Lanka,-0.353,182.232,,268.182,924.699,,,17.935,9.174,,1442.176,80411.277,22.098,24.287,46.198,0
St. Kitts and Nevis,-0.046,0.249,,0.288,0.765,,,0.044,,,1.102,24819.138,21.044,33.693,69.959,8.388
St. Lucia,-0.06,0.498,,0.445,0.697,,,0.152,,,2.421,15935.429,17.212,25.369,77.047,-4.026
St. Vincent and the Grenadines,-0.092,0.255,,0.274,0.433,0.424,,0.106,,,1.027,9660.727,5.646,30.768,75.495,1.351
Sudan,-1.428,1.586,,1.709,39.411,,,29.8,13,,39.151,1313.787,5.862,18.485,46.058,4.075
Suriname,-0.123,0.153,,0.21,0.138,,,0.454,10.626,,5.629,12390.466,218.516,24.2,17.296,-4.832
Swaziland,-0.093,2.275,,2.172,1.551,1.551,,1.029,,,23.929,23261.584,16.871,37.875,87.203,11.483
Sweden,9.712,1215.06,-53.458,1196.893,1415.396,238.071,4.087,8.854,8.817,-1.201,2741.588,309632.742,24.976,21.336,79.438,4.787
Switzerland,25.173,136.58,-5.374,141.644,253.498,131.045,4.011,7.096,3.856,,476.557,67158.582,34.128,25.584,91.813,2.423
Syria,0.13,205.64,,227.864,1195.352,911.28,,15.702,12.405,,955.713,60866.743,21.354,20.551,108.057,-1.237
Taiwan Province of China,3.436,2053.458,-477.275,2543.855,2217.843,1644.639,9.289,21.929,2.69,,8074.502,368218.004,28.532,27.41,88.006,1.972
Tajikistan,-0.097,0.124,,0.172,0.99,,,5.939,,,0.066,11.181,5.082,6.637,102.725,-11.489
Tanzania,-0.704,877.88,,867.757,,,,31.201,,,15584.61,499488.414,9.747,19.874,88.593,-14.458
Thailand,14.242,822.73,-241.777,1116.369,2327.84,,,61.277,,,4810.316,78501.487,32.644,20.071,73.35,8.242
The Bahamas,-0.979,0.764,,0.828,1.369,,,0.293,7.743,,6.414,21872.939,11.303,29.581,73.444,2.815
The Gambia,-0.01,,,,,,,1.225,,,13.225,10795.214,0.998,5.802,148.782,
Timor-Leste,,,,,,,,,,,,,,,,
Togo,-0.14,132.54,,177.82,,,,4.5,,,907,201547.807,5.504,14.701,75.308,-8.063
Tonga,-0.018,,,,,,,0.098,,,0.646,6569.59,,,43.584,
Trinidad and Tobago,-0.644,10.288,,11.547,18.071,,,1.263,14.225,,44.212,35018.428,22.735,33.164,91.563,10.646
Tunisia,-0.675,5.564,-0.338,6.241,15.155,15.155,,9.333,16.063,,29.475,3158.015,21.822,24.917,72.525,7.913
Turkey,2,,,,,31.431,,62.464,5.949,,70.203,1123.898,22.912,22.114,17.15,10.651
Turkmenistan,-0.935,0.71,,0.68,1.803,,,4.395,,,6.11,1390.157,,,119.826,-6.426
Tuvalu,,,,,,,,,,,,,,,,
Uganda,-0.364,1352.221,,1424.145,4603.177,,,22.8,,,17667.043,774870.286,7.214,20.899,72.4,-9.32
Ukraine,-1.296,36.497,,39.349,49.377,48.238,,49.545,11.3,,694.34,14014.384,17.373,21.035,7817711.256,-12.395
United Arab Emirates,10.499,101.878,,71.47,,,,2.834,,,549.915,194042.001,37.922,23.616,139.55,-4.063
United Kingdom,-6.355,335.604,-0.091,337.692,408.217,371.856,26.795,58.475,6.25,-0.187,1287.128,22011.595,19.752,20.166,71.6,3.245
United States,-215.066,,,,,,131.476,276.022,4.5,1.736,11525.875,41757.038,21.26,22.848,164.433,2.338
Uruguay,-0.476,,,,,,,3.274,10.125,,434.54,132733.448,15.465,17.338,39.46,2.415
Uzbekistan,-0.102,569.692,,623.351,416.061,,,24.231,,,435.77,17983.983,20.218,20.9,382.53,-2.371
Vanuatu,0.006,7.104,,9.327,9.381,,,0.182,,,40.321,221534.607,,,99.6,
Venezuela,-4.432,12.154,,14.399,17.299,,,23.13,,,42.066,1818.698,25.808,30.66,20.094,3.54
Vietnam,-1.373,72965,-1029.135,73419,,,,75.456,6.85,,996889.672,13211483.63,24.007,29.05,80.381,-2.77
Yemen,-0.318,227.655,,294.416,,1024.923,,16.863,,,232.973,13815.541,18.411,23.65,83.68,-2.915
Zambia,-0.57,,,,,,,10.034,,,43.599,4345.146,-0.267,18.349,17.871,
Zimbabwe,0.057,,,,,,,11.756,,,15.582,1325.497,,,,
