Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Denmark,-2.767,347.422,,364.463,,,2.55,5.111,6.617,1.712,1200.9,234958.839,21.056,22.1,69.6,6.037
Djibouti,,,,,,,,,,,,,,,,
Dominica,-0.024,,,,,,,0.073,,,0.595,8183.959,3.559,20.562,54.67,9.771
Dominican Republic,-0.091,,,,,,,6.353,,,515.557,81156.722,11.389,21.354,3.342,-0.372
Ecuador,0.114,,,,,,,9.211,,,27.28,2961.732,17.204,16.007,0.183,13.813
Egypt,-2.231,,,,,,,46.545,,,536.473,11525.894,9.58,24.864,16.879,-2.937
El Salvador,-0.029,,,,,,,4.984,,,4.335,869.851,9.071,11.531,12.812,-4.04
Equatorial Guinea,,8.632,,38.253,60.933,,,0.313,,,56.04,179170.766,27.299,29.038,60.955,17.511
Eritrea,,,,,,,,,,,,,,,,
Estonia,,,,,,,,,,,,,,,,
Ethiopia,0.106,2.955,,3.883,,,,39.786,,,106.726,2682.459,5.916,12.057,51.462,-22.469
Fiji,-0.067,,,,,,,0.709,,,2.933,4139.17,,21.955,,
Finland,-0.806,30.28,-0.436,28.792,9.231,-27.528,2.427,4.894,6.049,-1.146,108.654,22202.614,24.348,25.423,51.03,0.637
France,-0.352,372.278,-11.186,394.652,232.3,172.051,22.311,55.157,8.7,-2.702,1219.483,22109.185,21.027,21.09,57.307,2.074
FYR Macedonia,,,,,,,,,,,,,,,,
Gabon,0.374,,,,,,,0.834,,,2936.081,3519898.867,46.385,43.616,,2.471
Georgia,,,,,,,,,,,,,,,,
Germany,15.624,,,,,,33.899,76.453,8.124,-1.952,1640.53,21457.912,22.217,25.106,,7.442
Ghana,-0.256,0.004,,0.005,,,,12.61,,,6.77,536.839,4.642,7.509,0.547,21.111
Greece,-3.276,5.304,,7.359,8.521,,3.735,9.92,7.8,-0.384,140.325,14146.368,20.722,27.552,17.526,1.832
Grenada,0.002,,,,,,,0.1,,,0.855,8554.858,29.054,27.681,55.168,23.927
Guatemala,-0.246,,,,,,,7.868,,,86.816,11034.597,8.231,11.494,7.593,8.559
Guinea,-0.041,,,,,,,,,,3474.275,,5.555,13.448,,
Guinea-Bissau,-0.076,,,,,,,0.92,,,201.467,218973.679,4.444,18.868,0.434,-27.4
Guyana,-0.15,,,,,,,0.735,,,175.41,238653.263,-4.354,38.25,2.386,7.134
Haiti,-0.058,,,,,,,6.489,,,12.842,1979.253,19.688,,6.568,-6.477
Honduras,-0.182,,,,,,,4.238,6.818,,65.21,15386.694,9.011,18.937,13.413,1.54
Hong Kong SAR,2.612,43.695,9.502,40.845,,,2.543,5.539,3.183,,610.253,110169.813,30.669,21.5,40.4,5.463
Hungary,-0.455,,,,,,,10.599,0.041,,17051.006,1608757.896,20.509,25.93,,5.208
Iceland,-0.116,43.874,-0.676,45.94,39.989,7.349,0.121,0.241,0.906,,569.715,2367832.297,20.361,22.566,36.424,11.05
India,-4.847,,,,,,,763.063,,,17278.574,22643.721,18.554,20.602,14.116,-1.967
Indonesia,-2.1,19839.7,,,,,,162.655,2.14,,1846265.1,11350803.35,19.32,36.81,8.121,-4.8
Iraq,,,,,,,,,,,,,,,,
Ireland,-0.692,11.745,,14.313,,,,3.54,17.7,1.119,52.016,14693.886,14.647,20.115,,6.6
Islamic Republic of Iran,-0.936,,,,,,,45.943,,,901762.896,19628005.58,24.275,22.485,,-9.384
Israel,0.991,,,,,,1.349,4.231,6.693,,287.575,67973.887,20.475,17.465,14.211,10.014
Italy,-5.567,,,,,,20.598,56.588,8.167,-2.66,1139.494,20136.559,19.26,23.664,46.723,3.575
Jamaica,-0.254,,,,,,,2.269,25.01,,510.602,225021.498,16.435,16.327,6.245,-20.222
Japan,50.18,98178.6,,103130.3,220176.7,84896.3,58.073,120.8,2.625,-0.923,332674.069,2753914.914,31.692,28.193,88.848,5.254
Jordan,-0.2,0.703,,0.84,,,,2.7,5.976,,3.507,1298.741,5.78,21.055,37.043,0.919
Kazakhstan,,,,,,,,,,,,,,,,
Kenya,-0.115,23.993,,30.064,,,,18.712,,,1329.561,71053.146,20.527,28.55,14.327,6.7
Kiribati,0.006,,,,,,,0.064,,,0.121,1897.55,,,,-32.926
Korea,-2.079,,,,,,14.97,40.806,4.025,-8.898,254991.8,6248919.27,30.493,32.566,34.554,4.156
Kosovo,,,,,,,,,,,,,,,,
Kuwait,4.961,,,,,,,1.7,0.5,,12.189,7169.906,43.812,18.855,72.023,-8.841
Kyrgyz Republic,,,,,,,,,,,,,,,,
Lao P.D.R.,-0.059,,,,,,,3.655,,,7367.373,2015697.215,,,,43.743
Latvia,,,,,,,,,,,,,,,,
Lebanon,-0.491,,,,,,,2.55,,,40527.096,15893568.7,-6.094,,0.259,-22.806
Lesotho,-0.031,0.238,,0.226,,,,1.375,,,3.878,2820.258,56.33,36.371,11.484,0
Liberia,,,,,,,,,,,,,,,,
Libya,1.906,,,,,,,3.539,,,33.027,9333.34,,19.057,57.007,
Lithuania,,,,,,,,,,,,,,,,
Luxembourg,,,,,,,0.176,0.367,1.667,-1.113,12.905,35203.012,29.593,17.003,52.671,
Macao SAR,,,,,,,,,,,,,,,,
Madagascar,-0.184,47.66,,59.694,,,,9.981,,,3870.73,387805.474,-0.207,8.546,10.929,0
Malawi,-0.126,,,,,,,7.7,,,417.107,54166.553,7.04,9.497,0.669,5.045
Malaysia,-0.6,,,,,,,15.823,6.893,,189.901,12001.618,23.778,29.876,50.193,-2.72
Maldives,0.006,,,,,,,0.182,,,3.499,19273.11,25.581,,,10.818
Mali,-0.21,,,,,,,7.405,,,1126.437,152114.321,-12.989,5.907,,-3.246
Malta,,,,,,,0.108,0.332,12.2,11.409,,,41.374,28.752,50.645,7.221
Marshall Islands,,,,,,,,,,,,,,,,
Mauritania,,,,,,,,,,,,,,,,
Mauritius,-0.03,,,,,,,1.02,15.306,,71.991,70562.299,18.021,24.606,34.816,12.837
Mexico,0.8,,,,,,,77.323,4.4,,6741.865,87191.335,22.372,21.916,1.02,-4.463
Micronesia,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,
Mongolia,,4.918,,5.561,,,,,,,4423.82,,20.933,54.546,,
Montenegro,,,,,,,,,,,,,,,,
Morocco,-1.261,,,,,,,21.838,,,277.082,12688.079,23.538,30.441,51.069,10.233
Mozambique,-0.301,0.022,,0.041,,,,13.339,,,54.119,4057.256,7.331,13.648,0.481,-1.857
Myanmar,,,,,,,,,,,,,,,,
Namibia,,,,,,,,,,,,,,,,
Nepal,-0.17,,,,,,,16.144,,,205.169,12708.708,14.988,21.011,8.9,
Netherlands,4.248,107.773,-1.136,114.995,145.286,,5.657,14.492,7.327,-2.544,337.007,23254.692,24.365,21.797,57.651,5.588
New Zealand,-1.496,16.002,-2.246,19.128,25.816,56.868,1.631,3.261,3.922,-4.982,103.435,31717.977,19.137,27.643,55.057,7.534
Nicaragua,-0.771,,,,,,,,12.5,,81.738,,10.206,,,
Niger,-0.064,,,,,,,6.431,,,946.591,147200.947,7.987,12.749,54.413,-1.99
Nigeria,2.604,,,,,,,78.435,,,,,,,,
Norway,3.037,285.68,-14.362,231.916,203.408,-83.28,2.014,4.159,2.588,1.315,1608.147,386649.362,32.141,27.5,48.466,7.223
Oman,0.006,,,,,,,1.696,,,8.602,5072.131,27.07,25.946,,18.485
Pakistan,-0.848,88.45,,,,,,90.261,3.65,,2800.488,31026.687,13.391,17.966,16.609,-0.496
Palau,,,,,,,,,,,,,,,,
Panama,0.075,,,,,,,2.225,14.418,,8.429,3787.987,12.774,19.559,58.007,28.849
Papua New Guinea,-0.15,0.738,,0.839,,,,3.33,,,4.635,1391.882,8.49,21.81,77.345,
Paraguay,-0.252,358.525,,480.655,,,,3.693,5.1,,10588.977,2867599.414,16.012,21.984,4.462,0.3
Peru,0.051,,,,,,,19.516,4.589,,168.517,8634.907,24.061,17.043,,2.603
Philippines,-0.036,,,,,,,54.172,11.058,,2142.565,39551.016,13.742,19.127,22.794,2.164
Poland,-0.982,,,,,,,37.327,,,650.409,17424.59,22.401,28.83,2.98,
Portugal,0.38,,,,,,4.371,10.025,8.674,-5.811,92.152,9191.991,25.436,25.937,28.503,8.319
Puerto Rico,,,,,,,0.776,3.349,21.8,,5.027,1501.252,,12.325,63.369,
Qatar,3.908,,,,,,,0.345,,,90.631,263023.208,30.409,,,-20.083
Republic of Congo,-0.161,,,,,,,1.86,,,487.29,262028.507,21.945,20.34,74.559,0.484
Romania,1.382,,,,,,,22.971,4,,450.674,19618.879,32.48,33.901,,-3.554
Russia,,,,,,,,,,,,,,,,
Rwanda,-0.064,,,,,,,5.502,,,1577.738,286773.218,12.3,17.134,9.26,-6.128
Samoa,0.002,,,,,,,,,,0.872,,,,29.848,
San Marino,,,,,,,,,,,,,,,,
São Tomé and Príncipe,-0.019,,,,,,,0.099,13.623,,528.831,5314975.493,,,1.034,0
Saudi Arabia,-12.932,,,,,,,11.897,,,778.227,65413.363,5.007,21.453,81.325,-22.497
Senegal,-0.272,,,,,,,6.513,,,2189.761,336233.831,8.019,17.192,53.543,-9.206
Serbia,,,,,,,,,,,,,,,,
Seychelles,-0.019,0.581,,0.639,,,,0.065,,,2.535,38847.513,5.006,16.375,29.919,2.274
Sierra Leone,0.003,,,,,,,3.656,,,2474.334,676785.405,4.843,5.772,1.647,10.068
Singapore,0.058,,,,,,1.347,2.736,4.565,,60.943,22274.838,40.997,41.134,59.035,-3.206
Slovak Republic,,,,,,,,,,,,,,,,
Slovenia,,,,,,,,,,,,,,,,
Solomon Islands,-0.029,0.053,,0.069,,,,0.271,,,1.759,6494.966,-7.404,2.667,,-27.987
South Africa,2.321,,,,,,,32.98,15.452,,1502.682,45563.432,25.977,22.05,11.1,10.077
South Sudan,,,,,,,,,,,,,,,,
Spain,2.088,60.977,-16.096,73.962,75.769,46.135,11.377,38.409,21.305,-4.097,520.012,13538.837,20.906,20.416,37.761,0.669
Sri Lanka,-0.422,,,,,,,15.475,,,760.214,49125.311,17.18,24.01,11.374,11.111
St. Kitts and Nevis,0.001,0.054,,0.077,,,,0.042,,,0.545,12961.842,24.407,23.393,,16.319
St. Lucia,-0.002,0.152,,0.164,,,,0.125,,,1.232,9868.914,18.299,21.124,49.708,2.783
St. Vincent and the Grenadines,0.001,0.101,,0.084,,,,0.102,,,0.603,5935.867,22.137,21.992,51.092,9.775
Sudan,-0.825,,,,,,,21.908,19.923,,12.897,588.699,-29.943,2.156,,-15.699
Suriname,-0.032,,,,,,,,,,5.138,,,,,6.554
Swaziland,-0.038,0.243,,0.258,,,,0.731,,,11.142,15244.189,8.351,21.931,23.419,-23.877
Sweden,-1.163,568.72,,600.04,,,4.34,8.358,3.85,1.59,2151.746,257443.194,23.295,24.337,50.007,-2.069
Switzerland,4.924,76.035,1.033,75.195,88.389,88.567,3.354,6.456,0.982,,387.174,59971.159,32.236,27.659,69.324,8.018
Syria,-0.859,,,,,,,10.776,,,526.524,48859.677,10.11,24.05,,12.1
Taiwan Province of China,9.206,542.603,-32.861,593.575,,,7.428,19.314,2.91,,3073.105,159114.261,35.243,20.877,60.929,2.072
Tajikistan,,,,,,,,,,,,,,,,
Tanzania,-0.375,,,,,,,21.412,,,9700.312,453031.589,7.083,25.144,4.511,17.7
Thailand,-1.537,,,,,,,51.8,,,2057.266,39715.556,23.516,28.35,39.98,4.17
The Bahamas,-0.04,,,,,,,0.233,,,5.003,21488.594,16.565,19.499,46.77,16.119
The Gambia,-0.006,,,,,,,0.74,,,9.357,12646.44,12.398,5.499,43.822,
Timor-Leste,,,,,,,,,,,,,,,,
Togo,-0.027,,,,,,,3.161,,,692.876,219172.532,-1.353,18.984,42.463,6.801
Tonga,0.003,,,,,,,0.094,,,0.526,5589.221,,,18.846,
Trinidad and Tobago,-0.048,,,,,,,1.171,15.661,,37.083,31669.632,20.869,21.305,17.273,5.817
Tunisia,-0.589,,,,,,,7.2,,,17.537,2435.677,21.553,28.821,,3.3
Turkey,-1.013,,,,,,,49.174,6.946,,38.395,780.789,18.501,19.619,0.017,
Turkmenistan,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,
Uganda,0.005,,,,,,,14.665,,,8559.793,583677.905,6.658,8.59,0.438,-1.469
Ukraine,,,,,,,,,,,,,,,,
United Arab Emirates,6.914,,,,,,,1.38,,,334.587,242454.647,36.735,25.461,,0.238
United Kingdom,-1.167,153.219,-6.667,163.492,171.18,172.721,24.593,56.554,11.375,-0.982,911.17,16111.504,21.524,21.762,43.581,5.852
United States,-118.159,,,,,,107.154,238.416,7.192,-0.284,7593.8,31851.117,20.336,24.145,109.283,3.341
Uruguay,-0.108,,,,,,,3.008,13.1,,256.238,85185.61,8.214,12.526,0.15,6.047
Uzbekistan,,,,,,,,,,,,,,,,
Vanuatu,0.001,,,,,,,0.135,,,29.243,216613.331,,,50.858,
Venezuela,3.717,,,,,,,17.241,,,30.733,1782.531,25.859,19.154,0.155,-4.093
Vietnam,-0.943,,,,,,,59.71,,,426370.898,7140695.102,8.013,14.3,,25.437
Yemen,,,,,,,,,,,,,,,,
Zambia,-0.35,,,,,,,6.897,,,40.663,5895.455,10.765,23.941,0.021,
Zimbabwe,-0.153,,,,,,,8.385,,,,,,,,
