Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Belize,-0.19,0.437,,0.606,1.461,1.461,,0.257,9.066,,1.748,6791.852,5.652,27.487,27.487,5.349
Benin,-0.1,326.996,,414.785,1019.988,,,7.175,,,2258.6,314791.361,22.339,26.066,26.066,-2.273
Bhutan,-0.039,8.383,,11.178,11.448,,,0.581,,,20.545,35361.988,38.459,55.21,55.21,-11.28
Bolivia,-0.274,13.52,,17.189,32.251,27.825,,8.248,8.498,,22.733,2756.012,11.253,14.268,14.268,2.521
Bosnia and Herzegovina,-0.746,5.928,-0.799,6.365,4.454,3.899,,3.798,31.096,,17.743,4671.739,13.058,25.963,25.963,6.225
Botswana,0.678,12.709,0.272,13.671,2.917,,,1.784,,,45.77,25649.094,42.214,29.888,29.888,-4.344
Brazil,-23.721,435.007,-38.051,476.74,921.736,677.431,,175.885,11.265,,812.928,4621.929,14.506,18.742,18.742,8.383
Brunei Darussalam,2.603,4.232,,3.945,0,,,0.333,7.196,,16.781,50418.091,,37.437,37.437,1.303
Bulgaria,-0.514,11.123,0.343,11.303,20.78,5.045,,7.891,17.514,,49.804,6311.424,17.759,21.395,21.395,1.075
Burkina Faso,-0.339,376.25,,459.374,,,,11.9,,,2014.8,169310.924,1.737,13.677,13.677,12.746
Burundi,-0.031,121.432,,149.809,927.328,,,6.75,,,1063.721,157588.345,16.492,15.879,15.879,4.963
Cabo Verde,-0.06,18.651,,23.555,60.613,59.113,,0.451,21,,81.449,180672.05,21.415,28.986,28.986,21.175
Cambodia,-0.039,1561.181,,2365.731,5451.117,,,12.473,,,15230.146,1221089.674,17.766,18.735,18.735,23.738
Cameroon,-0.561,1240.5,,1171.353,4988.414,4988.414,,15.976,,,6910.886,432582.151,14.087,19.906,19.906,-3.031
Canada,15.689,476.492,-1.998,470.432,932.368,472.714,14.938,30.972,7.225,1.293,1346.604,43478.773,21.867,19.736,19.736,-2.988
Central African Republic,-0.017,87.451,,93.258,679.772,,,3.704,,,718.048,193855.017,7.157,9.017,9.017,-6.833
Chad,-0.576,155.48,,220.5,797.863,,,7.665,,,1952.972,254792.473,8.74,38.498,38.498,-4.071
Chile,-1.1,10321.365,296.364,10545.969,6515.329,2530.166,,15.572,9.867,,68081.862,4372159.363,20.771,22.208,22.208,6.86
China,17.405,1638.604,-190.467,1925.158,4115.714,,,1276.27,3.6,,16227.244,12714.585,37.192,35.891,35.891,10.036
Colombia,-1.038,55644.643,-7113.908,62193.852,92214.273,75751.844,,40.814,14.975,,289539,7094109.864,14.976,16.032,16.032,2.811
Comoros,0.005,22.235,,26.592,108.556,108.556,,0.552,,,111.4,201849.435,13.177,10.053,10.053,-22.051
Costa Rica,-0.603,725.563,,907.863,2082.923,,,3.953,6.072,,14037.532,3550755.535,16.863,20.446,20.446,-8.141
Côte d'Ivoire,-0.061,1376.6,,1297.3,8071.6,,,16.553,,,10493.086,633897.387,11.318,11.865,11.865,-4.301
Croatia,-0.678,72.846,,83.924,67.217,,,4.305,15.975,,266.049,61800,19.199,22.112,22.112,10.113
Cyprus,-0.316,3.836,,4.075,6.568,,0.319,0.706,3.9,1.228,12.773,18104.465,16.334,19.428,19.428,2.177
Czech Republic,-3.323,952.402,-112.69,1089.186,583.833,,4.684,10.232,8.166,,2980.419,291283.34,26.687,31.619,31.619,9.451
Democratic Republic of the Congo,0.241,67.602,,115.341,4052.704,,,54,,,4604.883,85275.609,4.15,6.663,6.663,-34.852
Denmark,6.009,740.322,5.127,724.679,665.304,301.195,2.741,5.349,4.508,1.562,1692.5,316401.743,25.471,21.825,21.825,3.353
Djibouti,0.007,28.774,,30.215,59.637,59.287,,0.656,,,68.881,105004.769,10.848,9.611,9.611,8.252
Dominica,-0.052,0.21,,0.269,0.896,,,0.071,,,0.939,13183.023,0.616,15.941,15.941,-10.816
Dominican Republic,-0.741,60.271,-6.529,67.232,69.146,69.146,,8.513,7.179,,1038.432,121982.02,26.98,29.766,29.766,-5.898
Ecuador,-0.689,4.958,1.003,4.94,15.244,,,12.815,9.554,,39.241,3062.262,22.349,22.349,22.349,-1.587
Egypt,-0.033,101.051,,,,,,65.182,8.808,,1019.129,15635.132,17.334,17.366,17.366,3.699
El Salvador,-0.15,1.996,,2.532,4.479,,,5.99,7,,7.66,1278.748,15.583,16.671,16.671,-0.694
Equatorial Guinea,-0.869,348,,165.219,312.344,,,0.535,,,2431.849,4548981.069,7.523,57.575,57.575,64.72
Eritrea,-0.034,3.287,,5.875,9.105,,,4.263,,,15.258,3579.171,-15.188,35.261,35.261,14.616
Estonia,-0.444,2.42,0.029,2.426,0.333,-0.182,0.59,1.393,13.009,-1.6,11.316,8124.903,23.798,30.099,30.099,6.008
Ethiopia,-0.373,12.804,,15.382,67.085,59.964,,65.405,,,202.146,3090.674,19.708,21.528,21.528,9.191
Fiji,-0.111,0.9,,1.146,1.68,1.607,,0.815,5.951,,4.789,5878.406,,16.974,16.974,
Finland,10.421,73.928,5.602,66.854,59.142,-43.965,2.367,5.181,9.125,1.601,162.17,31300.212,31.243,23.16,23.16,1.323
France,39.381,768.891,-32.52,791.08,895,767.4,23.077,59.267,8.458,1.11,1806.328,30478.024,24.919,22.073,22.073,2.864
FYR Macedonia,-0.248,79.453,,94.299,114.118,89.001,,2.016,30.515,,271.212,134522.222,10.991,,,-14.195
Gabon,0.517,1173.63,,1023.987,2979.256,,,1.235,,,3679.028,2977859.581,41.945,35.285,35.285,-5.042
Georgia,-0.198,1.106,,1.154,4.333,,,4.401,11.148,,6.296,1430.504,-71.494,28.314,28.314,-3.059
Germany,-7.085,953.414,-71.63,1019.944,1256.947,876.073,36.186,82.44,7.8,1.392,2396.88,29074.127,21.951,22.314,22.314,5.708
Ghana,-0.374,0.953,,1.307,5.406,5.23,,18.883,,,14.314,758.043,15.397,19.636,19.636,-5.205
Greece,-7.317,61.669,-4.71,69.988,151.869,,4.202,10.836,10.775,-2.082,197.748,18249.161,20.324,25.692,25.692,0.119
Grenada,-0.103,0.33,-0.081,0.421,0.627,,,0.102,,,1.542,15140.587,10.564,30.33,30.33,-11.934
Guatemala,-1.211,18.222,,21.327,29.671,,,11.506,,,146.978,12774.022,13.183,19.659,19.659,4.732
Guinea,0.012,868.21,,1113.83,6714.087,,,8.895,,,6424.773,722261.696,16.916,16.477,16.477,6.066
Guinea-Bissau,0.018,52.125,,57.642,617.777,,,1.302,,,290.1,222854.408,9.966,6.407,6.407,21.743
Guyana,-0.077,57.22,-25.115,67.665,273.552,273.552,,0.743,,,249.856,336279.436,7.783,14.631,14.631,1.64
Haiti,-0.074,6.878,,8.362,42.431,,,8.693,,,13.001,1495.554,23.809,25.855,25.855,-10.376
Honduras,-0.479,26.29,,31.629,77.282,,,6.365,4.1,,109.559,17212.571,19.674,26.001,26.001,10.182
Hong Kong SAR,10.392,175.56,-47.497,238.89,42.92,,3.251,6.73,5.097,,1312.705,195044.054,31.626,25.491,25.491,-1.627
Hungary,-3.204,6638.302,-621.452,7262.622,7953.813,,,10.2,5.6,,18903.113,1853246.373,20.692,26.427,26.427,8.061
Iceland,-0.352,324.177,-11.777,331.905,338.891,315.968,0.158,0.283,2.335,,891.349,3145630.485,18.441,22.768,22.768,6.702
India,3.4,3992.11,-2317.263,6304.652,18547.209,,,1048,,,41567.239,39663.396,24.932,24.244,24.244,2.415
Indonesia,6.9,317746.293,,349321.834,1319703.216,,,209.206,8.1,,4206096.2,20105032.77,24.677,25.315,25.315,-9.708
Iraq,,,,,,,,,,,39613.9,,,,,
Ireland,-0.678,40.765,-1.499,39.631,40.524,25.547,1.75,3.847,3.93,2.273,135.567,35237.835,23.674,24.295,24.295,8.907
Islamic Republic of Iran,5.985,133391.592,,125741.679,104769.549,8506.648,,64.584,16.626,,1291642.412,19999418,39.969,35.252,35.252,0.821
Israel,-1.893,241.512,-34.49,271.735,460.1,400.329,2.434,6.436,11.625,,638.596,99217.488,20.743,22.191,22.191,-11.728
Italy,5.881,573.136,-53.313,617.21,1360.325,1163.087,21.965,56.961,9.1,0.358,1583.118,27793.167,21.175,20.67,20.67,2.675
Jamaica,-0.643,102.588,,123.792,467.972,,,2.605,15,,688.913,264463.381,17.366,25.88,25.88,6.746
Japan,86.186,153317.9,-29644.187,183849,776689.1,331182.5,64.122,127.132,5.042,-0.894,476535.1,3748339.132,26.375,24.304,24.304,-6.952
Jordan,0.005,1.926,-0.143,2.116,6.139,6.22,,4.978,14.691,,5.704,1145.859,21.108,21.057,21.057,23.099
Kazakhstan,-1.39,833.9,,,,,,14.851,10.433,,7387.219,497418.987,23.072,29.24,29.24,2.109
Kenya,-0.32,210.492,,224.988,642.027,599.558,,30.309,,,2137.902,70536.53,17.213,19.403,19.403,18.631
Kiribati,-0.006,0.111,,0.127,0.019,,,0.086,,,0.134,1554.735,,,,28.993
Korea,2.7,141863.849,18382.696,124132.679,121815.723,,21.572,47.357,4.017,-0.457,857989.5,18117341.5,32.066,31.56,31.56,-2.285
Kosovo,-0.148,0.362,,0.239,,,,,,,3.549,,,,,60.182
Kuwait,8.327,7.661,,4.594,3.897,,,2.309,1.097,,21.185,9174.597,38.149,14.31,14.31,-0.667
Kyrgyz Republic,-0.024,15.792,,20.777,79.288,,,4.968,7.8,,22.328,4494.209,18.107,19.648,19.648,-3.239
Lao P.D.R.,-0.239,2476.117,,3427.631,15799.877,,,5.47,,,16546.06,3024780.387,,,,-13.739
Latvia,-0.628,2.414,,2.563,1.039,0.758,0.946,2.353,13.475,,13.161,5592.492,20.723,28.252,28.252,9.038
Lebanon,-3.418,4684.833,-4669.738,10187.392,42680.58,42171.38,,3.358,,,34961.265,10412576.08,3.34,,,9.03
Lesotho,0.043,2.746,,2.947,7.933,0.008,,1.865,,,7.415,3975.347,42.15,35.699,35.699,36.353
Liberia,-0.087,0.07,,0.072,3.759,4.411,,3.161,,,0.594,187.968,,,,39.909
Libya,4.794,7.891,,7.877,8.902,0.88,,5.26,,,30.036,5710.239,,46.418,46.418,-4.776
Lithuania,-0.574,4.46,-0.188,4.973,3.25,2.407,1.352,3.471,17.362,,19.388,5585.929,14.252,19.22,19.22,21.209
Luxembourg,1.77,10.116,1.404,8.716,1.548,,0.279,0.44,2.225,-0.052,30.899,70304.437,31.137,22.737,22.737,5.453
Macao SAR,,15.642,,15.221,0,,0.205,0.436,6.4,,98.278,225253.266,,9.308,9.308,
Madagascar,-0.14,838.121,,1097.132,5855.323,,,16.236,,,5562.284,342594.475,20.918,18.5,18.5,8.934
Malawi,-0.06,,,,,,,12.343,,,625.42,50668.035,3.502,7.439,7.439,4.28
Malaysia,7.287,91.633,-14.024,108.379,145.791,,,24.123,3.675,,527.496,21866.569,33.964,26.652,26.652,-2.658
Maldives,-0.059,2.506,,2.896,4.11,3.435,,0.276,,,10.039,36375.382,20.417,28.07,28.07,12.552
Mali,-0.31,394.851,,465.943,1975.777,1767.575,,10.563,,,2441.807,231171.097,14.053,22.992,22.992,23.99
Malta,-0.064,1.617,-0.274,1.895,3,,0.146,0.391,7.617,-0.817,5.427,13865.335,16.975,18.539,18.539,-3.979
Marshall Islands,-0.02,0.082,,0.072,0.049,,,0.051,,,0.131,2593.818,,,,-3.302
Mauritania,-0.131,70.739,,,767.406,641.021,,2.72,,,430.674,158314.669,13.451,23.535,23.535,-3.574
Mauritius,0.276,23.988,-3.468,31.851,60.209,60.209,,1.197,6.8,,179.191,149654.401,28.679,20.731,20.731,10.819
Mexico,-17.753,1230.494,-208.727,1438.197,2783.363,2409.628,,104.24,2.768,,10226.683,98107.498,18.512,20.962,20.962,-3.396
Micronesia,-0.039,0.141,,0.154,0.057,,,0.107,,,0.242,2263.026,,,,
Moldova,-0.027,5.556,,5.604,14.215,,,3.635,7.3,,6.068,1669.202,21.914,23.723,23.723,25
Mongolia,-0.14,429.499,,489.73,,,,2.425,,,5557.483,2291745.705,11.326,25.753,25.753,
Montenegro,-0.157,,,,,,,0.615,,,1.742,2832.777,13.377,23.436,23.436,
Morocco,0.797,96.111,-25.19,114.404,291.708,280.765,,28.833,12.256,,491.548,17048.137,27.015,24.996,24.996,16.434
Mozambique,-0.649,19.107,,24.294,116.705,,,18.786,,,163.528,8704.902,11.799,27.856,27.856,46.215
Myanmar,-0.363,459.673,,664.701,8827.759,,,46.801,4,,16641.353,355575.371,10.48,11.57,11.57,30.55
Namibia,0.011,8.772,,9.456,7.056,7.056,,1.83,,,27.776,15178.596,22.599,22.317,22.317,-4.475
Nepal,0.451,53.129,,65.095,255.669,,,23.655,,,441.518,18664.818,23.962,19.33,19.33,
Netherlands,9.81,203.899,-0.058,205.559,232.073,94.75,7.815,16.046,3.137,-0.414,566.546,35307.616,27.722,22.83,22.83,2.73
New Zealand,-0.431,43.928,1.592,43.09,31.648,33.978,1.845,3.916,5.475,-3.663,153.159,39109.085,21.265,21.811,21.811,3.305
Nicaragua,-0.82,14.023,,16.957,67.104,,,5.174,6,,100.919,19505.316,9.421,24.796,24.796,5.871
Niger,-0.092,199.286,,246.373,1451.291,15.026,,11.06,,,1281.656,115879.085,7.893,13,13,5.709
Nigeria,2.478,2247.884,,2509.965,,,,122.228,,,25650.786,209860.332,22.771,18.557,18.557,8.393
Norway,27.531,887.734,-21.561,679.078,417.761,-1396.854,2.278,4.519,3.546,0.44,2562.955,567100.345,36.301,20.481,20.481,4.343
Oman,1.948,3.486,,2.841,1.819,-0.286,,2.443,,,16.509,6756.863,28.149,17.794,17.794,10.66
Pakistan,0.325,593.506,,732.345,3588.581,3588.581,,136.64,7.82,,5765.772,42196.809,17.413,16.996,16.996,7.925
Palau,-0.047,0.054,,0.08,,,,0.019,,,0.179,9311.096,,48.177,48.177,14.798
Panama,-0.17,2.811,0.26,3.085,7.613,7.613,,3.102,14.026,,14.027,4521.463,15.295,20.946,20.946,-2.511
Papua New Guinea,0.179,3.087,,3.457,7.388,,,5.256,,,7.75,1474.431,36.032,22.952,22.952,-0.243
Paraguay,-0.032,6517.417,,6726.974,13447.069,12723.455,,5.456,7.6,,16213.457,2971674.659,15.33,15.747,15.747,5.84
Peru,-1.204,33.611,-2.795,37.466,78.465,66.328,,25.597,9.246,,223.578,8734.44,15.111,17.436,17.436,4.892
Philippines,-1.75,705.172,-149.604,845.789,2287.814,,,78.59,11.125,,3684.339,46880.506,19.847,22.141,22.141,-9.36
Poland,-5.946,313.182,-38.321,350.491,291.181,106.721,,38.254,18.242,,1003.48,26232.071,17.649,20.503,20.503,3.118
Portugal,-12.695,53.414,-6.569,59.918,68.672,62.221,5.121,10.363,4.009,1.602,169.934,16398.632,16.946,28.143,28.143,3.092
Puerto Rico,,,,,,,1.129,3.819,11.4,,10.573,2768.768,,17.569,17.569,
Qatar,4.152,23.305,,20.451,37.721,33.658,,0.612,,,176.869,289092.33,52.793,,,-5.417
Republic of Congo,-0.133,631.827,,501.624,4010.252,,,2.988,,,911.2,304955.923,21.582,26.357,26.357,-13.236
Romania,-1.285,35.174,,38.932,32.176,,,22.408,7.331,,369.059,16469.659,19.457,22.622,22.622,11.907
Russia,33.935,3301.713,215.062,3015.076,4258.304,,,145.2,8.939,,27799.815,191458.781,31.037,20.66,20.66,3.3
Rwanda,-0.102,148.159,,157.437,731.825,,,8.013,,,1759.565,219583.164,16.547,19.143,19.143,18.021
Samoa,-0.011,0.262,,0.281,0.503,,,0.176,,,1.346,7666.091,,,,
San Marino,,,,,,,,,3.54,,1.464,,,,,
São Tomé and Príncipe,-0.016,248.784,,336.286,3657.253,,,0.142,15.734,,595.859,4202610.963,4.7,36.81,36.81,-24.4
Saudi Arabia,9.353,228.1,,255.071,643.2,591.045,,20.976,4.617,,1404.87,66974.403,24.703,19.623,19.623,0.076
Senegal,-0.246,680.2,-85.711,748.9,2536.1,,,10.119,,,3484.393,344337.636,13.351,18.39,18.39,3.034
Serbia,0.253,280.484,,277.527,872.595,857.424,,7.503,12.2,,2089.128,278422.917,21.253,19.199,19.199,-1.519
Seychelles,-0.153,1.382,,1.707,7.336,7.067,,0.081,4.412,,5.084,62604.379,-3.143,21.454,21.454,8.157
Sierra Leone,-0.098,302.692,,413.71,3913.615,0,,4.296,,,3479.977,810113.366,1.779,10.864,10.864,20.179
Singapore,12.06,41.696,6.983,35.263,149,,2.063,4.138,2.65,,181.633,43893.71,41.267,27.76,27.76,-3.537
Slovak Republic,-1.709,13.039,-2.058,15.235,16.566,,2.037,5.379,19.45,-2.127,43.285,8047.353,23.364,31.356,31.356,10.636
Slovenia,0.008,8.547,-0.158,8.811,6.036,,0.92,1.99,6.192,-1.177,28.711,14426.806,26.416,26.376,26.376,7.182
Solomon Islands,-0.026,0.34,,0.362,,,,0.424,,,2.431,5739.918,-6.784,6.605,6.605,-33.958
South Africa,0.333,251.898,-8.448,263.738,443.584,439.612,,45.51,25.95,,2008.181,44126.148,16.019,15.745,15.745,2.393
South Sudan,,,,,,,,,,,,,,,,
Spain,-27.51,265.187,-14.587,269.026,378.883,324.063,16.291,40.721,10.54,2.845,902.644,22166.305,22.182,26.573,26.573,3.673
Sri Lanka,-0.179,239.797,,386.519,1452.706,,,18.732,7.9,,1577.258,84201.253,20.059,21.161,21.161,0
St. Kitts and Nevis,-0.107,0.263,,0.385,1.301,,,0.046,,,1.284,27781.149,35.439,58.788,58.788,4.879
St. Lucia,-0.108,0.458,,0.532,0.917,,,0.158,,,2.382,15087.339,9.076,23.567,23.567,3.236
St. Vincent and the Grenadines,-0.037,0.284,,0.304,0.656,0.643,,0.106,,,1.086,10216.182,14.461,23.155,23.155,-0.189
Sudan,-0.7,3.7,,4.011,51.584,,,31.9,15,,63.91,2003.455,12.606,17.913,17.913,-10.438
Suriname,-0.084,0.644,,0.639,0.946,,,0.474,13.729,,5.846,12346.696,46.098,22.34,22.34,-12.051
Swaziland,0.009,3.111,,3.41,2.784,2.59,,1.075,,,25.72,23930.502,33.146,32.563,32.563,-6.802
Sweden,11.378,1328.78,37.348,1293.114,1285.423,39.202,4.347,8.909,5.825,-0.538,3048.415,342167.606,27.492,22.75,22.75,1.607
Switzerland,23.883,152.385,3.271,149.083,251.907,168.091,4.15,7.198,1.703,,511.707,71090.192,33.636,25.071,25.071,0.015
Syria,0.83,306.017,,282.736,1459.568,1068.4,,16.961,8.171,,981.983,57897.575,23.494,19.536,19.536,17.567
Taiwan Province of China,18.936,1896.841,-522.372,2462.835,3048.27,2857.19,9.383,22.406,4.57,,9054.58,404121.868,27.608,21.418,21.418,-8.362
Tajikistan,-0.052,0.382,,0.462,2.602,,,6.376,,,0.082,12.889,8.712,13.661,13.661,5.323
Tanzania,-0.415,1322.038,,1367.8,5610.745,,,33.633,,,18173.441,540345.699,15.489,13.211,13.211,25.644
Thailand,5.101,972.1,-34.985,1062.297,2934.431,,,62.908,3.333,,5435.364,86402.48,27.959,23.112,23.112,-4.211
The Bahamas,-0.621,0.958,,0.976,1.515,,,0.307,6.9,,7.346,23898.347,15.355,24.887,24.887,-13.803
The Gambia,-0.033,1.126,-0.533,1.522,11.83,11.83,,1.336,,,15.702,11756.201,7.429,11.173,11.173,-17.392
Timor-Leste,-0.032,0.019,,0,,,,0.909,,,0.647,870.312,,32.648,32.648,
Togo,-0.169,148.47,,158.95,1318.834,,,4.926,,,909,184525.74,2.918,15.613,15.613,7.358
Tonga,-0.005,0.085,,0.076,,,,0.1,,,0.689,6913.204,,24.83,24.83,-6.633
Trinidad and Tobago,0.445,15.258,,16.176,30.577,25.543,,1.272,10.826,,53.512,42057.788,31.751,26.713,26.713,8.192
Tunisia,-1.021,6.983,-1.113,7.886,21.458,21.458,,9.651,15.126,,34.172,3540.953,21.552,26.179,26.179,12.542
Turkey,3.76,68.395,-24.739,98.571,187.221,182.51,,65.166,7.234,,68.309,1048.236,17.002,15.084,15.084,4.022
Turkmenistan,0.115,1.573,,1.521,1.94,,,4.552,,,10.163,2232.662,,,,5.474
Tuvalu,-0.008,,,,,,,,,,0.029,,,,,
Uganda,-0.288,2092.533,,2229.237,7063.742,,,25.1,,,21913.373,873042.734,17.48,26.043,26.043,27.742
Ukraine,1.402,68.435,,74.601,74.629,71.707,,48.241,10.789,,801.77,16620.131,25.38,21.813,21.813,6.999
United Arab Emirates,15.409,122.462,,95.72,10.205,-1179.649,,3.167,,,652.734,206104.844,36.629,21.714,21.714,4.712
United Kingdom,-31.089,394.365,-0.026,390.014,384.406,333.877,27.712,59.113,5.1,0.552,1415.605,23947.44,17.354,19.378,19.378,2.057
United States,-395.32,3413.09,-145.223,3474.706,5631.898,3587.622,136.939,285.216,4.742,1.001,12682.25,44465.436,19.474,22.052,22.052,-5.843
Uruguay,-0.498,75.23,-7.758,84.746,152.788,97.382,,3.308,15.192,,399.836,120856.348,11.948,14.328,14.328,-9.992
Uzbekistan,-0.114,1687.944,,1755.396,2924.437,,,25.211,,,491.595,19499.221,20.122,21.1,21.1,18.381
Vanuatu,-0.004,7.124,,8.371,13.881,,,0.195,,,41.398,211959.961,,,,
Venezuela,1.983,24.287,,28.373,28.218,,,24.541,13.358,,42.405,1727.954,29.138,27.524,27.524,-3.549
Vietnam,0.92,103888,-2672.752,117285,155345.736,,,78.686,6.28,,1192272.647,15152322.87,34.001,31.173,31.173,6.276
Yemen,0.671,553.084,,506.761,1006.711,903.796,,18.506,,,266.48,14399.63,26.369,19.56,19.56,1.533
Zambia,-0.674,3.263,,4.134,3.237,3.237,,10.861,,,49.925,4596.75,3.202,19.673,19.673,26.175
Zimbabwe,0.056,,,,,,,11.663,,,14.689,1259.504,,,,
