Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
China,,449.482,,481.337,,,,1185.17,2.6,,7909.519,6673.742,42.046,43.645,53.785,
Colombia,-2.221,12073.362,,12219.899,,,,36.208,5.038,,245943.638,6792476.271,16.59,22.494,21.33,6.46
Comoros,0.01,21.252,,19.709,116.088,116.088,,0.466,,,102.18,219145.277,17.381,14.853,,20.197
Costa Rica,-0.69,167.5,,188.243,,,,3.275,4.1,,10031.659,3063129.261,14.057,21.038,12.57,9.112
Côte d'Ivoire,-0.892,,,,,,,13.358,,,8301.452,621452.828,-0.528,6.012,60.703,-16.911
Croatia,0.621,13.32,,13.645,,,,4.624,14.775,,192.903,41716.216,4.889,-1.75,61.41,-7.395
Cyprus,0.11,,,,,,0.279,0.636,2.7,-2.427,8.754,13756.61,24.024,32.511,61.93,-10.878
Czech Republic,,,,,,,,,,,,,,,,
Democratic Republic of the Congo,-0.373,,,,,,,43.789,,,6352.382,145069.188,3.028,23.764,,9.915
Denmark,4.832,516.434,-35.541,550.531,730.025,,2.564,5.181,9.533,-4.063,1333.4,257382.619,17.378,17.378,87.1,1.229
Djibouti,0.011,32.822,,43.585,,,,0.526,,,72.023,136938.043,21.244,18.985,83.663,6.475
Dominica,-0.023,0.164,,0.173,0.367,,,0.071,,,0.812,11405.816,11.585,18.189,74.631,0.333
Dominican Republic,-0.533,,,,,,,7.511,9.337,,677.105,90152.743,24.988,28.835,18.834,25.615
Ecuador,-0.662,,,,,,,11.15,8.3,,33.529,3007.051,15.416,18.861,4.16,4.2
Egypt,2.193,,,,,,,54.615,10.911,,676.942,12394.69,20.791,15.439,64.081,2.443
El Salvador,-0.082,1.051,,1.13,2.129,,,5.6,9.9,,5.742,1025.321,17.253,18.58,51.38,26.804
Equatorial Guinea,0.003,17.564,,117.321,69.839,,,0.413,,,86.222,208575.511,54.897,39.654,53.179,-0.554
Eritrea,0.107,1.398,,1.315,,,,3.422,,,10.362,3028.225,-22.886,16.745,48.654,
Estonia,0.021,,,,,,0.713,1.511,6.526,,7.881,5214.717,27.237,26.616,33.806,
Ethiopia,-0.05,3.657,,5.219,54.706,48.899,,51.812,,,131.198,2532.193,7.484,16.389,83.542,2.099
Fiji,-0.09,0.653,,0.738,1.209,1.173,,0.755,7.534,,3.832,5076.181,,17.343,60.595,
Finland,-1.267,47.571,-2.573,54.499,46.397,-23.949,2.061,5.055,16.342,-7.883,113.929,22537.964,16.974,18.573,69.907,16.666
France,9.189,554.853,-59.219,627.189,529.2,407.526,22.686,57.369,10.267,-2.115,1469.268,25610.763,20.127,19.437,71.59,0.387
FYR Macedonia,-0.109,,,,,,,1.942,,,249.07,128257.143,2.049,,,-5.049
Gabon,-0.058,350.91,,438.187,1469.384,,,1.014,,,3265.745,3220656.084,19.722,21.542,63.516,12.541
Georgia,,,,,,,,,,,,,,,,
Germany,-21.481,784.552,-46.296,838.466,778.871,,36.172,81.338,7.775,-0.854,2050.8,25213.279,22.573,23.611,72.57,-5.946
Ghana,-0.708,0.063,,0.114,0.322,,,15.431,,,10.223,662.515,6.369,13.652,3.504,18.379
Greece,-0.747,22.062,-8.268,31.36,69.236,,3.872,10.431,9.7,-2.448,152.462,14616.308,20.752,21.437,57.79,-2.597
Grenada,-0.04,0.192,,0.193,0.379,,,0.098,,,1.099,11177.881,16.828,29.833,68.355,-1.979
Guatemala,-0.702,,,,,,,9.554,,,111.643,11685.507,12.333,19.505,30.493,5.056
Guinea,-0.198,464.314,,579.616,3004.066,,,7.136,,,4698.163,658364.645,15.647,21.7,121.9,13.482
Guinea-Bissau,-0.062,23.309,,23.925,,,,1.081,,,261.534,241989.11,6.14,12.716,19.759,164.628
Guyana,-0.104,,,,,,,0.72,,,187.278,260107.785,8.75,23.218,35.938,27.416
Haiti,-0.062,,,,,,,7.511,,,11.944,1590.324,34.813,,14.182,61.684
Honduras,-0.31,6.064,,8.109,35.672,,,5.32,3.2,,88.14,16568.195,18.077,36.068,33.7,-1.097
Hong Kong SAR,5.711,166.6,15.386,147.4,,,2.8,6.04,1.971,,1056.558,174917.734,35.217,27.25,78.9,12.378
Hungary,-4.262,,,,,,,10.365,11.29,,14861.009,1433721.926,9.04,22.27,20.156,-10.139
Iceland,0.043,170.004,-9.631,188.708,220.078,143.173,0.136,0.262,5.297,,650.508,2479203.262,17.191,18.357,95.24,6.513
India,-1.158,1543.79,,2172.35,6861.487,,,901,,,25761.086,28591.661,21.782,22.189,28.184,18.756
Indonesia,-2.3,53810.7,,56155.9,,,,188.452,2.83,,3360564.7,17832439.58,23.307,29.92,15.176,4.6
Iraq,,,,,,,,,,,,,,,,
Ireland,1.83,18.066,,19.226,41.128,,1.183,3.574,16.7,-4.411,68.328,19117.486,18.876,16.023,,9.812
Islamic Republic of Iran,-4.2,28982,,35734,,,,58.605,10,,1054921.348,18000460.93,30.395,28.562,5.535,15.793
Israel,-2.481,,,,,,1.751,5.259,10.015,,417.048,79302.194,20.666,24.999,46.854,9.941
Italy,11.908,409.316,-74.166,492.544,959.111,903.674,21.307,56.821,9.833,-3.03,1348.416,23730.84,19.376,18.943,73.022,8.973
Jamaica,-0.085,33.614,,29.997,,,,2.419,16.3,,657.065,271678.095,25.445,27.938,41.778,15.652
Japan,131.918,147990.8,,160443.1,379330.8,82842.8,64.5,124.77,2.5,-1.095,442954.64,3550176.546,32.281,29.258,100.732,0.363
Jordan,-0.644,1.352,,1.436,5.32,5.317,,3.993,19.6,,4.151,1039.619,24.959,36.632,55.825,2.3
Kazakhstan,-0.445,,,,,,,16.9,,,7173.013,424438.668,14.101,24.803,3.611,41.185
Kenya,-0.262,62.893,,115.905,,,,24.066,,,1741.041,72344.914,14.307,18.884,61.512,11.675
Kiribati,-0.001,0.048,,0.048,0.009,,,0.075,,,0.116,1541.79,,,79.456,-0.525
Korea,2.026,,,,35372.264,,19.235,44.195,2.9,-3.932,525199.5,11883785.97,38.004,37.48,55.238,9.589
Kosovo,,,,,,,,,,,,,,,,
Kuwait,2.502,3.3,,4.438,8.171,,,1.46,3.842,,17.422,11932.937,31.197,17.187,92.269,96.191
Kyrgyz Republic,-0.086,1.318,,,,,,4.505,,,21.362,4741.742,-27.804,11.667,17.737,-27.123
Lao P.D.R.,-0.043,,,,,,,4.626,,,10342.754,2235854.866,,,7.284,64.6
Latvia,0.417,,,,,,1.2,2.669,6.951,,9.611,3601.378,16.046,10.193,27.515,44.955
Lebanon,-0.46,2052,,2982.399,,,,2.901,,,24484.707,8440493.424,22.983,,49.251,2.193
Lesotho,-0.232,1.251,,1.032,2.041,,,1.73,,,5.697,3292.283,22.25,69.034,30.731,9.139
Liberia,,,,,,,,,,,,,,,,
Libya,-0.844,2.494,,3.083,6.561,5.309,,4.56,,,32.346,7093.458,,20.826,98.908,-7.263
Lithuania,-0.086,1.012,,1.19,,,,,,,,,,,,
Luxembourg,,,,,,,0.203,0.398,2.105,5.245,21.332,53597.335,35.315,22.836,63.191,4.758
Macao SAR,,,,,,,,,,,,,,,,
Madagascar,-0.258,167,,265.575,1636.003,,,12.644,,,4289.499,339255.367,3.634,11.448,32.417,-5.076
Malawi,-0.166,,,,,,,10.461,,,516.647,49386.15,3.659,7.558,2.752,-5.105
Malaysia,-2.991,52.612,3.128,49.951,95.898,,,19.602,3.026,,346.832,17694.179,32.203,41.987,65.441,11.81
Maldives,-0.054,0.791,,1.317,,0,,0.234,,,5.659,24182.604,12.532,28.07,87.611,5.362
Mali,-0.189,,,,,,,8.535,,,1657.246,194162.889,21.035,26.461,66.065,8.955
Malta,,,,,,,0.136,0.363,5.4,16.673,,,40.973,29.182,58.29,5.296
Marshall Islands,,,,,,,,,,,,,,,,
Mauritania,-0.095,32.156,,,,244.619,,2.167,,,354.327,163514.468,6.842,14.327,50.701,12.4
Mauritius,-0.092,,-1.226,11.155,,,,1.096,3.939,,121.651,110968.978,16.17,30.854,65.792,0.45
Mexico,-23.399,284.74,,282.398,,,,90.887,3.43,,8132.915,89483.714,14.261,18.904,18.427,8.141
Micronesia,,,,,,,,,,,,,,,,
Moldova,-0.181,,,,,,,4.346,2.899,,9.513,2189.155,37.919,54.223,937,-54.947
Mongolia,0.031,56.812,,82.972,,,,2.181,,,4271.853,1958756.737,20.815,36.328,7.514,
Montenegro,,,,,,,,,,,,,,,,
Morocco,-0.84,67.245,,73.62,237.97,237.97,,25.469,,,358.286,14067.551,23.253,24.931,74.96,0.899
Mozambique,-0.609,2.025,,2.307,,,,14.893,,,77.523,5205.242,16.575,30.856,16.627,3.193
Myanmar,,,,,,,,,,,,,,,,
Namibia,0.11,3.044,,3.346,1.732,1.732,,1.504,,,21.284,14155.306,19.424,16.21,23.977,10.657
Nepal,-0.218,,,,,,,19.552,,,294.973,15086.971,15.78,21.025,21.795,
Netherlands,13.203,146.071,1.998,153.784,230.174,,6.7,15.29,5.53,-4.668,424.875,27787.77,25.267,22.116,65.81,3.044
New Zealand,-1.494,33.866,0.592,35.526,40.247,52.421,1.545,3.598,9.8,-4.318,115.117,31996.498,17.662,20.913,87.126,5.565
Nicaragua,-0.604,,,,,,,,15,,68.983,,1.089,14.145,,
Niger,-0.097,,,,,,,8.314,,,1042.88,125433.819,7.922,6.401,46.253,-9.185
Nigeria,-0.78,,,,,,,98.36,,,17160.566,174466.165,15.021,20.724,,-2.935
Norway,3.513,419.531,-58.376,433.677,449.568,-283.622,2.004,4.325,5.948,-2.181,1920.454,444054.601,24.946,22.025,69.709,3.147
Oman,-1.377,1.829,,2.206,1.35,-0.114,,2.047,,,12.101,5910.99,4.232,18.265,106.45,6.447
Pakistan,-3.353,250.033,,370.493,,,,112.61,5.85,,4245.604,37701.843,15.849,20.821,34.228,3.512
Palau,,,,,,,,,,,,,,,,
Panama,-0.095,,,,,,,2.636,13.262,,10.177,3860.755,20.716,29.484,61.472,2.606
Papua New Guinea,0.618,1.332,,1.767,,,,4.288,,,7.299,1702.069,33.33,17.634,116.284,40.778
Paraguay,0.157,3289.746,,3013.063,3361.836,,,4.639,5.1,,14235.31,3068512.452,21.829,19.669,27.738,39.598
Peru,-2.463,,,,,,,22.639,9.9,,162.095,7159.989,10.461,17.796,47.258,4.604
Philippines,-3.016,306.525,20.599,295.949,1242.87,,,65.32,9.275,,2750.523,42108.435,23.206,28.213,47.375,12.861
Poland,-5.788,,,,,,,38.501,16.4,,678.244,17616.337,11.215,15.164,43.538,
Portugal,0.233,29.189,-5.757,35.341,40.79,,4.564,9.983,5.127,-0.778,131.468,13168.976,22.46,23.935,60.998,1.304
Puerto Rico,,,,,,,1.01,3.6,17,,7.408,2057.662,,16.049,74.424,
Qatar,-1.17,11.255,,13.268,9.777,8.645,,0.492,,,96.41,195956.878,10.373,,,13.424
Republic of Congo,-0.553,183.178,,279.34,0,,,2.443,,,792.789,324514.463,32.389,29.496,65.089,11.11
Romania,-1.176,0.67,,0.677,,,,23.205,9.206,,331.921,14303.548,23.832,29.299,1.487,11.124
Russia,2.6,,,,,,,148.4,5.285,,29186.725,196676.042,29.544,29.566,10.149,-2.1
Rwanda,-0.129,38.415,,65.365,,,,6.247,,,1441.035,230675.931,6.533,17.554,15.931,-9.957
Samoa,-0.035,0.185,,0.252,,,,,,,0.966,,,,47.949,
San Marino,,,,,,,,,,,,,,,,
São Tomé and Príncipe,-0.03,,,,,,,0.123,14.944,,512.65,4180947.713,,,10.906,2.308
Saudi Arabia,-17.245,141.445,,187.89,291.8,267.173,,17.277,,,1300.22,75257.556,12.069,25.055,84.687,-1.9
Senegal,-0.456,,,,,,,8.235,,,2586.762,314133.875,0.201,10.018,51.336,-7.52
Serbia,,,,,,,,,,,,,,,,
Seychelles,0.009,1.393,,1.482,2.018,,,0.072,,,3.951,54679.107,28.028,26.208,35.041,33.54
Sierra Leone,-0.058,,,,,,,3.991,,,2406.884,603012.336,-2.967,3.632,144.561,-5.785
Singapore,4.175,33.073,16.216,17.114,69.822,,1.737,3.313,1.7,,117.422,35437.793,44.055,37.171,69.042,17.103
Slovak Republic,-0.651,,,,,,2.148,5.308,12.7,-0.676,31.165,5871.233,20.13,27.054,36.6,
Slovenia,0.282,,,,,,0.936,1.99,8.591,,20.628,10366.043,18.902,18.332,40.787,1
Solomon Islands,-0.007,0.342,,0.296,,,,0.339,,,2.551,7514.452,28.949,6.637,34.894,-4.67
South Africa,2.778,,,,,,,39.62,22.163,,1600.424,40394.346,17.23,15.162,31.3,10.379
South Sudan,,,,,,,,,,,,,,,,
Spain,-5.531,158.293,-19.684,187.051,220.028,154.336,12.71,39.19,22.64,-2.104,666.054,16995.368,19.337,21.153,60.128,7.839
Sri Lanka,-0.61,106.364,,141.659,483.909,,,16.85,13.777,,1034.56,61398.239,21.631,27.476,29.631,14.3
St. Kitts and Nevis,-0.029,0.142,,0.14,,,,0.042,,,0.88,21031.877,24.959,37.014,58.107,-1.258
St. Lucia,-0.052,0.398,,0.402,0.424,,,0.139,,,2.159,15522.753,18.393,27.121,67.398,3.682
St. Vincent and the Grenadines,-0.044,0.173,,0.186,0.404,0.396,,0.106,,,0.889,8347.493,7.811,21.676,67.528,-7.976
Sudan,-1.408,0.131,,0.198,2.39,,,28.13,15.757,,17.6,625.683,-6.704,20.656,4.098,39
Suriname,0.021,0.003,,0.004,0.011,,,0.426,,,4.472,10507.791,5100.177,,6.851,-1.956
Swaziland,-0.064,0.982,,1.138,0.743,0.743,,0.926,,,20.423,22050.144,9.93,23.935,56.722,12.171
Sweden,-2.609,939.489,-182.88,1117.631,1099.4,149.677,4.058,8.745,11.15,-6.785,2325.568,265927.846,17.706,18.949,73.13,-15.104
Switzerland,18.914,116.621,-10.551,128.159,181.579,82.221,3.99,6.908,4.504,,442.029,63987.956,33.045,25.865,88.915,-0.797
Syria,-0.242,101.136,,121.671,711.408,615.403,,13.865,,,799.085,57633.726,24.218,25.973,83.142,13.003
Taiwan Province of China,7.042,1416.334,-370.1,1791.423,,,8.745,20.995,1.45,,6007.177,286118.503,31.521,28.667,78.102,7.486
Tajikistan,-0.207,,,,,,,5.573,,,0.094,16.914,-3.803,26.288,1.19,-89.003
Tanzania,-0.895,301.465,,343.861,,,,27.148,,,13199.141,486190.706,31.066,31.355,34.156,-5.076
Thailand,-6.355,,,,,,,58.096,,,4340.992,74720.692,34.903,39.656,55.41,12.735
The Bahamas,0.066,0.535,,0.615,1.007,,,0.269,13.1,,5.202,19369.925,15.828,19.608,68.968,0.575
The Gambia,-0.017,,,,,,,1.037,,,11.921,11496.397,11.026,5.278,126.677,
Timor-Leste,,,,,,,,,,,,,,,,
Togo,-0.082,39.217,,91.65,,,,3.898,,,682,174983.515,-2.331,3.504,44.722,-31.072
Tonga,-0.009,,,,,,,0.097,,,0.605,6252.506,,,37.331,
Trinidad and Tobago,0.113,7.46,,7.156,14.645,,,1.244,19.743,,32.951,26479.102,16.81,14.107,73.387,-5.8
Tunisia,-1.341,3.937,-0.322,4.382,10.707,10.707,,8.572,16.272,,23.362,2725.359,14.583,26.633,59.096,7.359
Turkey,-6.433,,,,,,,55.455,8.932,,58.399,1053.105,22.435,25.638,0.742,7.681
Turkmenistan,0,,,,,,,3.992,,,9.016,2258.64,,,0.078,0
Tuvalu,,,,,,,,,,,,,,,,
Uganda,-0.171,,,,,,,19.4,,,12486.617,643640.048,5.732,20.426,53.079,19.445
Ukraine,-0.854,,,,,,,51.715,,,1193.972,23087.366,30.472,33.614,300020.281,46.893
United Arab Emirates,3.046,67.539,,60.281,,,,2.083,,,416.974,200179.785,28.693,22.993,119.1,20.364
United Kingdom,-14.704,237.421,-37.664,288.771,292.236,234.059,25.303,57.714,10.375,-2.592,1102.966,19110.892,18.893,20.275,64.6,4.547
United States,-84.816,,,,,,120.259,260.146,6.908,-1.98,9521,36598.621,16.978,20.334,146.333,3.278
Uruguay,-0.244,,,,,,,3.149,8.3,,355.367,112834.316,12.691,17.304,13.001,8.301
Uzbekistan,-0.439,1.763,,2.527,,,,21.853,,,415.64,19020.238,6.72,14.7,4.101,118.936
Vanuatu,-0.003,5.492,,6.387,4.942,,,0.157,,,33.695,214619.479,,,87.046,
Venezuela,-1.993,1.35,,1.509,,,,20.815,,,38.922,1869.889,15.001,18.75,2.067,5.805
Vietnam,-1.395,,,,,,,69.645,10.6,,668583.184,9599942.337,13.672,25.12,56.876,19.604
Yemen,-0.467,33.851,,67.256,,,,13.948,,,176.99,12689.362,9.781,18.482,,11.984
Zambia,-0.088,,,,,,,8.751,,,44.496,5084.38,11.284,13.941,4.227,
Zimbabwe,-0.311,,,,,,,10.776,,,,,,,,
