Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Mozambique,-0.415,0.026,,0.047,,,,12.993,,,57.308,4410.858,9.989,21.363,0.277,-37.503
Myanmar,,,,,,,,,,,,,,,,
Namibia,,,,,,,,,,,,,,,,
Nepal,-0.232,,,,,,,15.421,,,176.23,11427.87,17.014,17.546,8.198,
Netherlands,5.089,99.084,-0.223,109.193,115.733,,5.527,14.367,8.254,-5.113,318.356,22158.836,23.562,21.129,55.171,2.088
NewZealand,-0.978,,,,,,1.558,3.198,6.241,-4.764,95.637,29909.274,20.413,24.001,,6.329
Nicaragua,-0.507,,,,,,,,11,,86.573,,5.954,,,
Niger,-0.062,,,,,,,6.019,,,1056.462,175532.224,9.013,12.545,56.965,-9.882
Nigeria,-4.332,,,,,,,74.272,,,,,,,,
Norway,2.445,223.323,-15.842,197.287,155.953,-35.055,1.945,4.134,3.426,-2.186,1436.591,347476.618,30.346,26.379,43.252,7.064
Oman,0.506,,,,,,,1.583,,,6.595,4166.011,29.451,25.041,,14.42
Pakistan,-0.568,63.43,,,,,,85.469,3.85,,2477.712,28989.767,16.611,18.466,15.3,10.014
Palau,,,,,,,,,,,,,,,,
Panama,0.199,,,,,,,2.127,11.573,,7.82,3676.512,15.465,25.115,56.649,-1.891
PapuaNewGuinea,-0.375,0.628,,0.76,,,,3.18,,,4.519,1421.17,10.474,29.289,71.013,
Paraguay,-0.248,230.984,,326.052,,,,3.481,8.3,,9915.003,2848316.714,17.357,21.442,2.705,-15.4
Peru,-1.291,,,,,,,18.635,9,,159.025,8533.895,23.563,22.245,,-13.261
Philippines,-2.771,,,,,,,51.586,,,2494.115,48348.719,19.155,35.744,14.304,-0.831
Poland,-1.581,,,,,,,36.731,,,628.527,17111.478,24.822,,,
Portugal,-1.632,,,,,,4.448,9.948,7.945,0.386,91.623,9209.766,24.326,32.538,20.096,20.796
PuertoRico,,,,,,,0.731,3.286,23.4,,4.59,1396.715,,10.108,62.84,
Qatar,3.704,,,,,,,0.306,,,89.845,293771.666,25.454,,,-6.916
RepublicofCongo,-0.401,,,,,,,1.75,,,465.015,265726.522,33.883,32.213,69.606,-10.907
Romania,1.166,,,,,,,22.775,,,425.589,18686.612,20.329,30.19,,2.12
Russia,,,,,,,,,,,,,,,,
Rwanda,-0.048,,,,,,,5.195,,,1337.843,257523.152,9.831,16.58,8.911,8.183
Samoa,0.001,,,,,,,,,,0.808,,,,,
SanMarino,,,,,,,,,,,,,,,,
SãoToméandPríncipe,-0.012,,,,,,,0.095,13.623,,514.885,5447169.017,,,1.001,0
SaudiArabia,-16.852,,,,,,,10.79,,,904.909,83865.091,8.747,21.636,85.231,-32.414
Senegal,-0.304,,,,,,,6.14,,,2043.598,332822.136,8.972,19.939,43.703,9.19
Serbia,,,,,,,,,,,,,,,,
Seychelles,-0.026,0.445,,0.476,,,,0.064,,,2.203,34245.058,-3.555,14.201,29.221,-90.597
SierraLeone,-0.018,,,,,,,3.564,,,2608.826,731973.567,3.12,7.982,0.62,3.933
Singapore,-0.583,,,,,,1.365,2.681,5.57,,56.401,21036.821,43.063,46.469,58.102,5.442
SlovakRepublic,,,,,,,,,,,,,,,,
Slovenia,,,,,,,,,,,,,,,,
SolomonIslands,-0.006,0.04,,0.039,,,,0.255,,,1.813,7119.685,7.178,2.667,,4.785
SouthAfrica,-0.404,,,,,,,31.41,12.543,,1447.31,46078.001,26.711,27.173,8.3,-1.328
SouthSudan,,,,,,,,,,,,,,,,
Spain,-2.455,46.16,-9.825,53.439,43.817,,11.809,38.122,17.215,-4.076,499.531,13103.512,19.478,21.626,32.022,9.613
SriLanka,-0.47,,,,,,,15.161,,,678.67,44763.4,17.516,26.353,10.238,-4.938
St.KittsandNevis,-0.016,0.052,,0.061,,,,0.043,,,0.467,10969.833,8.598,28.511,,-15.947
St.Lucia,-0.012,,,,,,,0.121,,,1.013,8364.419,12.731,22.416,48.477,22.498
St.VincentandtheGrenadines,-0.008,0.073,,0.079,,,,0.1,,,0.549,5492.84,12.548,19.196,49.407,14.72
Sudan,-0.713,,,,,,,20.36,21.426,,13.752,675.431,30.944,3.269,,13.647
Suriname,-0.173,,,,,,,,,,5.345,,,,,-9.684
Swaziland,-0.107,0.186,,0.191,,,,0.687,,,10.112,14708.744,6.736,26.346,16.697,1.51
Sweden,-0.743,465.959,,503.101,,,4.263,8.331,4.758,-0.987,2017.31,242157.412,20.873,21.599,43.772,-9.607
Switzerland,3.717,67.798,1.327,68.45,80.103,81.835,3.256,6.41,0.85,,362.202,56505.819,32.879,29.531,65.3,-2.657
Syria,-0.807,,,,,,,10.084,,,524.824,52046.62,10.251,23.888,,3.5
TaiwanProvinceofChina,,461.117,-38.224,501.717,,,7.07,18.791,2.71,,2664.424,141796.046,33.738,25.45,60.731,16.19
Tajikistan,,,,,,,,,,,,,,,,
Tanzania,-0.305,,,,,,,20.292,,,8968.783,441986.133,9.148,27.499,2.54,-32
Thailand,-2.873,,,,,,,49.52,,,1858.914,37538.657,18.171,25.998,38.9,-6.318
TheBahamas,-0.039,,,,,,,0.225,,,4.694,20878.401,16.385,19.499,42.669,7.095
TheGambia,-0.004,,,,,,,0.683,,,9.772,14310.057,14.428,5.789,28.016,
Timor-Leste,,,,,,,,,,,,,,,,
Togo,-0.043,,,,,,,2.949,,,630.938,213929.518,0.187,24.127,41.919,
Tonga,0.005,,,,,,,0.094,,,0.346,3692.455,,,15.906,
TrinidadandTobago,-0.947,,,,,,,1.139,11.123,,41.037,36039.481,14.476,26.42,20.518,-4.414
Tunisia,-0.75,,,,,,,6.89,,,15.697,2278.173,22.687,31.956,,0.9
Turkey,-1.923,,,,,,,46.967,7.51,,34.474,734.019,16.981,19.3,,
Turkmenistan,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,
Uganda,-0.072,,,,,,,13.736,,,9097.453,662283.898,6.667,,0.146,10.432
Ukraine,,,,,,,,,,,,,,,,
UnitedArabEmirates,5.259,,,,,,,1.21,,,328.618,271585.088,36.592,32.02,,-7.777
UnitedKingdom,1.49,131.123,-4.669,141.21,146.921,145.728,23.775,56.316,11.475,-1.907,855.827,15196.871,21.017,20.713,39.45,2.01
UnitedStates,-38.695,,,,,,100.822,234.247,9.6,-4.732,6792,28995.097,19.776,22.228,101.817,-2.589
Uruguay,-0.188,,,,,,,2.97,14.5,,255.301,85959.942,9.523,15.779,0.049,1.779
Uzbekistan,,,,,,,,,,,,,,,,
Vanuatu,0.009,,,,,,,0.126,,,26.423,209703.08,,,48.847,
Venezuela,4.803,,,,,,,16.316,,,28.956,1774.781,17.829,11.419,,7.112
Vietnam,-0.685,,,,,,,57.47,,,372413.26,6480133.153,11.829,14.3,,21.728
Yemen,,,,,,,,,,,,,,,,
Zambia,-0.329,,,,,,,6.495,,,40.868,6292.37,6.24,16.143,0.013,
Zimbabwe,-0.504,,,,,,,7.849,,,,,,,,
