Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Sri Lanka,-0.665,,,,,,,15.942,,,825.988,51810.96,14.838,24.079,15.722,-2.885
St. Kitts and Nevis,-0.021,0.092,,0.125,,,,0.041,,,0.708,17254.973,30.707,43.962,,9.973
St. Lucia,-0.018,0.242,,0.218,,,,0.13,,,1.687,12934.876,18.398,23.286,55.458,27.514
St. Vincent and the Grenadines,-0.016,0.146,,0.142,,,,0.104,,,0.724,6958.29,16.797,25.032,54.261,39.337
Sudan,-1.841,,,,,,,23.6,17.863,,15.753,667.481,10.439,7.754,,-47.541
Suriname,-0.037,,,,,,,,,,5.067,,,,,11.299
Swaziland,0.095,0.428,,0.355,,,,0.81,,,15.277,18852.907,26.441,26.114,34.939,8.215
Sweden,-0.49,755.392,,709.224,,,4.486,8.459,2.35,2.785,2343.318,277024.356,24.683,24.924,57.566,7.627
Switzerland,8.793,91.351,2.947,87.563,91.369,91.697,3.606,6.567,0.72,,413.541,62972.545,34.626,30.415,72.016,7.958
Syria,-0.131,,,,,,,11.899,,,572.342,48099.995,2.394,13.971,,14.1
Taiwan Province of China,10.2,765.439,-66.291,825.615,,,8.107,19.954,1.69,,4172.003,209076.877,36.773,28.883,64.435,6.535
Tajikistan,,,,,,,,,,,,,,,,
Tanzania,-0.357,,,,,,,23.095,,,11432.452,495018.486,17.527,19.804,10.031,59.4
Thailand,-1.654,,,,,,,54.96,,,2693.74,49012.738,28.952,32.687,43.45,26.114
The Bahamas,-0.067,,,,,,,0.246,11,,5.443,22138.047,12.428,15.468,54.615,-3.919
The Gambia,0.01,,,,,,,0.834,,,10.014,12000.884,13.488,4.033,86.521,
Timor-Leste,,,,,,,,,,,,,,,,
Togo,-0.087,,,,,,,3.476,,,768.33,221040.958,-0.214,14.595,43.141,1.159
Tonga,-0.007,,,,,,,0.094,,,0.562,5954.144,,,27.946,
Trinidad and Tobago,-0.089,4.493,,5.927,8.613,,,1.205,22,,32.889,27296.174,11.08,12.806,16.429,10.261
Tunisia,0.097,,,,,,,7.77,,,18.453,2374.937,19.892,19.901,,21.446
Turkey,1.596,,,,,,,50.53,8.701,,46.135,913.031,25.566,24.256,0.058,
Turkmenistan,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,
Uganda,-0.195,,,,,,,16.347,,,9731.793,595311.761,6.013,13.225,10.992,-0.626
Ukraine,,,,,,,,,,,,,,,,
United Arab Emirates,2.527,,,,,,,1.79,,,276.982,154738.706,26.498,26.142,,7.401
United Kingdom,-34.481,191.333,-12.58,189.516,206.017,189.309,26.07,56.916,8.575,4.857,1051.051,18466.705,21.764,25.545,50.5,1.112
United States,-121.159,,,,,,114.974,244.968,5.492,0.686,8474.5,34594.385,20.564,22.757,120.983,16.205
Uruguay,0.027,,,,,,,3.06,8.6,,305.476,99828.687,12.232,14.552,0.681,9.146
Uzbekistan,,,,,,,,,,,,,,,,
Vanuatu,0.003,,,,,,,0.145,,,27.874,192232.711,,,68.46,
Venezuela,-5.539,0.21,,0.291,,,,18.336,,,36.391,1984.658,20.139,27.881,0.332,7.867
Vietnam,-0.769,,,,,,,63.5,,,474964.97,7479763.302,10.99,14.3,12.243,-27.444
Yemen,,,,,,,,,,,,,,,,
Zambia,0.015,,,,,,,7.538,,,45.861,6084.038,10.802,11.32,0.074,
Zimbabwe,0.05,,,,,,,9.199,,,,,,,,
