Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Netherlands,17.294,145.032,-0.614,155.25,232.017,,6.743,15.383,6.193,-4.214,437.453,28437.431,26.407,22.299,67.09,7.865
New Zealand,-1.635,36.021,1.779,34.927,38.799,46.832,1.611,3.648,8.35,-1.621,122.779,33653.757,18.961,22.394,89.655,10.032
Nicaragua,-0.911,,,,,,,4.557,17.1,,72.432,15894.147,-5.674,17.35,34.929,
Niger,-0.126,,,,,,,8.605,,,1084.644,126052.186,4.02,10.393,65.025,9.921
Nigeria,-2.128,,,,,,,101.068,,,17770.098,175822.997,12.846,17.324,,-7.529
Norway,3.735,447.345,-51.893,446.928,445.118,-281.77,2.035,4.348,5.393,-0.995,2017.541,463972.119,25.865,22.926,71.012,8.43
Oman,-0.752,1.838,,2.263,1.524,0.419,,2.112,,,12.567,5949.362,6.362,16.406,105.5,5.123
Pakistan,-1.661,277.892,,370.493,1492.394,,,115.54,4.73,,4431.076,38351.011,17.104,19.546,38.254,-2.863
Palau,,,,,,,,,,,,,,,,
Panama,0.021,1.802,,2.077,6.766,6.765,,2.691,14.008,,10.467,3889.374,22.768,29.999,62.285,2.456
Papua New Guinea,0.687,1.484,,1.645,3.304,,,4.401,,,7.733,1756.977,35.134,21.367,123.875,-5.903
Paraguay,-0.161,3946.077,,3402.643,2802.266,,,4.734,4.4,,14992.332,3167059.563,22.37,24.414,32.813,6.464
Peru,-2.698,,,,,,,22.989,8.8,,182.044,7918.666,13.964,20.698,54.527,19.42
Philippines,-2.95,371.804,-13.234,380.398,1229.223,,,66.84,9.475,,2871.206,42956.403,23.877,28.031,51.5,22.548
Poland,0.634,,,,,,,38.581,11.4,,713.777,18500.771,20.721,17.28,56.451,
Portugal,-2.196,29.153,-5.142,35.252,46.691,,4.56,9.999,6.34,-2.513,133.426,13343.678,20.703,24.695,63.361,10.465
Puerto Rico,,,,,,,1.032,3.627,14.6,,7.718,2127.956,,16.329,76.046,
Qatar,-1.015,10.382,,12.936,11.855,11.351,,0.495,,,97.777,197487.003,17.554,,,-14.506
Republic of Congo,-0.793,230.592,,352.623,0,,,2.516,,,749.24,297790.279,22.965,54.486,53.222,-7.449
Romania,-0.5,1.554,,1.664,,,,23.064,10.994,,344.972,14957.188,22.716,25.361,2.404,19.037
Russia,7.844,,,,,,,148.5,7.233,,25480.011,171582.563,27.921,25.265,31.978,4.9
Rwanda,0.099,7.532,,26.629,,,,5.79,,,837.386,144626.611,5.569,9.84,22.678,-60.261
Samoa,0.004,0.178,,0.216,,,,,,,1.028,,,,50.907,
San Marino,,,,,,,,,,,,,,,,
São Tomé and Príncipe,-0.025,,,,,,,0.125,14.645,,523.928,4193471.943,,,19.131,8.779
Saudi Arabia,-10.473,129,,171.076,343.576,314.579,,17.701,,,1307.485,73864.762,12.599,20.357,85.235,9.192
Senegal,-0.289,574.5,-33.342,418.942,0,,,8.476,,,2586.314,305142.233,3.671,11.128,70.608,-0.294
Serbia,,,,,,,,,,,,,,,,
Seychelles,0.031,1.395,,1.565,3.036,,,0.074,,,3.854,51943.498,41.939,35.487,35.516,-5.489
Sierra Leone,-0.089,,,,,,,3.952,,,2428.209,614496.376,-0.075,6.062,170.192,23.158
Singapore,11.35,37.378,16.328,20.955,75.344,,1.799,3.419,1.725,,130.251,38095.692,48.25,32.865,71.028,18.69
Slovak Republic,0.664,,,,,,2.11,5.338,14.6,-0.576,33.099,6200.641,25.804,23.111,40.917,14.758
Slovenia,0.557,,,,,,0.924,1.99,8.497,,21.722,10915.444,25.13,22.058,48.726,12.8
Solomon Islands,0.001,0.458,,0.371,,,,0.349,,,2.758,7896.117,24.463,5.302,39.409,5.223
South Africa,0.016,,,,,,,40.56,22.89,,1652.184,40734.32,17.731,17.72,34.3,2.485
South Sudan,,,,,,,,,,,,,,,,
Spain,-6.394,164.115,-21.657,192.119,243.746,187.581,12.621,39.296,24.118,-2.357,681.604,17345.416,19.098,21.07,62.735,16.67
Sri Lanka,-0.981,118.295,,170.764,551.906,,,17.098,13.127,,1117.695,65369.942,20.973,29.117,30.879,9.4
St. Kitts and Nevis,-0.024,0.169,,0.163,,,,0.042,,,0.927,21892.758,22.091,31.083,58.877,1.717
St. Lucia,-0.048,0.367,,0.367,0.457,,,0.142,,,2.194,15459.151,19.652,27.715,71.345,0.213
St. Vincent and the Grenadines,-0.057,0.189,,0.188,0.448,0.439,,0.106,,,0.878,8252.153,6.017,24.048,67.821,-10.613
Sudan,-1.476,0.285,,0.338,6.672,,,28.95,15.177,,17.957,620.282,0.745,22.688,8.831,-12.892
Suriname,0.053,0.021,,0.023,0.035,,,0.431,12.373,,4.159,9656.807,776.366,19.891,24.379,14.313
Swaziland,0.002,1.177,,1.379,0.77,0.77,,0.944,,,21.001,22241.965,16.11,26.997,64.558,14.254
Sweden,2.359,992.087,-192.924,1145.182,1215.7,259.811,4.028,8.816,10.783,-4.592,2420.628,274560.276,21.299,20.256,75.071,15.094
Switzerland,16.955,121.85,-8.995,130.997,199.469,94.579,3.966,6.969,4.723,,447.922,64273.468,32.22,26.411,89.285,1.909
Syria,-0.852,122.787,,153.148,824.85,692.674,,14.241,,,843.305,59218.412,24.317,29.959,94.825,3.821
Taiwan Province of China,6.498,1502.754,-421.98,1922.92,,,8.939,21.178,1.56,,6457.362,304910.776,30.352,27.978,80.172,5.485
Tajikistan,-0.167,,,,,,,5.607,,,0.074,13.215,21.073,40.565,1.203,-12.431
Tanzania,-0.637,363.388,,467.716,,,,27.959,,,13405.973,479492.209,12.82,30.659,47.125,7.194
Thailand,-8.059,,,,,,,58.797,,,4688.137,79733.95,35.59,40.908,58,14.245
The Bahamas,-0.025,0.594,,0.643,1.095,,,0.273,13.292,,5.365,19638.231,15.325,21.887,69.963,1.301
The Gambia,-0.01,,,,,,,1.073,,,11.516,10733.844,10.641,4.685,133.065,
Timor-Leste,,,,,,,,,,,,,,,,
Togo,-0.056,73.661,,124.275,,,,3.983,,,777,195088.686,6.873,12.018,66.411,6.586
Tonga,-0.017,,,,,,,0.097,,,0.617,6393.636,,,40.16,
Trinidad and Tobago,0.218,9.218,,8.327,18.533,,,1.25,18.394,,34.126,27294.121,24.605,19.999,77.452,5.2
Tunisia,-0.7,4.174,-0.258,4.578,11.559,11.559,,8.786,16.296,,24.21,2755.594,13.686,22.511,62.4,13.512
Turkey,2.631,,,,,,,56.382,8.55,,55.213,979.278,21.05,20.766,1.6,2.657
Turkmenistan,0,,,,,,,4.096,,,7.456,1820.647,,,1.108,
Tuvalu,,,,,,,,,,,,,,,,
Uganda,-0.174,,,,,,,20.1,,,13289.182,661153.318,12.328,20.006,57.144,45.425
Ukraine,-1.163,,,,,,,51.3,,,922.153,17975.545,19.753,23.681,1503449.624,-15.806
United Arab Emirates,0.029,79.775,,63.478,,,,2.23,,,447.675,200751.004,27.06,27.01,125.05,-0.76
United Kingdom,-5.505,254.769,-37.845,301.293,330.187,287.305,25.505,57.862,9.5,-1.29,1147.349,19829.059,19.82,20.302,65.8,9.226
United States,-121.612,,,,,,123.071,263.325,6.1,-0.733,9905.45,37616.883,17.775,21.216,150.317,8.843
Uruguay,-0.438,,,,,,,3.179,9.2,,381.242,119915.301,12.1,17.533,18.733,14.551
Uzbekistan,0.118,18.407,,22.044,,,,22.282,,,394.026,17683.305,20.025,18.2,56.647,-1.523
Vanuatu,-0.008,6.219,,6.625,5.876,,,0.164,,,36.755,223774.403,,,89.363,
Venezuela,2.623,2.692,,3.662,,,,21.283,,,38.007,1785.819,18.51,14.155,3.531,8.4
Vietnam,-1.872,,,,,,,70.825,10.3,,727643.546,10273895.98,13.999,25.476,65.139,38.545
Yemen,0.273,37.537,,84.741,,,,14.6,,,188.887,12937.735,25.688,19.134,34.925,-20.109
Zambia,0.047,,,,,,,9.018,,,38.574,4277.449,12.908,6.179,5.848,
Zimbabwe,-0.318,,,,,,,11.147,,,,,,,,
