Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Paraguay,0.017,7997.875,321.233,8022.807,19088.47,17967.986,,5.677,8.059,,16910.378,2978752.48,17.236,16.978,74.3,40.327
Peru,-0.927,37.65,-2.61,40.953,100.535,78.742,,26.395,9.424,,245.594,9304.425,16.36,17.939,84.817,8.179
Philippines,0.285,798.261,-175.226,962.963,3094.332,,,81.88,11.4,,4008.469,48955.41,23.32,22.98,85.8,1.31
Poland,-5.473,335.025,-51.346,386.433,394.1,140.448,,38.219,19.643,,1054.23,27584.263,18.832,18.832,126.526,14.1
Portugal,-11.848,59.78,-8.662,66.243,79.914,73.25,5.121,10.459,6.264,-1.739,169.641,16219.911,16.492,23.63,82.54,12.52
Puerto Rico,,,,,,,1.185,3.826,12,,10.676,2790.286,,15.528,86.109,
Qatar,5.754,30.402,,24.609,33.484,-1.213,,0.66,,,196.624,297807.76,59.316,,,-8.314
Republic of Congo,0.033,613.5,,605.308,4152.43,,,3.164,,,960.7,303654.977,27.025,26.09,92.386,-4.515
Romania,-2.703,56.673,,61.06,47.749,,,21.628,7.838,,409.636,18940.52,18.176,22.721,64.84,9.28
Russia,35.41,4804.48,149.304,4613.409,4009.893,,,144.3,8.2,,31258.375,216620.755,26.789,19.074,462.569,12.83
Rwanda,-0.105,173.268,,211.985,998.739,,,8.578,,,2035.554,237294.011,15.028,17.549,46.876,3.659
Samoa,-0.026,0.304,,0.309,0.463,,,0.178,,,1.488,8375.327,,,65.9,
San Marino,,,,,,,,,4.119,,1.526,,,,102.07,
São Tomé and Príncipe,-0.015,320.967,,463.202,2907.887,,,0.147,16.364,,649.933,4407669.264,34.216,49.882,136.589,3.654
Saudi Arabia,28.048,277.7,,268,660.082,602.958,,22.02,5.562,,1518.748,68971.301,32.489,19.492,87.797,19.289
Senegal,-0.437,841.753,-51.979,868,2180.6,,,10.674,,,3741.604,350549.644,15.91,22.276,83.247,18.114
Serbia,-1.527,478.844,,511.248,875.573,828.735,,7.481,16,,2336.593,312354.077,14.897,22.093,71.503,29.196
Seychelles,-0.009,1.83,,1.701,6.697,6.424,,0.083,3.151,,4.842,58495.893,9.576,10.902,46.084,3.974
Sierra Leone,-0.083,467.001,,612.563,5218.139,0,,4.713,,,4809.005,1020421.655,3.908,11.225,567.15,17.977
Singapore,21.899,33.95,11.209,23.573,169.332,,2.065,4.115,3.95,,197.678,48040.379,40.217,17.641,75.958,14.211
Slovak Republic,-1.668,15.403,-0.381,16.523,17.22,,2.06,5.389,17.7,-1.13,47.694,8849.926,20.882,25.784,76.02,18.395
Slovenia,-0.24,10.338,-0.153,10.666,6.942,,0.931,1.995,6.7,-1.579,30.659,15367.866,25.614,26.422,94.673,3.161
Solomon Islands,0.021,0.673,,0.53,1.667,1.537,,0.446,,,2.517,5639.486,16.237,9.611,85.638,18.375
South Africa,-1.447,313.441,-17.325,337.111,469.686,460.767,,46.127,27.65,,2143.232,46463.72,16.28,17.106,59.9,0.11
South Sudan,,,,,,,,,,,,,,,,
Spain,-35.285,304.566,-14.15,307.526,382.775,323.935,17.476,42.196,11.5,2.579,958.229,22708.877,23.94,27.823,82.09,3.42
Sri Lanka,-0.074,284.421,,417.674,1863.851,,,19.232,8.4,,1733.222,90122.901,21.631,22.02,70.444,8.383
St. Kitts and Nevis,-0.116,0.319,,0.405,1.783,,,0.048,,,1.242,26047.525,20.772,45.783,79.212,-0.428
St. Lucia,-0.148,0.525,,0.611,1.215,,,0.161,,,2.497,15548.18,3.55,21.764,86.355,10.396
St. Vincent and the Grenadines,-0.079,0.323,,0.357,0.701,0.68,,0.107,,,1.237,11534.677,11.105,27.6,78.595,-5.179
Sudan,-0.885,7.419,,6.991,65.205,,,33.6,15.8,,73.141,2176.811,15.766,20.782,70.091,10.294
Suriname,-0.161,0.857,0.049,0.814,1.407,,,0.484,6.549,,6.441,13306.412,30.149,26.939,62.983,38.858
Swaziland,0.089,3.908,,4.255,3.153,2.779,,1.088,,,27.747,25504.356,32.285,28.204,129.26,44.094
Sweden,21.839,1394.59,-4.574,1429.739,1315.564,126.595,4.35,8.976,6.567,-0.709,3185.862,354944.199,28.17,21.574,86.918,3.491
Switzerland,46.648,154.208,-1.724,160.393,282.058,188.911,4.165,7.314,3.691,,512.872,70121.972,36.418,23.181,96.397,-0.925
Syria,-1.663,321.564,,350.609,1432.615,1022.03,,17.952,10.781,,1018.708,56746.588,15.406,23.07,113.098,-22.391
Taiwan Province of China,30.504,1948.847,-441.419,2422.787,3512.071,3305.798,9.573,22.605,4.99,,9953.235,440319.98,30.538,21.685,88.7,11.186
Tajikistan,-0.02,0.824,,0.908,3.096,,,6.64,2.3,,0.099,14.879,12.318,13.601,314.459,13.818
Tanzania,-0.16,1997.897,,2258.862,6524.405,,,35.492,,,20662.453,582169.895,17.391,15.969,114.467,17.975
Thailand,4.772,1249.961,116.472,1127.931,2930.042,,,64.05,2.192,,6184.372,96556.132,27.116,23.829,77.99,9.134
The Bahamas,-0.338,0.901,,1.089,1.85,,,0.316,10.835,,7.449,23550.923,17.274,22.133,81.225,-4.24
The Gambia,-0.039,1.82,-0.741,2.315,22.05,22.05,,1.418,,,16.237,11452.097,3.914,10.039,217.789,-19.826
Timor-Leste,-0.044,0.043,,0.07,,,,0.936,,,0.59,784.066,,24.696,56.665,
Togo,-0.162,170.776,,147.029,1087.562,,,5.17,,,941,182002.734,4.754,14.428,81.752,24.535
Tonga,-0.001,0.105,,0.09,,,,0.101,,,0.712,7080.025,,21.094,65.203,1.033
Trinidad and Tobago,0.986,17.923,,16.739,35.888,30.084,,1.284,10.473,,66.1,51485.392,33.908,25.188,110.918,16.69
Tunisia,-0.735,7.686,-1.006,8.602,23.477,23.477,,9.84,14.514,,36.654,3725.104,20.644,23.323,81.176,3.727
Turkey,-7.554,140.959,-41.831,188.23,307.877,290.924,,66.795,9.136,,76.338,1142.873,15.105,17.597,104.124,16.812
Turkmenistan,0.304,2.741,,2.299,1.586,,,4.648,,,13.776,2963.888,,,191.902,16.672
Tuvalu,-0.007,,,,,,,0.009,,,0.03,3176.644,,,110.717,
Uganda,-0.051,2653.841,,2819.878,9446.904,,,26.8,,,24904.643,929277.71,24.579,28.561,87.571,1.734
Ukraine,2.891,101.485,-3.268,103.871,78.489,72.402,,47.442,9.057,,924.957,19496.551,27.501,21.943,13392849.23,14.126
United Arab Emirates,9.431,110.519,,91.561,20.11,-1322.18,,3.551,,,727.46,204860.522,29.022,21.437,159.834,15.767
United Kingdom,-33.187,420.108,-46.797,460.396,444.25,396.432,28.221,59.552,5,0.92,1499.322,25176.686,16.95,18.657,76,2.787
United States,-521.348,3355.859,-533.567,3901.512,6735.555,4573.508,137.729,290.733,5.992,0.114,13271.1,45646.985,17.298,21.66,185.917,1.76
Uruguay,-0.087,93.932,3.426,102.901,379.025,241.445,,3.304,17.15,,380.292,115116.494,14.483,15.206,62.08,6.72
Uzbekistan,0.587,3288.545,,3266.18,4096.055,,,25.802,,,532.732,20646.908,26.596,20.8,1032.672,8.966
Vanuatu,-0.025,6.722,,7.24,14.703,,,0.204,,,40.929,200186.839,,16.846,111.7,
Venezuela,11.796,43.419,,43.188,82.474,,,25.51,18.188,,35.653,1397.619,29.339,15.217,51.223,-10.384
Vietnam,-1.931,152957,-3165.697,172885.6,232387.381,,,80.899,5.78,,1370413.265,16939721,30.564,35.445,86.254,9.036
Yemen,0.176,672.293,,763.054,1227.723,1127.122,,19.702,,,287.345,14584.258,22.222,20.727,144.996,-6.018
Zambia,-0.507,5.104,,6.337,5.55,5.55,,11.426,,,55.798,4883.466,14.947,25.28,49.394,-3.207
Zimbabwe,-0.375,,,,,,,11.64,,,11.301,970.9,,,,
