Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Ghana,-2.99,25.873,,32.613,98.108,94.932,,26.886,,,34.691,1290.299,15.591,23.887,160.584,-9.56
Greece,-0.008,80.575,-2.015,87.987,314.018,310.799,3.604,10.812,25,-6.57,185.082,17117.446,9.827,9.832,116.34,-7.941
Grenada,-0.144,0.658,-0.034,0.691,2.385,,,0.107,,,2.116,19827.357,3.79,18.902,106.409,6.904
Guatemala,-0.315,52.76,,59.891,118.644,,,16.266,,,240.537,14787.505,11.748,12.241,121.68,2.019
Guinea,-1.503,9749.32,,14286.08,24263.444,,,12.345,,,8959.274,725735.239,-12.296,10.15,1349.534,-1.521
Guinea-Bissau,-0.01,116.508,,159.263,360.821,,,1.777,,,423.313,238178.494,10.264,11.202,106.884,8.725
Guyana,-0.151,185.481,10.682,193.123,318.927,288.4,,0.767,,,384.878,501797.067,9.275,13.833,111.882,7.328
Haiti,-0.206,81.539,,92.451,128.123,,,10.711,,,15.586,1455.169,26.467,28.854,223.28,10.22
Honduras,-1.291,118.172,,124.473,211.159,,,8.433,4,,189.771,22502.862,18.756,24.091,286.728,4.537
Hong Kong SAR,9.395,462.27,30.091,426.981,1.5,,3.76,7.311,3.252,,2246.377,307239.85,24.822,21.791,127.148,-1.485
Hungary,6.141,16181.289,-518.236,16934.215,25460.355,24126.547,,9.856,6.854,,24176.202,2452942.573,27.076,21.969,111.045,8.401
Iceland,0.71,977.712,-35.008,961.518,1490.704,1085.054,0.184,0.329,3.992,,1282.372,3900745.219,23.49,19.242,241.212,8.158
India,-26.218,28316.555,-9714.182,38095.371,91607.221,,,1292.707,,,113262.444,87616.519,32.002,33.256,126.214,2.448
Indonesia,-17.76,1711243.544,-283840.852,2003368.208,3144829.961,,,255.462,6.18,,8976931.5,35140028.82,32.494,34.562,122.99,-1.322
Iraq,-10.824,59076.689,,87763.476,130599.253,,,35.161,,,173667.141,4939137.668,14.966,,150.6,
Ireland,10.595,70.373,-2.564,73.784,204.363,164.83,1.964,4.635,9.396,-0.487,203.524,43906.416,27.699,23.25,99.767,13.827
Islamic Republic of Iran,1.394,1502544.283,,1842336.904,1983645.892,211376.742,,79.476,10.8,,2076363.69,26125568.01,30.134,29.775,237.244,20.465
Israel,12.268,429.314,-32.916,464.127,743.6,703.189,3.644,8.377,5.252,,1028.344,122757.295,23.527,19.383,99.1,-2.53
Italy,38.737,781.568,-14.271,824.669,2169.855,1823.562,22.465,60.796,11.892,-3.32,1547.233,25449.748,18.911,16.766,120.1,4.293
Jamaica,-0.598,456.481,,462.973,2038.38,,,2.814,13.5,,744.182,264454.737,12.36,15.775,424.915,23.364
Japan,137.467,169901.349,-24615.651,196043.085,1238055.037,639303.493,63.759,126.926,3.367,-1.592,528583,4164500.158,25.332,21.998,103.705,2.717
Jordan,-3.299,6.658,-0.917,7.725,24.454,22.219,,6.824,,,11.426,1674.446,11.42,20.188,116.071,-8.899
Kazakhstan,-4.5,6791.267,-2232.642,8840.892,8946.241,-12612.82,,17.683,5.042,,18195.174,1028986.322,24.203,26.801,336.963,-31.79
Kenya,-5.011,1222.674,,1729.526,3186.539,2998.587,,44.226,,,4048.282,91536.548,14.385,22.545,304.567,8.095
Kiribati,0.074,0.221,,0.223,0.035,,,0.114,,,0.17,1495.904,,,124.688,-2.477
Korea,105.871,325684.846,1405.075,328518.76,559792.164,528325.426,25.936,50.629,3.642,-1.285,1463506.2,28906439.37,35.661,27.972,110.21,0.399
Kosovo,-0.512,1.457,,1.568,1.099,,,,,,5.751,,,,99.865,-14.219
Kuwait,13.89,19.778,,19.331,3.82,,,4.11,2.072,,40.174,9774.683,31.377,19.726,179.728,-1.472
Kyrgyz Republic,-0.979,160.083,,165.618,291.258,,,5.976,7.47,,39.148,6550.71,14.22,28.94,303.973,-4.953
Lao P.D.R.,-2.905,23291.494,,26201.345,64339.175,,,7.029,,,45575.761,6483573.066,,,167.078,6.652
Latvia,-0.433,8.823,-0.342,9.194,8.489,7.782,0.896,1.986,9.877,,21.448,10798.852,20.568,22.168,99.29,0.951
Lebanon,-12.782,15080.663,-9093.205,21963.31,107277.647,101202.412,,4.554,,,62760.199,13782473.61,-3.683,,110.097,8.915
Lesotho,-0.054,15.391,,15.372,15.54,1.065,,1.932,,,12.872,6662.152,27.017,29.828,132.514,6.333
Liberia,-0.801,0.661,,0.905,0.813,0.631,,4.296,,,0.897,208.705,,,392.113,-13.169
Libya,-16.703,11.795,,40.57,34.603,-32.833,,6.322,,,22.697,3590.406,,31.599,187.501,-8.354
Lithuania,-0.932,12.715,-0.183,12.972,15.794,14.739,1.338,2.904,9.108,,33.45,11518.493,16.363,18.62,139.11,1.153
Luxembourg,3,22.379,0.373,21.857,11.279,,0.406,0.563,6.851,0.671,45.625,81038.58,23.406,18.181,100.22,7.332
Macao SAR,12.108,116.352,,69.474,0,,0.417,0.666,1.8,,325.24,488160.803,,24.166,137.032,
Madagascar,-0.211,3376.962,,4430.902,10156.964,,,24.235,,,7708.505,318068.133,14.885,17.052,381.48,2.838
Malawi,-0.568,705.133,,874.396,2377.603,,,18.111,,,1280.86,70724.578,4.068,12.026,217.923,-4.854
Malaysia,8.712,257.017,-37.531,292.076,664.109,,,30.996,3.15,,1062.647,34283.691,28.034,25.093,114.8,4.455
Maldives,-0.251,17.218,,21.414,35.137,35.095,,0.348,,,26.542,76306.416,11.982,20,226.979,-5.742
Mali,-0.371,1407.233,,1567.829,2800.858,2335.931,,16.295,,,4448.116,272977.278,21.186,24.029,146.522,1.964
Malta,0.962,3.683,-0.211,3.812,5.627,,0.186,0.429,5.4,1.641,7.938,18488.438,30.885,21.034,98.6,2.387
Marshall Islands,-0.001,0.096,,0.095,0.061,,,0.055,,,0.159,2907.745,,,152.993,11.549
Mauritania,-0.917,460.209,,513.687,1202.318,1197.806,,3.706,,,868.286,234295.403,16.25,35.554,159.168,2.006
Mauritius,-0.59,91.405,-7.452,105.324,236.475,236.475,,1.259,7.621,,303.22,240808.188,20.418,25.525,199.669,4.264
Mexico,-32.381,4264.551,-745.279,5003.814,9793.714,8633.48,,127.017,4.25,,14120.021,111166.189,19.892,22.722,118.532,8.992
Micronesia,0.003,0.2,,0.19,0.084,,,0.103,,,0.23,2227.248,,,127.042,
Moldova,-0.426,43.661,,46.394,50.787,,,3.554,4.9,,11.34,3190.739,12.911,19.55,21631.179,5.328
Mongolia,-0.567,5921.978,,7838.948,,,,2.969,8.011,,15837.66,5333693.82,21.654,26.211,155.508,-18.717
Montenegro,-0.535,1.478,,1.747,2.417,,,0.622,,,2.707,4348.578,14.726,27.973,262.624,8.294
Morocco,-1.413,256.419,-49.938,299.461,637.665,632.643,,33.503,9.779,,901.672,26913.181,31.977,33.347,116.478,-2.735
Mozambique,-6.185,176.172,,211.887,447.648,,,27.978,,,450.099,16087.671,-13.091,28.239,215.571,1.533
Myanmar,-5.943,16287.775,,19881.891,24616.01,,,51.846,4,,56867.981,1096870.571,14.932,23.804,213.711,0.934
Namibia,-1.253,55.113,,64.751,44.44,41.449,,2.221,,,52.208,23503.428,19.649,29.414,113.595,-4.31
Nepal,1.067,442.782,,422.336,609.087,,,28.432,,,760.243,26739.328,33.942,28.944,102.21,
Netherlands,80.987,292.675,-1.834,305.373,449.939,231.108,8.34,16.935,6.868,-3.554,650.787,38428.512,28.297,17.329,99.302,4.523
New Zealand,-5.249,86.013,0.651,85.389,74.714,18.473,2.357,4.65,5.75,-0.568,222.482,47848.678,19.165,23.075,137.701,6.744
Nicaragua,-1.079,83.181,,87.973,103.854,,,6.27,7.067,,165.466,26389.512,19.306,28.138,193.564,-1.789
Niger,-1.289,999.609,,1313.489,1840.399,235.685,,17.647,,,2681.157,151935.7,24.086,42.106,108.9,-3.997
Nigeria,-11.918,7445.445,,11236.689,10948.527,10505.587,,178.721,9.9,,69780.693,390444.921,12.049,14.48,180.15,11.354
Norway,35.038,1667.546,-165.919,1496.689,877.58,-8740.639,2.651,5.205,4.374,-0.7,3188.287,612492.061,37.562,28.566,108.206,2.334
Oman,-7.373,8.848,,13.434,4.64,-8.291,,3.84,,,26.993,7029.717,16.895,29.5,148.49,4.372
Pakistan,-2.627,3984.015,,5425.827,17635.003,15823.05,,186.19,6,,10644.336,57169.214,14.145,15.118,200.89,4.058
Palau,-0.001,0.116,,0.101,,,,0.018,,,0.201,11235.904,,22.475,124.17,12.964
Panama,-3.377,10.62,-0.486,12.074,20.213,18.805,,4.006,5.052,,35.732,8918.838,41.522,48,102.5,2.082
Papua New Guinea,0.444,11.174,,14.625,18.289,,,7.718,,,17.199,2228.467,24.54,8.137,588.069,35.923
Paraguay,-0.515,32213.967,-4271.694,35814.822,34909.044,27642.895,,7.003,6.136,,29078.943,4152612.605,14.898,16.733,142.794,-1.239
Peru,-8.431,124.47,-10.806,138.188,141.152,34.273,,31.911,6,,482.627,15124.013,21.612,25.999,121.582,1.545
Philippines,8.396,2571.034,0.598,2572.266,4932.874,,,102.152,6.3,,7579.941,74202.581,23.728,20.852,142.6,-0.08
Poland,-2.215,692.858,-50.581,745.233,918.127,436.494,,38.006,7.498,,1671.313,43975.43,19.91,20.376,164.285,6.538
Portugal,0.901,78.687,-2.75,86.562,231.052,217.709,4.685,10.411,12.444,-3.155,171.157,16439.801,15.59,15.137,99.86,5.695
Puerto Rico,,20.052,,22.07,53.926,,1.002,3.474,12,,10.445,3006.554,,8.413,116.12,
Qatar,9.146,292.797,,223.507,241.56,-773.868,,2.421,,,789.09,325928.126,54.477,,,0.355
Republic of Congo,-1.264,1455,,2076.784,3408.199,,,4.368,,,1678.827,384319.108,19.111,33.352,141.135,-2.912
Romania,-1.95,233.554,-4.699,243.916,280.173,,,19.909,6.783,,600.416,30158.039,24.364,25.464,113.542,6.347
Russia,65.8,26494.089,-1941.21,29307.781,14242.858,,,146.3,5.575,,44953.947,307272.363,23.353,18.386,1418.619,-4.096
Rwanda,-1.139,1449.325,,1617.759,2059.836,,,11.301,,,5011.418,443433.366,11.244,25.018,105.287,-7.602
Samoa,-0.033,0.699,,0.763,1.08,,,0.193,,,1.719,8893.084,,,108.4,
San Marino,,0.308,,0.307,0.265,,,0.031,8.439,,1.247,39709.687,,16.806,130.331,
São Tomé and Príncipe,-0.036,1996.759,,2476.785,5797.7,,,0.203,13.033,,1152.248,5682229.615,14.978,26.229,702.48,-1.492
Saudi Arabia,-41.479,602.91,,1001.517,142.3,-1020.221,,31.386,,,2517.568,80213.637,21.249,27.599,134.527,9.333
Senegal,-1.033,2026.44,-343.531,2413.41,4590.589,,,14.966,,,6102.047,407717.63,17.721,25.28,102.957,-5.023
Serbia,-1.765,1631.702,-132.772,1777.529,3076.387,2934.549,,7.132,18.51,,3122.949,437891.541,12.914,17.748,179.605,8.185
Seychelles,-0.195,6.272,,5.911,12.463,9.156,,0.092,2.684,,8.08,87823.24,17.632,31.815,103.327,4.106
Sierra Leone,-0.574,3504.721,,4471.984,10178.225,0,,6.319,,,8367.561,1324190.648,3.852,16.293,2286.67,-27.708
Singapore,57.561,86.856,4.268,82.248,398.229,,3.302,5.535,1.9,,391.349,70704.31,45.953,26.29,99.117,2.469
Slovak Republic,-0.996,31.67,-2.068,33.763,41.092,,2.267,5.417,11.467,-0.324,75.793,13991.247,21.756,22.905,99.95,6.602
Slovenia,3.118,15.714,-0.821,17.003,32.095,,0.943,2.063,9.075,-1.641,37.233,18049.139,27.485,20.195,120.823,5.168
Solomon Islands,-0.03,4.128,,4.151,0.928,-0.217,,0.588,,,4.75,8084.081,17.07,19.687,185.609,1.821
South Africa,-13.671,1183.664,-148.819,1345.131,1997.891,1785.714,,54.957,25.366,,3047.901,55459.741,15.14,19.508,117.449,8.56
South Sudan,-0.332,25.378,,23.914,20.043,19.01,,11.893,,,20.544,1727.449,7.13,9.854,356.777,
Spain,16.477,415.919,-26.532,465.092,1069.876,702.457,17.866,46.384,22.075,-3.535,1071.941,23110.026,22.031,20.658,103.49,5.411
Sri Lanka,-1.681,1370.174,,2063.143,8410.479,,,21.107,4,,3555.926,168468.431,25.805,27.853,185.2,3.679
St. Kitts and Nevis,-0.117,0.889,,0.754,1.583,,,0.056,,,1.72,30932.5,16.909,29.917,107.799,10.243
St. Lucia,-0.106,1.071,,1.219,3.178,,,0.173,,,2.99,17291.151,16.1,23.555,117.002,9.532
St. Vincent and the Grenadines,-0.188,0.543,,0.586,1.504,1.442,,0.11,,,1.46,13275.745,-4.057,20.721,105.505,3.412
Sudan,-6.457,54.427,,62.942,347.663,,,38.435,21.6,,108.918,2833.803,9.539,17.262,527.589,-0.993
Suriname,-0.808,3.688,-1.43,5.231,7.623,,,0.558,8.691,,10.348,18546.917,24.24,78.077,177.846,-7.201
Swaziland,0.02,14.399,,17.224,9.057,4.368,,1.283,,,39.81,31030.977,11.437,10.939,276.468,1.476
Sweden,29.188,2010.22,-29.343,2047.022,1834.001,-717.521,4.835,9.879,7.4,-0.457,4078.596,412864.174,30.391,24.466,101.906,5.591
Switzerland,75.822,209.381,,210.885,291.828,156.808,4.962,8.238,3.304,,652.812,79244.003,33.273,21.864,100.128,3.143
Syria,,,,,,,,,,,,,,,,
Taiwan Province of China,76.165,2612.041,-448.213,3062.11,6392.998,6078.748,11.198,23.492,3.78,,15630.916,665369.775,36.255,20.879,102.704,1.541
Tajikistan,-0.795,14.434,,15.476,17.379,,,8.477,,,0.219,25.813,8.513,18.679,842.955,21.448
Tanzania,-3.886,13525.29,,16828.298,36255.356,,,47.679,,,44104.312,925027.261,22.604,31.259,302.615,4.269
Thailand,34.823,3032.171,92.728,2998.183,5783.323,,,68.838,0.877,,9471.304,137588.179,32.941,24.132,105.74,1.59
The Bahamas,-1.021,1.702,,2.084,5.654,,,0.364,13.379,,8.019,22018.711,10.853,22.583,101.31,-6.099
The Gambia,-0.136,8.295,-3.198,10.77,35.007,35.007,,1.98,,,23.861,12048.046,4.559,19.762,402.209,-11.742
Timor-Leste,0.431,1.451,,1.34,,,,1.167,,,1.23,2981.231,,22.301,103.7,
Togo,-0.523,517.29,,674.139,1523.659,,,7.314,,,1482.348,202680.043,11.655,24.216,116.656,-0.978
Tonga,-0.032,0.253,,0.275,,,,0.104,,,0.801,7687.94,,,108.205,
Trinidad and Tobago,-1.329,49.019,,64.39,82.569,36.42,,1.358,3.6,,92.191,67907.1,8.01,13.423,254.358,-1.392
Tunisia,-3.875,19.941,-3.711,23.672,46.594,46.594,,11.11,15,,53.918,4853.036,12.947,21.838,129.001,-2.818
Turkey,-32.192,717.698,-25.114,737.808,650.986,469.264,,77.738,10.21,,130.971,1684.778,15.634,20.022,269.54,-3.066
Turkmenistan,-4.523,20.183,,20.216,29.068,,,5.388,,,48.257,8956.636,,,403.588,9.035
Tuvalu,-0.009,0.063,,0.05,0.021,,,0.011,,,0.036,3323.057,,,146.322,
Uganda,-2.193,12085.689,,14444.728,28347.468,,,39.89,,,54162.831,1357810.182,17.653,26.518,233.144,7.302
Ukraine,-0.26,832.86,-13.884,855.94,1587.18,1531.784,,42.591,9.484,,960.789,22558.551,15.035,15.322,60748197.58,-14.192
United Arab Emirates,13.545,393.149,,455.048,246.383,-3283.749,,9.581,,,1200.236,125275.419,27.762,23.841,269.847,8.572
United Kingdom,-123.454,666.254,-77.535,748.757,1664.517,1503.532,31.19,65.097,5.376,-0.269,1789.046,27482.731,12.823,17.156,100.3,5.04
United States,-484.077,5733.674,-555.941,6400.994,18992.81,14473.742,148.839,321.601,5.283,-1.623,16348.875,50835.922,18.734,20.238,238.211,1.137
Uruguay,-2.12,419.572,-59.611,470.97,914.488,344.044,,3.416,7.609,,680.954,199350.25,14.846,18.787,150.07,-5.511
Uzbekistan,-0.007,60436.554,,58948.101,18326.68,,,30.971,,,1361.225,43951.327,30.823,30.834,3685.499,20.412
Vanuatu,-0.077,25.712,,26.943,16.771,,,0.269,,,60.924,226824.192,,51.21,147.591,
Venezuela,-18.15,1265.352,,2322.751,2761.163,,,30.933,7.387,,56.401,1823.301,12.224,14.244,2357.9,-11.773
Vietnam,2.764,927500,-272217.824,1201872,2486104.398,,,91.678,2.4,,2875856.192,31369228.44,29.025,27.581,242.317,18.221
Yemen,-2.072,1046.422,,1903.692,5429.368,5342.622,,28.284,,,262.196,9270.214,-3.876,1.748,542.926,-35.696
Zambia,-0.768,33.347,,48.702,100.848,92.186,,16.212,,,126.387,7795.913,31.078,34.587,176.46,-11.188
Zimbabwe,-2.466,3.9,,4.068,7.565,,,13.407,,,12.379,923.37,-4.333,12.952,59.162,
