Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Botswana,0.286,14.321,0.025,15.71,2.917,,,1.808,,,48.548,26850.019,35.424,30.193,116.962,7.346
Brazil,-8.097,513.582,-60.252,579.382,1173.131,892.292,,178.276,11.683,,837.748,4699.163,15.861,17.449,1.34E+13,8.564
Brunei Darussalam,2.347,4.268,,4.803,0,,,0.34,3.463,,17.431,51252.888,,54.543,93.522,5.772
Bulgaria,-0.102,11.74,0.164,11.949,18.194,2.634,,7.846,17.416,,52.801,6729.887,19.934,20.559,87.68,9.104
Burkina Faso,-0.351,377.782,,489.168,1087.741,,,12.3,,,2102.5,170934.959,5.506,16.427,81.49,49.909
Burundi,-0.022,143.55,,151.499,1222.029,,,7,,,1088.751,155535.856,17.394,16.225,33.239,-13.081
Cabo Verde,-0.069,22.755,,28.994,65.709,63.689,,0.459,20.5,,85.752,186765.893,22.56,32.743,108.056,22.074
Cambodia,-0.097,1761.754,,2832.527,6669.983,,,12.709,,,16232.128,1277181.44,17.754,20.021,83.499,9.437
Cameroon,-0.557,1323.875,,1194.063,4875.535,4875.535,,16.423,,,7187.947,437669.807,15.05,20.169,182,-3.953
Canada,12.518,479.387,-11.07,482.179,950.229,467.006,15.286,31.309,7.667,1.545,1387.137,44305.352,21.459,19.807,101.467,1.186
Central African Republic,-0.016,105.982,,113.948,674.81,,,3.767,,,719.974,191114.033,8.084,9.778,111.855,5.284
Chad,-1.898,197.34,,280.3,788.723,,,7.857,,,2118.802,269685.293,-19.252,64.852,107.571,12.851
Chile,-0.58,10697.283,155.796,11264.236,7286.297,3671.249,,15.668,9.8,,69559.299,4439500.66,21.113,22.033,72.299,1.997
China,35.422,1890.364,-226.682,2240.215,4547.209,,,1284.53,4,,17703.923,13782.413,38.858,36.447,78.867,22.812
Colombia,-1.302,60012.487,-5910.09,68437.998,115886.177,75413.029,,41.329,15.583,,296789,7181131.893,15.922,17.252,71.4,-2.377
Comoros,-0.001,26.929,,31.699,107.221,107.221,,0.564,,,116.023,205840.967,11.666,11.011,110.009,9.252
Costa Rica,-0.857,808.802,,1106.645,2471.929,,,4.022,6.403,,14444.927,3591093.854,17.805,22.764,38.83,1.382
Côte d'Ivoire,0.768,1482.246,,1558.053,7491.942,,,16.984,,,10318.099,607530.455,14.876,8.675,109.826,-0.093
Croatia,-1.9,93.722,-6.494,101.214,76.854,,,4.305,15.275,,280.006,65042.044,18.794,25.854,80.52,4.733
Cyprus,-0.393,3.954,,4.445,7.246,,0.325,0.714,3.517,-0.057,13.186,18474.989,18.743,22.282,79.87,-4.093
Czech Republic,-4.21,1017.516,-131.844,1185.234,693.377,,4.731,10.201,7.313,,3029.505,296975.88,25.059,30.213,94.8,0.921
Democratic Republic of the Congo,0.418,153.178,,157.318,4116.446,,,55.62,,,4740.624,85232.363,5.78,7.429,272.12,-31.462
Denmark,5.358,750.249,3.701,750.466,692.175,296.882,2.71,5.368,4.642,0.272,1700.4,316745.133,24.688,21.689,106,3.631
Djibouti,0.015,30.948,,34.817,67.528,67.41,,0.674,,,71.109,105448.394,15.744,13.305,103.962,5.219
Dominica,-0.047,0.224,,0.261,0.894,,,0.071,,,0.913,12819.167,-1.553,12.66,81.968,3.551
Dominican Republic,-0.798,67.009,-9.236,75.648,81.831,81.831,,8.628,6.619,,1098.411,127314.958,26.912,29.737,37.749,-2.485
Ecuador,-1.218,6.33,1.081,6.114,14.994,,,13.094,7.828,,40.849,3119.785,19.435,23.702,61.92,0.624
Egypt,0.614,96.238,0,139.233,341.735,251.492,,66.531,10.05,,1051.594,15806.069,20.589,19.908,97.097,-2.13
El Salvador,-0.405,2.14,,2.652,5.359,,,6.01,6.2,,7.839,1304.326,13.556,16.387,76.48,2.709
Equatorial Guinea,-1.121,414.482,,161.699,279.4,,,0.551,,,2910.544,5278471.021,-16.502,35.711,121.25,17.67
Eritrea,0.05,3.686,,6.368,11.115,,,4.404,,,16.594,3768.192,-23.479,29.549,133.412,-5.297
Estonia,-0.815,2.801,0.068,2.781,0.443,-0.375,0.59,1.384,11.227,-1.939,12.003,8675.978,22.556,33.124,63.84,2.512
Ethiopia,-0.137,12.813,,16.679,76.385,68.277,,67.22,,,205.448,3056.358,16.612,22.838,109.1,10.498
Fiji,-0.02,1.039,,1.261,1.894,1.829,,0.816,6.388,,4.94,6052.365,,16.331,76.538,
Finland,11.476,76.344,5.393,70.444,59.567,-44.829,2.372,5.195,9.075,0.403,164.895,31741.702,30.193,22.035,80.63,3.669
France,31.739,784.546,-53.674,833.772,954,819.6,23.445,59.686,8.275,0.289,1826.531,30602.387,23.338,21.23,81.83,1.91
FYR Macedonia,-0.356,85.204,,98.758,104.633,87.374,,2.022,31.944,,275.263,136153.823,10.608,,86.21,-4.861
Gabon,0.338,1089.899,,952.054,3000.624,,,1.266,,,3685.897,2910653.153,35.563,29.197,102.154,-8.456
Georgia,-0.219,1.211,,1.225,4.853,,,4.372,12.594,,6.648,1520.662,0,25.476,139.952,10.2
Germany,39.339,955.453,-77.422,1041.225,1309.139,944.83,35.873,82.537,8.6,0.179,2397.27,29044.905,21.805,19.92,82.4,4.248
Ghana,-0.076,0.957,,1.286,6.511,6.356,,19.366,,,14.965,772.769,15.851,16.136,31.994,-1.914
Greece,-9.646,65.013,-5.695,74.86,159.214,,4.265,10.888,10.35,-1.561,205.505,18873.938,18.501,24.75,90.868,-7.323
Grenada,-0.126,0.319,-0.198,0.53,1.154,,,0.102,,,1.595,15622.56,4.423,27.658,80.53,-10.616
Guatemala,-1.262,20.771,,22.541,29.82,,,11.793,,,152.661,12945.052,14.482,20.554,60.22,-0.29
Guinea,,876.914,,1157.351,6565.415,,,9.046,,,6756.587,746935.153,14.528,14.538,180.4,-2.39
Guinea-Bissau,0.005,33.518,,41.625,639.276,,,1.331,,,287.242,215833.345,6.69,8.658,79.536,-20.939
Guyana,-0.058,61.358,-24.175,68.532,295.734,295.734,,0.743,,,252.728,340144.929,7.567,12.602,63.679,-0.987
Haiti,-0.03,7.944,,10.545,51.038,,,8.835,,,12.968,1467.816,24.207,25.067,55.504,-1.854
Honduras,-0.282,28.476,,36.9,85.403,,,6.496,3.9,,113.672,17499.258,20.637,24.258,129.5,4.05
Hong Kong SAR,13.127,177.488,-59.145,239.177,45.531,,3.22,6.726,7.305,,1334.452,198407.922,31.073,23.181,91.1,8.533
Hungary,-4.642,7329.209,-1466.451,8870.475,9574.496,,,10.175,5.9,,19750.131,1941044.816,18.386,25.821,67.174,3.861
Iceland,0.105,341.261,-14.765,364.847,332.945,311.42,0.156,0.287,3.076,,895.389,3124449.097,20.868,19.72,125.4,3.395
India,6.345,4497.423,-2401.301,6970.042,21013.458,,,1064.063,,,43191.448,40591.082,25.962,24.75,51.547,17.743
Indonesia,7.822,324027.804,,335443.093,1235243.739,,,212.19,9.06,,4395348.4,20714247.51,23.355,24.215,52.11,0.497
Iraq,,,,,,,,,,,36525.21,,,,29.889,
Ireland,-1.255,44.449,-1.432,44.903,41.539,30.62,1.777,3.917,4.448,1.487,143.616,36662.922,23.114,24.092,85.2,5.74
Islamic Republic of Iran,3.585,211195.76,,206265.07,222969.128,94840.128,,65.657,12.2,,1395991.998,21261891.31,41.841,39.054,28.5,2.092
Israel,-1.052,250.792,-34.749,290.253,517.4,459.544,2.453,6.567,12.875,,638.16,97183.206,19.597,20.465,81.542,-2.09
Italy,-3.786,588.291,-54.649,629.649,1371.673,1165.362,22.23,56.988,8.608,-0.4,1587.053,27849.139,21.119,21.417,94.4,-2.794
Jamaica,-1.033,117.238,,149.905,575.202,,,2.627,14.2,,693.562,264041.562,15.83,27.338,119.462,3.422
Japan,109.125,144333.1,-36969.376,182797.9,818560.7,371847.2,63.31,127.4,5.358,-1.65,477914.8,3751283.749,25.201,22.459,100.788,7.895
Jordan,0.545,2.01,-0.174,2.285,6.775,6.896,,5.098,15.325,,6.034,1183.624,25.785,20.096,69.349,15.01
Kazakhstan,-1.024,847.815,81.678,775.163,664.318,296.518,,14.867,9.334,,8111.167,545587.437,29.124,33.204,118.685,9.178
Kenya,-0.118,215.142,,245.698,719.015,679.462,,31.147,,,2148.195,68969.013,15.64,16.437,110.194,11.039
Kiribati,-0.009,0.133,,0.133,0.016,,,0.088,,,0.139,1587.214,,,100.034,27.844
Korea,4.693,155444.451,23405.109,129187.041,133730,,22.169,47.622,3.283,1.869,921759,19355666.19,31.71,30.94,79.169,13.031
Kosovo,-0.181,0.509,,0.402,,,,,,,3.524,,,,79.79,-32.941
Kuwait,4.265,7.093,,4.852,3.747,,,2.42,1.305,,21.824,9018.418,28.281,17.129,107.465,-11.955
Kyrgyz Republic,-0.064,17.865,,22.311,80.542,,,5.013,12.5,,22.323,4452.72,16.403,20.32,109.923,7.316
Lao P.D.R.,-0.197,2683.148,,3082.811,18779.078,,,5.545,,,17681.983,3188674.851,,,75.138,-4.588
Latvia,-0.619,2.667,,2.877,1.103,0.886,0.964,2.321,12.492,,14.097,6073.915,21.839,28.326,58.05,5.03
Lebanon,-2.746,5847.854,-4364.365,10444.805,46320.625,44797.941,,3.516,,,36149.948,10282713.43,3.357,,73.068,13.705
Lesotho,0.058,3.168,,3.367,6.558,0.009,,1.87,,,7.532,4027.866,37.689,29.695,64.292,28.349
Liberia,-0.026,0.073,,0.079,3.896,4.514,,3.206,,,0.62,193.357,,,133.968,11.733
Libya,0.813,12.85,,10.973,9.123,-0.074,,5.34,,,29.748,5570.752,,51.788,101.275,-14.106
Lithuania,-0.734,4.77,-0.041,5.042,3.365,2.306,1.401,3.443,13.737,,20.713,6015.994,15.223,20.774,97.05,18.611
Luxembourg,2.212,10.608,0.533,10.043,1.616,,0.287,0.444,2.5,0.303,32.018,72103.817,29.942,20.487,74.6,2.094
Macao SAR,2.329,15.227,,13.487,0,,0.205,0.441,6.3,,107.072,243060.963,,9.955,78.572,
Madagascar,-0.477,610.63,,909.862,6311.555,,,16.736,,,4872.117,291115.501,10.827,14.263,125.8,-7.246
Malawi,-0.473,36.071,,52.077,383.118,,,12.813,,,636.43,49669.502,5.803,12.304,35.56,8.283
Malaysia,7.19,96.763,-14.29,113.29,164.994,,,24.727,3.475,,555.934,22482.782,32.511,25.101,83.424,7.241
Maldives,-0.036,2.71,,3.131,4.694,3.833,,0.281,,,10.651,37964.312,21.223,25.52,112.85,4.611
Mali,-0.149,456.692,,540.579,1072.263,1031.56,,10.883,,,2517.657,231345.668,12.026,15.838,112.8,33.012
Malta,0.045,1.707,-0.251,1.962,2.926,,0.148,0.395,7.433,-0.196,5.584,14149.569,16.699,15.703,76.095,6.312
Marshall Islands,-0.006,0.08,,0.073,0.058,,,0.05,,,0.131,2644.192,,,,9.116
Mauritania,0.035,108.571,,,735.619,607.507,,2.8,,,433.537,154816.231,16.951,14.588,80.392,-9.274
Mauritius,0.255,27.784,-2.338,35.739,76.2,76.2,,1.205,7.2,,182.106,151173.199,27.606,22.052,110.372,4.475
Mexico,-14.707,1343.536,-231.461,1583.758,3112.389,2725.65,,105.578,2.978,,10240.173,96991.271,18.02,20.003,70.962,2.057
Micronesia,-0.021,0.16,,0.143,0.058,,,0.106,,,0.243,2283.323,,,82.704,
Moldova,-0.02,6.668,,6.856,15.6,,,3.628,6.8,,6.542,1803.182,27.163,28.354,7174.831,15
Mongolia,-0.11,477.049,,550.481,,,,2.459,,,5850.191,2379093.438,9.81,19.829,46.115,
Montenegro,-0.146,0.484,,0.503,1.03,,,0.615,,,1.775,2885.752,5.51,18.761,175.751,
Morocco,0.412,108.033,-22.422,130.041,299.093,287.643,,29.185,11.334,,506.891,17368.302,25.787,24.81,94.161,6.892
Mozambique,-0.869,21.491,,26.231,89.262,,,19.32,,,177.909,9208.568,20.014,39.551,80.557,21.098
Myanmar,0.144,653.291,,853.275,10489.327,,,47.153,4,,18642.562,395366.641,11.396,10.148,62.242,3.249
Namibia,0.086,10.092,,10.658,7.82,7.82,,1.86,,,29.631,15930.339,21.034,18.521,57.123,-2.331
Nepal,0.232,55.176,,68.149,271.546,,,24.103,,,442.049,18340.104,23.933,20.051,38.057,
Netherlands,11.017,206.715,-3.745,216.99,238.213,109.236,7.915,16.149,3.665,-2.625,567.127,35118.397,26.546,21.232,81.58,1.393
New Zealand,-1.347,47.454,2.421,45.033,31.401,30.736,1.905,3.99,5.3,-2.737,160.924,40336.884,21.006,23.362,104.598,6.944
Nicaragua,-0.784,15.505,,17.182,88.089,,,5.245,6.5,,101.68,19387.201,7.019,22.029,70.902,-3.049
Niger,-0.165,235.485,,278.319,1572.662,-80.688,,11.456,,,1350.068,117845.682,5.179,15.857,83.161,-8.578
Nigeria,1.083,2348.447,,2196.314,,,,125.593,,,27420.099,218325.747,16.784,23.105,44.338,-9.937
Norway,24.09,855.059,-37.761,714.166,522.554,-1330.531,2.286,4.547,3.889,-0.387,2599.803,571724.288,32.797,20.469,85.813,-0.272
Oman,1.37,3.499,,3.028,1.399,-0.508,,2.484,,,16.328,6572.908,26.711,19.672,99.899,-0.831
Pakistan,2.833,707.21,,866.221,3535.356,3372.679,,139.76,7.82,,5945.199,42538.628,20.218,16.583,65.412,14.174
Palau,-0.037,0.059,,0.08,,,,0.019,,,0.191,9846.771,,49.05,75.964,8.095
Panama,-0.096,2.809,0.174,3.212,7.798,7.798,,3.164,13.489,,14.342,4532.208,14.14,18.704,67.456,-3.593
Papua New Guinea,0.005,3.237,,3.713,8.353,,,5.384,,,7.905,1468.229,27.877,25.017,313.283,-20.601
Paraguay,0.62,6561.308,-544.247,7450.239,21472.079,20742.066,,5.567,10.8,,16209.987,2911799.368,24.855,15.056,67.9,-2.253
Peru,-1.095,34.619,-2.169,37.282,86.262,72.344,,25.993,9.42,,235.772,9070.498,15.43,17.444,82.762,4.69
Philippines,-0.282,733.098,-169.03,894.366,2655.695,,,80.16,11.4,,3818.666,47638.049,24.124,24.47,83.7,10.137
Poland,-5.544,327.854,-42.543,367.134,338.665,105.995,,38.242,19.934,,1017.965,26618.899,18.445,18.445,124.411,4.824
Portugal,-11.429,57.592,-6.842,62.356,75.456,67.434,5.151,10.42,4.995,0.446,171.241,16434.47,16.978,26,80.7,7.883
Puerto Rico,,,,,,,1.159,3.824,12.3,,10.67,2790.542,,16.194,85.646,
Qatar,3.824,27.779,,22.225,33.545,24.441,,0.63,,,189.572,301029.782,52.395,,,4.795
Republic of Congo,-0.144,575.414,,582.535,3794.909,,,3.075,,,952.95,309940.338,18.644,23.408,86.581,3.797
Romania,-1.231,44.901,,48.852,41.696,,,21.795,8.288,,388.191,17811.193,19.766,22.455,56.757,17.092
Russia,29.116,4002.442,54.864,3924.392,4360.634,,,145,8,,29132.942,200916.842,26.925,19.016,413.008,8.795
Rwanda,-0.136,160.269,,163.131,860.453,,,8.361,,,1991.689,238210.79,15.467,20.078,43.534,10.081
Samoa,-0.023,0.291,,0.309,0.505,,,0.177,,,1.424,8066.046,,,65.9,
San Marino,,,,,,,,,3.921,,1.469,,,,,
São Tomé and Príncipe,-0.017,245.635,,327.599,3917.71,,,0.144,17.625,,609.699,4220921.172,11.401,42.143,124.2,27.748
Saudi Arabia,11.873,213,,255,685.082,633.102,,21.491,5.265,,1365.264,63526.781,25.955,19.693,87.353,-8.744
Senegal,-0.323,763.369,0.072,754.1,2527.079,,,10.39,,,3507.209,337554.594,11.137,17.176,84.504,8.232
Serbia,-0.636,418.396,,445.279,790.05,753.078,,7.5,14.47,,2237.786,298370.18,17.243,21.175,68.682,12.869
Seychelles,-0.101,1.531,,2.153,7.723,7.402,,0.083,4.064,,5.145,62198.619,13.101,27.62,44.48,7.546
Sierra Leone,-0.073,400.027,,526.843,4178.952,0,,4.493,,,4399.294,979133.728,4.878,11.669,509.633,37.519
Singapore,12.257,36.417,8.092,29.092,156.751,,2.053,4.176,3.55,,189.283,45326.812,38.81,25.479,75.396,7.496
Slovak Republic,-1.892,13.813,-2.23,16.828,15.986,,2.038,5.384,18.817,-1.832,45.242,8402.771,23.11,30.724,69.61,7.036
Slovenia,0.206,9.397,-0.244,9.733,6.708,,0.934,1.994,6.342,-0.92,29.812,14950.708,26.22,25.35,90.505,7.782
Solomon Islands,-0.015,0.288,,0.319,,,,0.435,,,2.363,5433.576,-4.53,4.942,82.512,-7.315
South Africa,1.044,289.215,-9.686,302.252,432.705,427.172,,45.546,27.8,,2081.837,45708.449,17.18,16.278,59.7,0.989
South Sudan,,,,,,,,,,,,,,,,
Spain,-26.455,286.284,-13.131,289.39,384.145,321.135,16.79,41.424,11.475,2.478,928.64,22418.182,23.162,26.901,80.007,1.366
Sri Lanka,-0.236,268.969,,402.989,1670.343,,,19.007,8.8,,1636.036,86075.446,21.14,22.518,65.665,-13.515
St. Kitts and Nevis,-0.125,0.323,,0.511,1.553,,,0.047,,,1.299,27674.907,29.791,55.73,76.984,-0.503
St. Lucia,-0.106,0.497,,0.572,1.185,,,0.159,,,2.383,14977.046,7.304,21.513,85.916,17.76
St. Vincent and the Grenadines,-0.042,0.312,,0.339,0.704,0.676,,0.107,,,1.152,10793.632,14.159,23.245,76.46,-2.114
Sudan,-0.791,4.707,,5.034,57.78,,,32.7,15.9,,67.577,2066.562,14.705,20.047,64.744,28.89
Suriname,-0.131,0.654,-0.182,0.845,1.231,,,0.479,9.658,,6.065,12656.258,39.948,27.076,55.71,-12.108
Swaziland,0.033,3.426,,3.98,2.8,2.672,,1.082,,,26.574,24556.326,32.731,30.392,123.508,1.37
Sweden,11.832,1331.74,-22.729,1369.501,1283.481,191.029,4.361,8.941,5.95,-0.941,3111.626,348025.923,26.224,21.741,85.375,-0.137
Switzerland,27.047,154.731,2.001,155.164,283.432,186.419,4.18,7.256,2.546,,512.462,70625.896,32.502,23.527,95.874,-2
Syria,1.12,295.754,,318.369,1480.675,1069.98,,17.438,11.672,,1039.888,59632.623,23.397,18.475,107.895,15.286
Taiwan Province of China,26.357,1787.919,-538.419,2345.906,3165.628,2964.716,9.454,22.521,5.17,,9559.334,424467.345,29.337,20.989,88.749,11.561
Tajikistan,-0.043,0.56,,0.642,2.994,,,6.507,,,0.09,13.779,10.275,13.811,276.494,36.357
Tanzania,-0.174,1633.982,,1726.152,6008.419,,,34.444,,,19427.196,564029.15,16.697,13.19,109.472,29.672
Thailand,4.654,1015.162,-296.129,1374.535,2943.008,,,63.488,2.442,,5769.578,90877.027,26.578,22.744,76.65,5.887
The Bahamas,-0.316,0.857,,1.027,1.671,,,0.312,9.102,,7.545,24191.188,17.376,21.923,78.786,10.052
The Gambia,-0.033,1.529,-0.685,1.887,16.583,16.583,,1.376,,,15.193,11040.854,1.559,7.278,185.252,1.693
Timor-Leste,-0.042,0.034,,0.061,,,,0.922,,,0.604,797.341,,30.236,53.721,
Togo,-0.14,130.02,,134.495,1151.463,,,5.051,,,897,177591.444,6.655,16.119,83.193,18.491
Tonga,-0.002,0.097,,0.087,,,,0.1,,,0.705,7041.059,,23.098,58.686,13.045
Trinidad and Tobago,0.077,13.03,,14.885,33.066,28.278,,1.278,10.401,,57.759,45204.79,23.477,22.626,107.692,-8.095
Tunisia,-0.747,7.409,-0.885,8.23,22.165,22.165,,9.749,15.263,,34.753,3564.839,20.582,23.811,79.116,0.006
Turkey,-0.626,100.766,-45.917,151.228,259.351,247.348,,66.003,8.992,,72.52,1098.735,17.345,17.614,87.94,8.412
Turkmenistan,0.583,1.649,,1.633,1.726,,,4.6,,,11.765,2557.509,,,186.205,3.993
Tuvalu,0.001,,,,,,,0.009,,,0.031,3320.62,,,104.661,
Uganda,-0.165,2225.238,,2538.46,8285.88,,,25.9,,,23459.786,905783.25,20.759,26.567,82.687,4.613
Ukraine,3.173,81.28,,85.433,75.729,71.791,,47.823,9.629,,844.582,17660.54,27.409,20.191,12372986.66,6.866
United Arab Emirates,6.874,92.907,,86.035,14.497,-1242.993,,3.349,,,668.618,199646.912,28.043,21.783,153.546,5.644
United Kingdom,-34.839,397.352,-26.817,420.498,401.456,352.463,27.944,59.319,5.2,0.433,1450.91,24459.448,17.077,19.15,75,2.398
United States,-458.083,3270.25,-390.118,3686.618,6079.217,3991.022,136.481,288.019,5.783,-0.067,12908.775,44819.179,18.133,21.576,182.433,-1.722
Uruguay,0.382,76.414,-2.663,87.012,316.94,218.947,,3.309,16.75,,371.643,112328.731,15.875,13.073,56.34,-10.662
Uzbekistan,0.116,2644.204,,2784.878,4067.681,,,25.523,,,511.259,20031.291,22.403,21.2,949.668,-9.853
Vanuatu,-0.016,6.836,,8.164,14.185,,,0.2,,,39.246,196450.742,,,108.5,
Venezuela,7.599,31.821,,33.419,59.737,,,25.018,15.996,,38.65,1544.904,29.34,21.159,40.307,-3.96
Vietnam,-0.627,121716,-2246.012,134334,188511.867,,,79.727,6.01,,1276689.256,16013180.62,31.435,33.221,83.674,9.529
Yemen,0.443,567.672,,578.104,1085.999,938.253,,19.094,,,276.966,14505.122,22.631,18.484,127.647,8.999
Zambia,-0.509,4.256,,5.086,4.01,4.01,,11.14,,,52.175,4683.568,10.02,22.164,42.159,12.827
Zimbabwe,-0.071,,,,,,,11.632,,,13.535,1163.643,,,,
