Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Italy,-29.946,347.915,-90.589,435.13,750.798,708.335,21.666,56.744,8.533,0.161,1350.065,23792.157,18.892,22.271,66.807,-1.971
Jamaica,-0.17,15.075,,13.018,,,,2.381,15.4,,625.48,262717.706,28.341,16.143,22.901,-28.257
Japan,68.116,151059.7,,143048.2,316781.4,54796,63.686,123.928,2.092,2.672,438605.891,3539187.399,33.99,32.253,98.677,5.237
Jordan,-0.716,1.034,,1.336,5.935,5.992,,3.701,18.8,,3.474,938.773,8.631,24.966,52.82,6.4
Kazakhstan,,,,,,,,,,,,,,,,
Kenya,-0.213,41.604,,69.783,,,,22.694,,,1761.722,77630.087,14.857,23.385,29.747,6.505
Kiribati,0.009,0.038,,0.043,0.004,,,0.073,,,0.114,1549.52,,,71.851,4.737
Korea,-7.605,,,,29810.113,,18.649,43.296,2.45,-1.775,462954.8,10692857.66,39.039,41.374,49.981,12.388
Kosovo,,,,,,,,,,,,,,,,
Kuwait,-26.22,1.655,,6.392,6.367,,,1.36,0.5,,7.053,5185.681,-236.428,39.293,90.623,-83.568
Kyrgyz Republic,,,,,,,,,,,,,,,,
Lao P.D.R.,-0.025,,,,,,,4.37,,,9130.511,2089390.44,,,6.229,22.1
Latvia,,,,,,,,,,,,,,,,
Lebanon,-2.524,655.9,,1450.877,,,,2.752,,,21898.651,7955991.155,19.288,,22.415,1.942
Lesotho,-0.263,0.867,,0.66,0.249,,,1.625,,,5.164,3177.682,28.628,66.165,25.11,2.348
Liberia,,,,,,,,,,,,,,,,
Libya,0.432,3.524,,2.698,6.372,5.222,,4.36,,,34.548,7923.866,,20.539,84.084,-19.241
Lithuania,,0.316,,0.311,,,,,,,,,,,,
Luxembourg,,,,,,,0.195,0.387,1.38,9.579,20.106,51939.885,34.917,26.004,59.269,9.186
Macao SAR,,,,,,,,,,,,,,,,
Madagascar,-0.23,108.54,,161.085,1360.007,,,11.898,,,4152.242,348978.718,1.168,10.56,25.798,-11.195
Malawi,-0.228,,,,,,,10.275,,,508.269,49464.838,7.653,10.109,1.71,5.344
Malaysia,-4.183,42.671,-0.421,43.812,99.073,,,18.547,4.345,,289.846,15627.456,27.166,39.869,60.353,14.362
Maldives,0.006,0.739,,1.014,,0,,0.222,,,5.042,22761.154,30.447,28.07,64.817,3.529
Mali,-0.173,,,,,,,8.13,,,1628.539,200300.693,22.461,27.519,68.677,13.114
Malta,,,,,,,0.135,0.356,4.4,14.83,,,48.884,31.518,54.405,7.525
Marshall Islands,,,,,,,,,,,,,,,,
Mauritania,-0.083,22.1,,,,184.009,,2.05,,,328.844,160376.05,11.926,17.9,42.492,-2.3
Mauritius,-0.017,,-0.561,9.65,,,,1.07,2.732,,108.689,101568.818,26.434,31.476,53.786,0.45
Mexico,-14.647,220.719,,229.524,,,,87.347,2.692,,7681.945,87947.224,16.434,20.561,15.241,5.111
Micronesia,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,
Mongolia,-0.095,8.965,,10.797,,,,2.121,,,4861.667,2291833.808,15.661,22.79,0.631,
Montenegro,,,,,,,,,,,,,,,,
Morocco,-0.818,60.543,,63.27,179.901,179.901,,24.524,,,368.694,15034.004,23.728,25.574,68.098,-4.544
Mozambique,-0.554,0.847,,0.958,,,,13.894,,,75.209,5413.197,18.506,28.211,7.493,42.427
Myanmar,,,,,,,,,,,,,,,,
Namibia,0.105,2.448,,2.59,,,,1.403,,,19.799,14115.414,20.026,16.37,19.301,28.8
Nepal,-0.328,,,,,,,18.569,,,272.838,14692.843,11.168,18.866,17.257,
Netherlands,7.466,134.528,-1.733,141.402,209.709,,6.549,15.07,4.799,-2.587,412.565,27376.576,25.565,23.899,63.84,4.702
New Zealand,-1.03,31.824,-1.856,36.529,38.833,50.732,1.509,3.516,10.625,-4.855,108.838,30955.063,15.596,17.134,84.828,10.749
Nicaragua,-0.264,,,,,,,,14.9,,68.984,,8.857,16.397,,
Niger,-0.176,,,,,,,7.771,,,1099.638,141506.411,6.225,7.476,45.903,-2.787
Nigeria,1.203,,,,,,,93.161,,,15860.154,170245.046,22.854,20.932,,6.567
Norway,4.383,397.586,-53.734,398.495,303.714,-303.395,2.01,4.274,5.469,-1.743,1802.88,421822.027,25.768,22.172,66.948,6.08
Oman,-0.197,1.878,,1.872,1.158,-0.879,,1.91,,,10.508,5501.564,10.372,15.602,105.1,-0.785
Pakistan,-1.723,175.673,,,,,,105.35,3.13,,3865.784,36694.673,16.133,19.026,27.277,17.54
Palau,,,,,,,,,,,,,,,,
Panama,-0.24,,,,,,,2.527,15.971,,8.919,3528.981,10.896,18.005,59.903,3.24
Papua New Guinea,-0.152,1.152,,1.245,,,,3.875,,,5.425,1400.072,17.517,27.405,105.693,
Paraguay,0.172,2750.735,,2513.317,4571.588,,,4.455,5.1,,13339.367,2993946.577,21.542,19.109,19.566,2
Peru,-1.519,,,,,,,22.18,5.9,,154.854,6981.823,13.662,15.9,21.615,8.388
Philippines,-1.034,253.009,-6.88,256.735,,,,62.36,10.5,,2684.457,43047.739,21.731,23.786,41.093,8.81
Poland,-2.146,,,,,,,38.286,11.8,,637.403,16648.588,16.477,19.419,21.894,
Portugal,-0.716,24.56,-5.956,29.709,38.744,,4.967,9.979,4.138,3.829,128.36,12863.01,24.392,27.156,53.305,0.451
Puerto Rico,,,,,,,0.982,3.551,16,,6.77,1906.823,,15.598,73.66,
Qatar,-0.783,11.161,,11.683,4.421,1.949,,0.485,,,87.761,180902.399,19.411,,,-4.644
Republic of Congo,-0.462,195.955,,291.818,0,,,2.3,,,780.253,339240.304,24.655,20.528,66.922,-8.358
Romania,-1.251,0.092,,0.085,,,,23.423,3.5,,358.34,15298.531,23.189,28.266,0.126,-17.909
Russia,,,,,,,,148.3,,,,,,36.644,,
Rwanda,-0.034,,,,,,,6.652,,,1508.353,226764.182,2.126,13.598,12.939,-4.815
Samoa,-0.031,,,,,,,,,,0.913,,,,43.025,
San Marino,,,,,,,,,,,,,,,,
São Tomé and Príncipe,-0.034,,,,,,,0.118,16.764,,503.547,4277991.435,,,6.455,30.131
Saudi Arabia,-27.509,156.796,,173.044,194.861,178.415,,15.947,,,1267.649,79489.55,-0.847,19.986,84.296,32.12
Senegal,-0.451,,,,,,,7.777,,,2522.204,324330.521,2.7,10.725,51.336,6.225
Serbia,,,,,,,,,,,,,,,,
Seychelles,-0.008,1.094,,1.032,1.767,,,0.07,,,3.435,48771.395,15.647,17.829,34.427,-5.717
Sierra Leone,0.015,,,,,,,4.053,,,2735.262,674830.652,7.396,6.101,84.649,9.975
Singapore,4.851,22.84,7.808,15.347,59.041,,1.663,3.135,1.75,,98.308,31357.479,44.636,33.969,66.139,8.589
Slovak Republic,,,,,,,,,,,,,,,,
Slovenia,,,,,,,,,,,,,,,,
Solomon Islands,-0.036,0.244,,0.226,,,,0.321,,,2.177,6785.493,18.718,6.931,,10.031
South Africa,1.416,,,,,,,37.69,20.162,,1615.445,42861.369,20.167,19.025,26,-1.546
South Sudan,,,,,,,,,,,,,,,,
Spain,-20.055,136.197,-23.482,153.47,150.409,110.706,13.499,38.94,16.313,3.702,669.228,17186.134,20.769,25.146,54.389,8.252
Sri Lanka,-0.62,84.049,,120.369,366.698,,,16.448,14.665,,993.746,60417.408,17.196,24.041,23.599,1.2
St. Kitts and Nevis,-0.03,0.104,,0.099,,,,0.041,,,0.81,19745.576,20.107,35.062,56.484,30.918
St. Lucia,-0.073,0.298,,0.305,0.327,,,0.136,,,1.992,14652.993,8.885,22.87,64.864,7.052
St. Vincent and the Grenadines,-0.04,0.186,,0.189,0.389,0.381,,0.106,,,0.801,7520.838,8.789,24.886,62.692,-14.786
Sudan,-2.5,0.034,,0.081,,,,26.53,15.998,,17.261,650.609,8.305,13.437,0.935,-55.7
Suriname,-0.096,0.001,,0.002,0.005,,,0.414,,,4.401,10620.129,15334.764,,2.154,-21.539
Swaziland,0.047,0.816,,0.699,,,,0.887,,,19.352,21811.804,16.374,21.276,46.154,7.831
Sweden,-4.697,1005.656,,1000.183,,,4.499,8.644,4,-1.635,2395.38,277110.947,21.516,23.264,69.072,-3.746
Switzerland,10.161,105.501,-6.514,111.37,134.623,54.749,4.024,6.757,1.083,,443.419,65623.679,33.708,29.808,83.862,-2.012
Syria,1.685,86.298,,106.758,568.369,508.518,,13.102,,,656.946,50139.844,26.725,13.494,65.462,-5.75
Taiwan Province of China,12.468,1049.931,-457.941,1513.69,,,8.439,20.606,1.51,,5193.843,252056.954,32.432,25.948,72.18,13.209
Tajikistan,,,,,,,,,,,,,,,,
Tanzania,-0.737,194.812,,186.837,,,,25.527,,,12966.108,507940.129,31.966,32.378,22.433,-11.195
Thailand,-7.571,,,,,,,56.961,,,3656.936,64200.665,34.772,42.064,51.49,17.28
The Bahamas,-0.145,0.498,,0.643,0.789,,,0.259,12.3,,5.392,20783.282,15.418,25.353,64.915,-14.403
The Gambia,,,,,,,,0.941,,,11.282,11988.207,12.892,4.87,115.59,
Timor-Leste,,,,,,,,,,,,,,,,
Togo,-0.141,85.581,,112.78,,,,3.748,,,842,224668.134,4.469,12.433,44.636,-3.379
Tonga,-0.015,,,,,,,0.096,,,0.63,6568.73,,,35.387,
Trinidad and Tobago,-0.005,7.321,,7.303,11.354,,,1.23,18.467,,33.997,27641.947,16.551,16.413,57.911,6.6
Tunisia,-0.644,3.07,-0.527,3.684,8.719,8.719,,8.318,16.223,,21.107,2537.472,15.605,23.487,53.856,-1.202
Turkey,0.909,,,,,,,53.491,8.198,,51,953.444,22.381,22.418,0.261,4.309
Turkmenistan,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,
Uganda,-0.17,,,,,,,18.2,,,11223.871,616696.228,3.536,20.129,32.686,16.939
Ukraine,,,,,,,,,,,,,,,,
United Arab Emirates,1.358,93.519,,65.087,,,,1.928,,,404.572,209894.437,25.51,22.784,109.25,1.943
United Kingdom,-15.84,232.205,-13.056,250.912,201.041,174.147,26.163,57.439,8.85,-2.01,1069.873,18626.247,20.686,22.069,61.5,0.167
United States,2.895,,,,,,117.713,253.392,6.85,-2.85,8948.425,35314.575,18.755,20.059,138.2,6.612
Uruguay,0.042,,,,,,,3.112,8.9,,320.728,103061.798,14.038,16.682,5.351,2.628
Uzbekistan,,0.019,,,,,,,,,,,,,,
Vanuatu,-0.005,6.836,,7.468,3.577,,,0.151,,,32.606,215935.708,,,81.368,
Venezuela,1.924,0.96,,1.029,,,,19.879,,,36.597,1840.96,21.264,18.68,1.074,6.729
Vietnam,-0.133,,,,,,,67.242,10.393,,569100.445,8463416.611,13.254,8.587,45.936,71.417
Yemen,-0.5,33.432,,43.58,,,,12.66,,,157.271,12423.007,6.605,13.816,,1.57
Zambia,0.009,,,,,,,8.259,,,43.635,5283.534,10.32,9.924,0.66,
Zimbabwe,-0.547,,,,,,,10.093,,,,,,,,
