Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Ethiopia,-2.985,115.659,,124.417,244.856,206.438,,85.586,,,517.027,6041.011,31.176,37.098,526.433,-14.944
Fiji,-0.053,1.889,,2.056,3.679,3.338,,0.875,8.6,,5.82,6653.162,,17.092,119.408,
Finland,-4.967,107.937,-2.229,112.175,105.667,-100.497,2.483,5.401,7.742,-1.878,189.173,35023.819,20.498,22.492,97.79,1.24
France,-32.031,1085.572,-78.469,1186.02,1865.8,1704.88,24.672,63.376,9.758,-1.543,2043.761,32248.2,21.453,22.647,98.9,2.539
FYR Macedonia,-0.308,137.444,,155.211,157.19,137.724,,2.062,31,,382.086,185272.323,25.764,,108.976,1.952
Gabon,2.734,2638.092,,2497.824,1726.884,,,1.735,,,4671.083,2692436.145,44.086,28.246,118.216,2.116
Georgia,-1.854,7.539,-0.424,7.737,9.132,,,3.837,15.034,,12.619,3289.11,18.109,29.811,250.945,16.147
Germany,248.878,1215.698,0.106,1213.091,2195.819,1498.763,39.036,80.524,5.367,0.402,2680.83,33292.415,26.288,19.261,98.4,2.742
Ghana,-4.914,13.935,,22.452,36.962,35.396,,24.926,,,30.04,1205.198,16.838,31.972,102.764,5.889
Greece,-9.422,87.36,-4.968,99.785,303.918,296.779,3.695,11.086,24.425,-8.166,190.395,17173.71,8.97,12.803,121.068,1.173
Grenada,-0.168,0.449,-0.097,0.576,2.232,,,0.105,,,1.87,17729.737,-4.715,16.345,109.71,-4.62
Guatemala,-1.31,45.874,,55.32,96.027,,,15.105,,,213.947,14164.12,12.356,14.955,109.86,2.122
Guinea,-1.458,9046.635,,10342.15,14029.029,,,11.451,,,8651.062,755467.231,-1.384,24.635,1043.851,-9.187
Guinea-Bissau,-0.117,58.138,,69.512,265.019,,,1.661,,,390.722,235202.879,-2.561,7.303,104.055,-25.276
Guyana,-0.33,153.685,-34.045,181.376,364.017,357.345,,0.758,,,341.905,451062.005,7.66,19.223,111.63,11.194
Haiti,-0.448,78.225,,93.831,53.623,,,10.289,,,14.407,1400.233,23.866,29.545,182.205,0.72
Honduras,-1.581,81.307,,96.421,127.126,,,7.936,4.4,,172.81,21775.914,16.216,24.564,252.313,10.76
Hong Kong SAR,4.145,442.15,8.256,377.325,11.25,,3.656,7.178,3.293,,2073.965,288937.572,26.798,25.22,112.9,1.945
Hungary,2.252,13254.004,102.176,13916.373,22414.051,20640.46,,9.932,11.071,,22233.893,2238611.861,21.281,19.51,110.611,-1.792
Iceland,-0.595,740.768,-43.443,807.23,1645.939,1134.739,0.169,0.32,6.025,,1159.05,3626848.158,11.925,16.11,225.35,3.597
India,-88.163,19703.355,-7392.882,27131.901,67373.897,,,1243,,,92268.8,74230.732,33.442,38.262,105.133,1.078
Indonesia,-24.418,1486152.643,-138087.173,1622837.246,1978200,,,245.425,6.14,,7727083.4,31484474.29,32.415,35.072,101.61,0.653
Iraq,14.516,119449.324,,109041.145,88314.898,,,32.578,,,162587.533,4990683.592,28.758,,140.5,
Ireland,-3.456,59.083,-9.122,72.984,210.238,151.531,1.838,4.585,14.672,-5.149,176.91,38581.192,17.764,19.301,99.5,2.128
Islamic Republic of Iran,23.416,1015802.928,,1039256,1200197.04,413963.04,,76.424,12.2,,2028064.942,26536862.59,42.221,38.205,155.9,-26.621
Israel,3.601,359.976,-51.379,409.368,679.3,630.658,3.356,7.907,6.875,,946.702,119726.326,22.388,21.001,98.473,0.915
Italy,-8.919,771.757,-25.75,819.221,1988.901,1691.844,22.566,59.394,10.675,-2.79,1568.274,26404.494,17.432,17.862,119.3,2.324
Jamaica,-1.584,344.668,,399.279,1942.443,,,2.769,13.925,,730.829,263938.03,10.693,19.901,354.317,7.501
Japan,59.703,147788.1,-38334.093,189410.9,1131358.4,613320.8,62.696,127.552,4.325,-1.996,519216.7,4070635.644,21.864,20.861,99.417,-0.249
Jordan,-4.718,5.054,-1.373,6.862,17.78,16.751,,6.388,12.2,,10.515,1646.098,6.474,21.703,112.499,1.699
Kazakhstan,1.058,8170.301,1217.138,6796.054,3760.674,-4944.016,,16.912,5.292,,16269.51,962015.529,25.28,24.76,267.226,4.94
Kenya,-4.255,815.81,,1030.232,1776.665,1617.144,,40.7,,,3444.066,84620.798,13.073,21.514,248.235,-0.392
Kiribati,-0.008,0.153,,0.168,0.014,,,0.107,,,0.151,1406.497,,,118.268,-9.249
Korea,50.835,304677.45,22069.026,283219,442533,413409.183,24.681,50.004,3.225,-0.2,1341966.4,26836944.34,35.158,31.001,106.7,5.086
Kosovo,-0.488,1.322,,1.451,0.805,,,,,,5.32,,,,99.935,-11.474
Kuwait,78.711,35.122,,18.911,3.308,,,3.785,2.072,,39.392,10408.655,58.667,12.836,164.319,7.687
Kyrgyz Republic,-1.031,108.432,,125.997,152.053,,,5.663,7.743,,33.039,5834.13,10.484,26.098,256.061,3.829
Lao P.D.R.,-2.751,16958.402,,17315.753,43747.13,,,6.646,,,36721.861,5525551.746,,,141.424,6.711
Latvia,-0.925,8.171,0.186,8.153,8.042,6.477,0.876,2.045,15.048,,19.797,9681.58,22.884,26.177,99.02,9.779
Lebanon,-10.72,14461.864,-11316.527,20058.556,86959,82094,,4.425,,,59434.54,13431874.34,-0.239,,113.514,-14.042
Lesotho,-0.237,13.15,,12.16,7.978,-1.03,,1.918,,,11.724,6113.956,26.45,36.722,115.533,-0.899
Liberia,-0.375,0.497,,0.526,0.471,0.407,,3.977,,,0.819,206.018,,,310.718,34.461
Libya,23.835,74.714,,45.978,2.388,-86.439,,6.283,,,36.916,5875.095,,15.905,159.18,217.456
Lithuania,-0.505,10.695,-0.828,11.744,13.265,11.365,1.276,2.988,13.366,,30.862,10329.406,18.072,19.25,138.99,12.208
Luxembourg,3.402,19.485,0.507,19.414,9.581,,0.379,0.525,6.133,-2.211,40.197,76579.92,26.071,19.999,98.64,0.216
Macao SAR,17.956,144.995,,54.013,0,,0.343,0.582,2,,370.357,636352.234,,14.702,118.337,
Madagascar,-0.685,2358.129,,2926.782,7334.275,,,22.294,,,7081.204,317632.231,10.654,17.561,314.8,5.471
Malawi,-0.555,373.882,,398.235,1067.214,,,16.632,,,1118.883,67273.83,2.781,12.06,113.835,4.028
Malaysia,16.245,243.227,-37.151,279.7,529.833,,,29.518,3.025,,912.261,30905.605,30.915,25.749,105.5,-6.492
Maldives,-0.187,10.09,,13.152,24.254,23.583,,0.331,,,23.361,70602.517,12.586,20,213.649,-3.819
Mali,-0.273,925.843,,986.591,1585.12,1319.407,,14.854,,,3810.866,256562.257,16.467,18.661,143.448,8.63
Malta,0.12,2.806,-0.288,3.063,4.873,,0.173,0.418,6.308,-1.049,6.916,16562.487,19.523,18.235,96.04,6.88
Marshall Islands,-0.017,0.095,,0.096,0.056,,,0.053,,,0.156,2933.127,,,149.99,12.17
Mauritania,-1.286,465.611,,429.956,1121.782,1116.806,,3.454,,,751.195,217514.921,35.074,58.826,149.305,8.965
Mauritius,-0.818,73.773,0.56,80.115,177.038,177.038,,1.256,8,,274.343,218446.478,18.455,24.792,188.989,4.761
Mexico,-16.559,3734.496,-701.032,4324.269,6746.288,5890.846,,122.071,4.893,,13287.534,108850.898,21.656,23.051,107.246,5.839
Micronesia,-0.041,0.215,,0.213,0.09,,,0.104,,,0.248,2386.365,,,127.1,
Moldova,-0.538,33.476,,35.374,21.649,,,3.56,5.6,,10.002,2809.886,14.625,22.014,17305.877,-8
Mongolia,-3.362,4975.892,,6492.904,,,,2.84,8.2,,12853.407,4526405.241,27.689,55.899,124.946,16.653
Montenegro,-0.755,1.268,,1.454,1.7,,,0.621,,,2.467,3975.93,2.115,20.586,259.186,-0.923
Morocco,-9.346,237.739,-62.409,299.224,494.311,489.86,,32.522,8.988,,804.726,24744.051,25.508,35.019,112.446,12.13
Mozambique,-6.79,116.787,,133.121,172.973,,,25.733,,,367.854,14295.05,2.645,47.382,186.406,45.896
Myanmar,-2.391,11151.42,,12106.913,20552.231,,,50.537,4,,45080.662,892028.677,12.753,16.755,169.4,4.859
Namibia,-0.742,34.922,,37.447,26.239,20.191,,2.143,,,44.443,20742.769,20.94,26.722,100,-3.024
Nepal,0.909,285.185,,294.827,526.312,,,27.474,,,670.279,24396.513,34.865,30.044,81.583,
Netherlands,89.544,278.792,-12.388,303.845,428.591,182.678,8.33,16.755,5.832,-4.388,635.234,37913.101,29.326,19.156,97.73,3.832
New Zealand,-6.852,73.348,-5.089,78.822,69.205,16.497,2.194,4.426,6.9,-0.297,205.472,46424.908,17.488,21.24,134.368,1.865
Nicaragua,-1.113,59.365,,59.616,70.394,,,6.071,5.912,,144.702,23834.694,18.033,28.669,166.928,15.867
Niger,-1.021,759.565,,799.19,948.411,69.862,,16.102,,,2287.72,142074.598,24.8,39.501,106.021,23.642
Nigeria,20.353,10378.956,,10202.983,7551.909,5844.319,,164.752,10.6,,60670.052,368251.357,19.265,14.908,141.06,-2.438
Norway,63.358,1654.07,-114.084,1252.47,890.221,-5082.995,2.591,5.038,3.221,0.16,3040.765,603549.487,38.958,26.528,101.534,1.443
Oman,7.8,14.352,,12.983,1.431,-8.564,,3.291,,,24.056,7310.192,35.636,25.295,146.292,10.683
Pakistan,-4.658,2611.03,,4341.219,12821.741,11323.549,,176.2,5.95,,9470.255,53747.191,13,15.076,169.99,-2.915
Palau,-0.019,0.097,,0.095,,,,0.018,,,0.181,10254.898,,22.107,112.367,19.582
Panama,-4.177,8.965,-0.002,9.563,14.265,12.965,,3.788,4.05,,29.873,7887.249,33.98,44.433,97.572,24.621
Papua New Guinea,-8.244,9.358,,10.383,8.566,,,7.167,,,13.779,1922.629,0.026,26.237,507.228,-2.071
Paraguay,-0.501,25731.111,-1692.789,27510.068,17603.081,12431.76,,6.673,4.851,,23637.328,3542234.107,13.042,15.077,128.1,-10.714
Peru,-5.299,113.794,6.939,103.285,107.704,23.092,,30.474,6.798,,431.273,14152.348,23.486,26.235,109.861,4.567
Philippines,6.949,1965.698,-33.673,1997.783,4288.804,,,96.51,6.975,,6305.229,65332.39,20.982,18.204,131.4,17.662
Poland,-18.605,633.368,-61.882,693.475,878.905,405.785,,38.064,10.088,,1541.136,40488.236,17.281,20.996,165.619,4.582
Portugal,-4.115,72.19,-5.447,81.719,212.535,195.117,4.656,10.515,15.526,-5.193,169.07,16079.25,14.128,15.716,99.67,-2.603
Puerto Rico,,,,,54.573,,1.027,3.634,14.5,,10.592,2914.387,,10.335,115.289,
Qatar,62,286.697,,210.732,253.256,-392.678,,1.837,,,702.669,382576.459,60.657,,,11.137
Republic of Congo,-0.329,2975.8,,2525.9,2382.787,,,4.092,,,1483.417,362507.883,23.597,26.004,134.66,-7.463
Romania,-8.207,193.148,-10.641,207.921,224.04,,,20.096,6.794,,542.979,27019.243,22.066,26.844,111.93,0.99
Russia,71.282,23435.105,-35.793,23174.718,7871.3,,,143.3,5.5,,45772.105,319414.547,26.207,22.924,1059.781,3.624
Rwanda,-0.821,1074.712,,1147.713,893.423,,,10.5,,,4184,398476.19,14.666,25.918,95.169,21.088
Samoa,-0.066,0.556,,0.688,0.96,,,0.189,,,1.704,9020.409,,,109.7,
San Marino,,0.286,,0.322,0.215,,,0.031,6.909,,1.286,41168.315,,19.126,126.751,
São Tomé and Príncipe,-0.055,1685.21,,2225.317,3877.329,,,0.188,13.897,,1019.443,5419745.492,14.334,35.592,592.644,-8.628
Saudi Arabia,164.764,1247.398,,917.105,98.8,-1417.944,,29.196,5.524,,2289.252,78410.049,48.788,26.339,124.7,5.038
Senegal,-1.538,1694,-420.24,2071.312,3109.803,,,13.722,,,5301.558,386352.64,18.455,29.262,103.439,1.453
Serbia,-4.674,1410.524,-212.815,1652.83,2090.193,1868.126,,7.201,24.6,,3078.619,427497.116,9.535,21.011,170.074,-0.073
Seychelles,-0.226,6.024,,5.605,11.984,10.169,,0.088,3.705,,6.939,78584.25,16.79,38.106,96.342,2.579
Sierra Leone,-1.21,2506.07,,3357.859,6071.562,0,,5.979,,,8439.11,1411522.813,-3.996,27.95,1742.75,112.575
Singapore,49.774,81.368,26.573,52.815,384.998,,3.073,5.312,1.95,,354.937,66812.519,46.874,29.707,97.911,1.823
Slovak Republic,0.88,26.037,-2.846,29.077,37.614,,2.209,5.404,13.983,-0.888,70.358,13018.874,21.905,20.96,100.07,9.306
Slovenia,1.195,14.999,-0.694,16.13,19.204,,0.937,2.055,8.892,-4.331,35.496,17268.825,21.336,18.752,120.339,0.586
Solomon Islands,0.018,4.105,,3.819,1.327,-0.053,,0.55,,,4.379,7967.507,20.363,18.588,170.2,29.572
South Africa,-19.696,886.879,-128.632,1020.652,1334.08,1133.633,,52.342,24.875,,2899.248,55390.47,15.137,20.094,100.43,0.11
South Sudan,-1.793,5.587,,10.509,1.958,0.928,,10.386,,,15.462,1488.686,-5.176,10.734,169.628,
Spain,-3.089,391.168,-39.614,500.071,890.726,543.285,17.633,46.766,24.8,-5.366,1042.081,22282.684,20.001,20.231,104.298,1.08
Sri Lanka,-3.981,1003.915,,1492.881,6000.114,,,20.658,4,,3130.15,151522.394,23.885,30.59,168.6,-8.303
St. Kitts and Nevis,-0.072,0.716,,0.62,2.715,,,0.054,,,1.432,26692.4,16.731,26.541,110.606,7.633
St. Lucia,-0.177,0.879,,1.208,2.622,,,0.169,,,2.926,17300.468,13,26.483,116.15,-3.452
St. Vincent and the Grenadines,-0.191,0.484,,0.519,1.347,1.293,,0.11,,,1.408,12836.65,-3.536,23.912,107.2,1.395
Sudan,-5.839,22.266,,29.741,210.949,,,35.056,14.8,,98.057,2797.202,9.405,18.726,262.793,-59.213
Suriname,0.162,4.23,-0.72,4.865,3.514,,,0.542,8.099,,9.867,18217.125,30.653,56.331,136.075,6.377
Swaziland,0.155,12.178,,10.778,5.924,1.923,,1.231,,,37.128,30161.434,8.593,5.444,237.663,9.361
Sweden,31.956,1863.84,-10.609,1897.937,1370.978,-658.885,4.657,9.556,7.967,-2.249,3784.371,396024.84,28.486,22.611,100.512,0.21
Switzerland,68.621,203.377,1.864,203.454,290.954,159.236,4.732,7.955,2.905,,624.138,78458.567,34.434,24.122,101.717,1.378
Syria,,,,,,,,,,,,,,,,
Taiwan Province of China,49.015,2321.205,-641.371,2954.251,5769.029,5492.762,10.86,23.316,4.24,,14607.569,626508.857,32.506,22.497,101.604,0.531
Tajikistan,-0.187,9.089,,8.887,11.704,,,7.964,,,0.185,23.276,15.391,17.851,720.129,50.457
Tanzania,-4.542,9623.533,,12153.773,17908.596,,,44.929,,,35936.459,799851.336,19.336,28.503,256.15,2.256
Thailand,-1.499,2508.635,-76.396,2620.097,4937.238,,,67.956,0.675,,8896.468,130916.085,27.661,28.038,104.27,5.077
The Bahamas,-1.505,1.447,,1.895,3.906,,,0.352,14.367,,7.898,22421.334,10.029,28.301,98.163,9.119
The Gambia,-0.072,7.397,-3.889,8.675,22.464,22.464,,1.825,,,21.864,11979.308,19.87,27.795,334.059,15.884
Timor-Leste,2.736,3.908,,1.247,,,,1.105,,,1.088,4364.132,,11.459,100,
Togo,-0.294,383.45,,527.839,980.286,,,6.746,,,1267.187,187854.381,16.291,23.8,112.955,-10.513
Tonga,-0.039,0.208,,0.219,,,,0.103,,,0.77,7442.846,,28.356,106.8,3.206
Trinidad and Tobago,0.824,52.84,,53.255,64.134,24.667,,1.337,4.949,,92.708,69317.703,16.628,13.423,218.61,-12.778
Tunisia,-3.722,17.517,-4.039,21.304,31.418,31.418,,10.776,16.723,,51.061,4738.26,16.181,24.444,111.944,6.76
Turkey,-47.961,495.229,-50.142,518.899,512.289,393.526,,75.176,8.432,,117.625,1564.662,14.051,20.132,213.23,12.689
Turkmenistan,0.015,21.046,,14.695,18.106,,,5.173,,,37.285,7207.767,,,349.593,10.05
Tuvalu,-0.01,0.032,,0.029,0.017,,,0.011,,,0.034,3184.203,,,136.86,
Uganda,-1.666,8316.232,,10164.582,14897.661,,,36.3,,,47233.064,1301186.324,22.709,29.477,199.76,18.454
Ukraine,-14.315,627.4,-62.821,687.9,527.334,496.315,,45.373,7.529,,1141.055,25148.492,13.568,21.716,33778601.43,1.441
United Arab Emirates,79.564,550.034,,400.893,233.618,-2866.144,,8.768,,,1058.625,120740.43,44.456,23.149,248.007,19.086
United Kingdom,-86.698,602.647,-102.998,731.456,1420.731,1276.057,29.697,63.705,7.975,-2.297,1665.213,26139.44,12.915,16.199,97.3,0.746
United States,-449.669,4748.554,-1020.629,6022.09,16558.508,12824.564,142.472,314.393,8.075,-2.74,15354.625,48838.914,17.711,19.351,231.861,3.417
Uruguay,-2.593,289.358,-24.405,317.398,604.092,263.979,,3.381,6.333,,616.89,182482.532,17.759,22.805,116.72,-0.357
Uzbekistan,0.921,40112.898,,32607.153,8273.93,,,29.746,,,1079.585,36293.498,32.651,30.852,2808.254,41.11
Vanuatu,-0.073,15.764,,16.942,15.75,,,0.251,,,58.858,234600.576,,23.045,139,
Venezuela,2.586,384.821,,654.39,724.401,,,29.517,8.061,,61.409,2080.466,27.275,26.597,311.3,1.594
Vietnam,9.267,733446,-217052.118,954229.408,1574889.311,,,88.762,2.74,,2412778.384,27182618.05,33.2,27.243,223.064,20.16
Yemen,-0.606,2268.593,,2747.697,3589.377,3434.85,,25.884,,,348.529,13465.266,6.993,8.704,380.184,-11.633
Zambia,1.372,24.541,,28.258,32.701,25.659,,14.787,,,110.45,7469.419,37.135,31.755,126.078,27.854
Zimbabwe,-3.053,3.496,,3.558,7.076,,,12.974,,,11.241,866.419,-10.973,13.526,60.87,
