Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Guinea,-0.461,2620.29,,2287.2,16032.378,,,10.047,,,7520.821,748566.325,1.861,12.956,525.359,-0.133
Guinea-Bissau,-0.022,53.767,,76.76,591.095,,,1.484,,,326.811,220172.769,4.737,7.898,92.013,15.087
Guyana,-0.165,99.586,-31.383,114.641,210.885,207.327,,0.746,,,281.335,377124.665,12.272,21.764,90.701,5.331
Haiti,-0.085,34.173,,39.775,75.968,,,9.557,,,13.508,1413.414,29.03,30.481,129.587,5.484
Honduras,-1.116,57.167,,60.851,57.74,,,7.178,2.9,,151.508,21105.934,24.573,33.665,186.5,2.429
Hong Kong SAR,27.551,358.465,61.402,234.814,17.45,,3.479,6.938,4.022,,1829.304,263649.256,34.417,21.396,96.5,8.362
Hungary,-9.895,11492.666,-1638.53,12785.953,16757.355,16122.609,,10.066,7.454,,23413.354,2325983.906,17.168,24.272,88.508,16.114
Iceland,-2.977,626.457,38.011,559.387,372.838,239.508,0.177,0.308,2.292,,1203.626,3912042.695,15.849,29.832,157.9,23.346
India,-15.736,10952.53,-2393.266,13150.339,36917.688,,,1146,,,65926.042,57527.087,36.843,38.114,65.625,18.648
Indonesia,6.795,764121.451,-39156.194,804822.771,1389400,,,227.758,9.11,,5735987.8,25184621.92,24.358,28.736,77.193,-1.514
Iraq,0.741,60141.322,,51406.137,134588.711,,,28.741,,,111455.813,3877987.831,22.934,,121.324,
Ireland,-14.44,71.23,-17.173,70.777,47.148,27.983,2.143,4.376,4.674,9.993,185.768,42453.494,23.873,29.219,97.567,9.631
Islamic Republic of Iran,32.597,828611.023,,617566.698,376881.647,-83774.453,,71.278,10.548,,1901920.389,26683133.49,46.85,37.187,58.8,-0.678
Israel,6.101,304.789,-8.474,309.253,536.4,485.386,2.886,7.176,9.15,,795.579,110863.549,24.271,20.873,85.634,10.396
Italy,-32.041,728.556,-48.271,753.127,1605.944,1354.31,22.895,58.224,6.125,2.69,1687.143,28976.89,20.733,22.185,106.2,6.175
Jamaica,-1.975,252.036,,286.789,1047.252,,,2.708,9.85,,767.251,283311.748,15.455,26.54,215.055,8.228
Japan,212.138,160171.8,-11571.948,170881.7,938808,412884.5,64.282,127.757,3.833,0.858,523685.8,4099063.786,27.753,22.884,101.165,8.699
Jordan,-2.874,3.92,-0.839,4.485,8.949,8.149,,5.723,13.1,,8.629,1507.781,13.469,30.268,87.183,4.979
Kazakhstan,-8.373,3705.752,427.71,3045.952,754.749,-1772.273,,15.566,7.258,,12849.794,825525.132,27.541,35.527,187.332,14.331
Kenya,-1.032,423.33,,475.345,825.524,740.549,,35.698,,,2765.596,77471.015,17.272,20.457,153.301,17.124
Kiribati,-0.007,0.103,,0.128,0.016,,,0.097,,,0.147,1524.965,,,103.118,53.149
Korea,11.795,236006.246,17818.833,213396.122,298902,279484.337,23.433,48.598,3.25,2.072,1147311.4,23608371.04,33.63,32.58,91.566,12.656
Kosovo,-0.485,0.898,,0.655,0.859,,,,,,4.433,,,,86.872,23.69
Kuwait,42.188,21.989,,9.8,3.855,,,3.4,1.701,,35.58,10465.968,57.247,20.456,129.48,-0.254
Kyrgyz Republic,-0.228,44.248,,45.151,80.605,,,5.289,8.2,,28.562,5400.08,14.966,20.945,157.856,31.199
Lao P.D.R.,-0.57,6134.085,,7192.402,25272.076,,,6.013,,,25141.967,4181075.192,,,110.56,8.142
Latvia,-6.426,7.612,-0.216,7.478,1.632,1.004,1.044,2.209,6.058,,22.557,10212.312,20.849,41.648,84.15,13.757
Lebanon,-1.778,9081.794,-6993.536,13171.952,63364.149,61200.182,,4.14,,,44089.036,10650006.66,17.017,,86.964,8.274
Lesotho,0.366,7.183,,5.916,6.868,-0.374,,1.894,,,9.073,4791.537,48.483,26.408,86.387,11.038
Liberia,-0.058,0.176,,0.148,4.546,4.495,,3.431,,,0.596,173.836,,,202.301,1.673
Libya,29.825,53.091,,28.727,3.491,-66.137,,5.78,,,44.501,7699.145,,28.667,114.713,3.443
Lithuania,-5.989,9.714,-1.92,10.004,4.836,3.777,1.452,3.231,4.248,,31.542,9761.418,17.209,32.262,114.77,3.156
Luxembourg,4.96,15.233,0.735,13.716,2.574,,0.333,0.476,4.2,5.446,39.863,83710.836,30.242,20.399,87.4,8.855
Macao SAR,4.368,53.71,,23.346,0,,0.3,0.538,3.2,,212.357,394642.26,,36.746,94.266,
Madagascar,-0.93,2201.059,,2569.674,4506.326,,,19.371,,,6615.266,341503.057,20.361,33.018,212.393,-5.147
Malawi,-0.364,164.498,,181.035,275.817,,,14.439,,,840.427,58203.313,23.872,23.067,61.29,43.548
Malaysia,29.737,162.504,-21.835,180.421,274.223,,,27.1,3.225,,739.915,27303.137,37.898,23.027,93.9,-3.852
Maldives,-0.266,7.534,,8.289,8.567,6.683,,0.305,,,18.34,60156.932,-5.208,10,141.457,77.136
Mali,-0.581,730.254,,838.95,685.08,475.272,,12.726,,,3219.693,253008.588,17.53,24.654,119.497,-6.056
Malta,-0.307,2.242,-0.196,2.372,3.592,,0.156,0.406,6.467,1.241,6.324,15590.608,17.1,20.97,84.376,10.865
Marshall Islands,-0.002,0.102,,0.101,0.062,,,0.052,,,0.14,2697.898,,,118.614,-9.055
Mauritania,-0.485,205.41,,220.941,747.837,744.078,,3.036,,,647.077,213117.64,24.784,31.752,118.312,82.904
Mauritius,-0.456,47.695,2.98,55.681,115.37,115.37,,1.24,8.522,,226.017,182326.178,22.086,26.924,151.937,19.171
Mexico,-14.828,2534.109,-151.395,2665.238,4280.094,3314.463,,113.139,3.611,,12087.602,106838.155,21.971,23.392,86.588,3.647
Micronesia,-0.024,0.143,,0.152,0.066,,,0.104,,,0.239,2291.442,,,97.305,
Moldova,-0.671,22.9,,22.738,13.148,,,3.581,5.1,,8.688,2426.146,18.641,33.889,13255.693,17
Mongolia,0.265,1880.489,,1749.701,,,,2.615,11.3,,8610.585,3292766.592,36.496,51.359,69.708,12.315
Montenegro,-1.451,1.406,,1.179,0.737,,,0.616,,,2.379,3862.701,-5.118,33.806,219.188,11.989
Morocco,-1.969,184.4,-7.571,185.214,336.637,327.186,,30.841,9.795,,647.53,20995.752,31.394,33.885,103.618,18.701
Mozambique,-0.786,52.326,,58.447,87.11,,,22.36,,,264.172,11814.67,8.333,17.704,134.044,-7.108
Myanmar,-0.157,3310.092,,4143.213,16781.467,,,48.653,4,,34663.65,712464.914,12.899,14.609,136.945,15.563
Namibia,0.749,19.728,,15.926,12.353,8.052,,1.991,,,36.87,18519.806,32.271,24.364,70.787,0.25
Nepal,-0.014,103.22,,108.883,314.522,,,25.95,,,532.038,20502.416,30.079,30.213,49.815,
Netherlands,50.057,261.645,-0.116,260.283,259.884,108.558,8.17,16.382,4.161,1.002,636.334,38843.487,30.817,22.255,88.45,7.047
New Zealand,-9.163,67.271,4.652,62.232,26.588,-1.62,2.169,4.246,3.65,-0.117,192.435,45324.681,17.84,24.772,119.195,4.818
Nicaragua,-1.168,31.231,,29.197,43.463,,,5.708,5.935,,125.54,21993.946,14.019,29.685,115.624,10.925
Niger,-0.351,455.515,,475.942,516.271,31.231,,13.716,,,1696.302,123673.24,14.671,22.876,92.995,-5.011
Nigeria,27.643,5615.145,,5966.347,,,,143.854,,,42854.253,297901.76,30.063,19.301,77.9,2.886
Norway,49.037,1326.63,-51.219,927.514,1156.156,-3377.016,2.444,4.722,2.513,2.296,2950.2,624827.919,39.522,27.29,93.405,1.361
Oman,2.46,7.654,,5.706,1.114,-4.727,,2.726,,,18.159,6660.566,41.212,35.177,117.12,4.922
Pakistan,-6.878,1327.223,,1800.003,4858.861,4138.313,,156.77,6.2,,8142.969,51942.138,14.273,18.787,90.56,1.968
Palau,-0.033,0.093,,0.098,,,,0.019,,,0.188,9710.31,,28.788,90.302,10.814
Panama,-1.537,5.499,1.197,4.818,10.471,9.336,,3.476,6.372,,20.958,6029.794,29.137,36.472,76.842,9.596
Papua New Guinea,0.25,7.008,,5.325,6.33,,,6.056,,,9.454,1561.107,37.213,15.523,372.462,3.086
Paraguay,0.78,14116.427,1442.214,12673.978,12595.172,10350.644,,6.12,5.601,,19857.066,3244618.656,21.426,15.774,100,3.033
Peru,1.521,70.145,5.037,59.441,101.886,53.527,,28.221,8.419,,319.693,11328.29,23.754,22.267,93.633,3.374
Philippines,8.072,1288.406,-44.777,1308.915,3076.887,,,88.71,7.325,,5028.288,56682.313,22.742,17.337,105,5.232
Poland,-27.419,489.08,-30.449,511.052,524.356,107.824,,38.125,9.604,,1306.529,34269.177,18.41,24.8,140.275,10.187
Portugal,-23.42,72.78,-6.521,78.06,120.088,107.785,5.124,10.543,7.964,1.46,181.146,17181.599,12.221,23.071,91.44,12.012
Puerto Rico,,,,,33.032,,1.232,3.783,11.2,,11.088,2931.117,,13.391,104.248,
Qatar,11.458,112.214,,81.474,25.903,-89.948,,1.152,,,375.1,325477.956,60.391,,,13.842
Republic of Congo,-0.547,1579.249,,1201.487,3941.085,,,3.547,,,1119.994,315752.595,15.306,21.813,102.26,-16.147
Romania,-23.715,134.173,-22.397,147.141,52.917,,,21.131,6.348,,533.937,25268.536,17.481,31.283,85.997,7.844
Russia,71.346,13368.262,1553.686,11378.578,2861.5,,,142.8,6,,41833.02,292948.322,29.349,24.202,698.904,6.946
Rwanda,-0.085,436.765,,472.555,551.281,,,9.2,,,2813,305760.87,16.743,18.954,65.231,-0.147
Samoa,-0.079,0.487,,0.478,0.484,,,0.182,,,1.696,9308.215,,,84.7,
San Marino,,0.281,,0.33,0.208,,,0.03,3.021,,1.818,59831.814,,31.62,111.56,
São Tomé and Príncipe,-0.043,3211.592,,761.893,2032.196,,,0.163,16.218,,793.098,4854020.409,25.681,54.648,293.119,13.463
Saudi Arabia,93.414,642.806,,459.12,266.8,-250.799,,24.941,5.645,,1812.139,72656.18,48.945,26.473,97.306,0.97
Senegal,-1.337,1297.7,-197.601,1485.101,1270.147,,,11.905,,,4498.67,377881.532,17.423,29.251,94.743,26.183
Serbia,-6.958,1001.08,-47.108,1022.123,787.439,635.06,,7.382,18.8,,2987.15,404676.33,11.931,29.113,111.025,17.289
Seychelles,-0.111,2.214,,2.902,9.056,8.78,,0.085,1.863,,6.195,72851.588,18.242,29.015,54.035,4.182
Sierra Leone,-0.16,2129.282,,834.713,2717.146,0,,5.416,,,6033.47,1114005.421,4.876,9.493,903.72,-5.081
Singapore,46.749,65.736,30.918,33.03,234.093,,2.473,4.589,2.125,,276.485,60254.753,49.094,23.12,81.728,8.59
Slovak Republic,-3.707,21.517,-2.503,22.723,18.801,,2.177,5.391,11.233,4.728,64.224,11912.286,23.739,28.56,88.31,14.602
Slovenia,-1.989,14.006,-0.863,13.915,7.981,,0.976,2.01,4.858,6.97,37.597,18701.318,28.748,32.876,108.475,13.609
Solomon Islands,-0.08,1.828,,1.76,1.734,1.399,,0.492,,,3.397,6902.395,3.881,19.448,122.23,4.219
South Africa,-16.098,599.451,20.287,573.253,570.846,482.015,,48.657,23,,2624.84,53945.784,15.602,20.986,74,7.828
South Sudan,,,,,,,,,,,,,,,,
Spain,-142.927,442.3,-13.083,420.68,383.798,281.191,20.58,45.236,8.225,5.946,1108.449,24503.69,21.687,31.335,94.057,8.253
Sri Lanka,-1.4,595.558,,841.603,3041.785,,,19.928,6.2,,2232.656,112034.203,23.628,27.952,115.207,2.322
St. Kitts and Nevis,-0.119,0.545,,0.612,2.494,,,0.05,,,1.538,30480.085,27.558,44.985,94.819,-7.397
St. Lucia,-0.345,0.753,,0.811,1.763,,,0.168,,,2.92,17344.536,-0.896,28.478,101.07,-5.999
St. Vincent and the Grenadines,-0.192,0.463,,0.523,0.977,0.968,,0.109,,,1.456,13338.705,-0.444,28.991,93.891,-22.064
Sudan,-2.749,20.242,,23.468,65.432,,,37.159,16.77,,92.534,2490.177,17.583,23.572,100,33.151
Suriname,0.325,1.891,0.113,1.715,1.401,,,0.51,10.682,,8.061,15805.891,42.449,42.305,92.902,-11.342
Swaziland,-0.066,7.994,,7.416,3.94,-0.298,,1.135,,,33.05,29119.508,21.518,23.447,165.217,3.152
Sweden,43.233,1715.72,84.539,1605.673,1256.473,-535.584,4.541,9.183,6.117,4.56,3699.184,402832.779,33.471,24.609,92.388,5.379
Switzerland,51.424,181.445,4.231,172.139,284.112,173.088,4.41,7.509,2.766,,588.598,78385.671,34.833,24.073,101.219,11.275
Syria,-0.095,459.069,,519.435,862.33,546.46,,20.083,8.406,,1284.035,63937.379,26.337,26.571,145.939,7.116
Taiwan Province of China,35.154,2244.758,-363.691,2542.362,4297.684,4045.492,10.294,22.958,3.91,,12572.55,547624.046,33.532,24.028,95.84,9.648
Tajikistan,-0.319,2.871,,3.578,4.422,,,7.216,2.5,,0.134,18.637,13.434,22.036,480.274,9.635
Tanzania,-1.843,4453.943,,4846.196,5781.916,,,39.686,,,26770.432,674551.59,22.308,32.849,142,-0.413
Thailand,15.584,1788.667,-16.346,1769.209,3183.42,,,66.094,1.364,,7579.558,114678.024,31.423,25.496,90.7,8.894
The Bahamas,-0.954,1.338,,1.521,2.441,,,0.333,7.853,,8.081,24272.382,16.704,28.175,87.905,17.908
The Gambia,-0.066,3.651,-0.107,3.563,12.103,12.103,,1.591,,,18.043,11338.147,10.793,19.09,262.78,1.69
Timor-Leste,1.167,1.362,,0.251,,,,1.01,,,0.662,4094.625,,3.477,67.4,
Togo,-0.216,223.666,,246.44,1303.558,,,5.89,,,1035,175709.212,11.809,20.359,94.015,0.96
Tonga,-0.018,0.171,,0.149,,,,0.102,,,0.701,6861.115,,21.113,88.571,-0.947
Trinidad and Tobago,5.167,43.768,,38.963,34.366,14.022,,1.31,5.544,,89.874,68604.228,36.772,12.899,147.395,-12.54
Tunisia,-0.917,10.902,-1.621,11.841,22.905,22.905,,10.225,12.397,,45.345,4434.644,21.329,23.686,91.329,14.663
Turkey,-36.949,266.827,-31.718,283.595,336.49,275.8,,70.158,9.183,,101.255,1443.237,15.352,21.068,145.77,10.975
Turkmenistan,4.037,4.684,,3.629,0.652,,,4.858,,,22.011,4530.652,,,268.592,8.99
Tuvalu,-0.004,0.024,,0.03,0.011,,,0.01,,,0.031,3113.264,,,125.32,
Uganda,-0.563,3747.661,,3993.668,5123.541,,,30.7,,,33532.521,1092264.521,26.455,30.923,114.31,20.703
Ukraine,-5.272,301.618,-26.317,315.852,88.745,72.93,,46.192,6.351,,1240.711,26859.695,24.237,27.781,21600573.23,3.173
United Arab Emirates,32.312,373.721,,167.224,74.379,-2037.691,,6.219,,,947.197,152306.998,36.886,24.358,224.143,13.365
United Kingdom,-74.594,541.427,-70.062,585.823,646.191,567.556,29.378,60.986,5.35,2.617,1666.821,27331.207,16.71,19.221,82.6,-1.592
United States,-718.645,4585.361,-567.425,4999.39,9267.494,6436.625,146.05,301.903,4.617,2.189,14873.75,49266.625,17.27,22.351,211.63,9.268
Uruguay,-0.22,158.694,7.531,158.636,373.559,207.743,,3.324,9.383,,471.38,141815.171,18.586,19.526,80.87,7.377
Uzbekistan,1.634,10030.299,,8741.945,4449.387,,,27.072,,,720.641,26619.426,37.324,30,1558.591,15.688
Vanuatu,-0.038,12.022,,11.876,10.305,,,0.224,,,51.126,228319.556,,32.266,121.7,
Venezuela,13.464,163.878,,177.803,143.931,,,27.284,8.336,,55.591,2037.514,36.185,30.34,100,-7.552
Vietnam,-6.992,325437.9,-2182.881,350479.079,509893.132,,,84.219,4.64,,1820667.101,21618374.84,30.547,39.566,123.878,13.309
Yemen,-1.508,1429.017,,1738.512,1741.029,1518.206,,22.29,,,336.334,15089.211,10.227,17.194,215.075,-10.774
Zambia,-0.174,10.626,,11.209,12.339,9.903,,12.739,,,74.878,5877.82,30.462,31.7,79.28,3.096
Zimbabwe,-0.374,0.202,,0.407,3.477,,,12.04,,,9.093,755.236,,,,
