Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Chile,-5.799,24179.843,-1400.364,20490.435,4614.497,-18083.453,,16.687,7.75,,93851.045,5624250.72,22.342,25.936,92.013,-0.614
China,420.569,7156.66,-99.649,7164.539,10038.332,,,1328.02,4.2,,33662.413,25347.821,51.839,42.626,93.82,10.642
Colombia,-6.461,126673.508,-5581.685,127887.564,154319.713,106900.608,,44.451,11.25,,401744,9037906.909,20.843,23.487,100,4.478
Comoros,-0.1,41.853,,46.338,102.356,102.356,,0.65,,,127.002,195386.262,3.859,14.282,142.304,-3.103
Costa Rica,-2.787,2490.031,,2535.587,3891.32,,,4.404,4.948,,20466.631,4647187.22,18.651,27.757,76.04,-0.009
Côte d'Ivoire,0.452,2156.22,,2199.49,7683.448,,,19.811,,,11102.507,560409.23,16.871,15.015,132.509,-2.196
Croatia,-6.219,145.792,-14.61,155.26,135.137,,,4.434,8.55,,360.324,81263.87,22.618,31.435,96.82,0.791
Cyprus,-4.333,7.475,,7.31,8.388,,0.383,0.797,3.667,2.759,16.746,21014.431,13.58,29.221,92.5,-0.65
Czech Republic,-4.429,1527.919,-175.028,1612.529,1150.727,,5.003,10.343,4.392,,4061.601,392674.784,29.235,31.116,111.8,4.231
Democratic Republic of the Congo,-0.151,1238.898,,1358.803,9721.853,,,66.413,,,6740.67,101495.956,0.487,11.072,624.164,9.861
Denmark,9.409,965.312,20.981,908.135,600.127,-119.841,2.868,5.476,3.458,2.428,1864.8,340553.538,26.751,24.082,118.9,3.195
Djibouti,-0.239,73.092,,70.955,103.673,100.796,,0.796,,,90.571,113800.196,23.455,47.767,137.985,4.807
Dominica,-0.13,0.453,,0.444,0.823,,,0.071,,,1.2,16933.638,-7.249,21.098,96.081,-3.574
Dominican Republic,-4.519,249.843,-64.38,303.843,324.821,324.821,,9.28,4.638,,1501.002,161752.867,20.697,30.098,88.997,-5.207
Ecuador,1.766,22.108,-2.427,21.761,13.734,,,14.473,5.951,,54.25,3748.418,29.248,26.388,79.88,2.984
Egypt,0.888,250.834,-74.44,322.51,628.616,497.573,,75.229,8.676,,1446.851,19232.623,29.008,28.396,164.998,15.192
El Salvador,-1.532,3.549,,4.123,8.412,,,6.15,5.9,,9.243,1502.992,8.052,15.201,99.92,4.423
Equatorial Guinea,4.285,3051.786,,1759.331,41.957,,,0.658,,,5899.363,8965256.713,55.258,38.871,158.06,5.287
Eritrea,-0.075,4.457,,8.941,37.118,,,5.351,,,15.297,2858.731,-8.99,12.714,358.544,-21.362
Estonia,-2.107,5.961,-0.772,6.44,0.741,-1.312,0.656,1.338,5.455,6.131,16.845,12585.568,22.502,30.718,87.04,0.892
Ethiopia,-1.806,39.705,,46.915,98.86,86.726,,80.321,,,350.972,4369.63,20.829,21.244,274.394,5.484
Fiji,-0.562,1.46,,1.427,2.887,2.667,,0.844,8.8,,5.502,6520.347,,15.606,98.914,
Finland,6.403,101.582,3.06,93.491,63.254,-96.793,2.531,5.3,6.367,4.66,198.04,37362.626,27.282,25.067,88.06,6.585
France,-27.628,994.078,-77.313,1057.61,1354.2,1203.8,24.565,62.135,7.433,1.02,2019.351,32499.483,23.147,24.088,92.14,0.361
FYR Macedonia,-1.269,136.222,,140.074,85.436,76.937,,2.049,33.775,,364.179,177768.048,15.201,,99.712,-4.668
Gabon,3.355,2078.129,,1314.592,1175.777,,,1.494,,,3990.574,2670254.351,44.301,22.671,111.37,1.425
Georgia,-2.813,5.854,-0.637,6.231,5.951,,,4.051,16.469,,10.81,2668.729,5.066,27.053,217.653,-5.114
Germany,210.923,1111.192,-18.747,1111.734,1666.17,1228.479,37.552,82.002,7.408,2.141,2617.12,31915.181,26.454,20.859,91.8,1.94
Ghana,-3.4,4.813,,7.361,10.138,9.083,,22.532,,,21.304,945.497,11.039,21.452,74.973,8.591
Greece,-51.212,98.351,-30.289,122.957,263.284,,4.611,11.061,7.75,10.648,249.879,22591.111,10.132,24.511,109.528,3.473
Grenada,-0.239,0.539,-0.131,0.632,1.871,,,0.104,,,2.021,19445.345,2.101,31.055,102.29,-2.362
Guatemala,-1.414,35.578,,40.355,59.548,,,13.686,,,192.895,14094.315,12.789,16.402,95.15,4.046
Guinea,-0.459,3351.789,,3231.882,18735.187,,,10.315,,,7892.119,765134.796,6.107,16.265,596.303,20.695
Guinea-Bissau,-0.022,89.311,,86.497,632.3,,,1.517,,,337.295,222355.156,3.584,6.106,100,8.578
Guyana,-0.263,105.437,-33.727,120.823,241.354,224.344,,0.748,,,286.896,383550.802,7.136,20.882,96.479,-8.284
Haiti,-0.205,37.756,,45.197,95.238,,,9.705,,,13.622,1403.606,25.717,28.844,155.306,10.618
Honduras,-2.13,69.398,,73.849,60.286,,,7.322,3.1,,157.919,21566.712,20.621,36.066,206.7,0.331
Hong Kong SAR,32.851,316.562,-9.084,315.112,14.75,,3.509,6.964,3.522,,1868.23,268273.525,36.023,21.041,98.5,2.537
Hungary,-11.214,12196.28,-1508.3,13180.198,19372.112,17208.802,,10.045,7.865,,23609.873,2350410.453,17.688,24.769,91.605,6.904
Iceland,-3.991,655.803,-67.678,858.161,1041.612,822.386,0.179,0.315,2.983,,1221.426,3871900.944,3.247,26.012,186.53,3.328
India,-27.914,11095.647,-5463.154,16703.982,41964.292,,,1162,,,68491.155,58942.474,32.025,34.305,71.565,6.964
Indonesia,0.126,1053084.642,-6005.772,1050154.508,1638100,,,231.006,8.39,,6162847,26678344.4,33.02,32.998,85.732,0.562
Iraq,20.891,88560.647,,89904.108,118477.233,,,29.43,,,120626.517,4098784.166,37.973,,129.518,
Ireland,-15.73,65.389,-22.225,78.534,79.605,42.136,2.128,4.485,6.4,5.802,181.751,40523.288,18.926,24.625,99.6,-0.135
Islamic Republic of Iran,22.837,851710.199,,828825.507,347612.207,-106311.693,,72.18,10.449,,1919488.347,26593077.69,44.994,39.156,69.2,-2.188
Israel,2.406,302.569,-21.99,323.137,556.8,505.528,2.991,7.307,7.65,,819.919,112217.239,20.815,19.705,88.893,5.774
Italy,-68.836,736.728,-61.36,780.664,1671.165,1407.514,23.091,58.653,6.733,1.78,1669.421,28462.731,18.916,21.781,108.7,-3.091
Jamaica,-2.432,276.2,,352.23,1285.642,,,2.719,10.575,,760.966,279884.135,6.106,24.35,251.28,-9.529
Japan,142.599,158481.1,-18175.036,179081.5,961380.3,477558.8,64.098,127.692,3.983,-0.919,518230.9,4058433.944,25.918,22.977,102.227,1.417
Jordan,-2.055,4.69,-1.131,5.356,9.394,8.594,,5.85,12.65,,9.253,1581.73,20.547,29.895,95.046,5.131
Kazakhstan,6.25,4542.243,94.562,4345.252,1086.12,-2233.365,,15.778,6.625,,13273.837,841277.028,32.19,27.506,205.128,31.868
Kenya,-1.983,482.87,,566.781,1029.7,922.011,,36.686,,,2772.019,75561.539,14.2,19.613,177.03,3.747
Kiribati,-0.009,0.109,,0.14,0.021,,,0.099,,,0.145,1464.888,,,128.111,-9.061
Korea,3.19,246608.524,14377.296,229789.559,311046,296863.449,23.577,48.949,3.175,1,1179771.3,24102199.82,33.337,33.019,95.356,7.496
Kosovo,-0.925,0.943,,0.95,0.823,,,,,,4.632,,,,87.266,11.083
Kuwait,60.245,23.994,,16.005,3.792,,,3.442,1.671,,36.462,10594.002,58.501,17.63,141.165,2.21
Kyrgyz Republic,-0.786,56.922,,55.105,91.098,,,5.348,8.2,,30.723,5744.475,4.867,20.175,189.522,17.64
Lao P.D.R.,-1.019,7133.702,,7768.047,27020.797,,,6.139,,,27099.194,4414177.075,,,114.061,13.582
Latvia,-4.416,8.149,-1.02,8.916,3.936,2.694,1.036,2.192,7.742,,21.746,9921.404,22.834,35.199,92.9,2.372
Lebanon,-3.033,10741,-7300.817,15067.536,70888,65704.196,,4.186,,,48101.138,11490713.6,16.973,,92.496,27.956
Lesotho,0.35,8.888,,7.707,6.975,-1.552,,1.898,,,9.538,5023.997,51.045,28.321,95.493,24.721
Liberia,-0.506,0.211,,0.321,3.356,3.319,,3.477,,,0.632,181.766,,,221.294,1.234
Libya,37.083,72.897,,43.534,1.079,-74.867,,5.88,,,45.688,7769.988,,35.513,125.871,-6.557
Lithuania,-6.422,11.042,-2.818,12.11,5.032,4.415,1.427,3.198,5.827,,32.371,10121.521,14.817,28.113,124.48,13.375
Luxembourg,4.252,16.023,0.815,14.794,5.42,,0.349,0.484,4.175,2.679,39.527,81701.323,29.568,21.895,88.03,5.971
Macao SAR,3.999,62.259,,30.443,0,,0.323,0.549,3,,219.564,399788.784,,30.564,100,
Madagascar,-1.937,2562.944,,2878.678,5063.83,,,19.927,,,7091.999,355902.607,20.389,40.961,233.932,-5.532
Malawi,-0.803,192.053,,217.31,274.791,,,14.846,,,904.633,60933.705,15.44,23.237,67.385,6.791
Malaysia,39.439,189.645,-28.243,217.105,317.437,,,27.6,3.325,,775.669,28103.949,37.643,21.117,98.1,-7.3
Maldives,-0.61,7.414,,10.3,11.328,9.36,,0.31,,,20.664,66750.812,1.079,30,154.093,14.657
Mali,-1.063,741.5,,828.24,950.036,701.206,,13.138,,,3373.382,256759.396,15.244,26.099,128.387,-4.709
Malta,-0.095,2.354,-0.321,2.609,3.846,,0.16,0.408,5.975,2.405,6.533,16018.361,20.634,21.686,84.7,19.409
Marshall Islands,0.001,0.1,,0.094,0.064,,,0.052,,,0.137,2617.214,,,138.321,-8.66
Mauritania,-0.523,204.551,,245.739,861.826,857.749,,3.119,,,654.065,209679.804,24.973,41.679,122.933,4.743
Mauritius,-0.861,57.719,4.752,65.388,120.781,120.781,,1.244,7.222,,238.473,191679.909,18.255,27.298,162.228,-15.575
Mexico,-20.676,3066.942,-177.415,3167.301,5249.288,4063.364,,114.973,3.883,,12256.863,106606.615,22.559,24.436,92.241,-1.348
Micronesia,-0.043,0.151,,0.155,0.074,,,0.104,,,0.234,2251.819,,,107.8,
Moldova,-0.976,25.564,,26.147,12.117,,,3.573,4,,9.369,2622.448,20.173,36.286,14228.513,5
Mongolia,-0.722,2170.37,,2466.774,,,,2.659,9.2,,9283.84,3491084.169,23.542,50.842,85.874,19.01
Montenegro,-2.259,1.515,,1.586,0.895,,,0.617,,,2.543,4121.905,-9.996,40.671,234.97,-2.236
Morocco,-6.609,224.087,-2.675,219.231,325.806,320.723,,31.177,9.568,,685.885,21999.711,31.944,39.089,108,12.255
Mozambique,-1.147,60.903,,66.853,101.35,,,22.995,,,282.337,12278.279,5.142,16.259,142.33,9.921
Myanmar,-1.446,3682.019,,4391.579,16786.163,,,48.983,4,,35911.541,733136.657,14.455,13.07,139.578,-0.038
Namibia,-0.009,22.753,,19.67,13.023,6.387,,2.021,,,37.847,18729.737,31.955,27.832,78.69,19.266
Nepal,0.344,121.877,,125.233,341.984,,,26.249,,,564.517,21505.887,30.682,27.942,55.143,
Netherlands,38.951,279.841,4.801,278.377,348.131,103.325,8.36,16.446,3.663,-0.588,647.205,39353.338,27.558,22.351,89.91,1.407
New Zealand,-10.39,68.475,2.296,66.934,32.035,-4.381,2.185,4.28,4.175,-1.675,191.688,44783.777,15.694,23.649,123.218,-1.28
Nicaragua,-1.508,35.35,,35.752,43.56,,,5.779,6.062,,129.12,22343.841,13.302,31.061,131.551,3.897
Niger,-0.651,583.932,,547.867,509.514,45.952,,14.198,,,1859.987,131003.485,19.209,32.092,105.68,-3.453
Nigeria,29.154,7861.634,,5628.537,,,,147.81,,,46288.727,313164.517,24.917,15.99,89.7,-3.973
Norway,72.391,1495.59,-61.086,1014.692,1231.416,-3356.531,2.524,4.787,2.595,1.206,2961.537,618659.705,41.689,26.018,95.399,0.132
Oman,5.017,10.801,,6.867,1.103,-5.777,,2.785,,,19.648,7053.976,45.964,37.497,130.916,19.104
Pakistan,-13.874,1530.002,,2305.592,6161.883,5595.501,,162.91,5.2,,8549.148,52477.736,11.085,19.206,110.058,-1.976
Palau,-0.04,0.086,,0.09,,,,0.019,,,0.177,9343.564,,26.3,105.487,-5.96
Panama,-2.641,6.014,0.597,5.917,10.437,9.261,,3.538,5.579,,22.763,6433.838,30.855,41.624,82.041,16.61
Papua New Guinea,0.679,7.041,,6.498,6.857,,,6.196,,,10.079,1626.65,38.917,15.367,414.362,1.404
Paraguay,0.184,16160.878,2346.82,13770.732,14651.456,11065.717,,6.23,5.728,,21119.8,3390016.119,17.431,16.437,107.5,5.644
Peru,-5.286,79.138,3.343,69.594,99.466,46.275,,28.657,8.377,,348.924,12175.729,23.121,27.468,99.86,6.411
Philippines,0.145,1441.036,-34.58,1439.71,3410.112,,,90.46,7.4,,5237.101,57894.108,19.372,19.288,113.2,-2.649
Poland,-35.811,521.049,-52.426,567.418,595.38,113.539,,38.116,7.119,,1357.75,35621.847,17.556,24.313,144.904,7.013
Portugal,-31.921,74.357,-9.256,81.093,128.191,120.192,5.147,10.558,7.552,0.904,181.507,17191.055,10.146,23.566,92.21,1.513
Puerto Rico,,,,,38.171,,1.187,3.761,11.8,,10.884,2893.988,,12.146,105.666,
Qatar,26.595,138.309,,96.531,46.556,-154.325,,1.554,,,441.356,284062.407,64.189,,,15.408
Republic of Congo,-0.066,2497.256,,1255.619,3614.503,,,3.65,,,1182.403,323952.54,17.753,18.303,113.908,5.37
Romania,-24.72,165.549,-43.807,190.407,70.2,,,20.636,5.539,,579.102,28063.405,21.729,33.437,91.415,-3.157
Russia,103.936,16169.099,1793.235,14157.027,3293.2,,,142.7,6.2,,44028.38,308538.052,28.816,22.949,791.858,2.999
Rwanda,-0.242,660.746,,636.282,548.1,,,9.5,,,3126,329052.632,19.376,24.173,79.793,21.82
Samoa,-0.035,0.455,,0.476,0.49,,,0.183,,,1.745,9513.17,,,92.2,
San Marino,,0.283,,0.363,0.254,,,0.031,3.114,,1.848,60476.855,,31.526,115.08,
São Tomé and Príncipe,-0.064,1218.342,,841.245,1617.723,,,0.168,15.925,,857.016,5093615.002,20.847,53.924,365.913,18.625
Saudi Arabia,132.322,1100.96,,520.05,235,-822.335,,25.787,5.176,,1925.394,74665.225,52.752,27.296,106.548,-0.617
Senegal,-1.908,1308.5,-273.228,1573.928,1433.732,,,12.239,,,4664.33,381110.349,17.023,31.219,100,-3.246
Serbia,-10.349,1139.985,-109.249,1191.987,888.712,790.669,,7.35,14.4,,3147.461,428213.08,9.291,30.341,120.555,4.882
Seychelles,-0.184,3.19,,2.469,11.892,11.534,,0.087,1.716,,6.062,69715.589,7.832,26.904,88.213,-1.409
Sierra Leone,-0.225,948.41,,1207.332,3165.583,0,,5.532,,,6359.258,1149511.611,0.58,9.557,1014.39,-10.952
Singapore,27.742,64.306,17.973,47.052,255.465,,2.68,4.839,2.225,,281.427,58153.414,44.87,30.438,86.449,4.577
Slovak Republic,-6.178,23.447,-2.692,25.047,19.276,,2.247,5.396,9.583,5.379,67.854,12575.411,22.346,28.729,91.37,3.019
Slovenia,-2.969,15.339,-1.078,15.442,8.18,,1.001,2.01,4.392,7.532,38.838,19319.554,27.379,32.695,110.775,4.167
Solomon Islands,-0.111,2.193,,2.201,1.672,1.456,,0.504,,,3.638,7225.628,1.267,19.487,144.4,15.823
South Africa,-15.896,668.465,-16.659,679.247,627.936,515.027,,49.344,22.525,,2708.6,54892.185,17.613,23.15,81.449,1.55
South Sudan,,,,,,,,,,,,,,,,
Spain,-151.962,409.909,-76.774,459.294,439.771,335.048,20.47,45.983,11.25,4.544,1120.825,24374.679,20.345,29.596,95.405,-0.847
Sri Lanka,-3.885,686.482,,996.126,3588.961,,,20.085,6,,2365.501,117775.98,18.012,27.552,131.2,-2.282
St. Kitts and Nevis,-0.197,0.573,,0.65,2.617,,,0.051,,,1.591,31135.075,13.882,40.684,100.963,-7.945
St. Lucia,-0.34,0.829,,0.857,1.798,,,0.17,,,3.001,17620.405,3.363,31.815,104.51,7.327
St. Vincent and the Grenadines,-0.23,0.535,,0.56,1.065,1.013,,0.109,,,1.449,13261.659,-3.717,29.403,102.702,3.382
Sudan,-0.856,27.378,,26.733,78.467,,,38.126,16.04,,95.35,2500.94,19.525,21.095,114.893,-5.092
Suriname,0.325,2.311,0.095,2.156,1.517,,,0.517,9.361,,8.395,16236.261,39.852,45.463,101.516,10.745
Swaziland,-0.231,9.514,,9.084,3.972,-1.645,,1.154,,,34.465,29867.276,6.678,13.766,186.537,-26.941
Sweden,43.938,1737.25,40.08,1671.067,1242.703,-286.598,4.593,9.256,6.167,1.5,3678.578,397411.419,33.068,24.52,94.364,1.916
Switzerland,16.428,193.548,4.994,183.055,294.797,174.809,4.516,7.593,2.577,,601.457,79211.998,28.367,25.393,101.98,3.683
Syria,-0.673,491.205,,561.327,913.595,530.939,,20.581,10.924,,1341.515,65181.289,29.778,31.058,168.404,5.126
Taiwan Province of China,27.505,2231.614,-359.92,2590.96,4374.902,4127.527,10.403,23.037,4.14,,12661.079,549596.821,31.374,24.462,97.049,1.963
Tajikistan,-0.393,3.895,,4.786,5.275,,,7.374,2.3,,0.145,19.679,10.001,17.646,537.22,-12.206
Tanzania,-2.138,5424.305,,6062.281,7049.409,,,40.735,,,28260.633,693771.344,22.285,32.076,161.133,-1.573
Thailand,0.931,1953.205,42.384,1875.078,3408.231,,,66.533,1.372,,7710.356,115887.695,28.546,28.226,91.1,6.264
The Bahamas,-0.872,1.424,,1.575,2.679,,,0.337,8.703,,7.893,23432.063,16.121,26.691,91.586,-4.061
The Gambia,-0.118,3.846,-0.606,4.106,13.7,13.7,,1.636,,,19.078,11660.449,3.628,15.858,280.741,-3.96
Timor-Leste,2.042,2.561,,0.57,,,,1.034,,,0.756,4416.767,,4.579,71.6,
Togo,-0.223,240.983,,253.044,1251.864,,,6.053,,,1060,175121.598,15.301,22.327,103.671,6.961
Tonga,-0.038,0.199,,0.159,,,,0.102,,,0.72,7028.582,,21.816,94.236,-1.004
Trinidad and Tobago,8.499,64.388,,51.083,35.664,8.33,,1.316,4.6,,92.921,70584.884,41.572,11.078,168.734,17.998
Tunisia,-1.711,13.357,-1.004,13.676,23.927,23.927,,10.329,12.442,,47.367,4585.863,21.71,25.526,95.342,5.617
Turkey,-39.425,302.146,-37.854,327.981,380.058,309.305,,71.052,10.02,,101.922,1434.467,16.386,21.782,160.44,7.155
Turkmenistan,3.56,10.323,,5.375,1.39,,,4.918,,,25.257,5136.102,,,292.594,-8.346
Tuvalu,0.002,0.026,,0.032,0.028,,,0.01,,,0.034,3318.918,,,140.782,
Uganda,-1.234,4223.862,,4993.255,6037.773,,,31.8,,,37029.291,1164443.1,20.069,27.73,130.6,14.913
Ukraine,-12.763,419.669,-33.349,449.695,194.812,173.872,,45.963,6.363,,1268.546,27599.053,20.612,27.393,26419801.97,2.282
United Arab Emirates,22.278,486.951,,254.308,145.181,-2352.393,,8.074,,,977.43,121064.95,30.751,23.689,238.931,14.369
United Kingdom,-101.243,563.694,-89.533,640.061,786.303,694.153,29.629,61.398,5.725,0.696,1659.039,27021.059,14.414,18.046,85.7,1.294
United States,-690.79,4510.53,-867.809,5493.853,10721.652,7427.508,145.373,304.718,5.8,-0.339,14830.375,48669.179,15.412,20.786,213.113,5.732
Uruguay,-1.73,172.552,1.232,182.457,431.001,201.103,,3.334,7.925,,505.207,151529.499,17.51,23.208,88.31,10.074
Uzbekistan,2.485,15357.337,,12453.345,4806.247,,,27.533,,,785.499,28529.357,39.689,31,1774.183,-2.401
Vanuatu,-0.066,16.618,,16.644,12.699,,,0.229,,,54.425,237588.018,,40.559,128.8,
Venezuela,31.297,212.889,,236.341,156.514,,,27.733,7.377,,58.525,2110.302,36.743,26.826,130.9,-0.983
Vietnam,-10.787,429523,-631.66,437416,637028.122,,,85.119,4.65,,1923749.392,22600784.46,25.516,36.493,148.519,2.128
Yemen,-1.251,1973.749,,2217.365,1957.943,1689.208,,22.978,,,348.602,15171.247,10.766,15.416,238.294,-2.605
Zambia,-0.597,12.606,,13.054,12.879,10.925,,13.115,,,80.698,6153.142,26.3,29.63,92.409,7.606
Zimbabwe,-0.987,0.133,,0.254,4.096,,,12.12,,,7.585,625.864,,,59.153,
