Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Japan,182.049,140563.2,-29711.057,170517.5,910014.6,415101,63.292,127.734,4.733,-0.278,497440.8,3894336.491,26.413,22.504,100.996,13.969
Jordan,0.039,2.962,-0.028,3.052,7.429,7.202,,5.35,14.7,,6.824,1275.586,27.719,27.376,74.11,22.491
Kazakhstan,0.335,1441.123,167.383,1289.822,668.7,1.67,,15.075,8.402,,9716.594,644558.705,27.038,26.261,135.249,32.807
Kenya,-0.132,287.794,,288.458,769.375,710.233,,32.894,,,2314.051,70349.532,16.788,17.517,128.941,8.782
Kiribati,-0.007,0.115,,0.147,0.017,,,0.091,,,0.14,1535.818,,,100.637,-30.194
Korea,29.743,175250.012,208.781,174436.552,203687,197511.831,22.557,48.039,3.683,0.346,995285.7,20718106.16,36.006,32.117,84.36,20.622
Kosovo,-0.26,0.615,,0.749,,,,,,,3.812,,,,77.194,123.629
Kuwait,15.596,9.882,,5.991,3.261,,,2.754,1.42,,28.363,10300.14,47.3,18.186,111.221,8.129
Kyrgyz Republic,0.109,22.803,,27.418,87.66,,,5.136,8.5,,25.564,4977.281,25.772,20.847,119.246,19.97
Lao P.D.R.,-0.408,3104.191,,3721.043,22641.669,,,5.699,,,20098.595,3526618.715,,,91.92,4.48
Latvia,-1.768,3.589,-0.122,3.699,1.525,1.164,0.964,2.277,11.75,,16.56,7274.237,20.809,33.114,64.54,13.73
Lebanon,-3.332,7485.261,-4511.465,10621.575,54082,52339,,3.854,,,38623.278,10022695.25,7.154,,76.161,7.551
Lesotho,0.156,4.248,,3.639,4.544,1.344,,1.879,,,8.027,4270.807,37.695,25.74,70.114,-2.135
Liberia,-0.055,0.069,,0.069,4.187,4.715,,3.241,,,0.463,142.724,,,151.303,74.583
Libya,7.031,23.272,,18.245,1.574,-19.092,,5.51,,,35.12,6373.825,,30.072,96.539,8.682
Lithuania,-1.724,5.775,-0.284,6.054,3.52,2.73,1.42,3.377,10.884,,24.525,7262.267,14.638,22.777,98.49,4.093
Luxembourg,4.1,11.483,-0.177,11.778,1.79,,0.299,0.455,3.717,-1.015,33.897,74506.11,34.099,22.176,79.13,10.893
Macao SAR,3.562,23.864,,17.703,0,,0.219,0.463,4.9,,151.535,327546.219,,16.158,79.671,
Madagascar,-0.399,1653.451,,2054.06,7751.639,,,17.763,,,5630.038,316946.562,21.008,25.836,158.912,3.383
Malawi,-0.363,79.114,,91.222,475.219,,,13.385,,,709.208,52986.219,5.318,13.755,44.402,9.856
Malaysia,15.079,116.329,-18.189,133.642,216.641,,,25.905,3.55,,628.005,24242.524,34.9,23.643,86.231,21.797
Maldives,-0.122,3.404,,3.758,5.445,4.243,,0.289,,,15.113,52207.586,17.825,28,122.399,8.384
Mali,-0.409,557.96,,625.835,1134.413,959.921,,11.573,,,2790.1,241088.368,15.137,22.639,108.794,-5.322
Malta,-0.332,1.842,-0.218,2.057,3.452,,0.148,0.4,7.233,-1.495,5.752,14384.283,13.615,19.104,79.678,-2.104
Marshall Islands,-0.001,0.07,,0.072,0.064,,,0.05,,,0.135,2670.679,,,104.388,-4.267
Mauritania,-0.517,130.414,,149.569,830.17,830.17,,2.965,,,485.863,163892.266,15.797,47.239,95.609,17.342
Mauritius,-0.112,34.863,-2.109,43.175,93.524,93.524,,1.221,8.395,,201.302,164865.97,23.115,24.393,120.734,-5.942
Mexico,-6.963,1771.314,-48.023,1879.655,3550.719,2854.592,,108.258,3.919,,10832.004,100057.472,21.779,22.683,77.614,9.132
Micronesia,-0.039,0.133,,0.17,0.061,,,0.106,,,0.239,2259.373,,,86.273,
Moldova,-0.046,11.34,,11.092,13.981,,,3.607,8.1,,7.488,2075.853,20.475,22.251,9335.677,17
Mongolia,0.024,713.113,,752.475,,,,2.519,,,6872.561,2728722.845,24.824,28.529,53.387,
Montenegro,-0.149,0.624,,0.665,0.695,,,0.615,,,1.899,3086.23,9.466,16.631,194.474,43.956
Morocco,-0.339,121.112,-18.035,140.072,311.475,295.927,,29.84,10.796,,562.873,18863.046,27.253,27.821,96.352,12.043
Mozambique,-0.479,26.168,,31.845,90.991,,,20.439,,,204.274,9994.402,16.365,26.179,100,13.736
Myanmar,0.419,1071.31,,1479.07,12453.873,,,47.74,4,,24102.325,504864.659,14.714,12.212,72.352,-1.909
Namibia,0.446,10.979,,12.22,11.973,11.973,,1.923,,,32.695,17002.495,25.845,19.068,61.075,27.4
Nepal,0.196,71.358,,72.263,314.226,,,24.922,,,481.004,19300.46,27.143,24.442,41.191,
Netherlands,44.273,219.603,-1.296,228.621,259.947,127.548,7.76,16.282,5.665,-1.96,580.279,35639.295,28.722,20.683,83.92,14.572
New Zealand,-4.636,56.147,3.966,50.682,30.641,19.464,2.023,4.114,4.025,-1.677,175.684,42700.824,20.296,25.328,109.08,5.063
Nicaragua,-0.687,20.817,,21.805,83.178,,,5.381,6.537,,109.781,20403.379,12.191,24.057,82.485,17.07
Niger,-0.231,263,,316.717,1174.118,38.085,,12.225,,,1433.385,117252.031,7.277,14.593,84.984,9.259
Nigeria,16.84,4127.32,,3176.666,,,,132.602,,,33377.032,251707.506,26.078,17.06,60.389,6.575
Norway,32.708,981.076,-49.468,786.945,774.673,-1927.614,2.276,4.599,4.471,0.045,2727.591,593057.448,34.037,21.657,87.27,1.029
Oman,0.876,4.311,,3.718,1.468,-1.311,,2.57,,,16.097,6263.675,32.533,28.871,101.813,-7.619
Pakistan,1.811,824.653,,922.946,3742.188,3513.206,,145.96,8.27,,6692.038,45848.439,18.293,16.578,72.308,1.577
Palau,-0.045,0.074,,0.082,,,,0.02,,,0.191,9703.537,,45.198,81.064,2.992
Panama,-1.061,2.994,-0.065,3.688,9.294,7.898,,3.289,11.749,,16.069,4886.196,10.523,22.372,68.402,-2.205
Papua New Guinea,0.015,4.315,,4.106,7.593,,,5.647,,,8.299,1469.732,31.013,21.357,347.793,-9.329
Paraguay,-0.01,9528.734,712.47,9067.731,16541.625,15352.762,,5.788,7.307,,17596.506,3040170.304,16.511,16.633,76.4,11.806
Peru,0.059,41.81,-2.263,44.141,105.483,78.898,,26.804,9.436,,257.773,9617.055,16.949,16.855,87.77,11.439
Philippines,1.625,881.791,-164.887,1031.234,3369.454,,,83.56,11.825,,4276.941,51184.071,23.39,21.612,91.9,4.065
Poland,-13.83,357.87,-52.205,405.666,419.755,130.054,,38.191,18.974,,1108.371,29022.092,14.904,20.355,132.093,4.893
Portugal,-15.779,60.75,-11.775,70.189,85.794,79.299,5.117,10.484,6.623,-1.164,172.714,16474.203,15.402,24.18,84.66,7.304
Puerto Rico,,,,,,,1.205,3.827,10.6,,10.999,2874.092,,15.533,90.363,
Qatar,7.552,53.93,,33.38,33.539,-12.692,,0.72,,,234.413,325400.516,55.308,,,25.983
Republic of Congo,-0.493,745.8,,656.31,4879.168,,,3.256,,,994.1,305356.6,11.939,22.52,93.408,-0.706
Romania,-5.689,74.045,-9.732,82.349,52.19,,,21.521,8.042,,443.876,20625.159,16.836,24.286,70.778,14.051
Russia,59.514,6240.008,782.228,5405.393,3799.833,,,143.8,7.7,,33501.439,232972.454,28.837,19.399,516.689,11.953
Rwanda,-0.044,268.383,,257.475,1095.359,,,8.711,,,2187.154,251093.329,21.676,19.82,51.681,28.25
Samoa,-0.031,0.318,,0.327,0.476,,,0.179,,,1.532,8566.745,,,76,
San Marino,,0.289,,0.269,0.234,,,0.029,3.362,,1.596,54480.121,,55.794,103.18,
São Tomé and Príncipe,-0.024,367.539,,627.394,3594.167,,,0.151,16.582,,674.788,4473473.802,28.663,50.719,157.412,-1.509
Saudi Arabia,51.926,395.991,,301.7,610.582,511.796,,22.564,5.822,,1639.617,72665.529,39.933,19.865,88.33,7.264
Senegal,-0.552,974,-131.654,964.2,2019.2,,,10.968,,,3961.265,361179.884,14.755,21.625,84.67,13.391
Serbia,-3.262,593.525,,592.568,902.487,850.281,,7.463,19.53,,2547.973,341406.901,16.68,29.862,81.657,9.72
Seychelles,-0.06,1.862,,1.842,7.535,7.137,,0.082,3.531,,4.704,57039.341,13.892,21.079,46.914,-4.001
Sierra Leone,-0.099,616.343,,708.971,5932.69,0,,4.928,,,5126.301,1040202.701,3.808,10.325,648.77,-14.122
Singapore,20.506,37.712,11.839,26.052,186.598,,2.11,4.167,3.35,,216.554,51973.089,41.064,23.105,76.954,19.065
Slovak Republic,-2.526,16.37,-0.763,17.434,18.735,,2.056,5.37,18.333,-1.805,50.202,9349.455,21.522,27.381,80.39,20.857
Slovenia,-0.927,11.196,-0.34,11.552,7.425,,0.934,1.996,6.342,-0.515,31.994,16025.381,25.919,28.606,97.7,13.043
Solomon Islands,0.061,0.943,,0.797,1.583,1.308,,0.458,,,2.721,5942.638,25.736,8.933,92.061,23.654
South Africa,-6.332,357.979,-13.526,375.229,507.85,496.009,,46.728,25.15,,2240.847,47955.123,15.701,18.467,62,2.833
South Sudan,,,,,,,,,,,,,,,,
Spain,-59.83,332.905,-13.687,333.146,389.888,324.914,18.142,42.859,10.95,2.864,988.603,23066.311,23.167,28.753,84.739,4.253
Sri Lanka,-0.648,320.154,,476.907,2139.526,,,19.444,8.3,,1827.597,93993.721,22.118,25.254,79.565,7.7
St. Kitts and Nevis,-0.068,0.371,,0.471,2.096,,,0.048,,,1.291,26657.218,28.532,42.177,80.556,7.818
St. Lucia,-0.091,0.582,,0.658,1.427,,,0.162,,,2.703,16637.608,14.371,24.603,89.376,10.553
St. Vincent and the Grenadines,-0.103,0.329,,0.369,0.874,0.851,,0.108,,,1.294,12012.802,6.817,26.579,79.588,5.319
Sudan,-1.035,11.471,,11.347,65.372,,,34.474,16.183,,77.975,2261.862,19.114,23.938,75.185,9.047
Suriname,-0.137,1.072,-0.063,1.13,1.612,,,0.493,8.383,,6.911,14023.816,28.855,27.224,68.693,55.828
Swaziland,0.071,4.842,,5.554,2.781,2.151,,1.095,,,29.027,26514.741,23.091,20.575,133.429,1.998
Sweden,24.047,1462.48,3.578,1453.33,1337.547,90.434,4.333,9.011,7.375,1.405,3323.508,368811.833,27.857,21.558,87.695,11.001
Switzerland,59.953,157.522,-3.43,163.695,296.923,223.537,4.177,7.364,3.879,,526.398,71482.632,36.754,21.497,97.637,9.024
Syria,-0.781,343.923,,396.904,1432.185,1081.668,,18.512,12.288,,1089.026,58829.1,14.557,17.656,124.405,16.425
Taiwan Province of China,19.728,1927.4,-531.65,2464.181,3878.45,3659.315,9.786,22.689,4.44,,10600.793,467219.181,30.904,25.359,90.136,14.184
Tajikistan,-0.06,1.104,,1.25,2.732,,,6.78,2.2,,0.109,16.115,11.994,14.864,332.483,3.124
Tanzania,-0.5,2475.326,,2888.269,7553.927,,,36.541,,,22152.363,606238.611,18.533,18.945,119.163,17.758
Thailand,2.759,1381.118,56.818,1306.382,3126.554,,,64.603,2.108,,6573.325,101750.319,27.792,25.681,80.31,14.631
The Bahamas,-0.197,0.944,,1.11,1.938,,,0.321,10.202,,7.515,23435.299,18.415,21.189,82.568,7.392
The Gambia,-0.026,3.065,-1.252,3.769,23.485,23.485,,1.46,,,17.381,11900.762,19.696,24.217,235.407,20
Timor-Leste,0.066,0.178,,0.07,,,,0.952,,,0.593,1780.458,,8.317,58.1,
Togo,-0.207,179.567,,169.761,1043.345,,,5.288,,,963.8,182252.316,3.834,14.515,84.955,-0.49
Tonga,0.001,0.117,,0.096,,,,0.101,,,0.721,7134.59,,21.537,71.289,-1.262
Trinidad and Tobago,1.648,22.381,,20.947,36.382,27.883,,1.29,8.372,,71.355,55297.834,32.272,19.863,117.122,6.941
Tunisia,-0.761,8.452,-0.981,9.411,20.863,20.863,,9.932,14.237,,38.839,3910.291,20.86,23.302,82.621,15.713
Turkey,-14.198,174.497,-23.896,198.58,333.248,307.562,,67.599,8.92,,83.486,1235.012,15.77,19.39,113.863,17.721
Turkmenistan,0.082,2.991,,2.788,1.33,,,4.697,,,15.8,3363.999,,,209.173,1.033
Tuvalu,-0.006,0.022,,0.023,,,,0.01,,,0.03,3083.94,,,113.098,
Uganda,-0.014,3101.111,,3034.458,9529.021,,,27.8,,,26349.944,947839.724,25.985,29.152,94.58,24.554
Ukraine,6.909,128.122,-21.256,143.327,85.401,80.548,,47.101,8.588,,1034.059,21954.317,31.373,21.096,15041331.85,18.231
United Arab Emirates,12.963,143.564,,96.131,30.619,-1424.903,,3.761,,,797.052,211925.642,28.087,19.309,168.836,17.568
United Kingdom,-41.871,450.031,-53.531,495.049,504.479,452.929,28.53,59.842,4.75,0.989,1536.631,25678.136,16.529,18.351,77.1,5.054
United States,-633.77,3596.538,-564.562,4121.16,8038.972,5754.368,139.24,293.389,5.542,1.396,13773.475,46946.186,17.488,22.527,191.883,9.755
Uruguay,0.003,109.489,4.341,116.613,367.499,240.427,,3.302,13.342,,397.936,120523.42,17.491,17.468,66.79,30.852
Uzbekistan,0.86,3944.687,,3870.941,4306.202,,,26.021,,,572.154,21988.15,31.662,24.5,1128.31,17.052
Vanuatu,-0.022,7.88,,7.554,12.409,,,0.209,,,42.561,203489.262,,23.239,112.6,
Venezuela,15.519,73.131,,67.877,96.762,,,25.987,15.067,,42.172,1622.835,35.599,21.798,61.05,13.686
Vietnam,-1.591,190889,-338.216,192373,291833.303,,,82.032,5.6,,1477160.846,18007063.63,30.237,33.45,94.726,15.745
Yemen,0.225,820.564,,875.742,1334.76,1165.527,,20.329,,,298.76,14696.015,21.901,20.28,159.469,-9.004
Zambia,-0.188,6.173,,6.919,5.727,5.727,,11.726,,,59.722,5093.165,33.999,37.015,58.039,16.95
Zimbabwe,-0.492,,,,,,,11.73,,,10.57,901.101,,,,
