Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Costa Rica,-0.694,563.227,,663.078,1587.55,,,3.838,6.022,,13642.367,3554852.917,12.887,17.167,28.94,19.402
Côte d'Ivoire,-0.12,1306.14,,1439.7,8217.929,,,15.725,,,10701.72,680556.273,13.881,14.846,96.902,12.015
Croatia,-1.489,68.562,,80.13,46.781,,,4.554,13.425,,246.897,54215.452,15.556,24.56,73.22,-0.162
Cyprus,-0.17,2.945,,3.339,5.417,,0.301,0.691,3.6,-0.064,11.663,16890.659,19.405,21.036,73.07,8.931
Czech Republic,-1.472,841.149,-45.329,918.225,340.124,,4.714,10.29,8.756,,2773.084,269503.026,26.958,29.232,87,5.206
Democratic Republic of the Congo,-0.113,2.329,,4.934,,,,50.9,,,5120.246,100593.87,13.392,13.981,16.4,-22.952
Denmark,4.501,687.83,10.666,677.042,704.738,380.365,2.689,5.314,5.108,1.141,1618,304502.974,23.417,20.888,98.6,11.27
Djibouti,-0.001,28.983,,31.747,56.217,54.832,,0.621,,,67.189,108240.65,8.446,8.545,98.763,-5.843
Dominica,-0.046,0.234,,0.316,0.555,,,0.071,,,0.918,12891.871,11.946,19.56,79.879,2.309
Dominican Republic,-0.429,43.908,-4.702,48.46,56.003,56.003,,8.276,6.287,,965.619,116678.614,29.381,31.234,30.016,7.532
Ecuador,0.844,3.649,,4.552,,,,12.347,13.107,,37.319,3022.512,19.963,15.952,24.214,7.631
Egypt,-1.724,91.812,,,,,,62,7.692,,934.149,15066.914,18.92,20.739,90.145,6.686
El Salvador,-0.239,1.747,,2.125,3.159,,,5.93,7,,7.372,1243.221,14.506,16.426,70.34,8.054
Equatorial Guinea,-0.218,84.039,,84.907,274.806,,,0.502,,,748.541,1490616.195,46.479,75.978,95.459,20.856
Eritrea,-0.209,2.32,,5.311,,,,3.802,,,17.377,4569.997,-17.552,40.098,78.843,-35.561
Estonia,-0.246,1.988,,2.179,0.321,-0.015,0.582,1.379,12.201,-4.71,9.625,6978.512,21.914,27.458,56.79,-3.639
Ethiopia,-0.465,10.532,,15.454,57.726,51.598,,61.826,,,171.331,2771.175,7.396,15.203,104.3,8.057
Fiji,-0.05,1.004,,1.022,1.355,1.191,,0.807,5.071,,4.782,5926.375,,15.35,71.508,
Finland,6.971,65.374,1.052,63.349,55.857,-61.379,2.296,5.16,10.217,1.042,149.656,29005.091,27.009,22.351,75.29,11.338
France,63.144,710.816,-18.995,733.042,845.1,710.9,22.355,58.497,10.442,-0.219,1705.606,29157.346,25.459,21.255,77.47,4.99
FYR Macedonia,-0.098,73.023,,72.962,66.955,57.275,,2.002,32.411,,267.646,133704.355,16.201,,77.727,0
Gabon,0.39,813.589,,779.527,2234.485,,,1.176,,,3670.733,3121559.555,30.342,23.346,99.006,-5.3
Georgia,-0.281,0.877,,1.152,,,,4.47,12.628,,5.898,1319.617,-67.208,26.453,122.693,6.102
Germany,-31.173,947.99,-26.033,979.738,1239.566,867.424,35.932,82.163,8.558,-0.543,2280.65,27757.468,22.059,23.474,78.8,5.354
Ghana,-0.947,0.279,,0.568,2.927,,,17.953,,,13.245,737.723,-2.826,4.175,16.297,12.804
Greece,-5.347,56.482,-2.136,64.59,118.583,,4.031,10.748,12.125,-1.932,182.739,17002.487,20.561,24.149,81.805,24.444
Grenada,-0.056,0.287,,0.323,0.449,,,0.101,,,1.498,14767.753,23.34,34.906,76.645,24.112
Guatemala,-1.026,14.924,,18.728,,,,10.968,,,140.032,12767.342,14.292,20.454,49.49,16.745
Guinea,-0.256,628.337,,773.61,6140.732,,,8.601,,,6046.675,703027.328,12.465,19.848,156.8,7.192
Guinea-Bissau,0.016,28.801,,43.3,391.851,,,1.217,,,284.453,233751.713,6.794,3.533,67.768,63.478
Guyana,-0.045,45.422,,46.664,237.946,237.946,,0.74,,,247.665,334682.035,12.827,16.762,55.86,-0.519
Haiti,-0.044,6.414,,6.917,27.592,,,8.404,,,13.025,1549.826,26.647,27.698,38.76,13.402
Honduras,-0.241,23.001,,22.875,71.764,,,6.107,3.9,,99.406,16276.393,25.933,34.674,100,-9.632
Hong Kong SAR,10.67,232.995,-31.082,223.043,,,3.112,6.638,6.249,,1212.467,182666.476,30.659,24.98,97.9,4.519
Hungary,-3.762,5064.692,,5662.538,6962.749,,,10.253,6.5,,17464.191,1703324.978,20.218,27.467,54.512,12.251
Iceland,-0.64,273.76,6.65,268.455,252.549,234.143,0.152,0.276,2.034,,820.278,2975126.219,16.158,23.321,108.7,3.112
India,-4.698,3409.681,-1567.328,4914.595,14169.846,,,1010.188,,,38094.565,37710.391,25.627,26.634,45.91,8.007
Indonesia,5.752,188428.7,,201176.7,,,,203.909,6.36,,3865772.2,18958277.25,12.485,13.64,38.544,-25.711
Iraq,,,,,,,,,,,44323.4,,,,20.503,
Ireland,0.242,33.707,4.046,31.486,43.213,,1.625,3.742,5.556,-0.258,116.208,31058.371,24.923,24.678,74.367,15.525
Islamic Republic of Iran,6.589,89784,,92782.4,93934.792,73920.492,,62.817,15.777,,1191799.028,18972555.64,38.329,32.412,20,-1.627
Israel,-1.517,,,,,,2.297,6.117,11.075,,584.767,95590.774,22.044,23.338,75.504,14.604
Italy,14.076,533.955,-10.02,555.102,1285.093,1101.305,21.276,56.909,10.942,-2.16,1499.903,26356.115,21.131,20.005,87.3,-0.959
Jamaica,-0.293,90.373,,102.948,297.092,,,2.559,15.7,,674.961,263803.179,18.641,21.842,96.873,1.412
Japan,114.244,147930.4,-34310.375,183998.8,684696.3,264369.1,64.618,126.587,4.667,-1.854,464364.3,3668341.141,27.318,24.731,103.138,1.801
Jordan,0.405,1.788,,1.948,6.241,6.177,,4.738,14.38,,5.198,1096.995,26.537,21.57,67.751,2.891
Kazakhstan,-0.171,353.651,,,,,,14.902,13.465,,5927.653,397786.351,12.691,13.704,95.248,-8.292
Kenya,-2.365,190.933,,188.35,541.748,508.263,,28.7,,,2048.984,71393.169,15.694,16.317,95.115,-5.215
Kiribati,0.002,0.088,,0.093,0.014,,,0.083,,,0.128,1541.548,,,91.224,7.904
Korea,21.608,106006.343,8717.987,98984.558,96614.459,,20.291,46.617,6.55,-3.187,753590.2,16165678.22,35.369,30.916,71.978,13.078
Kosovo,,0.035,,0.044,,,,,,,,,,,,
Kuwait,5.064,5.509,,4.119,4.66,,,2.255,0.791,,20.194,8955.035,31.362,14.555,104.988,-14.316
Kyrgyz Republic,-0.184,10.914,,17.506,,,,4.875,7.2,,20.118,4127.01,2.989,17.997,94.574,-10.412
Lao P.D.R.,-0.096,,,,,,,5.298,,,14874.293,2807452.449,,,54.862,4.472
Latvia,-0.544,2.249,,2.465,0.742,,0.968,2.399,14.067,,11.729,4888.814,21.261,22.47,54.51,-6.578
Lebanon,-3.328,4880.275,,9209.273,,,,3.157,,,33282.845,10543536.48,4.441,,71.637,21.338
Lesotho,-0.216,2.045,,2.931,4.755,,,1.856,,,6.844,3687.809,18.254,46.845,50.261,-10.354
Liberia,,,,,,,,2.909,,,,,,,97.932,
Libya,2.98,5.622,,4.642,9.515,4.569,,5.09,,,29.49,5793.626,,6.917,130.34,2.247
Lithuania,-1.194,3.964,,5.017,3.574,3.174,1.457,3.524,14.6,,17.535,4975.707,10.4,21.768,94.4,-16.372
Luxembourg,2.272,8.604,0.694,7.886,1.337,,0.25,0.427,2.89,-1.64,27.893,65262.441,34.512,24.644,68.87,14.251
Macao SAR,,,,,,,,,,,,,,,,
Madagascar,-0.225,701.98,,832.116,5534.862,,,15.263,,,5024.482,329197.573,12.104,14.903,95.443,19.587
Malawi,-0.158,,,,,,,11.774,,,646.976,54949.622,3.658,7.291,19.285,-16.568
Malaysia,12.604,70.886,-7.766,80.722,112.562,,,22.91,3.425,,482.908,21078.941,38.639,23.81,80.178,13.664
Maldives,-0.079,2.221,,2.491,3.468,2.771,,0.266,,,9.262,34807.308,17.635,28.07,113.516,10.137
Mali,-0.253,,,,,,,9.977,,,2117.674,212249.036,10.411,17.756,100.468,23.553
Malta,-0.058,,,,2.48,,0.146,0.379,7.1,22.399,,,31.509,23.746,70.206,8.231
Marshall Islands,-0.026,0.065,,0.055,0.033,,,0.051,,,0.121,2383.319,,,,-13.705
Mauritania,-0.03,54.579,,,,521.36,,2.568,,,424.018,165132.698,22.532,17.772,69.047,6.176
Mauritius,-0.124,,0.12,23.506,,,,1.174,7.698,,160.465,136660.175,25.154,26.704,95.459,19.356
Mexico,-14,936.989,-327.436,1241.348,2565.968,2148.27,,101.267,2.5,,9771.44,96492.256,19.535,21.951,59.016,6.529
Micronesia,-0.044,0.149,,0.161,0.079,,,0.107,,,0.227,2126.85,,,81.356,
Moldova,-0.068,3.743,,4.14,18.573,,,3.65,11.118,,5.599,1533.901,20.448,26.265,5448.548,-28.4
Mongolia,-0.06,251.7,,364.556,,,,2.359,,,5250.945,2225919.806,15.963,25.255,38.853,
Montenegro,,,,,,,,,,,,,,,100,
Morocco,-1.007,95.582,,81.421,279.896,279.364,,28.238,13.942,,449.424,15915.58,21.254,23.673,89.779,10.915
Mozambique,-0.855,12.281,,12.533,76.019,,,17.798,,,142.678,8016.488,29.207,41.115,54.331,21.137
Myanmar,-0.662,388.409,,486.423,3162.947,,,45.874,4,,13139.72,286430.118,9.327,13.435,25.305,25.319
Namibia,-0.028,6.954,,7.44,4.985,4.985,,1.805,,,26.21,14520.275,25.093,23.289,40.905,4.431
Nepal,0.218,,,,,,,22.69,,,393.9,17359.932,23.115,19.08,35.344,
Netherlands,15.684,181.657,5.289,180.296,241.323,81.504,7.61,15.812,3.538,-0.962,532.153,33655.009,29.093,23.82,73.04,6.469
New Zealand,-2.879,38.302,-0.106,40.005,31.667,32.323,1.766,3.851,7.05,-2.469,144.116,37422.035,18.141,22.574,96.207,8.348
Nicaragua,-0.928,,,,61.365,,,5.017,10.683,,94.155,18767.621,18.071,33.003,59.258,11.942
Niger,-0.137,166.42,,234.37,986.2,22.262,,10.177,,,1217.74,119655.143,4.982,11.847,76.592,-12.898
Nigeria,0.506,,,,,,,115.766,,,22251.326,192208.705,17.581,22.199,29.627,4.93
Norway,8.918,666.688,-37.159,593.576,307.824,-777.404,2.259,4.473,3.172,0.436,2432.629,543806.943,29.952,24.458,79.448,2.846
Oman,-0.451,2.364,,2.343,2.015,0.696,,2.361,,,14.83,6282.399,16.012,22.681,105.397,3.533
Pakistan,-1.856,488.604,,636.075,2911.154,,,130.56,5.89,,5441.877,41681.042,13.316,15.565,58.715,-7.634
Palau,,,,,,,,,,,,,,,,
Panama,-1.159,2.802,0.234,2.92,7.045,7.045,,2.98,9.532,,13.577,4555.892,17.486,30.681,65.829,-4.688
Papua New Guinea,0.034,2.527,,2.919,5.496,,,5.006,,,7.948,1587.8,26.598,16.368,224.846,9.964
Paraguay,0.139,6122.142,,5330.637,8392.067,,,5.237,6.8,,16737.145,3195941.472,19.241,17.588,50.35,-22.364
Peru,-1.377,,,,,,,24.823,9.4,,216.375,8716.603,16.463,19.26,78.691,13.71
Philippines,-2.875,618.017,-91.406,694.594,1738.342,,,76.78,9.725,,3429.435,44665.733,15.494,18.958,72.8,-34.622
Poland,-12.487,268.982,-19.364,284.369,263.392,42.243,,38.667,13.133,,951.019,24595.107,17.818,24.944,109.801,-2.515
Portugal,-11.303,47.284,-3.602,50.91,58.657,49.722,4.927,10.218,4.381,1.337,160.612,15718.795,19.652,29.015,71.91,-0.455
Puerto Rico,,,,,,,1.142,3.782,11.7,,9.63,2546.255,,20.7,82.476,
Qatar,0.278,15.586,,17.371,33.562,31.072,,0.572,,,157.582,275418.374,38.999,,,14.767
Republic of Congo,-0.231,390.608,,467.83,0,,,2.822,,,816,289164.031,17.682,27.772,84.902,8.466
Romania,-1.446,17.384,,19.357,,,,22.458,7.173,,339.595,15121.344,11.739,15.869,26.367,5.3
Russia,24.616,1586.528,-169.406,1771.877,4774,,,146.9,13.001,,24038.214,163636.585,25.928,14.149,251.706,-4.281
Rwanda,-0.141,100.681,,126.845,564.242,,,6.843,,,1496.674,218712.202,11.957,18.308,38.798,15.654
Samoa,-0.021,0.268,,0.266,0.467,,,0.174,,,1.19,6849.127,,,57.707,
San Marino,,,,,,,,,,,1.357,,,,,
São Tomé and Príncipe,-0.012,,,,,,,0.137,14.419,,575.561,4201992.439,,,94.978,6.726
Saudi Arabia,0.411,147.507,,183.841,624.582,571.869,,19.983,4.345,,1346.35,67374.542,21.768,21.514,88.686,-10.64
Senegal,-0.341,568.426,-30.274,593.4,608.221,,,9.619,,,3228.489,335651.841,11.276,17.893,78.948,5.794
Serbia,-0.455,,,,,,,7.54,13.3,,1846.509,244882.069,4.669,9.592,25.036,
Seychelles,-0.117,1.526,,1.868,5.318,,,0.08,3.172,,4.99,62051.067,12.03,30.772,39.978,16.89
Sierra Leone,-0.099,,,,,,,4.03,,,1886.327,468019.844,-14.319,2.323,524.387,-34.796
Singapore,14.487,42.601,8.307,34.316,125.777,,1.921,3.959,2.8,,168.396,42537.935,49.492,32.703,73.987,7.827
Slovak Republic,-0.932,11.585,-2.004,13.662,13.44,,2.065,5.369,16.483,-0.821,41.394,7709.691,24.833,29.303,58.36,10.11
Slovenia,-0.735,6.877,-0.114,6.974,3.789,,0.9,1.978,7.35,0.227,26.776,13534.368,25.619,28.855,72.444,2.004
Solomon Islands,0.014,0.433,,0.285,,,,0.401,,,3.081,7677.234,3.086,5.811,62.138,5.889
South Africa,-0.68,,,,,,,44.2,23.3,,1876.74,42460.181,16.537,17.035,47.5,1.261
South Sudan,,,,,,,,,,,,,,,,
Spain,-20.909,229.474,-5.844,237.335,362.223,316.188,14.888,39.927,15.64,0.764,826.146,20691.318,21.648,25.406,71.731,7.479
Sri Lanka,-0.672,202.667,,279.158,1051.331,,,18.208,8.857,,1483.7,81486.159,22.139,26.286,48.038,0
St. Kitts and Nevis,-0.067,0.247,,0.353,0.936,,,0.045,,,1.145,25483.785,10.663,27.953,71.444,-1.294
St. Lucia,-0.111,0.561,,0.521,0.718,,,0.154,,,2.486,16174.953,13.825,28.129,78.587,-0.933
St. Vincent and the Grenadines,-0.068,0.265,,0.287,0.606,0.593,,0.106,,,1.049,9866.53,11.847,29.631,74.13,9.656
Sudan,-0.767,2.055,,2.272,44.29,,,30.4,12.5,,47.875,1574.848,9.73,16.915,53.894,36.066
Suriname,0.008,0.16,,0.235,0.352,,,0.461,12,,5.579,12099.77,122.38,22.206,29.731,26.488
Swaziland,-0.033,2.646,,2.779,1.817,1.817,,1.048,,,24.623,23491.517,14.538,28.142,91.661,3.1
Sweden,10.658,1264.72,-60.374,1247.288,1373.02,140.702,4.177,8.861,7.55,0.173,2865.786,323400.094,25.564,21.628,80.364,7.713
Switzerland,29.1,140.187,-0.608,141.213,242.435,151.001,4.043,7.124,2.723,,484.154,67961.019,35.213,25.157,93.333,3.1
Syria,0.303,217.499,,229.569,1209.78,881.682,,16.091,13.462,,925.884,57541.61,20.57,18.765,104.058,4.27
Taiwan Province of China,7.993,2004.394,-252.231,2234.639,2322.102,2137.467,9.385,22.092,2.92,,8616.866,390037.799,28.968,26.47,88.135,12.523
Tajikistan,-0.01,0.182,,0.236,1.45,,,6.127,,,0.069,11.238,7.651,4.386,133.689,1.85
Tanzania,-0.777,1019.325,,1119.224,,,,32.012,,,16338.967,510405.158,8.189,14.633,94.761,-18.517
Thailand,12.428,804.194,-362.654,1219.644,2607.056,,,61.849,,,5030.258,81331.932,30.015,20.173,73.79,9.031
The Bahamas,-0.191,0.804,,0.706,1.434,,,0.298,7.796,,6.873,23059.017,23.204,26.383,74.581,19.094
The Gambia,-0.012,,,,,,,1.26,,,14.071,11164.817,1.307,5.304,151.385,
Timor-Leste,,,,,,,,0.823,,,,,,,,
Togo,-0.127,147.86,,173.443,,,,4.651,,,930,199967.575,1.127,9.456,78.705,-5.099
Tonga,-0.006,0.067,,0.068,,,,0.099,,,0.661,6686.414,,,45.517,
Trinidad and Tobago,0.031,10.545,,12.174,23.394,,,1.265,13.149,,47.76,37761.601,21.224,20.773,94.789,1.59
Tunisia,-0.448,5.983,-0.474,6.786,17.678,17.678,,9.456,15.982,,31.248,3304.628,22.669,24.62,74.578,7.579
Turkey,-0.925,,,,,65.383,,63.364,6.641,,67.841,1070.648,18.754,19.124,28.95,-13.091
Turkmenistan,-0.571,0.871,,0.778,2.111,,,4.449,,,7.118,1599.812,,,143.956,41.265
Tuvalu,,,,,,,,,,,,,,,,
Uganda,-0.293,1533.517,,1674.319,5430.546,,,23.5,,,19108.473,813126.523,8.326,25.243,78.521,14.715
Ukraine,1.658,41.555,,34.871,79.538,78.458,,49.115,11.9,,692.934,14108.391,23.783,19.42,9319883.197,-10.154
United Arab Emirates,13.412,108.589,,75.276,14.654,-1047.495,,3.033,,,570.543,188111.78,38.857,22.671,141.95,-1.404
United Kingdom,-39.403,355.253,7.47,347.855,403.915,369.079,27.168,58.684,5.975,0.06,1327.193,22615.926,17.034,19.551,72.4,2.824
United States,-295.526,,,,,,133.501,279.195,4.217,2.824,12065.9,43216.761,20.74,23.318,169.267,2.641
Uruguay,-0.255,71.987,,80.624,,,,3.289,11.2,,421.656,128208.789,14.014,15.075,41.11,-7.338
Uzbekistan,-0.163,820.13,,884.496,624.865,,,24.583,,,454.508,18488.712,16.143,17.1,481.873,-2.866
Vanuatu,-0.019,8.065,,8.256,10.592,,,0.187,,,40.457,216720.771,,,99.6,
Venezuela,2.112,15.932,,15.492,19.4,,,23.593,14.525,,39.555,1676.581,28.672,26.517,24.118,-10.989
Vietnam,1.177,78490,-2219.823,84817,,,,76.597,6.74,,1044477.056,13636058.16,31.73,27.63,80.135,7.933
Yemen,0.55,336.831,,336.115,1142.861,1118.39,,17.39,,,241.769,13902.681,25.902,18.706,92.201,18.366
Zambia,-0.386,,,,,,,10.309,,,45.627,4425.903,1.588,18.245,21.559,
Zimbabwe,0.42,,,,,,,11.724,,,15.424,1315.6,,,,
