Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Guyana,-0.184,118.887,-25.157,134.19,267.754,247.649,,0.751,,,296.417,394696.405,8.351,17.43,100,0.225
Haiti,-0.122,45.083,,54.495,74.413,,,9.853,,,14.042,1425.15,25.637,27.493,148.036,19.132
Honduras,-0.557,67.151,,79.645,75.826,,,7.47,3.3,,154.079,20626.776,16.757,20.599,212.8,-17.502
Hong Kong SAR,21.157,318.442,-12.465,289.025,11.25,,3.469,6.996,5.246,,1822.289,260460.951,31.731,21.847,100,-10.006
Hungary,-1.051,12093.519,-865.895,13298.474,20470.885,18962.957,,10.031,10.096,,22061.283,2199310.438,19.564,20.37,96.699,-11.407
Iceland,-1.241,617.098,-162.019,771.327,1317.114,1053.089,0.168,0.319,7.233,,1164.248,3645474.813,5.239,14.891,200.5,8.255
India,-38.181,11995.663,-6231.816,18312.313,46981.503,,,1178,,,74299.105,63072.245,33.684,36.48,80.56,-2.673
Indonesia,10.628,924686.395,-94917.59,1023520.332,1592000,,,234.3,7.87,,6452609.8,27539951.07,33.013,31.173,88.31,4.26
Iraq,-7.6,60330.969,,76920.414,114148.741,,,30.163,,,124702.848,4134271.299,15.294,,123.8,
Ireland,-7.139,56.653,-18.488,80.01,104.667,61.984,1.961,4.533,12.009,-2.594,171.503,37831.054,17.283,20.308,96.833,-1.062
Islamic Republic of Iran,9.474,842755.227,,810201.928,410275.36,99843.26,,73.543,11.912,,1963918.917,26704379,40.438,38.05,76.4,5.686
Israel,7.133,295.406,-39.479,341.035,608.1,545.732,3.05,7.482,9.425,,830.321,110975.067,21.421,17.992,92.372,-11.897
Italy,-42.477,721.78,-68.651,804.661,1769.794,1482.004,22.699,59.001,7.725,-3.17,1577.903,26743.853,17.454,19.393,109.9,-18.051
Jamaica,-1.333,300.193,,421.458,1546.993,,,2.73,11.35,,735.015,269269.627,12.948,21.047,276.947,15.397
Japan,145.25,139406.8,-37834.16,188371.6,990554,500315,63.153,127.551,5.075,-6.676,489588.4,3838386.209,22.55,19.665,100.191,-24.196
Jordan,-1.245,4.476,-1.782,5.914,10.955,10.205,,5.98,12.938,,9.76,1632.086,21.072,26.3,97.588,-7.598
Kazakhstan,-4.121,3765.851,-128.194,3991.72,1739.377,-1878.296,,16.198,6.575,,13433.123,829292.163,25.841,29.415,217.746,-31.319
Kenya,-1.689,538.194,,662.49,1176.826,1055.675,,37.7,,,2863.688,75959.894,14.926,19.333,191.22,-6.258
Kiribati,-0.018,0.115,,0.135,0.016,,,0.101,,,0.145,1437.817,,,126.436,0.025
Korea,33.593,245476.799,14334.319,245273.347,361409,341207.121,23.506,49.182,3.65,-2,1188118.4,24157567.44,32.19,28.466,98.026,-0.325
Kosovo,-0.522,1.151,,1.177,0.249,,,,,,4.799,,,,87.344,14.228
Kuwait,28.29,21.161,,12.866,3.369,,,3.485,1.639,,33.882,9722.608,42.273,17.966,144.087,-6.344
Kyrgyz Republic,-0.103,66.93,,69.164,116.843,,,5.418,8.4,,31.614,5834.698,20.623,22.828,189.474,0.864
Lao P.D.R.,-1.228,8098.594,,10056.417,29848.344,,,6.268,,,29132.162,4647784.098,,,118.533,5.596
Latvia,2.117,6.737,-0.496,8.056,6.111,4.022,0.895,2.163,17.567,,18.626,8611.637,30.157,22.075,91.63,-12.885
Lebanon,-4.176,12801.521,-7928.382,17122.839,77112,69990,,4.247,,,53055.556,12492701.91,14.372,,95.631,11.944
Lesotho,0.067,9.328,,9.909,5.53,-2.575,,1.903,,,9.969,5237.867,33.06,29.478,99.102,-7.222
Liberia,-0.265,0.263,,0.378,1.986,1.937,,3.624,,,0.664,183.252,,,242.777,-19.566
Libya,9.38,41.786,,45.947,1.477,-73.946,,5.96,,,45.327,7605.129,,40.348,126.284,-6.818
Lithuania,0.778,9.244,-1.96,11.757,7.815,6.612,1.317,3.163,13.787,,27.575,8718.37,14.683,12.61,125.94,-12.788
Luxembourg,3.715,16.072,0.48,16.267,5.586,,0.353,0.494,5.5,-4.063,37.402,75788.247,25.142,17.789,90.24,-12.024
Macao SAR,6.664,69.871,,35.46,0,,0.318,0.542,3.5,,222.465,410376.314,,18.602,100.741,
Madagascar,-1.808,1927.366,,2353.155,5633.006,,,20.496,,,6756.813,329669.688,14.495,35.647,252.632,-17.009
Malawi,-0.632,218.212,,247.143,345.529,,,15.274,,,979.972,64160.509,20.529,24.468,72.493,-27.574
Malaysia,31.42,182.64,-43.465,230.643,376.387,,,28.082,3.675,,763.928,27203.476,33.967,18.927,99.1,-10.467
Maldives,-0.226,5.721,,11.09,15.001,14.065,,0.315,,,19.564,62152.768,9.473,20,162.462,-4.308
Mali,-0.655,918.936,,1097.792,1010.557,551.826,,13.559,,,3531.224,260428.304,17.969,24.384,130.536,-11.322
Malta,-0.562,2.368,-0.184,2.57,4.162,,0.161,0.411,6.883,-1.957,6.371,15503.765,14.187,20.765,88.53,-0.438
Marshall Islands,-0.022,0.098,,0.095,0.061,,,0.052,,,0.146,2789.594,,,130.263,21.662
Mauritania,-0.49,198.434,,227.982,964.513,959.99,,3.202,,,647.249,202123.894,21.73,34.855,128.976,-6.972
Mauritius,-0.714,64.291,0.272,74.366,147.583,147.583,,1.247,7.328,,245.744,197000.39,14.985,21.298,164.605,12.14
Mexico,-8.666,2816.438,-462.574,3415.893,5312.143,4382.263,,116.816,5.325,,11680.75,99993.051,21.938,22.907,95.537,-11.782
Micronesia,-0.052,0.183,,0.178,0.086,,,0.103,,,0.236,2287.165,,,111.7,
Moldova,-0.447,23.518,,27.347,17.6,,,3.568,6.4,,8.808,2468.968,12.017,20.231,14291.257,-7
Mongolia,-0.41,1993.996,,2336.63,,,,2.71,11.6,,9091.713,3355247.023,22.078,44.356,87.495,-5.446
Montenegro,-1.156,1.336,,1.537,1.14,,,0.618,,,2.398,3878.627,-3.136,27.122,238.494,-22.74
Morocco,-4.949,214.466,-14.196,227.663,345.246,340.199,,31.514,9.095,,714.992,22688.084,29.719,35.046,106.3,-13.179
Mozambique,-1.226,72.033,,86.701,125.43,,,23.648,,,300.27,12697.576,4.373,15.226,148.333,-1.7
Myanmar,-0.443,3743.987,,5245.324,19213.237,,,49.334,4,,37758.674,765365.001,18.358,14.728,150.26,13.433
Namibia,-0.131,23.874,,23.976,12.289,6.629,,2.051,,,37.959,18507.599,24.859,26.452,84.927,-1.854
Nepal,0.536,166.196,,191.663,380.778,,,26.545,,,590.107,22230.494,35.717,31.549,61.257,
Netherlands,50.017,263.935,-18.689,297.43,348.864,124.595,8.363,16.53,4.359,-4.901,622.788,37676.225,27.185,20.946,90.56,-7.651
New Zealand,-2.756,66.908,-3.448,71.091,41.549,-1.489,2.147,4.332,6.15,-2.287,192.256,44379.4,17.511,19.536,125.632,2.123
Nicaragua,-0.724,35.892,,38.523,50.198,,,5.85,8.158,,125.557,21460.977,13.329,21.969,132.778,3.115
Niger,-1.32,474.48,,609.865,706.951,22.559,,14.693,,,1846.748,125688.958,7.733,32.113,102.37,14.583
Nigeria,13.868,4474.25,,6848.361,3809.16,2656.472,,151.874,,,50441.105,332123.856,26.575,21.593,102.15,3.645
Norway,41.06,1345.376,-100.499,1094.505,1019.784,-3847.381,2.508,4.843,3.157,-1.096,2913.485,601627.076,35.408,24.781,97.316,-4.1
Oman,-0.503,7.058,,7.116,1.238,-5.961,,2.883,,,20.849,7231.99,28.142,29.219,132.125,1.559
Pakistan,-9.261,1877.913,,2544.2,7804.988,6861.16,,165.45,5.2,,8579.987,51858.489,12.033,17.549,120.64,0.108
Palau,-0.014,0.078,,0.079,,,,0.019,,,0.161,8654.202,,18.688,102.884,-10.884
Panama,-0.212,6.131,0.581,6.37,10.98,9.606,,3.6,6.557,,23.127,6424.073,29.627,30.425,83.595,16.679
Papua New Guinea,-1.233,6.097,,8.238,7.018,,,6.339,,,10.698,1687.642,24.522,21.787,437.864,-14.301
Paraguay,0.482,16450.542,92.389,16882.751,14434.946,10167.514,,6.341,6.398,,20282.254,3198589.113,16.831,13.804,109.5,-10.763
Peru,-0.614,73.21,-0.789,78.291,103.616,44.642,,29.101,8.387,,352.585,12115.773,20.352,20.857,100.105,-0.054
Philippines,8.444,1396.201,-145.669,1611.742,3559.039,,,91.02,7.475,,5297.24,58198.638,21.603,16.592,118.2,-3.471
Poland,-17.859,516.028,-98.48,615.694,678.326,187.181,,38.136,8.169,,1393.515,36540.802,16.122,20.21,149.976,-6.283
Portugal,-25.467,70.913,-15.416,88.116,146.691,139.118,5.014,10.568,9.432,-1.891,176.101,16663.311,9.043,20.791,92.08,-12.071
Puerto Rico,,,,,44.827,,1.102,3.74,15.3,,10.671,2853.003,,10.431,109.792,
Qatar,6.389,170.183,,116.959,128.056,-138.908,,1.632,,,494.127,302824.368,49.497,,,2.083
Republic of Congo,-1.357,1334.761,,1117.279,2791.604,,,3.756,,,1270.716,338336.404,8.402,22.513,116.797,15.467
Romania,-8.099,156.373,-40.097,192.782,119.195,,,20.44,6.251,,538.178,26329.271,22.289,27.118,95.758,-5.317
Russia,50.385,13599.718,-2534.489,16048.336,4124,,,142.8,8.2,,40584.857,284207.684,19.42,15.557,861.622,-12.916
Rwanda,-0.379,727.9,,727.208,674.786,,,9.7,,,3323,342577.32,16.437,23.646,84.37,-19.989
Samoa,-0.032,0.492,,0.553,0.558,,,0.185,,,1.633,8840.085,,,101.4,
San Marino,,0.322,,0.368,0.297,,,0.031,4.483,,1.611,52488.18,,25.002,117.34,
São Tomé and Príncipe,-0.046,994.86,,1581.099,2204.574,,,0.173,15.715,,891.403,5145478.794,13.847,37.051,424.779,1.784
Saudi Arabia,20.955,509.805,,596.431,225.1,-698.912,,26.661,5.377,,1885.745,70730.861,36.599,31.715,110.813,-7.407
Senegal,-0.856,1325.468,-292.04,1603.597,2059.988,,,12.587,,,4777.359,379552.252,15.377,22.06,95.459,3.466
Serbia,-2.66,1146.562,-116.901,1251.347,1035.449,886.57,,7.321,16.9,,3049.387,416537.029,13.174,19.416,128.514,-5.583
Seychelles,-0.125,4.262,,3.704,13.989,13.491,,0.087,5.136,,5.995,68673.616,12.475,27.275,85.974,-1.154
Sierra Leone,-0.327,1257.997,,1451.956,3992.167,0,,5.641,,,6561.915,1163216.399,-1.683,9.993,1123.73,17.416
Singapore,32.36,50.807,0.388,52.541,291.502,,2.739,4.988,3.025,,279.729,56085.254,44.484,27.666,85.808,-7.493
Slovak Republic,-3.074,23.02,-4.168,28.042,22.98,,2.203,5.409,12.117,-3.333,64.128,11854.865,17.733,21.192,91.38,-16.763
Slovenia,-0.282,14.408,-1.58,16.368,12.45,,0.983,2.032,5.892,-2.017,35.809,17619.499,22.821,23.382,112.712,-16.587
Solomon Islands,-0.131,2.659,,2.574,1.63,1.354,,0.515,,,3.466,6730.568,-2.86,18.991,146.902,-13.377
South Africa,-8.109,676.678,-77.832,795.166,754.266,636.187,,50.056,23.7,,2666.939,53279.107,17.977,20.705,86.571,-17.024
South Sudan,,,,,,,,,,,,,,,,
Spain,-64.336,375.628,-113.586,493.865,568.7,261.454,19.107,46.368,17.875,-0.798,1080.75,23308.327,20.285,24.566,96.163,-11.026
Sri Lanka,-0.214,725.569,,1201.927,4161.424,,,20.242,5.9,,2449.213,120994.303,23.924,24.434,137.8,-16.343
St. Kitts and Nevis,-0.182,0.61,,0.664,2.761,,,0.052,,,1.531,29598.963,14.838,40.559,102.157,-17.207
St. Lucia,-0.137,0.827,,0.928,1.927,,,0.165,,,2.988,18137.308,17.206,28.728,101.28,8.862
St. Vincent and the Grenadines,-0.197,0.543,,0.598,1.158,1.103,,0.109,,,1.42,12983.454,-5.169,24.068,100.437,-14.282
Sudan,-5.118,18.986,,25.198,88.203,,,39.117,14.894,,99.813,2551.674,11.417,21.048,132.676,-0.138
Suriname,0.111,2.693,-0.424,2.945,1.655,,,0.524,8.711,,8.648,16499.873,34.816,47.084,102.527,-7.359
Swaziland,-0.416,9.253,,10.153,3.203,-1.396,,1.174,,,35.105,29909.941,2.814,14.392,194.933,6.243
Sweden,25.425,1688.02,26.149,1711.617,1321.826,-500.53,4.499,9.341,8.3,-5.501,3487.857,373404.961,26.842,20.924,97.001,-15.242
Switzerland,43.373,193.861,5.891,190.305,277.968,161.404,4.54,7.702,3.701,,588.63,76425.604,34.354,26.336,102.321,-9.876
Syria,-1.584,601.185,,674.079,786.765,452.149,,21.092,8.139,,1420.832,67362.715,27.067,30.004,171.304,-4.604
Taiwan Province of China,42.923,2113.644,-690.759,2914.712,4743.82,4500.006,10.279,23.12,5.85,,12462.729,539050.688,31.427,19.907,96.811,-8.735
Tajikistan,-0.295,4.829,,5.907,7.47,,,7.53,2.1,,0.151,20.023,13.469,19.393,563.625,8.345
Tanzania,-2.179,5918.763,,7609.59,9189.915,,,41.783,,,29781.719,712765.611,18.25,25.125,180.833,-2.482
Thailand,20.666,1842.817,-137.231,2051.961,4001.942,,,66.953,1.5,,7653.432,114310.516,27.986,20.646,94.3,-12.545
The Bahamas,-0.809,1.324,,1.686,3.085,,,0.341,14.246,,7.563,22198.332,15.233,25.572,93.09,-20.167
The Gambia,-0.113,4.909,-1.657,5.546,15.018,15.018,,1.682,,,20.308,12075.75,7.083,19.614,288.371,-0.963
Timor-Leste,1.284,1.763,,0.604,,,,1.06,,,0.854,3970.2,,14.768,72.3,
Togo,-0.177,259.001,,317.314,1096.31,,,6.22,,,1097.1,176389.414,17.215,22.801,104.263,12.322
Tonga,-0.072,0.21,,0.18,,,,0.103,,,0.741,7218.165,,26.346,96.105,-6.272
Trinidad and Tobago,1.634,41.517,,53.737,41.231,13.311,,1.323,5.3,,88.842,67176.099,23.985,15.465,170.968,-38.575
Tunisia,-1.235,13.762,-1.448,14.51,25.19,25.19,,10.44,13.29,,48.842,4678.519,21.865,24.696,98.451,-6.703
Turkey,-11.358,310.184,-33.79,367.342,438.869,357.516,,72.039,13.053,,97.003,1346.536,13.089,14.938,170.91,-7.804
Turkmenistan,-2.981,11.768,,7.723,1.403,,,4.979,,,26.806,5383.856,,,293.026,-45.313
Tuvalu,,0.031,,0.036,0.022,,,0.01,,,0.032,3131.305,,,135.116,
Uganda,-1.058,4966.558,,5754.541,7240.786,,,32.9,,,40017.123,1216325.93,21.219,27.58,144.928,6.07
Ukraine,-1.732,386.328,-22.134,443.461,323.141,291.683,,45.783,8.843,,1076.533,23514.025,15.644,17.068,29672048.31,-24.226
United Arab Emirates,7.849,286.053,,325.875,224.255,-2300.888,,8.2,,,926.184,112949.417,33.322,30.226,241.837,-3.533
United Kingdom,-70.431,522.195,-138.473,681.42,975.545,872.279,29.156,61.792,7.625,-3.068,1589.493,25723.281,12.133,15.173,87.6,-8.802
United States,-384.024,4099.298,-1151.898,5995.308,12404.694,8942.116,139.894,307.374,9.283,-4.963,14418.75,46909.503,14.342,17.513,217.202,-8.793
Uruguay,-0.384,200.463,1.126,212.244,450.86,219.553,,3.345,7.758,,526.646,157445.57,18.413,19.625,93.52,2.486
Uzbekistan,0.735,18009.672,,16806.942,5385.553,,,28,,,849.124,30325.864,33.196,31,1993.396,10.247
Vanuatu,-0.048,16.9,,17.435,13.363,,,0.234,,,56.227,240262.709,,39.894,131.926,
Venezuela,0.429,173.87,,235.303,196.163,,,28.182,7.839,,56.651,2010.146,25.927,25.797,163.7,-13.682
Vietnam,-6.608,462877.9,-5705.377,571807.09,817131.093,,,86.025,4.6,,2027590.911,23569786.82,30.661,37.163,158.199,6.534
Yemen,-2.527,1274.598,,1795.112,2540.761,2224.244,,23.687,,,362.079,15285.908,3.488,13.545,259.342,0.702
Zambia,0.913,12.182,,13.773,15.874,12.736,,13.508,,,88.139,6524.958,36.231,30.277,101.557,20.04
Zimbabwe,-3.839,0.975,,1.144,5.571,,,12.23,,,8.157,666.973,-31.975,15.104,54.616,
