Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Israel,-1.364,,,,,,1.28,3.948,5.115,,258.889,65580.973,12.845,12.845,0.136,4.609
Italy,-15.431,,,,,,20.262,56.479,7.649,-1.619,1057.054,18715.782,20.239,20.239,28.913,6.268
Jamaica,-0.434,,,,,,,2.15,25.941,,475.401,221129.387,8.591,8.591,3.098,-10.233
Japan,4.761,75538.2,,86731.6,146511.4,53103.1,55.818,117.623,2.208,-5.684,281104.415,2389874.565,31.259,31.259,82.032,13.32
Jordan,-0.042,,,,,,,2.319,,,3.302,1423.933,43.507,43.507,33.56,18.925
Kazakhstan,,,,,,,,,,,,,,,,
Kenya,-0.562,,,,,,,16.327,,,1178.166,72160.113,10.097,10.097,9.401,-4.2
Kiribati,0.009,,,,,,,0.06,,,0.117,1943.152,,,,-37.117
Korea,-6.422,,,,,,13.856,38.723,4.5,-10.353,174773.9,4513410.135,23.578,23.578,30.63,15.97
Kosovo,,,,,,,,,,,,,,,,
Kuwait,13.778,,,,,,,1.432,0.5,,12.7,8868.879,72.311,72.311,63.579,-26.392
Kyrgyz Republic,,,,,,,,,,,,,,,,
Lao P.D.R.,-0.055,,,,,,,3.3,,,5881.089,1782148.326,,,,60.183
Latvia,,,,,,,,,,,,,,,,
Lebanon,-0.746,,,,,,,2.531,,,29093.507,11495752.07,-1.269,-1.269,0.113,-16.754
Lesotho,-0.052,,,,,,,1.301,,,3.31,2544.948,43.711,43.711,6.55,0
Liberia,,,,,,,,,,,,,,,,
Libya,-3.963,,,,,,,3.126,,,37.009,11839.959,,,38.858,
Lithuania,,,,,,,,,,,,,,,,
Luxembourg,,,,,,,0.176,0.365,1.015,,11.336,31031.17,14.45,14.45,41.045,
Macao SAR,,,,,,,,,,,,,,,,
Madagascar,-0.363,21.22,,46.996,,,,8.983,,,3798.934,422879.324,1.381,1.381,5.659,0
Malawi,-0.146,,,,,,,6.748,,,356.093,52766.674,6.124,6.124,0.403,-17.836
Malaysia,-2.469,,,,,,,14.229,,,157.938,11100.115,29.424,29.424,44.887,-9.582
Maldives,-0.005,,,,,,,0.158,,,2.335,14799.259,11.469,11.469,,5.42
Mali,-0.14,,,,,,,6.866,,,1168.838,170247.645,-3.085,-3.085,,-6.128
Malta,,,,,,,,0.318,,22.67,,,56.406,56.406,49.231,-11.931
Marshall Islands,,,,,,,,,,,,,,,,
Mauritania,,,,,,,,,,,,,,,,
Mauritius,-0.147,,,,,,,0.981,,,60.707,61913.925,7.819,7.819,25.671,-1.58
Mexico,-16.241,,,,,,,70.951,0.9,,6644.998,93656.492,21.95,21.95,0.109,11.34
Micronesia,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,
Mongolia,,3.72,,4.146,,,,,,,3448.646,,30.652,30.652,,
Montenegro,,,,,,,,,,,,,,,,
Morocco,-1.136,,,,,,,19.836,,,229.129,11551.177,16.372,16.372,36.126,13.385
Mozambique,-0.407,0.021,,0.03,,,,12.439,,,73.02,5870.407,19.775,19.775,0.173,8.638
Myanmar,,,,,,,,,,,,,,,,
Namibia,,,,,,,,,,,,,,,,
Nepal,-0.104,,,,,,,14.729,,,175.023,11883.056,17.748,17.748,6.435,
Netherlands,3.826,88.815,-1.904,97.235,85.935,,5.707,14.247,4.583,-3.133,316.922,22244.823,27.06,27.06,51.381,2.361
New Zealand,-1.156,,,,,,1.548,3.143,3.911,-2.504,93.077,29616.313,13.25,13.25,,3
Nicaragua,-0.592,,,,,,,,11.8,,83.436,,0.683,0.683,,
Niger,-0.181,,,,,,,5.621,,,1075.533,191331.343,11.415,11.415,53.662,20.576
Nigeria,-6.474,,,,,,,70.388,,,,,,,,
Norway,2.171,176.315,-9.849,159.497,155.165,-7.497,1.935,4.107,2.001,0.12,1378.456,335630.595,31.181,31.181,36.196,1.741
Oman,1.377,,,,,,,1.47,,,5.101,3470.294,34.971,34.971,,20.786
Pakistan,-0.85,50.31,,,,,,80.695,,,2157.096,26731.32,15.046,15.046,13.545,-0.798
Palau,,,,,,,,,,,,,,,,
Panama,-0.535,,,,,,,2.03,9.184,,7.772,3828.884,16.307,16.307,53.221,-2.398
Papua New Guinea,-0.41,,,,,,,3.04,,,4.333,1425.343,6.024,6.024,,
Paraguay,-0.374,200.459,,285.582,,,,3.282,,,10371.093,3160465.248,21.676,21.676,1.639,-24.3
Peru,-2.36,,,,,,,17.76,6.8,,175.958,9907.581,29.017,29.017,,-39.433
Philippines,-2.061,,,,,,,49.089,,,2362.706,48131.167,19.504,19.504,11.698,6.754
Poland,-3.986,,,,,,,35.887,,,625.51,17430.179,23.428,23.428,,
Portugal,-4.686,,,,,,4.255,9.828,8.29,4.02,88.82,9037.851,20.981,20.981,12.65,-0.592
Puerto Rico,,,,,,,0.742,3.229,19.8,,4.712,1459.194,,,61.37,
Qatar,8.223,,,,,,,0.265,,,103.391,390072.589,45.89,45.89,,-14.287
Republic of Congo,-0.461,,,,,,,1.647,,,443.461,269296.784,37.074,37.074,65.025,3.313
Romania,-0.826,,,,,,,22.576,,,386.429,17116.729,16.636,16.636,,6.002
Russia,,,,,,,,,,,,,,,,
Rwanda,-0.072,,,,,,,4.825,,,1293.631,268095.803,8.192,8.192,7.392,21.299
Samoa,-0.017,,,,,,,,,,0.812,,,,,
San Marino,,,,,,,,,,,,,,,,
São Tomé and Príncipe,-0.02,,,,,,,0.09,13.623,,519.566,5750946.692,,,0.932,0
Saudi Arabia,39.627,,,,,,,9.786,,,1359.821,138955.101,42.578,42.578,84.256,17.241
Senegal,-0.452,,,,,,,5.803,,,2001.586,344912.383,10.676,10.676,33.549,1.864
Serbia,,,,,,,,,,,,,,,,
Seychelles,-0.019,,,,,,,0.064,,,2.264,35186.122,9.584,9.584,,8.052
Sierra Leone,-0.132,,,,,,,3.411,,,2604.242,763502.678,-3.513,-3.513,0.234,-28.96
Singapore,-1.48,,,,,,1.258,2.533,5.925,,48.486,19142.779,34.324,34.324,56.975,11.944
Slovak Republic,,,,,,,,,,,,,,,,
Slovenia,,,,,,,,,,,,,,,,
Solomon Islands,-0.021,0.037,,0.036,,,,0.238,,,1.774,7440.324,-0.334,-0.334,,5.557
South Africa,-5.143,,,,,,,29.83,9.824,,1480.213,49621.623,28.097,28.097,6.6,-5.353
South Sudan,,,,,,,,,,,,,,,,
Spain,-5.113,32.655,-3.011,35.556,22.017,,11.981,37.742,13.755,-3.402,485.399,12861.004,19.234,19.234,25.025,11.283
Sri Lanka,-0.672,,,,,,,14.8,,,624.233,42177.434,15.13,15.13,7.999,4.054
St. Kitts and Nevis,-0.005,0.054,,0.062,,,,0.043,,,0.449,10447.355,17.859,17.859,,9.679
St. Lucia,-0.038,,,,,,,0.117,,,0.953,8121.452,8.421,8.421,47.58,-8.261
St. Vincent and the Grenadines,0.001,0.058,,0.065,,,,0.098,,,0.519,5271.22,23.596,23.596,44.831,17.836
Sudan,-1.371,,,,,,,19.24,22.328,,13.409,696.945,13.598,13.598,,0.747
Suriname,-0.027,,,,,,,,,,6.011,,,,,-12.305
Swaziland,-0.081,0.136,,0.166,,,,0.649,,,9.876,15207.822,8.916,8.916,13.532,-3.514
Sweden,-2.778,372.14,,399.64,,,4.266,8.323,3.417,-0.523,1948.849,234151.3,22.081,22.081,36.557,-14.939
Switzerland,2.652,,,,,,3.24,6.335,0.19,,365.084,57629.661,31.77,31.77,60.666,14.953
Syria,-0.466,,,,,,,9.444,,,503.53,53319.417,20.44,20.44,,-2.8
Taiwan Province of China,,411.712,-59.21,458.116,,,6.672,18.194,1.36,,2331.586,128151.686,31.632,31.632,60.008,8.964
Tajikistan,,,,,,,,,,,,,,,,
Tanzania,-0.407,,,,,,,19.172,,,8706.339,454117.397,12.581,12.581,1.531,-15.6
Thailand,-2.571,,,,,,,47.88,,,1671.192,34903.765,18.292,18.292,,4.104
The Bahamas,-0.082,,,,,,,0.215,,,4.134,19249.834,13.964,13.964,39.435,-5.893
The Gambia,-0.035,,,,,,,0.633,,,7.129,11258.058,10.109,10.109,21.538,
Timor-Leste,,,,,,,,,,,,,,,,
Togo,-0.044,,,,,,,2.45,,,690.853,281931.271,14.48,14.48,36.013,
Tonga,0.002,,,,,,,0.092,,,0.29,3143.904,,,,
Trinidad and Tobago,0.415,,,,,,,1.103,10.408,,44.077,39977.164,32.987,32.987,15.185,-17.154
Tunisia,-0.817,,,,,,,6.57,,,15.068,2293.507,22.123,22.123,,3.437
Turkey,-1.901,,,,,,,43.119,7.2,,31.818,737.892,23.486,23.486,,
Turkmenistan,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,
Uganda,0.025,,,,,,,12.927,,,8014.974,620034.955,22.151,22.151,0.029,0.181
Ukraine,,,,,,,,,,,,,,,,
United Arab Emirates,10.763,,,,,,,1.1,,,373.687,339715.697,43.159,43.159,,2.284
United Kingdom,9.233,109.403,-5.8,120.339,129.784,125.109,24.43,56.357,9.65,-3.513,804.618,14277.162,20.813,20.813,35.546,-0.495
United States,5.031,,,,,,100.4,229.916,7.617,-1.541,6617.75,28783.38,23.21,23.21,94.183,1.237
Uruguay,-0.47,,,,,,,2.932,,,291.157,99303.054,10.13,10.13,0.027,3.483
Uzbekistan,,,,,,,,,,,,,,,,
Vanuatu,0.014,,,,,,,0.119,,,25.153,211365.651,,,47.172,
Venezuela,4.436,,,,,,,15.41,,,31.295,2030.844,28.778,28.778,,
Vietnam,-0.739,,,,,,,55.31,,,321540.896,5813431.344,8.971,8.971,,0.225
Yemen,,,,,,,,,,,,,,,,
Zambia,-0.869,,,,,,,6.101,,,42.581,6978.981,0.052,0.052,0.009,
Zimbabwe,-0.674,,,,,,,7.3,,,,,,,,
