Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Dominican Republic,-1.297,191.955,-14.567,203.835,246.665,246.665,,9.071,5.491,,1341.49,147880.361,24.613,28.003,78.208,7.44
Ecuador,1.739,11.263,2.129,9.928,13.492,,,13.965,6.687,,49.915,3574.366,26.176,22.46,71.04,7.126
Egypt,1.752,176.571,-56.709,233.281,558.075,440.828,,72.212,10.917,,1260.858,17460.501,24.655,23.104,126.735,8.179
El Salvador,-0.765,3.078,,3.548,7.253,,,6.1,6.6,,8.79,1440.918,12.702,16.829,90.34,9.434
Equatorial Guinea,2.767,2103.73,,954.248,63.154,,,0.622,,,4781.652,7693517.349,61.125,51.974,144.464,8.563
Eritrea,-0.043,5.043,,7.664,28.737,,,5.014,,,16.717,3333.749,-17.781,13.681,244.53,1.661
Estonia,-2.541,4.829,-0.084,4.5,0.596,-1.443,0.652,1.351,5.912,10.372,16.53,12237.734,24.775,39.347,73.76,-11.068
Ethiopia,-1.786,24.251,,29.276,92.802,79.992,,77.053,,,282.356,3664.453,13.021,23.914,166.4,-3.888
Fiji,-0.463,1.373,,1.558,3.111,2.793,,0.828,7.7,,5.493,6633.854,,17.336,89.014,
Finland,8.197,90.228,3.739,83.443,65.696,-114.823,2.443,5.256,7.717,3.3,186.93,35567.911,28.169,23.984,83.56,10.129
France,10.468,929.437,-52.841,972.837,1190.6,1071.9,23.997,61.4,8.817,0.864,1968.919,32067.224,23.623,23.174,88.61,5.636
FYR Macedonia,-0.029,103.617,,105.317,102.405,74.705,,2.042,36.025,,324.292,158815.558,20.981,,90.274,12.135
Gabon,1.796,1582.572,,1122.143,2102.425,,,1.398,,,3688.998,2639126.579,37.735,23.11,105.694,-10.022
Georgia,-1.176,3.678,0.396,3.212,4.413,,,4.158,13.578,,9.375,2255.002,14.905,30.083,185.82,-7.843
Germany,170.717,1026.993,-40.367,1064.012,1588.545,1221.983,36.397,82.315,10.042,0.139,2511.25,30507.84,25.453,19.772,88.1,12.28
Ghana,-1.678,3.192,,4.072,4.904,4.101,,21.423,,,18.705,873.137,13.413,21.635,56.288,10.072
Greece,-29.832,85.338,-17.032,98.292,224.204,,4.528,11.005,9,7.095,242.772,22060.707,15.247,26.152,103.199,5.212
Grenada,-0.22,0.512,-0.122,0.618,1.753,,,0.103,,,1.886,18269.337,4.157,35.621,90.56,3.25
Guatemala,-1.524,29.25,,33.721,49.761,,,13.029,,,175.691,13484.627,15.783,20.824,79.98,6.613
Guinea,-0.131,2397.75,,2871.41,20689.79,,,9.799,,,7390.912,754254.548,12.719,17.23,465.653,-7.499
Guinea-Bissau,-0.026,50.517,,63.337,631.438,,,1.453,,,316.663,217988.736,1.862,6.348,84.189,3.025
Guyana,-0.195,86.793,-39.835,110.215,274.905,274.905,,0.744,,,262.88,353333.333,11.062,24.454,79.539,-11.352
Haiti,-0.069,27.295,,30.101,77.108,,,9.409,,,13.071,1389.202,27.901,29.351,120.107,12.267
Honduras,-0.404,48.077,,53.623,83.223,,,7.037,3.1,,142.678,20274.225,24.616,28.342,171.3,0.223
Hong Kong SAR,24.565,288.014,24.838,229.413,17.45,,3.41,6.904,4.781,,1718.224,248862.883,34.978,22.285,93,9.418
Hungary,-8.073,10217.202,-2684.319,12469.463,15611.528,14995.745,,10.077,7.53,,23314.078,2313593.133,18.724,25.762,82.409,19.541
Iceland,-3.97,562.15,51.399,491.995,350.418,244.294,0.17,0.3,2.875,,1099.274,3665578.494,12.717,36.016,149.16,-4.698
India,-9.565,8734.505,-2701.346,11382.975,33115.753,,,1130,,,60041.17,53133.779,34.651,35.659,61.655,16.016
Indonesia,9.542,685237.413,15089.769,671708.925,1301930.661,,,224.555,10.28,,5393753,24019723.24,25.762,28.986,72.792,5.815
Iraq,3.859,58346.614,,48108.374,150942.35,,,28.064,,,109389.941,3897860.996,28.024,,115.911,
Ireland,-8.193,67.776,-9.187,62.614,43.692,26.478,2.054,4.233,4.499,6.894,176.012,41581.894,28.363,31.892,94.533,6.987
Islamic Republic of Iran,20.584,611469.02,,564866.156,295591.642,-20720.458,,70.496,12.091,,1743023.453,24725139.77,44.096,36.111,48,-3.673
Israel,6.664,290.224,-9.71,302.007,549.2,494.323,2.767,7.052,10.45,,749.591,106299.96,24.626,20.313,82.821,4.975
Italy,-30.369,681.983,-60.267,737.532,1588.07,1337.693,22.758,58.064,6.808,1.48,1662.638,28634.47,20.332,21.894,103.3,8.227
Jamaica,-1.2,211.311,,250.752,949.595,,,2.696,10.325,,756.328,280513.607,17.435,28.422,184.093,13.019
Japan,174.536,156253.7,-18489.187,174749.2,942424,410560.4,63.895,127.746,4.117,-0.006,512452,4011483.703,26.687,22.681,100.611,9.934
Jordan,-1.726,3.454,-0.41,3.882,8.149,7.319,,5.6,14.058,,7.977,1424.44,16.876,28.34,82.957,15.349
Kazakhstan,-2,2803.917,653.585,2022.2,680.981,-1108.703,,15.395,7.8,,11799.627,766478.322,30.888,33.357,157.752,30.159
Kenya,-0.51,359.923,,397.93,818.833,743.07,,34.738,,,2588.279,74508.806,16.657,18.634,145.171,-0.071
Kiribati,-0.014,0.101,,0.123,0.017,,,0.095,,,0.144,1524.603,,,103.08,-22.422
Korea,3.569,206084.2,8859.681,195700.8,282783,266181.644,23.151,48.372,3.467,0.745,1087876.3,22489818.79,33.053,32.701,88.378,12.084
Kosovo,-0.284,0.72,,0.634,0.895,,,,,,4.093,,,,78.61,33.034
Kuwait,45.311,18.804,,9.405,3.115,,,3.183,1.37,,33.569,10546.402,64.717,16.158,120.403,7.746
Kyrgyz Republic,-0.087,31.173,,34.26,82.504,,,5.248,8.3,,26.314,5014.506,19.46,22.534,131.489,20.959
Lao P.D.R.,-0.423,4962.37,,5937.91,24601.82,,,5.896,,,23313.598,3954185.084,,,104.722,14.378
Latvia,-4.483,5.714,-0.234,5.792,1.568,1.198,1.022,2.228,7.042,,20.514,9207.905,18.416,39.332,73.8,7.487
Lebanon,-1.582,8485.868,-6272.326,11995.81,60850.923,59211.642,,4.08,,,40300.764,9878066.817,12.095,,82.076,11.772
Lesotho,0.302,6.465,,5.062,6.303,0.663,,1.889,,,8.642,4575.171,45.12,23.969,78.073,19.261
Liberia,-0.082,0.115,,0.079,4.493,4.879,,3.385,,,0.529,156.316,,,181.178,26.181
Libya,28.093,45.457,,22.493,1.574,-56.183,,5.69,,,41.843,7353.697,,21.889,106.629,7.854
Lithuania,-3.179,8.015,-0.77,8.123,4.327,3.165,1.429,3.27,5.778,,28.394,8683.414,16.413,26.927,106.07,12.632
Luxembourg,4.204,13.657,0.465,13.192,2.338,,0.319,0.469,4.242,-0.004,36.776,78396.078,29.811,19.79,83.77,13.023
Macao SAR,2.49,37.189,,27.35,0,,0.265,0.513,3.8,,185.55,361395.096,,33.712,87.996,
Madagascar,-0.208,2477.036,,2531.2,4415.499,,,18.826,,,6216.187,330189.328,21.202,24.973,196.27,8.026
Malawi,-0.697,138.807,,136.066,228.901,,,14.043,,,766.813,54606.49,11.241,20.014,57.002,10.804
Malaysia,26.188,143.601,-18.01,159.865,247.925,,,26.832,3.325,,696.07,25942.269,37.976,22.396,91.8,6.907
Maldives,-0.302,6.105,,7.017,7.416,6.007,,0.299,,,16.647,55680.44,19.523,40,129.914,50.557
Mali,-0.219,1798.667,,796.302,621.676,444.017,,12.326,,,3111.007,252403.181,19.999,23.164,116.484,-1.75
Malta,-0.635,2.139,-0.165,2.28,3.48,,0.152,0.405,6.817,-0.364,6.084,15022.753,11.92,21.279,83.792,17.511
Marshall Islands,-0.003,0.088,,0.088,0.063,,,0.051,,,0.142,2766.813,,,113.694,-23.657
Mauritania,-0.036,221.564,,199.986,637.339,633.765,,2.953,,,629.343,213113.795,28.572,30.822,110.15,36.27
Mauritius,-0.569,40.694,-0.921,50.054,108.887,108.887,,1.234,9.081,,213.444,172969.767,18.017,26.702,139.909,-1.932
Mexico,-7.834,2305.82,-109.278,2408.01,3978.4,3135.439,,111.383,3.525,,11718.672,105210.73,22.659,23.469,83.451,7.668
Micronesia,-0.035,0.139,,0.152,0.063,,,0.105,,,0.244,2325.928,,,94.006,
Moldova,-0.386,17.847,,17.974,13.831,,,3.59,7.4,,8.435,2349.743,19.934,31.272,11719.236,-7
Mongolia,0.222,1360.41,,1054.924,,,,2.579,,,7917.287,3070382.042,39.966,50.584,61.084,32.281
Montenegro,-0.846,1.017,,0.923,0.686,,,0.616,,,2.149,3490.365,1.603,25.445,203.517,18.85
Morocco,-1.062,157.979,-14.506,169.742,342.817,328.183,,30.506,9.672,,625.44,20502.198,26.594,28.142,101.6,-4.03
Mozambique,-0.755,41.321,,48.649,96.693,,,21.738,,,243.966,11223.087,14.563,22.063,121.566,7.709
Myanmar,1.132,2492.214,,3183.992,17564.844,,,48.338,4,,30952.053,640321.216,11.927,13.686,113.031,39.22
Namibia,1.082,15.938,,14.285,13.362,11.351,,1.992,,,35.573,17857.54,35.801,22.263,67.082,17.564
Nepal,0.192,85.089,,83.384,319.837,,,25.634,,,514.486,20070.405,28.593,26.465,47.564,
Netherlands,57.167,250.492,3.869,249.227,257.602,119.812,7.937,16.346,5.014,-0.064,613.656,37541.662,30.461,21.512,87.07,7.525
New Zealand,-7.832,64.773,4.105,58.583,27.665,4.556,2.132,4.209,3.875,-2.151,185.134,43984.225,17.224,23.868,115.517,1.82
Nicaragua,-0.842,26.647,,25.301,65.166,,,5.638,5.193,,119.235,21148.623,14.052,26.464,98.928,37.537
Niger,-0.314,1145.758,,376.546,517.565,-711.178,,13.248,,,1644.251,124113.134,15.002,23.584,88.838,1.982
Nigeria,36.518,6040.813,,3548.71,,,,140.004,,,39293.72,280662.326,33.256,16.632,73.1,-13.764
Norway,55.777,1270.904,-49.326,871.42,1159.311,-3044.168,2.363,4.672,3.433,1.088,2866.226,613507.094,40.32,24.171,90.874,-0.806
Oman,5.663,6.922,,4.92,1.238,-3.39,,2.67,,,17.385,6510.996,43.628,27.959,108.157,-0.753
Pakistan,-4.99,1120.895,,1401.818,4469.196,3950.038,,152.53,7.69,,7715.777,50585.308,15.696,19.332,84.636,9.601
Palau,-0.048,0.088,,0.088,,,,0.02,,,0.188,9531.55,,39.162,88.048,-4.295
Panama,-0.463,4.273,0.843,4.186,10.46,9.321,,3.413,8.662,,18.694,5476.663,15.382,23.567,72.251,11.746
Papua New Guinea,-0.093,6.288,,5.184,6.698,,,5.917,,,8.823,1490.987,36.102,15.699,360.768,-7.936
Paraguay,0.168,12791.625,1378.037,11527.918,12874.625,11407.398,,6.009,6.653,,18835.854,3134607.019,18.716,17.14,94.4,17.445
Peru,2.91,60.673,0.563,54.864,100.039,68.977,,27.64,8.542,,294.598,10658.364,22.505,19.194,90.095,0.687
Philippines,6.964,1194.529,-7.72,1197.566,3234.788,,,86.97,7.95,,4716.231,54228.251,23.707,18.009,101.3,16.506
Poland,-13.873,437.719,-51.201,475.947,501.854,147.792,,38.157,13.843,,1218.758,31940.563,17.489,21.531,134.88,15.629
Portugal,-22.279,68.019,-6.982,75.214,102.44,94.194,5.126,10.522,7.647,-0.311,176.741,16796.831,11.923,23.234,89,9.481
Puerto Rico,,,,,29.191,,1.271,3.805,10.5,,11.219,2948.27,,13.991,100,
Qatar,9.459,82.436,,63.052,29.764,-55.322,,0.968,,,317.92,328564.844,57.426,,,16.374
Republic of Congo,0.219,1796,,1123.053,3994.717,,,3.447,,,1138,330132.857,25.203,21.632,104.013,5.819
Romania,-12.824,111.388,-9.704,116.05,43.502,,,21.257,7.109,,499.643,23504.85,16.859,27.232,80.702,10.44
Russia,92.316,10625.812,2171.901,8375.228,2827.5,,,142.8,7,,38543.277,269910.905,28.965,20.223,624.579,8.098
Rwanda,-0.139,376.01,,372.874,456.067,,,9,,,2613,290333.333,12.365,16.688,61.204,12.503
Samoa,-0.045,0.388,,0.395,0.477,,,0.181,,,1.677,9264.163,,,78.4,
San Marino,,0.336,,0.301,0.222,,,0.03,3.313,,1.697,56321.669,,53.048,107.25,
São Tomé and Príncipe,-0.044,570.156,,783.262,4475.201,,,0.159,16.425,,788.495,4965146.693,7.774,38.93,229.792,3.104
Saudi Arabia,99.131,678.813,,384.9,364.6,25.674,,24.122,6.254,,1779.274,73761.796,48.552,22.215,91.796,-0.827
Senegal,-0.724,1076.71,-278.69,1300.7,1068.662,,,11.583,,,4286.962,370110.527,16.972,24.703,89.231,-13.244
Serbia,-2.96,867.472,-30.043,887.706,828.179,665.704,,7.412,21.56,,2821.027,380624.777,15.403,25.039,100,7.347
Seychelles,-0.134,2.301,,2.443,7.434,6.921,,0.085,2.511,,5.61,66315.883,17.285,30.445,46.284,15.222
Sierra Leone,-0.095,842.194,,928.861,5764.276,0,,5.281,,,5583.531,1057304.94,9.287,10.135,794.39,7.067
Singapore,36.885,47.919,16.046,30.928,206.439,,2.354,4.401,2.65,,253.397,57572.276,47.28,22.323,78.554,11.223
Slovak Republic,-4.039,19.643,-1.821,21.64,17.263,,2.132,5.389,13.458,0.066,57.946,10752.208,21.871,28.929,86.26,22.919
Slovenia,-0.725,12.959,-0.67,13.209,8.204,,0.944,2.003,5.992,3.108,35.156,17548.686,28.347,30.177,102.785,14.123
Solomon Islands,-0.042,1.348,,1.395,1.734,1.399,,0.481,,,3.193,6641.775,7.808,16.818,110.195,8.556
South Africa,-12.17,510.664,27.189,497.735,576.746,476.311,,47.992,23.55,,2491.295,51910.631,15.706,20.183,68,7.463
South Sudan,,,,,,,,,,,,,,,,
Spain,-113.783,407.937,-5.175,385.793,392.168,302.108,19.939,44.361,8.45,5.019,1068.185,24079.632,22.306,31.296,90.248,4.938
Sri Lanka,-1.5,507.9,,713.647,2582.649,,,19.773,6.6,,2090.565,105727.439,22.676,27.98,97.03,4.666
St. Kitts and Nevis,-0.086,0.544,,0.575,2.469,,,0.05,,,1.467,29456.305,28.795,42.296,92.19,-0.691
St. Lucia,-0.309,0.672,,0.846,1.665,,,0.166,,,2.902,17439.541,8.748,37.499,94.64,-4.833
St. Vincent and the Grenadines,-0.119,0.399,,0.453,1.058,1.048,,0.109,,,1.413,13004.191,8.926,28.474,86.665,6.329
Sudan,-3.168,17.451,,18.502,58.323,,,36.218,17.493,,85.289,2354.881,15.613,24.458,91.908,25.663
Suriname,0.221,1.52,0.027,1.444,1.727,,,0.504,12.281,,7.669,15209.447,27.825,18.042,85.733,-7.818
Swaziland,-0.197,8.031,,6.109,3.252,1.156,,1.118,,,31.785,28423.709,16.919,23.003,150.459,-12.49
Sweden,34.682,1628.7,65.487,1561,1331.992,-372.65,4.429,9.113,7.042,3.732,3577.376,392546.375,31.284,23.027,90.121,9.565
Switzerland,64.188,172.494,2.602,167.847,278.283,201.727,4.299,7.459,3.332,,565.213,75775.935,39.954,25.012,99.194,6.636
Syria,0.48,435.294,,454.638,776.489,497.5,,19.596,8.182,,1215.082,62006.057,21.281,19.862,139.289,0.694
Taiwan Province of China,26.3,2177.018,-293.885,2452.004,4186.6,3948.821,10.111,22.877,3.91,,11803.335,515958.345,31.823,24.611,92.75,11.985
Tajikistan,-0.079,2.19,,2.032,3.272,,,7.064,2.3,,0.125,17.661,10.906,13.732,400.743,0.45
Tanzania,-1.374,3364.107,,4164.081,7651.508,,,38.638,,,24681.311,638787.808,21.521,26.04,133.431,-2.083
Thailand,2.315,1714.662,157.881,1546.432,3233.12,,,65.632,1.517,,7188.838,109532.932,28.055,27.012,87.98,10.788
The Bahamas,-1.411,1.221,,1.327,2.316,,,0.329,7.628,,7.966,24215.2,12.616,30.333,85.596,0.707
The Gambia,-0.045,3.203,-1.125,4.148,25.84,25.84,,1.547,,,17.411,11252.704,17.364,24.277,247.859,6.856
Timor-Leste,0.544,0.678,,0.115,,,,0.989,,,0.594,4025.581,,2.235,62.6,
Togo,-0.176,211.888,,244.119,1122.709,,,5.53,,,1014,183366.523,14.553,22.5,90.946,-5.305
Tonga,-0.026,0.165,,0.144,,,,0.102,,,0.705,6926.18,,21.193,81.239,-11.553
Trinidad and Tobago,7.271,42.888,,36.033,36.527,16.653,,1.303,6.219,,85.795,65820.372,55.232,15.65,136.973,30.263
Tunisia,-0.619,9.756,-1.324,10.856,22.325,22.325,,10.128,12.511,,42.676,4213.703,21.648,23.449,87.906,6.205
Turkey,-31.168,248.536,-26.097,253.944,352.835,295.609,,69.295,9.034,,96.738,1396.036,16.166,22.055,134.49,7.145
Turkmenistan,3.351,4.495,,3.326,0.742,,,4.802,,,19.82,4127.691,,,247.214,1.405
Tuvalu,0.007,0.02,,0.032,0.012,,,0.01,,,0.029,2965.127,,,124.722,
Uganda,-0.316,3366.99,,3531.246,7157.494,,,29.7,,,31030.283,1044790.66,24.386,27.95,108.699,12.162
Ukraine,-1.617,235.225,-10.472,242.652,80.549,63.882,,46.466,6.81,,1146.515,24674.441,23.098,24.543,18527026.84,2.662
United Arab Emirates,49.905,333.812,,127.475,55.808,-1814.095,,5.012,,,917.965,183139.629,40.863,18.395,200.632,12.171
United Kingdom,-59.429,516.947,-60.033,557.874,597.058,532.661,29.138,60.584,5.425,2.103,1624.802,26818.995,16.414,18.71,80.9,12.43
United States,-806.726,4371.652,-428.798,4654.851,8817.883,6198.962,144.418,298.93,4.608,2.664,14613.8,48887.044,19.112,23.333,203.325,9.038
Uruguay,-0.392,134.601,11.234,137.156,356.793,223.621,,3.314,10.775,,442.438,133487.011,17.463,19.461,74.53,3.17
Uzbekistan,1.563,7139.908,,6381.619,4430.096,,,26.664,,,658.12,24681.958,38.78,29.6,1393.409,4.661
Vanuatu,-0.027,10.009,,9.773,10.773,,,0.219,,,48.611,222081.613,,28.378,116.9,
Venezuela,26.462,148.36,,154.681,135.823,,,26.835,9.939,,51.117,1904.817,41.344,26.922,81.661,-3.017
Vietnam,-0.164,279472,211.609,276774,407714.014,,,83.311,4.82,,1699501.269,20399433.32,34.29,34.537,109.986,14.301
Yemen,0.232,1449.679,,1405.078,1535.689,1240.785,,21.622,,,325.468,15052.515,17.598,16.384,193.469,-3.882
Zambia,0.593,16.825,,9.051,11.49,9.93,,12.382,,,69.106,5581.13,41.344,36.699,72.779,6.303
Zimbabwe,-0.463,0.52,,0.698,3.211,,,12.01,,,9.41,783.555,,,,
