Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Belize,-0.007,0.309,,0.332,,,,0.222,13.8,,1.26,5676.266,12.045,13.113,101.46,2.38
Benin,-0.093,217.444,,219.232,,,,6.176,,,1765.88,285911.488,13.476,17.396,68.833,-10.287
Bhutan,0.045,4.491,,4.253,4.07,,,0.513,,,15.203,29635.108,33.64,44.306,430.094,18.539
Bolivia,-0.333,9.064,,9.777,,,,7.589,,,19.701,2595.854,11.726,16.237,64.216,4.069
Bosnia and Herzegovina,,,,,,,,3.645,50,,10.718,2940.368,,,92.223,
Botswana,0.495,,,5.994,,,,1.624,,,37.516,23104.889,38.614,23.443,74.157,0.173
Brazil,-23.843,281.244,0,326.941,,,,161.323,5.433,,736.901,4567.861,14.465,17.267,8.98E+12,2.538
Brunei Darussalam,1.354,2.859,,3.744,0,,,0.295,3.345,,15.728,53407.255,,106.201,92.858,-3.444
Bulgaria,0.434,,,23.302,,,,8.225,10.988,,44.331,5389.451,10.717,16.537,10.263,2.508
Burkina Faso,-0.211,269.145,,293.939,,,,10.4,,,1514.794,145653.248,15.09,23.245,71.608,-4.604
Burundi,-0.04,48.432,,74.791,,,,6.09,,,966.07,158632.181,3.161,27.841,17.972,-49.669
Cabo Verde,-0.035,13.986,,19.647,,,,0.409,25,,54.805,134067.291,25.31,34.374,94.687,12.1
Cambodia,-0.247,748.035,,1441.472,2774.458,,,11.091,,,10431.459,940566.684,7.677,14.72,65.338,-46.991
Cameroon,-0.287,,,,,,,13.916,,,5521.59,396793.555,19.23,14.24,151.3,6.483
Canada,2.424,368.103,-12.13,394.35,861.931,578.262,13.419,29.57,9.608,-2.803,1104.254,37343.868,19.373,18.988,89.667,5.729
Central African Republic,-0.033,55.037,,60.509,,,,3.35,,,627.662,187345.13,2.55,5.887,99.236,6.044
Chad,-0.196,110.188,,144.72,,,,6.761,,,1572.345,232561.069,10.737,16.097,78.038,-18.317
Chile,-3.083,7371.574,,6700.756,4724.475,466.853,,14.596,6.5,,57691.735,3952705.891,23.478,27.695,57.661,11.8
China,,740.799,-68.849,793.755,1532.806,,,1223.89,3,,10912.728,8916.429,40.894,37.968,79.519,
Colombia,-4.642,27164.093,,30166.298,32830.757,,,38.1,7.8,,277649.974,7287400.88,16.229,23.8,38,-1.091
Comoros,-0.028,18.195,,23.353,113.588,113.588,,0.497,,,98.938,199191.415,4.897,7.85,94.026,-10.645
Costa Rica,-0.275,314.5,,413.865,817.117,,,3.565,6.2,,11014.848,3090038.698,13.821,16.087,21.04,6.658
Côte d'Ivoire,-0.162,,,,,,,14.56,,,9493.239,652029.062,14.495,15.832,89.453,20.087
Croatia,-0.942,52.88,,54.785,,,,4.494,9.952,,230.549,51301.51,15.514,20.627,64,9.8
Cyprus,-0.468,2.35,,2.586,3.896,,0.298,0.666,3.1,0.459,10.355,15541.498,21.013,25.69,67.52,3.059
Czech Republic,-4.179,685.108,-75.267,740.855,210.11,,4.972,10.321,3.9,,2761.055,267509.251,29.43,35.686,72.3,1.904
Democratic Republic of the Congo,-0.037,0.207,,0.279,,,,47.912,,,6008.254,125402.966,5.346,38.947,1,-4.373
Denmark,3.09,604.026,-26.987,631.037,742.696,413.195,2.634,5.251,6.317,0.088,1489,283563.577,20.064,20.064,92.5,4.65
Djibouti,0.002,27.006,,30.43,,,,0.571,,,66.011,115528.975,9.555,9.072,95.064,-5.274
Dominica,-0.049,0.216,,0.229,0.431,,,0.071,,,0.863,12117.407,6.539,20.355,77.028,7.741
Dominican Republic,-0.213,,,,,,,7.897,7.537,,783.039,99155.347,26.895,27.993,24.443,7.239
Ecuador,0.077,4.441,,5.222,,,,11.798,9.046,,36.363,3081.984,15.825,15.778,8.039,-2.123
Egypt,-0.184,,,,,,,58.2,9.467,,772.866,13279.485,16.638,19.362,80.909,-0.142
El Salvador,-0.169,1.627,,1.814,2.737,,,5.81,7.7,,6.589,1134.114,13.61,15.186,66.9,8.387
Equatorial Guinea,-0.344,24.438,,32.418,128.842,,,0.456,,,194.31,425755.171,-9.455,115.102,85.383,85.469
Eritrea,-0.06,1.85,,2.528,,,,3.507,,,14.472,4126.989,-26.981,26.893,60.679,
Estonia,-0.399,1.37,,1.41,0.269,-0.019,0.649,1.425,9.881,-0.393,8.34,5852.005,22.055,29.117,46.61,-2.468
Ethiopia,0.08,8.063,,10.194,73.788,65.956,,56.898,,,163.581,2874.957,12.23,17.515,92.797,26.188
Fiji,0.019,0.738,,0.89,1.579,1.512,,0.785,3.742,,4.425,5640.027,,12.61,64.153,
Finland,4.923,56.209,-0.984,59.646,56.458,-6.557,2.119,5.117,14.567,-3.256,127.913,24998.505,23.085,20.184,71.92,5.76
France,19.362,634.052,-31.804,683.147,747.4,621.1,22.075,57.936,10.833,-2.415,1556.389,26863.955,20.717,19.518,75.4,4.121
FYR Macedonia,-0.331,,,,,,,1.977,31.992,,244.799,123816.091,13.227,,74.49,-10.695
Gabon,0.889,755.09,,689.479,2002.217,,,1.092,,,3684.345,3374044.381,33.392,19.408,97.351,2.43
Georgia,-0.383,0.497,,0.731,,,,4.675,12.715,,5.036,1077.432,-60.669,19.801,93.279,8.738
Germany,-16.891,871.747,-52.784,936.96,1096.251,714.669,35.523,82.012,8.908,-1.265,2159.19,26327.681,22.061,22.736,76.6,5.882
Ghana,-0.306,0.186,,0.338,1.177,,,16.644,,,11.555,694.197,9.8,11.961,10.13,8.023
Greece,-5.094,42.43,-5.576,51.804,97.793,,4.114,10.588,10.3,-3.117,163.323,15424.786,19.862,23.354,73.755,4.082
Grenada,-0.057,0.23,,0.26,0.435,,,0.101,,,1.194,11843.034,14.223,29.624,73.741,2.769
Guatemala,-0.452,9.031,,8.997,,,,10.238,,,124.013,12112.997,11.961,15.072,40.97,1.723
Guinea,-0.33,521.073,,639.357,3612.066,,,8.095,,,5342.993,660056.529,12.244,20.785,134.2,-7.179
Guinea-Bissau,-0.044,46.643,,33.565,,,,1.148,,,290.59,253147.652,4.02,8.304,58.411,-12.906
Guyana,-0.048,,,,,,,0.73,,,230.411,315631.847,14.629,18.972,47.128,12.772
Haiti,-0.04,,,,,,,7.966,,,12.083,1516.878,26.756,28.13,27.849,48.099
Honduras,-0.194,11.738,,12.282,41.076,,,5.724,4.4,,93.781,16384.776,15.564,27.841,69.1,7.994
Hong Kong SAR,-4.001,208.609,10.831,182.7,,,3.073,6.467,2.767,,1195.768,184914.484,31.509,31.8,98.6,5.648
Hungary,-1.764,3309.003,,3620.14,5077.848,,,10.321,9.886,,15694.545,1520641.895,21.743,24.886,37.536,12.041
Iceland,-0.182,207.703,2.077,215.735,274.447,191.522,0.141,0.268,3.698,,707.058,2638688.576,18.156,20.582,99.66,9.911
India,-4.619,2463.071,-811.761,3251.122,9363.912,,,955.063,,,31789.257,33285.002,22.527,23.683,37.26,4.747
Indonesia,-7.3,80244.2,,74051.6,,,,197.004,4.998,,4216785.6,21404546.56,22.992,31.621,19.301,0.9
Iraq,,,,,,,,,,,,,,,,
Ireland,2.025,23.153,,23.319,42.064,,1.329,3.626,11.8,-4.782,86.646,23895.094,22.786,20.477,69.767,12.46
Islamic Republic of Iran,5.232,55862,,58398,61293.67,50254.67,,60.055,9.085,,1129341.272,18805116.51,41.18,35.078,11.903,-5.053
Israel,-5.334,,,,,,2.165,5.682,8.325,,519.504,91432.594,20.649,25.508,64.109,6.107
Italy,38.653,469.275,-57.195,538.651,1227.835,1090.522,20.819,56.844,11.15,-2.44,1427.184,25106.943,22.438,19.137,82.6,1.451
Jamaica,-0.102,63.085,,78.052,,,,2.485,16,,687.879,276786.704,23.957,25.106,77.053,6.529
Japan,68.937,151893.8,-26114.556,177003.9,523679.2,144096.3,64.863,125.711,3.367,1.029,467345.7,3717614.85,30.079,28.615,101.418,5.879
Jordan,-0.222,1.65,,1.813,5.591,5.342,,4.383,13.1,,4.724,1077.715,27.318,30.523,62.49,-2.691
Kazakhstan,-0.751,187.2,,,,,,15.481,12.959,,5785.253,373709.886,16.931,20.526,71.115,10.526
Kenya,-0.961,151.954,,158.553,,,,26.281,,,1938.855,73774.105,11.767,13.519,77.572,10.854
Kiribati,-0.017,0.048,,0.071,0.011,,,0.079,,,0.12,1515.216,,,84.587,-31.676
Korea,-23.831,82971,9259.85,71299,39659.452,,20.853,45.525,2.058,2.319,676169.3,14852806.99,35.696,39.681,64.094,11.337
Kosovo,,,,,,,,,,,,,,,,
Kuwait,7.107,5.292,,4.198,5.573,,,1.7,1.8,,19.354,11384.701,39.922,15.106,99.352,-0.494
Kyrgyz Republic,-0.425,4.567,,6.695,,,,4.661,7.8,,17.289,3709.387,1.734,25.196,51.218,6.701
Lao P.D.R.,-0.233,,,,,,,4.987,,,12800.197,2566922.804,,,11.176,0.361
Latvia,-0.28,,,,,,0.945,2.47,20.711,,9.844,3986.045,10.627,19.219,48.43,26.276
Lebanon,-1.317,3604.57,,8779.858,,,,3.071,,,29305.653,9542756.541,20.039,,65.175,-1.818
Lesotho,-0.323,1.838,,1.748,3.031,,,1.842,,,6.42,3485.548,27.467,68.463,40.435,16.879
Liberia,,,,,,,,,,,,,,,,
Libya,2.339,5.604,,4.096,8.947,5.496,,4.84,,,29.645,6124.99,,12.536,119.604,-15.626
Lithuania,-0.723,2.703,,3.116,,,,3.602,,,15.222,4226.542,12.359,21.389,84.07,19.044
Luxembourg,2.367,6.807,0.332,6.601,1.26,,0.221,0.412,3.241,-3.717,22.804,55404.386,31.556,20.787,66,2.271
Macao SAR,,,,,,,,,,,,,,,,
Madagascar,-0.153,417.62,,576.68,3946.156,,,13.883,,,4453.582,320802.085,5.707,12.24,77.705,22.182
Malawi,-0.147,,,,,,,10.876,,,580.078,53333.259,2.73,6.214,8.527,16.899
Malaysia,-4.462,70.912,4.298,65.801,90.557,,,21.223,2.516,,457.623,21563.004,41.07,45.19,72.195,11.505
Maldives,-0.007,1.564,,1.689,,0,,0.25,,,7.126,28487.096,26.658,28.07,107.494,15.297
Mali,-0.261,,,,,,,9.222,,,1897.596,205764.832,18.932,26.404,97.865,4.26
Malta,-0.181,,,,1.477,,0.145,0.371,5.2,19.363,,,25.211,28.308,63.693,-5.899
Marshall Islands,-0.043,0.078,,0.06,0.009,,,,,,,,,,,-3.214
Mauritania,-0.003,47.715,,,,347.879,,2.358,,,399.161,169302.554,13.561,17.625,59.298,-0.085
Mauritius,0.034,,-1.968,16.874,,,,1.138,5.785,,139.497,122598.316,15.461,27.537,79.435,21.06
Mexico,-2.508,558.248,-260.723,713.951,1396.995,0,,96.182,5.45,,8498.459,88358.369,18.35,18.981,38.282,18.227
Micronesia,-0.04,0.163,,0.158,0.096,,,0.106,,,0.231,2183.159,,,,
Moldova,-0.192,2.797,,3.239,6.822,,,4.332,13,,6.099,1407.913,21.241,32.564,2885.296,13.487
Mongolia,-0.037,160.435,,211.231,,,,2.267,,,4744.972,2093154.377,18.342,25.079,27.66,
Montenegro,,,,,,,,,,,,,,,,
Morocco,-0.654,75.14,,71.608,265.989,265.173,,26.848,15.5,,421.178,15687.512,21.985,21.797,85.743,7.418
Mozambique,-0.561,5.829,,6.773,,,,16.463,,,106.726,6482.602,16.686,24.776,48.631,23.602
Myanmar,,,,,,,,,,,,,,,,
Namibia,0.116,4.51,,5.17,3.112,3.112,,1.643,,,23.555,14336.125,26.624,23.116,32.049,2.8
Nepal,-0.243,,,,,,,21.115,,,347.919,16477.139,20.343,25.342,27.39,
Netherlands,21.502,154.082,5.224,159.972,242.902,106.493,7.006,15.53,6.44,-4.177,464.652,29919.639,28.629,22.728,69.11,4.579
New Zealand,-3.279,38.515,1.794,36.714,33.316,35.758,1.74,3.762,6.325,-0.974,132.974,35343.806,18.336,23.456,94.598,4.404
Nicaragua,-0.825,,,,,,,4.752,15.953,,81.582,17166.536,6.912,22.131,43.511,13.003
Niger,-0.109,128.96,,135.73,778.654,34.567,,9.215,,,1064.488,115518.472,4.393,10.209,72.539,24.643
Nigeria,3.507,,,,,,,106.709,,,19549.298,183201.721,14.714,13.307,23.966,16.371
Norway,11.004,564.7,-31.401,500.695,293.629,-491.073,2.132,4.393,4.833,0.426,2207.003,502423.559,29.392,22.662,73.773,10.025
Oman,0.205,2.404,,2.255,1.62,0.547,,2.225,,,13.554,6090.711,12.342,14.222,105.23,9.215
Pakistan,-4.172,370.579,,520.837,1819.226,,,121.48,5.37,,4962.588,40851.07,13.969,18.997,47.295,2.527
Palau,,,,,,,,,,,,,,,,
Panama,-0.211,2.018,0.483,1.855,6.768,6.768,,2.804,14.317,,11.436,4078.589,21.2,30.947,64.261,-2.615
Papua New Guinea,0.228,1.956,,1.84,3.829,,,4.64,,,7.96,1715.495,33.75,22.745,154.81,-4.596
Paraguay,-0.069,5215.872,,4880.812,3380.434,,,4.929,8.2,,16267.277,3300304.876,21.422,22.129,39.235,13.719
Peru,-3.645,,,,,,,23.706,7.2,,201.008,8479.199,13.998,20.733,67.221,9.26
Philippines,-3.953,500.17,-12.781,486.845,1316.936,,,71.9,8.525,,3181.243,44245.382,23.46,27.767,59.8,25.851
Poland,-3.264,194.917,-23.923,215.469,183.294,-5.436,,38.609,12.343,,809.327,20961.921,18.792,20.619,81.344,11.952
Portugal,-5.383,36.242,-4.103,40.712,54.259,,4.607,10.064,7.251,-2.591,141.278,14038.077,19.565,24.381,67.37,5.711
Puerto Rico,,,,,,,1.112,3.685,13.4,,8.256,2240.593,,17.455,81.062,
Qatar,-2.367,13.115,,15.581,16.338,14.96,,0.512,,,104.503,203917.842,22.226,,,7.838
Republic of Congo,-0.651,362,,228.396,0,,,2.59,,,812.527,313717.043,0.466,32.79,72.32,12.345
Romania,-2.35,3.16,,3.681,,,,22.8,7.323,,384.189,16850.69,18.159,26.514,4.819,-7.046
Russia,10.847,,,,,,,148.3,9.606,,23553.764,158825.111,25.465,22.87,90.09,6.775
Rwanda,-0.009,70.828,,95.267,407.564,,,5.406,,,1163.817,215287.208,8.313,20.874,34.697,39.359
Samoa,0.011,0.254,,0.247,,,,,,,1.175,,,,54.738,
San Marino,,,,,,,,,,,,,,,,
São Tomé and Príncipe,-0.024,,,,,,,0.13,14.065,,542.423,4182680.3,,,39.735,10.175
Saudi Arabia,0.679,178.825,,198.117,446.868,409.154,,18.581,,,1344.815,72376.572,19,18.571,90.318,-2.33
Senegal,-0.337,525.3,6.1,495.6,2.3,,,8.94,,,2779.861,310936.105,5.087,11.734,76.356,-13.566
Serbia,,,,,,,,,,,,,,,,
Seychelles,-0.052,1.236,,1.478,3.667,,,0.076,7.452,,4.26,55751.986,29.425,39.845,35.187,2.502
Sierra Leone,-0.151,,,,,,,3.92,,,2269.39,578969.147,-10.643,6.679,243.56,-7.77
Singapore,13.88,47.735,11.472,36.044,94.831,,1.772,3.671,1.65,,149.905,40838.215,49.419,35.022,73.058,9.597
Slovak Republic,-2.094,9.52,,11.653,8.052,,2.225,5.379,12.6,-0.976,38.182,7098.5,24.049,35.921,46.345,-1.285
Slovenia,0.014,4.74,0.082,4.705,2.441,,0.904,1.987,6.892,-0.939,23.427,11790.1,24.803,24.737,57.955,2.745
Solomon Islands,-0.035,0.508,,0.408,,,,0.369,,,3.085,8349.986,-7.324,4.59,47.812,9.566
South Africa,-1.656,,,,,,,42.2,20.3,,1777.032,42109.763,16.919,18.04,40.2,7.204
South Sudan,,,,,,,,,,,,,,,,
Spain,-4.825,183.551,-11.197,209.767,319.976,284.654,13.152,39.479,22.08,-2.519,726.884,18411.87,20.946,21.957,67.587,10.318
Sri Lanka,-0.881,154.021,,218.658,716.388,,,17.49,11.294,,1329.49,76014.299,19.923,26.206,40.219,0
St. Kitts and Nevis,-0.065,0.207,,0.226,0.412,,,0.043,,,1.016,23418.055,15.241,36.094,62.287,8.13
St. Lucia,-0.058,0.391,,0.403,0.512,,,0.147,,,2.295,15608.673,15.244,23.98,72.953,-7.887
St. Vincent and the Grenadines,-0.033,0.217,,0.202,0.395,0.388,,0.106,,,0.948,8910.704,14.754,24.1,72.501,6.563
Sudan,-1.086,0.701,,0.975,23.144,,,28.6,14,,19.668,687.685,1.658,13.566,32.318,22.586
Suriname,-0.074,0.123,,0.127,0.058,,,0.442,10.936,,5.148,11637.045,290.248,26.789,12.87,-18.247
Swaziland,-0.052,1.704,,1.78,0.982,0.982,,0.985,,,22.652,23008.595,13.482,27.572,75.198,-8.271
Sweden,9.634,1108.98,-109.903,1168.621,1356.299,262.721,4.063,8.844,10.883,-3.277,2556.262,289022.815,23.749,20.405,77.347,11.139
Switzerland,21.353,128.785,-5.737,135.982,221.183,113.078,3.961,7.062,4.656,,452.934,64136.845,32.301,25.824,91.67,3.034
Syria,-0.041,171.801,,191.323,977.417,755.331,,14.973,,,915.408,61135.891,23.372,23.605,108.788,-0.986
Taiwan Province of China,10.923,1604.184,-573.426,2177.21,,,9.068,21.525,2.6,,7301.854,339219.843,29.002,25.432,85.956,7
Tajikistan,-0.082,,,,,,,5.735,,,0.062,10.811,1.424,7.958,37.942,14.612
Tanzania,-0.413,683.893,,612.017,,,,29.58,,,14515.611,490725.228,14.67,20.364,69.029,19.538
Thailand,-14.691,934.078,74.932,810.083,685.23,,,60.077,,,5355.335,89140.815,34.692,42.533,65.41,-5.525
The Bahamas,-0.258,0.659,,0.698,1.204,,,0.284,11.505,,5.837,20576.623,12.428,25.741,71.811,2.443
The Gambia,-0.053,,,,,,,1.139,,,12.244,10745.1,8.972,6.779,141.559,
Timor-Leste,,,,,,,,,,,,,,,,
Togo,-0.154,114.273,,155.097,,,,4.209,,,894,212415.218,3.18,12.917,74.123,30.145
Tonga,-0.011,,,,,,,0.097,,,0.645,6655.735,,,41.401,
Trinidad and Tobago,0.105,9.972,,9.813,17.87,,,1.258,16.251,,37.974,30177.275,26.1,24.083,83.871,-2.1
Tunisia,-0.478,4.672,-0.803,5.709,14.515,14.515,,9.089,16.058,,26.56,2922.163,20.554,22.798,68.027,0.715
Turkey,-2.437,,,,,9.342,,58.533,6.62,,63.33,1081.95,20.957,21.954,5.08,39.761
Turkmenistan,0.002,,,,,,,4.268,,,6.456,1512.762,,,82.316,0
Tuvalu,,,,,,,,,,,,,,,,
Uganda,-0.212,,,,,,,21.4,,,16136.022,754019.72,11.109,25.043,67.154,28.693
Ukraine,-1.184,28.497,,31.105,,,,50.4,10,,730.371,14491.48,19.351,22.615,5916566.817,9.366
United Arab Emirates,4.351,101.125,,73.825,,,,2.443,,,502.611,205735.048,29.178,23.049,133.45,11.984
United Kingdom,-7.616,288.477,-26.005,320.657,397.798,384.78,26.06,58.164,8.1,-1.007,1207.663,20763.067,19.752,20.334,69.4,7.383
United States,-124.773,,,,,,126.72,269.581,5.408,-0.302,10561,39175.658,19.522,21.629,159.15,8.182
Uruguay,-0.233,,,,,,,3.219,11.9,,396.681,123231.02,12.769,16.835,31.545,10.082
Uzbekistan,-0.98,234.715,,278.69,,,,23.13,,,397.118,17168.679,15.953,23,201.978,0.908
Vanuatu,-0.003,6.623,,7.142,6.733,,,0.173,,,37.988,219712.877,,,90.782,
Venezuela,8.989,10.5,,8.163,,,,22.219,,,39.431,1774.687,29.252,16.555,11.241,4.681
Vietnam,-2.02,,,,,,,73.157,5.88,,871510.202,11912923.92,19.922,28.103,92.381,28.66
Yemen,0.058,220.867,,227.675,,,,15.796,,,208.847,13221.894,24.036,23.04,69.85,103.721
Zambia,-0.122,,,,,,,9.502,,,42.16,4436.965,10.014,15.051,11.543,
Zimbabwe,-0.18,,,,,,,11.905,,,,,,,,
