Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Comoros,-0.003,15.556,,17.614,109.901,109.901,,0.54,,,107.811,199506.378,9.861,10.093,101.511,11.241
Costa Rica,-0.717,610.138,,780.615,1797.617,,,3.81,5.193,,13888.042,3644976.404,12.664,17.046,31.91,3.546
Côte d'Ivoire,-0.241,1270.6,,1358.2,7803.5,,,16.134,,,10480.365,649590.298,10.444,12.688,100.396,-2.753
Croatia,-0.48,70.483,,80.397,59.864,,,4.381,15.425,,257.214,58711.253,17.946,20.15,77.25,13.567
Cyprus,-0.489,3.467,,3.703,5.931,,0.31,0.698,4.825,0.911,12.33,17677.849,16.142,21.217,75.82,10.456
Czech Republic,-2.737,875.128,-59.382,957.389,403.945,,4.681,10.278,8.824,,2892.164,281390.973,27.049,31.501,90.5,14.81
Democratic Republic of the Congo,0.086,8.388,,32.701,1777.818,,,52.427,,,4703.668,89718.113,13.513,14.418,100,-6.078
Denmark,3.266,724.15,-4.142,699.107,694.695,338.563,2.713,5.33,4.317,2.707,1678.7,314951.914,24.341,22.352,101.1,12.578
Djibouti,-0.027,30.467,,32.204,57.474,56.873,,0.638,,,67.668,106043.547,4.986,9.791,101.102,-5.386
Dominica,-0.06,0.272,,0.35,0.626,,,0.071,,,0.94,13192.383,2.025,19.963,80.764,1.47
Dominican Republic,-1.026,51.692,-7.225,57.179,65.711,65.711,,8.398,6.343,,1020.16,121479.429,27.966,31.974,32.724,11.752
Ecuador,0.738,4.2,,4.247,,,,12.531,7.625,,37.726,3010.596,21.279,21.279,46.25,2.536
Egypt,-1.163,97.672,,,,,,63.771,8.995,,984.437,15437.06,17.486,18.596,92.437,7.164
El Salvador,-0.431,1.967,,2.516,3.483,,,5.96,7,,7.531,1263.591,13.648,16.926,73.36,11.906
Equatorial Guinea,-0.157,164.389,,186.337,301.389,,,0.518,,,1462.2,2821805.448,52.665,65.337,101.775,6.692
Eritrea,-0.004,3.122,,5.042,6.681,,,4.127,,,17.409,4218.458,-26.543,21.997,100,-38.333
Estonia,-0.308,2.21,0.01,2.225,0.316,-0.018,0.585,1.401,14.602,-1.29,10.642,7594.791,24.006,28.844,59.65,10.807
Ethiopia,0.013,11.222,,17.184,64.371,57.538,,63.5,,,188.186,2963.557,16.798,20.217,100,25.216
Fiji,-0.093,0.911,,1.025,1.434,1.357,,0.812,5.512,,4.697,5786.522,,19.15,73.654,
Finland,9.499,73.182,7.086,64.004,57.892,-40.984,2.335,5.171,9.783,2.553,158.089,30570.444,30.706,23.845,77.45,16.103
France,36.079,739.829,-29.44,759.412,867.9,740.4,22.768,58.858,9.175,1.274,1771.701,30101.176,25.015,22.386,78.88,12.713
FYR Macedonia,-0.068,85.533,,79.628,113.285,96.511,,2.01,31.727,,279.794,139234.661,19.371,,82.263,0
Gabon,1.001,1207.598,,779.878,2785.532,,,1.205,,,3601.606,2988073,37.621,19.806,100.783,-10.458
Georgia,-0.177,0.932,,1.051,4.089,,,4.435,10.346,,6.013,1355.677,-78.596,26.582,128.385,46.85
Germany,-34.216,964.077,-42.714,943.335,1245.782,824.276,36.065,82.26,7.95,1.014,2353.5,28610.663,22.174,23.924,80.4,13.815
Ghana,-0.483,0.539,,0.806,4.948,,,18.412,,,13.739,746.211,13.114,19.339,22.904,-0.141
Greece,-7.836,60.568,-2.905,66.378,140.971,,4.088,10.776,11.35,-2.295,189.901,17623.236,19.898,25.826,84.807,22.184
Grenada,-0.088,0.33,-0.048,0.366,0.584,,,0.102,,,1.574,15488.108,20.961,37.901,79.288,-6.026
Guatemala,-1.05,16.469,,19.11,25.371,,,11.231,,,143.533,12780.074,13.807,19.91,52.01,8.634
Guinea,-0.123,719.8,,893,6455.026,,,8.746,,,6198.027,708659.584,16.367,20.473,168.1,1.748
Guinea-Bissau,0.044,57.571,,65.355,603.249,,,1.273,,,283.886,222950.781,18.137,6.617,79.075,0
Guyana,-0.075,56.264,-21.981,62.471,246.543,246.543,,0.742,,,244.333,329289.338,9.327,16.003,59.136,9.869
Haiti,-0.04,6.542,,7.355,42.86,,,8.549,,,13.138,1536.795,26.329,27.337,44.697,-1.793
Honduras,-0.508,25.47,,25.116,72.175,,,6.236,3.9,,106.654,17104.171,21.133,28.288,110.1,7.006
Hong Kong SAR,7.546,225.06,-33.5,232.894,,,3.207,6.712,4.946,,1305.384,194499.59,31.978,27.582,95.9,16.233
Hungary,-4.01,5879.281,-375.72,6283.342,7339.552,,,10.222,6,,18202.474,1780715.516,21.115,28.342,60.005,21.953
Iceland,-0.921,298.604,8.659,289.945,263.513,243.778,0.156,0.279,2.178,,859.025,3078402.001,14.286,24.609,113.2,3.854
India,-2.666,3782.612,-1612.081,5369.847,16036.426,,,1029.188,,,39608.82,38485.523,23.703,24.263,47.257,11.4
Indonesia,7.99,203045.479,,231311.551,1321664.26,,,206.265,6.08,,4058235.6,19674901.55,24.905,25.087,42.146,17.851
Iraq,,,,,,,,,,,42399.1,,,,21.527,
Ireland,-0.35,38.676,3.51,33.486,39.094,27.464,1.698,3.79,4.252,2.374,128.095,33802.612,24.189,24.539,78.467,19.796
Islamic Republic of Iran,12.5,147295.136,,104703.7,94609.819,58639.557,,63.862,16.046,,1261465.968,19752998.15,47.08,35.101,21.7,11.243
Israel,-1.967,239.025,-29.59,256.574,429.4,367.078,2.392,6.286,10.9,,637.057,101347.386,21.068,22.554,75.504,23.367
Italy,0.48,547.437,-30.929,563.841,1302.587,1117.996,21.595,56.924,10.1,-0.108,1555.551,27327.033,20.76,20.718,89.7,11.925
Jamaica,-0.359,101.021,,104.193,362.653,,,2.582,15.5,,680.201,263417.083,16.793,23.982,100,-0.474
Japan,130.651,149068,-37939.009,188906,733069,300031.4,64.458,126.831,4.733,-0.367,474847.2,3743926.58,27.866,25.105,102.387,12.552
Jordan,0.06,1.802,-0.205,2.028,6.027,5.586,,4.857,13.706,,5.419,1115.62,23.066,22.362,66.493,7.859
Kazakhstan,0.366,568.2,,,,,,14.866,12.753,,6508.563,437827.138,20.654,18.64,104.592,57.497
Kenya,-0.199,200.537,,201.051,562.441,536.661,,29.494,,,2056.093,69713.182,16.374,18.054,103.48,-4.925
Kiribati,-0.002,0.084,,0.085,0.014,,,0.084,,,0.136,1606.022,,,92.166,-25.704
Korea,10.444,134647.239,26106.509,108258.653,108705.566,,21.156,47.008,4.425,0.139,820843.7,17461746.12,34.801,32.942,73.979,17.172
Kosovo,-0.45,0.249,,0.204,,,,,,,3.376,,,,,
Kuwait,14.67,7.888,,4.23,4.099,,,2.217,0.777,,21.141,9534.937,49.57,10.67,105.436,-28.766
Kyrgyz Republic,-0.059,12.781,,19.772,79.915,,,4.922,7.5,,21.204,4307.98,15.692,20.01,103.623,10.522
Lao P.D.R.,0.003,2248.9,,2822.4,,,,5.388,,,15814.953,2935064.62,,,60.655,12.636
Latvia,-0.375,2.309,,2.481,0.829,0.684,0.94,2.382,14.342,,12.363,5190.779,20.067,24.795,55.46,14.419
Lebanon,-2.996,4848.808,-5981.523,10991.882,37989.088,37240.588,,3.235,,,33648.956,10400310.37,1.757,,70.483,-2.615
Lesotho,-0.037,2.357,,2.418,5.6,0.015,,1.861,,,7.18,3858.938,36.978,41.913,53.779,21.248
Liberia,-0.106,0.087,,0.084,3.623,4.308,,3.065,,,0.578,188.496,,,101.07,90.302
Libya,8.316,8.175,,5.415,8.573,1.085,,5.18,,,30.575,5902.545,,9.755,121.727,2.686
Lithuania,-0.675,4.262,-0.061,4.795,3.14,2.503,1.398,3.5,16.375,,18.17,5192.287,12.935,18.894,95.93,9.557
Luxembourg,2.688,9.737,1.227,8.417,1.41,,0.264,0.434,2.408,0.969,30.248,69759.686,34.572,22.035,71.85,17.131
Macao SAR,,,,,,,,,,,,,,,,
Madagascar,-0.26,814.178,,961.58,5618.359,,,15.745,,,5248.416,333342.61,12.158,15.045,104.858,22.141
Malawi,-0.073,,,,,,,12.07,,,651.993,54015.562,6.626,6.627,26.12,-6.753
Malaysia,8.488,76.004,-24.213,99.496,125.845,,,23.495,3.1,,524.78,22335.911,36.464,28.037,81.143,13.278
Maldives,-0.051,2.369,,2.736,3.681,3.088,,0.27,,,9.704,35926.368,21.649,28.07,110.456,7.109
Mali,-0.255,352.282,,407.862,1910.861,1724.081,,10.261,,,2116.386,206263.846,9.079,17.669,103.001,-3.385
Malta,-0.209,1.527,-0.226,1.768,2.654,,0.144,0.38,6.758,-0.004,5.392,14182.761,21.438,26.599,72.338,5.582
Marshall Islands,-0.025,0.074,,0.065,0.04,,,0.051,,,0.128,2493.094,,,,34.181
Mauritania,-0.098,63.803,,,724.475,591.069,,2.643,,,422.193,159755.602,15.711,20.63,72.898,-1.766
Mauritius,-0.034,23.103,-1.951,28.8,55.449,55.449,,1.186,6.501,,173.611,146402.737,26.857,25.982,100,22.078
Mexico,-18.752,1157.032,-224.732,1351.317,2705.307,2288.643,,102.809,2.2,,10288.982,100079.008,19.795,22.538,64.303,10.992
Micronesia,-0.031,0.149,,0.157,0.063,,,0.107,,,0.238,2219.933,,,83.532,
Moldova,-0.098,4.982,,5.529,13.633,,,3.644,8.5,,5.717,1568.75,19.814,27.284,6456.529,5.414
Mongolia,-0.054,351.396,,422.65,,,,2.391,,,5311.124,2221762.774,14.41,21.968,42.007,
Montenegro,,,,,,,,0.612,,,1.723,2812.455,,22.388,125.69,
Morocco,-1.434,92.858,-21.609,101.676,289.821,289.015,,28.466,13.395,,458.021,16090.268,20.634,24.326,91.278,3.909
Mozambique,-0.697,14.39,,15.527,86.528,,,18.276,,,145.073,7938.07,22.747,38.767,60.545,14.968
Myanmar,-0.609,377.121,,591.102,4308.406,,,46.379,4,,14945.897,322256.517,11.915,12.445,26.273,19.977
Namibia,0.192,7.964,,8.233,5.578,5.578,,1.828,,,27.126,14839.219,21.972,17.098,45.85,-0.868
Nepal,0.366,46.242,,53.24,236.008,,,23.184,,,417.991,18029.165,26.967,22.649,35.555,
Netherlands,7.264,195.546,10.458,187.123,230.08,85.304,7.796,15.926,3.06,-0.304,554.743,34832.538,29.552,23.04,75.17,11.498
New Zealand,-1.754,41.105,0.519,41.529,31.618,35.6,1.799,3.873,6.15,-2.121,149.825,38683.484,19.321,22.687,100,7.655
Nicaragua,-0.936,14.745,,16.425,66.153,,,5.098,5.469,,98.017,19226.436,8.639,26.953,65.109,11.716
Niger,-0.104,169.406,,217.418,1053.619,1.014,,10.493,,,1186.278,113058.871,5.672,12.341,80.135,43.227
Nigeria,7.427,1986.949,,1706.562,,,,118.953,,,23964.964,201465.275,24.146,15.878,33.931,-2.254
Norway,25.268,858.713,-19.077,629.453,423.704,-1075.12,2.269,4.501,3.426,0.951,2510.601,557811.423,36.492,21.744,81.825,3.174
Oman,3.1,3.713,,2.672,1.898,0.048,,2.402,,,15.801,6577.754,32.251,15.856,104.321,11.337
Pakistan,-0.215,545.993,,711.329,3086.523,,,133.61,5.89,,5654.539,42321.227,16.957,17.227,61.71,13.067
Palau,-0.066,0.066,,0.085,,,,0.019,,,0.171,9054.68,,65.594,77.108,
Panama,-0.689,2.883,0.375,2.953,6.944,6.944,,3.041,13.526,,13.948,4587.112,17.198,28.856,66.294,2.53
Papua New Guinea,0.263,2.966,,3.071,6.145,,,5.13,,,7.753,1511.365,38.827,21.892,247.264,-5.132
Paraguay,-0.247,5787.931,,6057.871,9903.439,8832.61,,5.346,7.3,,16349.826,3058328.88,12.758,15.773,54.702,13.787
Peru,-1.545,34.503,-3.465,38.224,78.978,66.264,,25.207,7.847,,222.208,8815.212,15.365,18.397,81.63,11.03
Philippines,-2.228,648.382,-135.215,769.431,2104.534,,,76.79,11.175,,3580.714,46629.952,15.618,18.368,79.1,17.156
Poland,-10.343,291.318,-29.172,313.512,272.317,49.983,,38.263,16.087,,991.53,25913.332,18.811,24.543,119.134,23.21
Portugal,-12.823,50.653,-5.185,54.783,61.569,53.31,5.03,10.29,3.925,2.298,166.695,16199.846,17.573,28.764,74.66,-2.742
Puerto Rico,,,,,,,1.161,3.811,10.1,,9.945,2609.927,,19.714,85.387,
Qatar,1.659,22.65,,19.607,33.967,30.231,,0.594,,,170.233,286735.737,49.27,,,5.961
Republic of Congo,0.192,609.388,,583.502,3741.897,,,2.904,,,877.82,302304.219,28.577,22.626,82.27,0.234
Romania,-0.972,25.11,,28.335,23.905,,,22.435,7.646,,349.514,15578.818,19.305,19.82,37.101,23.18
Russia,46.839,2642.381,160.258,2399.176,4373.08,,,146.3,10.591,,26453.058,180813.794,35.334,18.426,302.551,7.695
Rwanda,-0.094,136.852,,131.242,693.085,,,7.495,,,1621.951,216394.123,15.357,18.613,41.096,-3.533
Samoa,-0.004,0.251,,0.256,0.47,,,0.175,,,1.253,7174.194,,,59.293,
San Marino,,,,,,,,,,,1.387,,,,,
São Tomé and Príncipe,-0.016,381.23,,66.119,,,,0.139,14.419,,578.142,4146525.269,8.637,,104.103,0.951
Saudi Arabia,14.317,258.1,,235.471,616.173,564.17,,20.474,4.571,,1422.088,69459.508,26.871,19.317,87.353,1.43
Senegal,-0.328,630.49,24.29,597.1,2456.2,,,9.862,,,3331.768,337849.942,13.472,20.461,80.026,-9.364
Serbia,-0.178,128.89,,129.577,928.492,919.042,,7.516,12.1,,1989.784,264727.502,8.635,10.548,53.067,
Seychelles,-0.043,1.429,,1.947,6.063,,,0.081,3.112,,5.202,64115.33,20.584,27.565,42.435,17.202
Sierra Leone,-0.112,257.534,,317.597,,,,4.14,,,2541.282,613872.263,-7.633,4.755,508.383,123.353
Singapore,10.158,47.426,13.733,32.4,134.37,,2.134,4.028,2.675,,183.379,45527.345,45.498,34.899,75.513,14.43
Slovak Republic,-0.639,12.64,-1.957,16.44,15.682,,2.025,5.377,18.875,-1.923,41.895,7791.248,24.508,27.596,63.29,7.49
Slovenia,-0.564,7.484,-0.208,7.713,5.484,,0.914,1.988,6.742,-0.26,27.888,14029.948,25.758,28.521,78.894,12.593
Solomon Islands,-0.031,0.336,,0.411,,,,0.412,,,2.641,6405.381,-8.015,6.503,67.194,-29.328
South Africa,-0.172,223.936,-13.232,238.498,399.445,392.727,,44.85,23,,1954.71,43583.278,16.239,16.365,50.8,8.313
South Sudan,,,,,,,,,,,,,,,,
Spain,-26.278,246,-13.244,252.608,374.557,317.352,15.645,40.264,13.857,1.902,867.891,21554.925,22.179,26.579,74.605,10.244
Sri Lanka,-1.066,216.427,,335.823,1218.7,,,18.467,7.573,,1608.592,87106.307,20.663,26.962,53.244,0
St. Kitts and Nevis,-0.066,0.259,,0.394,1.097,,,0.046,,,1.22,26776.498,35.734,51.51,73.671,-4.124
St. Lucia,-0.095,0.492,,0.521,0.817,,,0.156,,,2.472,15846.816,14.493,26.583,84.003,-14.686
St. Vincent and the Grenadines,-0.024,0.265,,0.275,0.631,0.618,,0.106,,,1.068,10046.898,17.375,23.409,75.174,5.797
Sudan,0.007,3.263,,3.499,48.418,,,31.1,15.2,,59.192,1903.28,18.626,18.569,55.697,149.67
Suriname,-0.019,0.298,,0.378,0.641,,,0.467,13.767,,5.573,11943.588,57.113,17.679,43.014,-6.223
Swaziland,-0.046,2.825,,2.969,2.325,2.325,,1.064,,,25.257,23743.912,25.563,28.217,100,23.621
Sweden,10.294,1332.39,-33.945,1255.376,1220.976,26.541,4.269,8.883,6.342,1.04,3001.489,337899.278,26.716,22.754,81.44,12.817
Switzerland,33.647,151.989,8.754,141.828,250.478,159.978,4.082,7.164,1.824,,504.359,70401.801,37.411,25.035,94.741,12.581
Syria,1.036,246.311,,259.197,1440.532,1068.84,,16.511,13.483,,947.13,57364.059,21.697,16.481,100,4.423
Taiwan Province of China,8.899,2784.863,-633.123,3335.648,2708.502,2513.79,9.492,22.277,2.99,,9170.116,411646.587,29.748,27.196,89.591,18.097
Tajikistan,-0.016,0.246,,0.346,2.013,,,6.25,,,0.075,11.931,13.39,15.009,214.742,-2.018
Tanzania,-0.472,1147.854,,1220.177,,,,32.822,,,17145.101,522360.164,10.716,13.787,100,27.453
Thailand,9.313,851.29,-52.608,938.197,2804.279,,,62.321,,,5254.39,84311.371,30.051,22.283,74.86,17.488
The Bahamas,-0.442,0.918,,0.953,1.511,,,0.303,7,,7.158,23636.259,20.922,27.9,75.398,11.527
The Gambia,-0.035,1.22,-0.134,1.231,9.457,9.457,,1.297,,,14.848,11447.391,-1.103,4.562,151.693,10.98
Timor-Leste,-0.015,0.006,,0,,,,0.897,,,0.556,861.585,,31.308,47.955,
Togo,-0.14,120.85,,170.097,,,,4.794,,,921,192135.023,4.391,15.18,76.667,-6.172
Tonga,-0.012,0.073,,0.067,,,,0.099,,,0.668,6728.674,,22.706,48.397,
Trinidad and Tobago,0.544,13.722,,13.576,27.016,22.938,,1.268,12.166,,51.371,40513.809,23.457,16.786,100,1.777
Tunisia,-0.821,6.431,-1.051,7.288,19.407,19.407,,9.553,15.691,,32.592,3411.85,22.075,25.899,75.837,6.254
Turkey,-9.92,47.699,-15.067,60.944,85.513,95.89,,64.269,5.623,,72.436,1127.081,17.047,20.767,40.24,12.977
Turkmenistan,0.412,1.232,,1.259,2.272,,,4.501,,,8.441,1875.256,,,154.568,69.438
Tuvalu,,,,,,,,,,,0.028,,,,100,
Uganda,-0.359,1862.875,,1942.424,6191.758,,,24.3,,,20147.362,829109.551,20.263,25.5,81.832,9.855
Ukraine,1.481,56.774,,62.378,77.02,74.747,,48.664,11.483,,734.037,15083.902,23.645,19.794,11725888.12,16.525
United Arab Emirates,26.952,160.032,,82.407,11.8,-1127.452,,2.995,,,640.883,213984.323,47.851,21.909,144.901,13.714
United Kingdom,-34.765,379.444,8.41,367.459,399.707,334.474,27.484,58.886,5.45,0.673,1377.611,23394.542,17.676,19.912,73.2,9.567
United States,-410.757,,,,,,136.901,282.296,3.967,3.383,12559.65,44491.079,20.611,23.569,175.067,8.567
Uruguay,-0.566,71.195,-10.753,80.419,,,,3.301,13.4,,414.169,125473.412,11.977,14.457,43.18,6.509
Uzbekistan,0.245,1191.468,,1272.667,1371.428,,,24.908,,,471.779,18940.875,21.387,19.6,617.673,1.539
Vanuatu,0.003,7.177,,9.527,13.519,,,0.191,,,42.854,224430.579,,,103.7,
Venezuela,11.853,26.081,,22.537,22.497,,,24.06,14.008,,41.013,1704.597,34.288,24.17,27.358,5.827
Vietnam,0.85,90749,-1968.996,99751,138816.71,,,77.635,6.42,,1115369.054,14366758.64,32.336,29.61,79.628,-5.97
Yemen,1.337,588.689,,493.826,948.124,879.264,,17.937,,,256.715,14312.362,32.736,18.928,100,-1.193
Zambia,-0.438,2.528,,2.398,3.236,3.236,,10.585,,,47.405,4478.493,6.498,18.677,28.048,-6.179
Zimbabwe,-0.02,,,,,,,11.693,,,14.765,1262.775,,,,
