Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Myanmar,,,,,,,,,,,,,,,,
Namibia,0.028,2.066,,2.009,,,,1.345,,,18.795,13971.166,28.818,27.874,15.808,-11.032
Nepal,-0.294,,,,,,,18.111,,,256.508,14162.925,9.333,16.884,14.989,
Netherlands,8.089,120.833,-8.997,133.795,199.046,,6.388,14.952,5.112,-1.818,402.738,26935.393,26.634,24.753,61.36,3.826
New Zealand,-1.278,32.392,-0.512,34.791,37.834,44.512,1.535,3.425,7.975,-1.716,111.253,32478.639,17.705,21.393,84.023,6.478
Nicaragua,-0.305,,,,,,,,15.5,,69.091,,33.012,,,
Niger,-0.236,,,,,,,7.523,,,1072.924,142610.443,7.351,11.019,49.307,-0.263
Nigeria,4.988,,,,,,,90.557,,,15517.808,171358.971,34.858,21.022,,
Norway,2.943,385.193,-39.163,370.365,212.611,-243.055,2.03,4.25,5.229,-1.988,1748.93,411529.402,27.042,24.585,65.107,8.555
Oman,1.099,2.126,,1.88,0.916,-0.632,,1.843,,,9.909,5376.815,19.347,12.776,102.3,7.7
Pakistan,-1.379,168.956,,,,,,103.068,3.13,,3677.257,35677.956,16.306,18.935,24.212,10.1
Palau,,,,,,,,,,,,,,,,
Panama,0.202,,,,,,,2.474,16.719,,8.151,3294.676,12.573,12.107,59.435,17.853
Papua New Guinea,-0.092,1.016,,1.164,,,,3.758,,,4.952,1317.64,16.124,24.439,100,
Paraguay,0.385,2476.135,,2076.987,4041.072,,,4.184,6.6,,12889.523,3080627.455,30.622,22.865,17.495,29.2
Peru,-1.457,,,,,,,21.753,8.3,,151.492,6964.084,15.843,15.208,9.035,-6.379
Philippines,-2.695,212.284,-28.085,230.971,,,,60.94,8.4,,2700.072,44307.056,21.87,27.36,36.289,-0.098
Poland,3.067,,,,,,,38.186,6.3,,685.42,17949.629,26.92,25.292,13.654,
Portugal,-0.181,19.915,-4.68,23.78,31.831,,4.822,10.005,4.225,4.284,124.176,12411.864,27.971,30.417,48.759,12.976
Puerto Rico,,,,,,,0.972,3.528,14.2,,6.618,1876.01,,16.954,73.012,
Qatar,-0.715,12.135,,11.399,2.872,2.143,,0.477,,,89.244,187283.979,23.517,,,12.195
Republic of Congo,-0.251,208.574,,241.074,0,,,2.232,,,762,341397.849,38.202,15.906,62.339,19.711
Romania,-1.758,0.034,,0.033,,,,23.459,3.4,,411.539,17543.257,25.086,30.688,0.039,-39.401
Russia,,,,,,,,147.7,,,,,,31.907,,
Rwanda,-0.085,,,,,,,6.453,,,1576.126,244238.94,3.726,13.062,10.657,6.889
Samoa,0.013,,,,,,,,,,0.935,,,,42.781,
San Marino,,,,,,,,,,,,,,,,
São Tomé and Príncipe,-0.03,,,,,,,0.114,15.878,,497.572,4348525.283,,,4.227,
Saudi Arabia,-4.147,,,173.044,,,,15.187,,,1102.228,72575.59,12.154,15.684,80.621,22.235
Senegal,-0.444,,,,,,,7.562,,,2459.348,325224.95,1.366,9.139,51.707,9.66
Serbia,,,,,,,,,,,,,,,,
Seychelles,-0.013,1.14,,0.906,1.581,,,0.07,,,3.343,48097.657,26.947,30.467,33.743,-1.356
Sierra Leone,-0.069,,,,,,,4.043,,,2760.8,682913.62,6.817,7.368,39.303,59.698
Singapore,3.098,21.28,7.881,13.144,51.426,,1.603,3.047,1.775,,92.146,30240.37,43.603,35.64,64.291,12.922
Slovak Republic,,,,,,,,,,,,,,,,
Slovenia,,,,,,,,,,,,,,,,
Solomon Islands,-0.026,0.166,,0.151,,,,0.312,,,2.053,6584.41,12.838,5.501,,-4.935
South Africa,1.545,,,,,,,36.79,18.784,,1632.064,44361.62,20.75,19.413,22.4,-0.434
South Sudan,,,,,,,,,,,,,,,,
Spain,-18.054,121.303,-19.679,134.797,135.2,96.394,13.394,38.837,16.238,3.942,652.743,16807.275,21.606,25.877,51.542,4.694
Sri Lanka,-0.377,74.662,,99.814,310.78,,,16.267,15.897,,896.716,55124.826,19.394,23.95,21.648,16.5
St. Kitts and Nevis,-0.048,0.109,,0.106,,,,0.041,,,0.792,19390.468,17.337,40.848,54.009,-4.5
St. Lucia,-0.059,0.266,,0.262,0.266,,,0.134,,,1.985,14800.906,8.288,20.075,61.014,8.985
St. Vincent and the Grenadines,-0.018,0.173,,0.162,0.38,0.373,,0.106,,,0.784,7414.318,17.191,24.845,61.287,-0.86
Sudan,-2.2,0.015,,0.031,,,,25.75,16.61,,15.705,609.885,9.091,7.273,0.397,6.5
Suriname,-0.002,0.001,,0.001,0.004,,,0.408,,,5.106,12504.588,38944.754,,1.889,0.619
Swaziland,0.051,0.756,,0.582,,,,0.863,,,18.932,21944.032,16.916,21.561,42.128,2.035
Sweden,-6.268,935.087,,877.888,,,4.592,8.591,2.242,0.82,2420.232,281729.279,24.198,26.647,64.574,10.898
Switzerland,8.304,101.092,-1.899,100.204,122.745,48.237,3.819,6.674,0.501,,447.604,67066.871,36.03,32.806,79.675,2.221
Syria,1.748,65.312,,75.841,509.17,465.003,,12.721,,,593.303,46639.949,30.754,16.545,59.743,8.877
Taiwan Province of China,10.923,1092.401,-166.621,1270.999,,,8.283,20.401,1.67,,4793.163,234943.941,31.92,25.491,69.486,0.513
Tajikistan,,,,,,,,,,,,,,,,
Tanzania,-0.559,,,,,,,24.716,,,12702.925,513950.753,31.98,32.417,16.284,7.7
Thailand,-7.281,,,,,,,56.303,,,3373.47,59916.055,41.539,41.539,49.17,11.686
The Bahamas,-0.039,0.457,,0.622,0.69,,,0.254,12,,5.627,22126.871,18.822,25.04,61.005,0.923
The Gambia,-0.008,,,,,,,0.904,,,11.043,12214.306,12.299,5.303,103.619,
Timor-Leste,,,,,,,,,,,,,,,,
Togo,-0.084,114.73,,127.156,,,,3.666,,,847,231072.956,10.998,15.708,42.497,15.595
Tonga,-0.016,,,,,,,0.095,,,0.595,6240.045,,,31.087,
Trinidad and Tobago,0.459,6.005,,5.98,10.453,,,1.222,20,,33.109,27095.96,22.867,13.599,17.876,6.2
Tunisia,-0.729,3.397,,,,,,8.154,16.198,,20.268,2485.58,13.354,24.367,50.538,2.339
Turkey,-2.625,,,,,,,52.436,7.998,,50.532,963.702,22.359,23.657,0.153,
Turkmenistan,,,,,,,,,,,,,,,,
Tuvalu,,,,,,,,,,,,,,,,
Uganda,-0.263,,,,,,,17.576,,,11027.752,627449.419,4.867,15.551,24.702,-2.245
Ukraine,,,,,,,,,,,,,,,,
United Arab Emirates,7.942,38.629,,,,,,1.844,,,396.09,214799.418,35.654,19.475,102.75,47
United Kingdom,-36.082,223.299,-17.255,232.609,191.04,171.47,26.871,57.237,7.1,0.709,1083.493,18929.94,21.808,25.102,57.4,5.581
United States,-78.965,,,,,,118.796,250.047,5.617,-0.022,8955.025,35813.307,18.69,21.47,134.267,8.829
Uruguay,0.186,,,,,,,3.094,8.5,,309.766,100118.381,12.859,13.536,2.949,12.666
Uzbekistan,,,,,,,,,,,,,,,,
Vanuatu,0.005,,,,,,,0.148,,,31.611,213591.142,,,77.034,
Venezuela,8.452,0.815,,0.728,,,,19.411,,,33.352,1718.157,25.935,10.218,0.82,15.772
Vietnam,-0.259,,,,,,,66.017,12.327,,537856.45,8147278.644,10.359,1.177,27.41,36.49
Yemen,0.737,24.21,,39.41,,,,12.086,,,147.959,12242.553,18.27,12.44,,
Zambia,-0.093,,,,,,,8.013,,,43.928,5481.871,13.538,16.083,0.331,
Zimbabwe,-0.257,,,,,,,9.786,,,,,,,,
