Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Burkina Faso,-0.204,880.219,,1015.535,1303.902,,,15.5,,,3362.856,216958.455,15.788,18.02,100.303,175.541
Burundi,-0.248,930.559,,1021.529,1007.519,,,8.368,,,1507.86,180188.872,3.723,15.086,71.409,33.987
Cabo Verde,-0.207,38.695,,53.587,100.364,89.349,,0.488,10.7,,130.343,267315.318,25.257,37.684,128.807,2.615
Cambodia,-0.769,8023.052,,9363.435,13816.481,,,14.365,,,30403.32,2116496.073,10.521,17.368,138.245,33.854
Cameroon,-0.652,1940.041,,2066.942,1348.651,1348.651,,20.424,,,9156.69,448336.976,17.524,20.281,219.6,-4.699
Canada,-58.243,638.536,-57.826,717.466,1347.942,445.198,16.97,33.959,8,-2.376,1589.956,46820.425,19.898,23.508,117.767,6.645
Central African Republic,-0.202,168.694,,182.974,317.818,,,4.35,,,826.941,190104.88,4.115,14.266,139.231,10.301
Chad,-0.956,1068.841,,1288.501,1590.024,,,10.223,,,4444.01,434719.858,25.524,34.479,113.2,-5.612
Chile,3.77,25651.732,-2768.138,26053.547,9535.014,-7798.894,,17.066,8.153,,98172.698,5752483.367,24.085,22.338,93.279,2.324
China,237.81,10103.313,234.853,9851.183,14276.103,,,1340.91,4.14,,40658.091,30321.267,51.187,47.227,100,25.641
Colombia,-8.663,142207.045,-14150.436,160177.848,198565.795,155020.683,,45.51,11.783,,424599,9329795.649,19.107,22.126,105.24,1.264
Comoros,-0.032,58.869,,44.703,101.579,101.579,,0.69,,,131.954,191350.316,15.22,15.403,155.123,8.524
Costa Rica,-1.281,2591.289,,3623.081,5562.34,,,4.534,7.345,,21262.431,4689662.046,17.358,20.799,83.72,6.014
Côte d'Ivoire,0.465,2236.6,,2464.357,7770.541,,,20.855,,,11694.792,560766.421,16.765,14.901,136.947,-6.565
Croatia,-0.666,135.22,-17.247,154.632,186.925,,,4.418,11.525,,328.04,74250.792,20.234,21.35,100.52,6.168
Cyprus,-2.705,7.186,,8.098,10.77,,0.395,0.84,6.267,-1.173,16.631,19803.048,13.14,23.804,96.15,4.305
Czech Republic,-7.598,1524.277,-168.436,1698.794,1508.518,,4.885,10.462,7.279,,3953.651,377902.671,23.504,27.174,115.5,14.847
Democratic Republic of the Congo,-2.174,3776.321,,3319.015,5972.835,,,70.458,,,7425.89,105394.928,12.772,12.35,1051.92,54.001
Denmark,18.321,977.23,-42.672,1026.31,771.235,-59.179,2.708,5.535,7.475,-1.624,1798.6,324965.698,24.146,18.417,124,1.922
Djibouti,0.007,70.439,,73.054,101.398,97.916,,0.841,,,95.852,113964.347,21.867,21.208,144.918,1.368
Dominica,-0.08,0.484,,0.53,0.898,,,0.071,,,1.194,16871.992,2.142,18.38,99.19,10.737
Dominican Republic,-4.006,259.204,-61.921,313.323,470.04,470.04,,9.479,5.001,,1640.83,173108.673,19.211,26.657,100,11.871
Ecuador,-1.586,23.178,-1.71,24.123,13.686,,,15.012,5.019,,56.481,3762.337,25.757,28.037,86.09,-0.237
Egypt,-4.318,303.36,-104.984,403.316,882.89,724.359,,78.728,9.21,,1592.424,20226.913,19.421,21.061,200.575,-3.234
El Salvador,-0.533,3.671,,4.62,10.637,,,6.22,5.855,,9.076,1459.164,10.831,13.318,102.13,15.902
Equatorial Guinea,-4.378,2150.931,,2516.853,635.172,,,0.696,,,5416.424,7780351.938,22.712,63.849,174.969,-4.405
Eritrea,-0.119,6.048,,11.27,46.794,,,5.71,,,16.238,2843.912,-9.257,9.299,500.349,18.085
Estonia,0.351,5.972,0.29,5.945,0.964,-1.17,0.568,1.333,16.707,-10.663,14.718,11039.211,23.087,21.265,90.04,24.282
Ethiopia,-0.425,66.237,,71.335,152.912,136.961,,82.912,,,427.026,5150.376,24.494,25.524,336.794,15.72
Fiji,-0.128,1.538,,1.669,3.383,3.141,,0.861,8.9,,5.588,6493.368,,15.6,109.485,
Finland,3.086,97.602,-2.688,102.506,88.16,-115.553,2.447,5.351,8.383,-2.007,187.1,34962.637,22.843,21.6,92.13,6.179
France,-22.171,992.227,-116.088,1128.022,1627.9,1473.8,24.647,62.765,9.25,-1.78,1998.481,31840.572,21.075,21.911,94.9,9.016
FYR Macedonia,-0.191,131.625,,142.167,105.237,93.788,,2.057,32.05,,375.061,182308.811,22.443,,101.276,23.68
Gabon,2.14,1834.003,,1642.091,1458.494,,,1.61,,,4144.146,2573697.745,41.009,26.105,113.106,8.5
Georgia,-1.193,5.866,-0.767,6.858,8.795,,,3.944,16.291,,11.066,2806.142,11.639,21.888,249.35,8.315
Germany,192.253,1108.686,-56.925,1213.505,2090.037,1462.722,37.72,81.752,6.942,-1.332,2568.98,31424.216,25.241,19.626,94.2,14.534
Ghana,-2.77,7.694,,12.008,21.299,19.813,,23.699,,,24.1,1016.947,19.575,25.702,87.701,13.633
Greece,-34.297,93.253,-26.455,118.586,329.515,,4.39,11.119,12.725,3.62,226.031,20327.829,5.613,17.048,118.113,4.861
Grenada,-0.183,0.513,-0.058,0.588,2.018,,,0.105,,,1.878,17937.881,-1.702,22.012,104.1,-11.967
Guatemala,-0.563,37.425,,48.385,80.299,,,14.377,,,199.474,13874.501,12.575,13.938,100,3.663
Guinea,-0.44,4257.69,,8049.1,27020.334,,,10.876,,,8022.386,737620.635,0.143,9.42,777.249,-9.894
Guinea-Bissau,-0.073,85.234,,78.552,282.911,,,1.587,,,363.837,229315.39,-2.244,6.589,98.984,-19.436
Guyana,-0.217,127.571,-16.142,140.683,300.422,282.126,,0.753,,,309.373,410853.918,7.882,17.484,104.43,-4.493
Haiti,-0.102,53.251,,60.558,46.292,,,10,,,13.27,1327,23.869,25.407,154.942,-4.363
Honduras,-0.682,72.261,,80.734,91.77,,,7.621,4.8,,159.828,20971.49,17.547,21.88,226.6,20.107
Hong Kong SAR,16.008,376.482,16.021,301.36,11.25,,3.478,7.052,4.322,,1945.617,275891.862,30.892,23.89,102.9,16.759
Hungary,0.363,12181.073,-1145.073,13404.821,21798.751,20349.775,,10.014,11.251,,22225.242,2219417.016,21.019,20.739,101.195,11.322
Iceland,-0.875,641.142,-73.022,799.305,1428.225,1063.476,0.167,0.318,7.558,,1122.467,3533882.19,7.266,13.876,205.47,0.984
India,-48.053,14650.84,-6748.123,21190.95,52509.832,,,1195.063,,,81922.174,68550.535,33.69,36.502,87.944,25.458
Indonesia,5.303,1073832.299,-84416.933,1159098.284,1683400,,,237.641,7.14,,6864133.1,28884425.18,33.582,32.88,94.46,6.783
Iraq,4.099,73571.55,,80344.082,86793.234,,,30.962,,,132687.029,4285427.302,25.059,,127.9,
Ireland,1.25,55.486,-14.625,108.953,144.227,110.711,1.882,4.555,13.853,-5.375,172.187,37803.416,18.03,17.463,96.233,6.415
Islamic Republic of Iran,27.33,1049659.46,,917548.274,583914.469,94221.069,,74.462,13.479,,2093092.618,28109422.14,43.021,37.131,91.6,11.409
Israel,8.358,324.044,-32.858,358.559,618.2,565.103,3.157,7.621,8.25,,876.13,114965.369,21.776,18.21,94.831,15.014
Italy,-74,732.373,-60.895,800.494,1851.256,1577.816,22.527,59.19,8.342,-1.31,1604.515,27107.807,17.062,20.538,112.2,11.786
Jamaica,-1.052,314.558,,388.768,1663.966,,,2.741,12.375,,724.325,264209.152,13.412,20.201,309.46,-15.879
Japan,220.986,142833.2,-39363.021,187708.5,1041719.1,545690.2,62.983,127.594,5.058,-2.635,512654.7,4017848.494,23.83,19.811,99.918,24.83
Jordan,-1.885,4.664,-1.206,5.709,12.592,11.462,,6.113,12.5,,9.985,1633.477,18.381,25.514,103.132,12.25
Kazakhstan,1.385,5223.314,365.874,4902.693,2330.494,-2235.958,,16.434,5.783,,14413.741,877079.023,26.309,25.374,234.73,30.847
Kenya,-2.369,627.547,,767.359,1407.27,1274.79,,38.5,,,3104.303,80631.258,14.813,20.735,202.244,8.744
Kiribati,-0.003,0.119,,0.135,0.014,,,0.103,,,0.143,1384.548,,,124.005,-17.912
Korea,28.85,265779.722,17552.466,246379.731,390037.5,365628.2,23.829,49.41,3.725,0.7,1265308,25608148.7,34.659,32.023,101,12.697
Kosovo,-0.684,1.164,,1.262,0.688,,,,,,4.958,,,,93.089,14.966
Kuwait,36.713,23.385,,14.8,3.751,,,3.582,2.072,,33.079,9234.674,50.831,17.659,152.746,-0.497
Kyrgyz Republic,-0.294,68.872,,81.754,131.619,,,5.478,8.6,,31.465,5744.316,17.635,23.744,225.345,-16.56
Lao P.D.R.,-1.285,12099.142,,13833.215,33182.005,,,6.396,,,31500.91,4925316.38,,,125.377,15.707
Latvia,0.559,6.555,-0.515,7.718,7.229,5.161,0.844,2.121,19.467,,17.921,8451.505,21.758,19.405,93.83,13.443
Lebanon,-7.857,12567.4,-7081.031,16894.318,79298,73930.955,,4.341,,,57300,13199443.83,3.847,,100,-18.346
Lesotho,-0.224,8.559,,9.256,5.806,-0.719,,1.908,,,10.654,5584.088,19.17,28.967,102.632,6.135
Liberia,-0.413,0.346,,0.42,0.432,0.332,,3.778,,,0.705,186.513,,,258.844,-1.711
Libya,14.578,61.504,,50.552,1.523,-82.269,,6.041,,,47.603,7879.934,,38.366,130.483,-0.838
Lithuania,-0.123,9.616,-1.362,11.55,10.168,8.922,1.248,3.097,17.814,,28.028,9049.114,17.881,18.21,130.51,18.942
Luxembourg,3.555,17.099,-0.215,17.312,7.732,,0.359,0.502,5.867,0.011,39.525,78719.379,25.283,18.506,93.03,8.289
Macao SAR,12.092,88.488,,38.394,0,,0.318,0.552,2.8,,278.668,504559.116,,13.303,104.687,
Madagascar,-0.845,2403.489,,2562.129,5801.185,,,21.08,,,6774.586,321382.199,13.74,23.424,278.388,23.075
Malawi,-0.597,305.653,,288.066,507.935,,,15.714,,,1047.336,66651.384,26.25,22.823,77.039,41.873
Malaysia,25.711,184.46,-36.254,221.643,426.651,,,28.589,3.3,,821.435,28732.919,33.468,23.386,101.2,3.622
Maldives,-0.19,6.491,,10.947,17.973,17.103,,0.32,,,20.966,65507.884,6.844,15,173.715,-3.585
Mali,-1.19,935.807,,1071.602,1341.832,900.108,,13.986,,,3722.386,266151.579,15.592,26.714,133.073,-2.434
Malta,-0.408,2.499,-0.262,2.71,4.463,,0.164,0.414,6.867,-0.712,6.597,15933.502,18.954,23.611,92.11,6.883
Marshall Islands,-0.043,0.101,,0.095,0.06,,,0.053,,,0.148,2790.475,,,137.085,22.262
Mauritania,-0.332,262.003,,269.005,1040.297,1035.805,,3.285,,,678.147,206448.567,30.703,39.193,136.899,14.415
Mauritius,-1.011,65.479,-2.999,75.049,155.682,155.682,,1.25,7.8,,255.82,204590.531,14.27,23.726,174.679,3.704
Mexico,-5.218,3029.384,-480.683,3549.323,5608.941,4813.211,,118.618,5.267,,12277.659,103506.265,21.56,22.056,99.742,20.547
Micronesia,-0.044,0.2,,0.199,0.086,,,0.103,,,0.245,2379.556,,,115.3,
Moldova,-0.437,27.537,,29.326,19.303,,,3.564,7.4,,9.433,2646.942,15.194,22.718,15446.065,35
Mongolia,-0.931,3122.192,,3080.685,,,,2.755,9.9,,9756.588,3541816.375,26.881,42.087,100,69.1
Montenegro,-0.942,1.306,,1.458,1.271,,,0.619,,,2.457,3966.919,-0.956,21.77,240.067,15.434
Morocco,-4.078,210.39,-34.153,243.78,384.448,380.486,,31.851,9.063,,742.274,23304.586,29.7,34.074,108.6,24.81
Mozambique,-1.679,89.967,,103.522,148.997,,,24.321,,,320.351,13171.531,7.649,18.295,172.983,-24.296
Myanmar,-0.544,4556.203,,6196.451,19732.787,,,49.708,4,,39776.765,800204.976,23.184,16.013,163.6,10.299
Namibia,-0.39,23.538,,27.367,13.096,9.981,,2.082,,,40.251,19334.912,20.622,24.124,87.526,5.107
Nepal,-0.378,214.726,,223.973,405.971,,,26.846,,,618.529,23039.886,34.629,36.991,66.786,
Netherlands,61.822,272.559,-19.867,303.957,372.627,147.306,8.277,16.615,4.995,-4.028,631.512,38008.546,28.073,20.42,92.23,9.029
New Zealand,-3.255,68.518,-12.164,81.703,54.141,4.686,2.157,4.374,6.55,-1.376,196.194,44855.621,24.639,20.228,130.69,3.286
Nicaragua,-0.78,41.963,,41.822,57.633,,,5.923,7.829,,129.564,21874.38,15.658,24.585,145.034,9.801
Niger,-1.136,515.737,,584.07,687.97,120.474,,15.148,,,2001.136,132101.409,25.45,49.524,103.822,20.873
Nigeria,14.459,6889.677,,9236.209,5313.619,4907.178,,156.051,5.1,,55469.351,355456.724,21.158,17.291,114.22,8.436
Norway,46.773,1424.775,-107.266,1142.23,1097.311,-4341.603,2.509,4.908,3.584,-1.281,2931.022,597174.86,36.27,25.356,100,0.66
Oman,5.036,8.879,,7.643,1.279,-6.594,,2.885,,,21.85,7573.968,35.091,26.23,137.664,7.901
Pakistan,-3.946,2129.626,,3023.523,9137.78,7848.703,,168.99,5.46,,8801.394,52082.334,13.577,15.805,134.83,5.4
Palau,-0.012,0.087,,0.089,,,,0.018,,,0.167,9109.526,,21.837,104.195,14.181
Panama,-3.113,6.818,0.443,7.322,11.628,10.278,,3.662,6.516,,24.46,6679.836,26.436,37.201,87.713,-8.446
Papua New Guinea,-2.091,8.261,,7.441,6.762,,,6.604,,,11.519,1744.37,23.078,24.351,459.294,4.709
Paraguay,-0.057,19749.361,634.761,19063.669,14816.318,8948.23,,6.451,5.674,,22937.807,3555697.914,15.905,16.187,117.4,23.826
Peru,-3.545,88.672,-1.767,88.159,106.616,43.075,,29.552,7.88,,382.381,12939.47,22.791,25.175,102.184,1.4
Philippines,7.18,1512.802,-223.561,1724.632,3913.071,,,92.6,7.325,,5701.54,61571.706,24.138,20.541,122.5,19.562
Poland,-25.875,550.428,-108.028,659.198,770.605,277.992,,38.023,9.635,,1445.06,38005.019,15.916,21.317,154.625,12.864
Portugal,-24.232,73.137,-14.75,93.237,173.062,164.86,4.937,10.573,10.77,-0.675,179.445,16971.825,9.438,21.081,94.33,0.389
Puerto Rico,,,,,47.557,,1.061,3.722,16.4,,10.627,2855.63,,9.16,110.371,
Qatar,23.952,169.982,,139.42,190.569,-154.181,,1.637,,,590.938,360890.73,50.42,,,31.268
Republic of Congo,0.897,2231.2,,1274.932,1361.079,,,3.865,,,1381.817,357549.073,27.934,20.474,123.104,13.421
Romania,-8.551,168.635,-32.901,202.256,163.022,,,20.295,6.938,,533.881,26306.43,21.755,26.836,103.398,15.229
Russia,67.451,16031.93,-1630.369,17616.656,5254.2,,,142.9,7.3,,42412.731,296800.077,24.43,20.283,937.272,5.647
Rwanda,-0.414,874.051,,859.5,749.328,,,10,,,3567,356700,17.842,23.195,84.561,11.58
Samoa,-0.044,0.552,,0.646,0.733,,,0.186,,,1.609,8650.024,,,101.1,
San Marino,,0.306,,0.346,0.283,,,0.031,4.945,,1.536,49784.076,,22.504,120.85,
São Tomé and Príncipe,-0.045,1396.61,,1824.361,2905.244,,,0.178,13.711,,931.217,5224866.378,32.59,54.286,479.533,5.035
Saudi Arabia,66.751,741.616,,670.985,166.9,-826.642,,27.563,5.548,,1975.543,71672.592,43.414,30.743,117.211,4.699
Senegal,-0.568,1416.75,-333.697,1730.847,2273.237,,,12.951,,,4981.131,384626.585,17.708,22.098,99.553,-0.47
Serbia,-2.486,1224.792,-133.14,1338.073,1339.727,1193.289,,7.291,20,,3067.21,420659.278,12.102,18.469,141.68,12.054
Seychelles,-0.186,4.108,,4.047,9.586,8.874,,0.09,4.605,,6.352,70753.058,17.477,36.622,86.306,-2.945
Sierra Leone,-0.585,1560.742,,2073.764,4804.663,0,,5.752,,,6912.757,1201805.678,9.581,31.089,1330.46,12.41
Singapore,55.943,69.794,19.833,48.068,321.182,,2.86,5.077,2.175,,322.361,63497.758,51.532,27.87,89.212,17.404
Slovak Republic,-4.224,23.25,-4.844,28.282,27.504,,2.17,5.422,14.483,-0.323,67.387,12429.031,19.357,24.081,92.53,15.735
Slovenia,-0.057,14.794,-1.692,16.693,13.737,,0.962,2.047,7.267,-1.394,36.252,17710.222,22.121,22.24,114.891,10.155
Solomon Islands,-0.224,3.442,,3.099,1.567,0.542,,0.526,,,3.705,7037.324,12.8,46.157,148.041,25.622
South Africa,-5.633,734.265,-98.189,865.977,952.877,783.567,,50.792,24.875,,2748.008,54103.166,18.012,19.513,89.584,7.718
South Sudan,,,,,,,,,,,,,,,,
Spain,-56.246,391.661,-90.483,493.106,649.259,351.13,18.724,46.562,19.85,-1.811,1080.939,23214.806,19.628,23.549,99.036,9.43
Sri Lanka,-1.075,834.235,,1280.205,4590.245,,,20.401,5,,2645.542,129675.462,25.409,27.578,147.2,13.785
St. Kitts and Nevis,-0.144,0.568,,0.708,2.978,,,0.052,,,1.472,28121.044,13.371,34.16,107.616,14.071
St. Lucia,-0.203,0.875,,1.041,2.121,,,0.166,,,2.936,17713.666,11.663,27.889,105.56,5.184
St. Vincent and the Grenadines,-0.208,0.532,,0.604,1.204,1.148,,0.109,,,1.386,12666.663,-5.354,25.225,101.3,2.231
Sudan,-1.348,29.245,,28.815,110.642,,,40.134,13.733,,102.813,2561.748,18.038,20.092,153.043,7.709
Suriname,0.568,2.585,-0.431,2.951,2.215,,,0.531,7.154,,9.094,17119.803,36.223,37.535,111.43,9.857
Swaziland,-0.388,6.985,,9.988,4.581,1.351,,1.193,,,35.597,29834.656,-2.051,6.501,203.705,3.709
Sweden,29.358,1794,50.474,1795.029,1323.08,-602.25,4.524,9.416,8.575,-1.614,3696.742,392620.096,28.924,22.913,99.039,11.453
Switzerland,86.235,196.689,2.714,194.771,279.314,160.005,4.554,7.786,3.516,,605.464,77763.203,38.81,23.956,102.865,12.619
Syria,-1.707,582.024,,799.504,838.214,525.056,,21.393,8.613,,1469.703,68700.773,23.845,26.688,182.132,11.328
Taiwan Province of China,39.872,2115.554,-743.348,2832.393,5188.066,4922.478,10.493,23.162,5.21,,13787.642,595266.764,34.469,24.963,98.009,25.645
Tajikistan,-0.062,5.722,,6.457,8.978,,,7.616,2.2,,0.161,21.082,15.47,16.575,618.884,-4.102
Tanzania,-2.385,6785.442,,8875.604,11985.917,,,42.832,,,31675.504,739531.389,21.248,27.296,190.874,7.049
Thailand,10.023,2201.067,-149.489,2337.463,4230.745,,,67.341,1.05,,8227.953,122184.317,28.31,25.37,97.19,14.134
The Bahamas,-0.797,1.303,,1.639,3.401,,,0.345,15.082,,7.68,22290.996,15.141,25.214,94.644,2.545
The Gambia,-0.155,5.026,-2.331,6.292,18.567,18.567,,1.728,,,21.634,12516.575,5.026,21.319,305.063,0.299
Timor-Leste,1.678,2.422,,0.76,,,,1.066,,,0.934,3815.609,,13.517,78.1,
Togo,-0.2,315.327,,354.358,784.398,,,6.391,,,1141.748,178653.452,17.634,23.928,108.181,2.28
Tonga,-0.075,0.198,,0.225,,,,0.103,,,0.765,7429.089,,32.681,100.85,13.224
Trinidad and Tobago,4.172,44.537,,49.491,46.046,13.785,,1.328,5.9,,91.794,69117.119,32.282,13.423,193.797,8.426
Tunisia,-2.105,15.571,-0.788,16.165,25.641,25.641,,10.547,13.048,,50.105,4750.626,20.854,25.631,101.732,5.476
Turkey,-44.616,365.493,-33.672,403.16,465.181,381.754,,73.142,11.127,,105.886,1447.672,13.425,19.523,181.85,8.768
Turkmenistan,-2.349,10.17,,8.878,2.597,,,5.042,,,29.261,5803.53,,,307.103,27.607
Tuvalu,-0.013,0.025,,0.033,0.019,,,0.01,,,0.031,3006.846,,,132.75,
Uganda,-1.624,5793.679,,8290.092,10095.92,,,34,,,43084.942,1267204.163,18.006,26.04,149.4,-12.216
Ukraine,-3.018,468.2,-30.689,530.5,438.493,415.876,,45.598,8.097,,1079.346,23670.803,18.654,20.873,32370946.09,9.293
United Arab Emirates,7.241,364.131,,343.013,233.593,-2394.863,,8.264,,,941.331,113901.054,28.632,26.101,243.956,-2.074
United Kingdom,-67.22,555.756,-120.783,705.774,1190.919,1076.859,29.229,62.262,7.9,-2.532,1613.974,25922.296,13.563,16.36,90.5,5.763
United States,-441.961,4351.269,-1468.756,5986.127,14175.846,10399.558,139.077,309.761,9.608,-3.733,14783.8,47726.499,15.086,18.394,220.871,11.896
Uruguay,-0.733,234.499,-17.559,246.078,480.099,247.229,,3.357,7.033,,567.742,169142.792,17.588,19.408,100,14.323
Uzbekistan,2.397,22865.398,,20657.468,6155.061,,,28.5,,,921.3,32326.307,36.819,30.667,2230.637,-0.282
Vanuatu,-0.045,16.708,,18.416,13.144,,,0.24,,,57.143,238362.999,,34.66,136.268,
Venezuela,5.585,215.722,,321.105,352.042,,,28.631,8.624,,55.808,1949.177,23.861,21.972,205.8,-12.877
Vietnam,-4.276,588234,-2948.447,647711,1037570.37,,,86.933,4.29,,2157828.497,24821884.76,31.902,35.694,176.784,12.42
Yemen,-1.054,1774.415,,2049.855,2876.222,2597.67,,24.398,,,389.968,15983.763,8.25,11.661,291.722,4.249
Zambia,1.525,15.198,,17.563,18.366,15.5,,13.917,,,97.216,6985.405,37.404,29.878,109.58,20.49
Zimbabwe,-1.507,2.199,,2.132,5.969,,,12.34,,,9.085,736.225,8.006,23.921,56.373,
